""	"ensembl_gene_id"	"ensembl_transcript_id"	"ensembl_peptide_id"	"start_position"	"end_position"	"gene_biotype"	"source"	"refseq_dna"	"entrezgene_id"	"go_id"
"1687"	"Zm00001eb356910"	"Zm00001eb356910_T003"	"Zm00001eb356910_P003"	141784302	141786168	"protein_coding"	"ensembl"	"NM_001112226.1"	542714	"GO:0016740"
"1688"	"Zm00001eb356910"	"Zm00001eb356910_T003"	"Zm00001eb356910_P003"	141784302	141786168	"protein_coding"	"ensembl"	"NM_001112226.1"	542714	"GO:0009507"
"1689"	"Zm00001eb356910"	"Zm00001eb356910_T003"	"Zm00001eb356910_P003"	141784302	141786168	"protein_coding"	"ensembl"	"NM_001112226.1"	542714	"GO:0009536"
"1690"	"Zm00001eb356910"	"Zm00001eb356910_T003"	"Zm00001eb356910_P003"	141784302	141786168	"protein_coding"	"ensembl"	"NM_001112226.1"	542714	"GO:0019904"
"1691"	"Zm00001eb356910"	"Zm00001eb356910_T003"	"Zm00001eb356910_P003"	141784302	141786168	"protein_coding"	"ensembl"	"NM_001112226.1"	542714	"GO:0042803"
"1692"	"Zm00001eb356910"	"Zm00001eb356910_T003"	"Zm00001eb356910_P003"	141784302	141786168	"protein_coding"	"ensembl"	"NM_001112226.1"	542714	"GO:0006974"
"1693"	"Zm00001eb356910"	"Zm00001eb356910_T003"	"Zm00001eb356910_P003"	141784302	141786168	"protein_coding"	"ensembl"	"NM_001112226.1"	542714	"GO:0009409"
"1694"	"Zm00001eb356910"	"Zm00001eb356910_T003"	"Zm00001eb356910_P003"	141784302	141786168	"protein_coding"	"ensembl"	"NM_001112226.1"	542714	"GO:0018131"
"1695"	"Zm00001eb356910"	"Zm00001eb356910_T003"	"Zm00001eb356910_P003"	141784302	141786168	"protein_coding"	"ensembl"	"NM_001112226.1"	542714	"GO:0005739"
"1696"	"Zm00001eb356910"	"Zm00001eb356910_T003"	"Zm00001eb356910_P003"	141784302	141786168	"protein_coding"	"ensembl"	"NM_001112226.1"	542714	"GO:0010319"
"1697"	"Zm00001eb356910"	"Zm00001eb356910_T003"	"Zm00001eb356910_P003"	141784302	141786168	"protein_coding"	"ensembl"	"NM_001112226.1"	542714	"GO:1901566"
"1698"	"Zm00001eb356910"	"Zm00001eb356910_T003"	"Zm00001eb356910_P003"	141784302	141786168	"protein_coding"	"ensembl"	"NM_001112226.1"	542714	"GO:0044272"
"1699"	"Zm00001eb356910"	"Zm00001eb356910_T003"	"Zm00001eb356910_P003"	141784302	141786168	"protein_coding"	"ensembl"	"NM_001112226.1"	542714	"GO:1901362"
"1700"	"Zm00001eb356910"	"Zm00001eb356910_T003"	"Zm00001eb356910_P003"	141784302	141786168	"protein_coding"	"ensembl"	"NM_001112226.1"	542714	"GO:0019438"
"1701"	"Zm00001eb356910"	"Zm00001eb356910_T001"	"Zm00001eb356910_P001"	141784302	141786168	"protein_coding"	"ensembl"	""	542714	""
"1702"	"Zm00001eb357740"	"Zm00001eb357740_T001"	"Zm00001eb357740_P001"	145361919	145363156	"protein_coding"	"ensembl"	"NM_001148812.1"	100274453	"GO:0016020"
"1703"	"Zm00001eb357740"	"Zm00001eb357740_T001"	"Zm00001eb357740_P001"	145361919	145363156	"protein_coding"	"ensembl"	"NM_001148812.1"	100274453	"GO:0009535"
"1704"	"Zm00001eb357740"	"Zm00001eb357740_T001"	"Zm00001eb357740_P001"	145361919	145363156	"protein_coding"	"ensembl"	"NM_001148812.1"	100274453	"GO:0009941"
"1705"	"Zm00001eb357740"	"Zm00001eb357740_T001"	"Zm00001eb357740_P001"	145361919	145363156	"protein_coding"	"ensembl"	"NM_001148812.1"	100274453	"GO:0009416"
"1706"	"Zm00001eb357740"	"Zm00001eb357740_T001"	"Zm00001eb357740_P001"	145361919	145363156	"protein_coding"	"ensembl"	"NM_001148812.1"	100274453	"GO:0018298"
"1707"	"Zm00001eb357740"	"Zm00001eb357740_T001"	"Zm00001eb357740_P001"	145361919	145363156	"protein_coding"	"ensembl"	"NM_001148812.1"	100274453	"GO:0009523"
"1708"	"Zm00001eb357740"	"Zm00001eb357740_T001"	"Zm00001eb357740_P001"	145361919	145363156	"protein_coding"	"ensembl"	"NM_001148812.1"	100274453	"GO:0016168"
"1709"	"Zm00001eb357740"	"Zm00001eb357740_T001"	"Zm00001eb357740_P001"	145361919	145363156	"protein_coding"	"ensembl"	"NM_001148812.1"	100274453	"GO:0009522"
"1710"	"Zm00001eb357740"	"Zm00001eb357740_T001"	"Zm00001eb357740_P001"	145361919	145363156	"protein_coding"	"ensembl"	"NM_001148812.1"	100274453	"GO:0009765"
"1711"	"Zm00001eb357740"	"Zm00001eb357740_T001"	"Zm00001eb357740_P001"	145361919	145363156	"protein_coding"	"ensembl"	"NM_001148812.1"	100274453	"GO:0009768"
"1712"	"Zm00001eb357740"	"Zm00001eb357740_T001"	"Zm00001eb357740_P001"	145361919	145363156	"protein_coding"	"ensembl"	"NM_001148812.1"	100274453	"GO:0010287"
"1713"	"Zm00001eb357740"	"Zm00001eb357740_T001"	"Zm00001eb357740_P001"	145361919	145363156	"protein_coding"	"ensembl"	"NM_001148812.1"	100274453	"GO:0046872"
"1714"	"Zm00001eb357740"	"Zm00001eb357740_T001"	"Zm00001eb357740_P001"	145361919	145363156	"protein_coding"	"ensembl"	"NM_001148812.1"	100274453	"GO:0009507"
"1715"	"Zm00001eb357740"	"Zm00001eb357740_T001"	"Zm00001eb357740_P001"	145361919	145363156	"protein_coding"	"ensembl"	"NM_001148812.1"	100274453	"GO:0009536"
"1716"	"Zm00001eb357740"	"Zm00001eb357740_T001"	"Zm00001eb357740_P001"	145361919	145363156	"protein_coding"	"ensembl"	"NM_001148812.1"	100274453	"GO:0009579"
"1717"	"Zm00001eb357740"	"Zm00001eb357740_T001"	"Zm00001eb357740_P001"	145361919	145363156	"protein_coding"	"ensembl"	"NM_001148812.1"	100274453	"GO:0015979"
"1718"	"Zm00001eb362750"	"Zm00001eb362750_T001"	"Zm00001eb362750_P001"	163939914	163940219	"protein_coding"	"ensembl"	""	NA	""
"1719"	"Zm00001eb365220"	"Zm00001eb365220_T001"	"Zm00001eb365220_P001"	169669965	169670729	"protein_coding"	"ensembl"	""	NA	"GO:0005515"
"1720"	"Zm00001eb365220"	"Zm00001eb365220_T001"	"Zm00001eb365220_P001"	169669965	169670729	"protein_coding"	"ensembl"	""	NA	"GO:0000774"
"1721"	"Zm00001eb365220"	"Zm00001eb365220_T001"	"Zm00001eb365220_P001"	169669965	169670729	"protein_coding"	"ensembl"	""	NA	"GO:0051087"
"1722"	"Zm00001eb365220"	"Zm00001eb365220_T001"	"Zm00001eb365220_P001"	169669965	169670729	"protein_coding"	"ensembl"	""	NA	"GO:0050821"
"1723"	"Zm00001eb367770"	"Zm00001eb367770_T004"	"Zm00001eb367770_P004"	174805455	174809363	"protein_coding"	"ensembl"	""	542686	"GO:0009058"
"1724"	"Zm00001eb367770"	"Zm00001eb367770_T004"	"Zm00001eb367770_P004"	174805455	174809363	"protein_coding"	"ensembl"	""	542686	"GO:0016765"
"1725"	"Zm00001eb367770"	"Zm00001eb367770_T004"	"Zm00001eb367770_P004"	174805455	174809363	"protein_coding"	"ensembl"	""	542686	"GO:0004311"
"1726"	"Zm00001eb367770"	"Zm00001eb367770_T004"	"Zm00001eb367770_P004"	174805455	174809363	"protein_coding"	"ensembl"	""	542686	"GO:0016020"
"1727"	"Zm00001eb367770"	"Zm00001eb367770_T004"	"Zm00001eb367770_P004"	174805455	174809363	"protein_coding"	"ensembl"	""	542686	"GO:0016740"
"1728"	"Zm00001eb367770"	"Zm00001eb367770_T004"	"Zm00001eb367770_P004"	174805455	174809363	"protein_coding"	"ensembl"	""	542686	"GO:0016767"
"1729"	"Zm00001eb367770"	"Zm00001eb367770_T004"	"Zm00001eb367770_P004"	174805455	174809363	"protein_coding"	"ensembl"	""	542686	"GO:0016117"
"1730"	"Zm00001eb367770"	"Zm00001eb367770_T004"	"Zm00001eb367770_P004"	174805455	174809363	"protein_coding"	"ensembl"	""	542686	"GO:0046905"
"1731"	"Zm00001eb367770"	"Zm00001eb367770_T004"	"Zm00001eb367770_P004"	174805455	174809363	"protein_coding"	"ensembl"	""	542686	"GO:0016120"
"1732"	"Zm00001eb367770"	"Zm00001eb367770_T004"	"Zm00001eb367770_P004"	174805455	174809363	"protein_coding"	"ensembl"	""	542686	"GO:0010287"
"1733"	"Zm00001eb367770"	"Zm00001eb367770_T005"	"Zm00001eb367770_P005"	174805455	174809363	"protein_coding"	"ensembl"	""	542686	"GO:0009058"
"1734"	"Zm00001eb367770"	"Zm00001eb367770_T005"	"Zm00001eb367770_P005"	174805455	174809363	"protein_coding"	"ensembl"	""	542686	"GO:0016765"
"1735"	"Zm00001eb367770"	"Zm00001eb367770_T005"	"Zm00001eb367770_P005"	174805455	174809363	"protein_coding"	"ensembl"	""	542686	"GO:0004311"
"1736"	"Zm00001eb367770"	"Zm00001eb367770_T003"	"Zm00001eb367770_P003"	174805455	174809363	"protein_coding"	"ensembl"	""	542686	"GO:0009058"
"1737"	"Zm00001eb367770"	"Zm00001eb367770_T003"	"Zm00001eb367770_P003"	174805455	174809363	"protein_coding"	"ensembl"	""	542686	"GO:0016765"
"1738"	"Zm00001eb367770"	"Zm00001eb367770_T003"	"Zm00001eb367770_P003"	174805455	174809363	"protein_coding"	"ensembl"	""	542686	"GO:0004311"
"1739"	"Zm00001eb367770"	"Zm00001eb367770_T002"	"Zm00001eb367770_P002"	174805455	174809363	"protein_coding"	"ensembl"	""	542686	"GO:0009058"
"1740"	"Zm00001eb367770"	"Zm00001eb367770_T002"	"Zm00001eb367770_P002"	174805455	174809363	"protein_coding"	"ensembl"	""	542686	"GO:0016765"
"1741"	"Zm00001eb367770"	"Zm00001eb367770_T002"	"Zm00001eb367770_P002"	174805455	174809363	"protein_coding"	"ensembl"	""	542686	"GO:0004311"
"1742"	"Zm00001eb367770"	"Zm00001eb367770_T002"	"Zm00001eb367770_P002"	174805455	174809363	"protein_coding"	"ensembl"	""	542686	"GO:0016020"
"1743"	"Zm00001eb367770"	"Zm00001eb367770_T001"	"Zm00001eb367770_P001"	174805455	174809363	"protein_coding"	"ensembl"	"NM_001114645.1"	542686	"GO:0009058"
"1744"	"Zm00001eb367770"	"Zm00001eb367770_T001"	"Zm00001eb367770_P001"	174805455	174809363	"protein_coding"	"ensembl"	"NM_001114645.1"	542686	"GO:0010287"
"1745"	"Zm00001eb367770"	"Zm00001eb367770_T001"	"Zm00001eb367770_P001"	174805455	174809363	"protein_coding"	"ensembl"	"NM_001114645.1"	542686	"GO:0051996"
"1746"	"Zm00001eb367770"	"Zm00001eb367770_T001"	"Zm00001eb367770_P001"	174805455	174809363	"protein_coding"	"ensembl"	"NM_001114645.1"	542686	"GO:0004310"
"1747"	"Zm00001eb367770"	"Zm00001eb367770_T001"	"Zm00001eb367770_P001"	174805455	174809363	"protein_coding"	"ensembl"	"NM_001114645.1"	542686	"GO:0016767"
"1748"	"Zm00001eb367770"	"Zm00001eb367770_T001"	"Zm00001eb367770_P001"	174805455	174809363	"protein_coding"	"ensembl"	"NM_001114645.1"	542686	"GO:0016117"
"1749"	"Zm00001eb367770"	"Zm00001eb367770_T001"	"Zm00001eb367770_P001"	174805455	174809363	"protein_coding"	"ensembl"	"NM_001114645.1"	542686	"GO:0016765"
"1750"	"Zm00001eb367770"	"Zm00001eb367770_T001"	"Zm00001eb367770_P001"	174805455	174809363	"protein_coding"	"ensembl"	"NM_001114645.1"	542686	"GO:0046905"
"1751"	"Zm00001eb367770"	"Zm00001eb367770_T001"	"Zm00001eb367770_P001"	174805455	174809363	"protein_coding"	"ensembl"	"NM_001114645.1"	542686	"GO:0004311"
"1752"	"Zm00001eb367770"	"Zm00001eb367770_T001"	"Zm00001eb367770_P001"	174805455	174809363	"protein_coding"	"ensembl"	"NM_001114645.1"	542686	"GO:0016020"
"1753"	"Zm00001eb367770"	"Zm00001eb367770_T001"	"Zm00001eb367770_P001"	174805455	174809363	"protein_coding"	"ensembl"	"NM_001114645.1"	542686	"GO:0016740"
"1754"	"Zm00001eb367770"	"Zm00001eb367770_T001"	"Zm00001eb367770_P001"	174805455	174809363	"protein_coding"	"ensembl"	"NM_001114645.1"	542686	"GO:0009507"
"1755"	"Zm00001eb367770"	"Zm00001eb367770_T001"	"Zm00001eb367770_P001"	174805455	174809363	"protein_coding"	"ensembl"	"NM_001114645.1"	542686	"GO:0009536"
"1756"	"Zm00001eb367770"	"Zm00001eb367770_T001"	"Zm00001eb367770_P001"	174805455	174809363	"protein_coding"	"ensembl"	"NM_001114645.1"	542686	"GO:0008299"
"1757"	"Zm00001eb367770"	"Zm00001eb367770_T001"	"Zm00001eb367770_P001"	174805455	174809363	"protein_coding"	"ensembl"	"NM_001114645.1"	542686	"GO:0016120"
"1758"	"Zm00001eb367810"	"Zm00001eb367810_T001"	"Zm00001eb367810_P001"	174863903	174871438	"protein_coding"	"ensembl"	""	NA	"GO:0005737"
"1759"	"Zm00001eb367810"	"Zm00001eb367810_T001"	"Zm00001eb367810_P001"	174863903	174871438	"protein_coding"	"ensembl"	""	NA	"GO:0061630"
"1760"	"Zm00001eb367810"	"Zm00001eb367810_T001"	"Zm00001eb367810_P001"	174863903	174871438	"protein_coding"	"ensembl"	""	NA	"GO:0006511"
"1761"	"Zm00001eb367810"	"Zm00001eb367810_T001"	"Zm00001eb367810_P001"	174863903	174871438	"protein_coding"	"ensembl"	""	NA	"GO:0016567"
"1762"	"Zm00001eb369550"	"Zm00001eb369550_T001"	"Zm00001eb369550_P001"	178138558	178139195	"protein_coding"	"ensembl"	"XM_008658928.1"	103636576	"GO:0005634"
"1763"	"Zm00001eb369550"	"Zm00001eb369550_T001"	"Zm00001eb369550_P001"	178138558	178139195	"protein_coding"	"ensembl"	"XM_008658928.1"	103636576	"GO:0006355"
"1764"	"Zm00001eb369550"	"Zm00001eb369550_T001"	"Zm00001eb369550_P001"	178138558	178139195	"protein_coding"	"ensembl"	"XM_008658928.1"	103636576	"GO:0003677"
"1765"	"Zm00001eb369550"	"Zm00001eb369550_T001"	"Zm00001eb369550_P001"	178138558	178139195	"protein_coding"	"ensembl"	"XM_008658928.1"	103636576	"GO:0003700"
"1766"	"Zm00001eb369550"	"Zm00001eb369550_T001"	"Zm00001eb369550_P001"	178138558	178139195	"protein_coding"	"ensembl"	"XM_008658928.1"	103636576	"GO:0006351"
"1767"	"Zm00001eb370870"	"Zm00001eb370870_T001"	"Zm00001eb370870_P001"	180778039	180779002	"protein_coding"	"ensembl"	""	NA	""
"1768"	"Zm00001eb371530"	"Zm00001eb371530_T001"	"Zm00001eb371530_P001"	2328307	2329279	"protein_coding"	"ensembl"	""	NA	"GO:0000302"
"1769"	"Zm00001eb371530"	"Zm00001eb371530_T001"	"Zm00001eb371530_P001"	2328307	2329279	"protein_coding"	"ensembl"	""	NA	"GO:0006457"
"1770"	"Zm00001eb371530"	"Zm00001eb371530_T001"	"Zm00001eb371530_P001"	2328307	2329279	"protein_coding"	"ensembl"	""	NA	"GO:0009651"
"1771"	"Zm00001eb371530"	"Zm00001eb371530_T001"	"Zm00001eb371530_P001"	2328307	2329279	"protein_coding"	"ensembl"	""	NA	"GO:0042542"
"1772"	"Zm00001eb371530"	"Zm00001eb371530_T001"	"Zm00001eb371530_P001"	2328307	2329279	"protein_coding"	"ensembl"	""	NA	"GO:0043621"
"1773"	"Zm00001eb371530"	"Zm00001eb371530_T001"	"Zm00001eb371530_P001"	2328307	2329279	"protein_coding"	"ensembl"	""	NA	"GO:0051259"
"1774"	"Zm00001eb371530"	"Zm00001eb371530_T001"	"Zm00001eb371530_P001"	2328307	2329279	"protein_coding"	"ensembl"	""	NA	"GO:0009408"
"1775"	"Zm00001eb371530"	"Zm00001eb371530_T001"	"Zm00001eb371530_P001"	2328307	2329279	"protein_coding"	"ensembl"	""	NA	"GO:0051082"
"1776"	"Zm00001eb371530"	"Zm00001eb371530_T001"	"Zm00001eb371530_P001"	2328307	2329279	"protein_coding"	"ensembl"	""	NA	"GO:0005782"
"1777"	"Zm00001eb374190"	"Zm00001eb374190_T001"	"Zm00001eb374190_P001"	13082628	13084038	"protein_coding"	"ensembl"	""	NA	"GO:0016020"
"1778"	"Zm00001eb374190"	"Zm00001eb374190_T001"	"Zm00001eb374190_P001"	13082628	13084038	"protein_coding"	"ensembl"	""	NA	"GO:0006486"
"1779"	"Zm00001eb374190"	"Zm00001eb374190_T001"	"Zm00001eb374190_P001"	13082628	13084038	"protein_coding"	"ensembl"	""	NA	"GO:0016758"
"1780"	"Zm00001eb374190"	"Zm00001eb374190_T001"	"Zm00001eb374190_P001"	13082628	13084038	"protein_coding"	"ensembl"	""	NA	"GO:0016740"
"1781"	"Zm00001eb374190"	"Zm00001eb374190_T001"	"Zm00001eb374190_P001"	13082628	13084038	"protein_coding"	"ensembl"	""	NA	"GO:0016757"
"1782"	"Zm00001eb374190"	"Zm00001eb374190_T001"	"Zm00001eb374190_P001"	13082628	13084038	"protein_coding"	"ensembl"	""	NA	"GO:0000139"
"1783"	"Zm00001eb374190"	"Zm00001eb374190_T001"	"Zm00001eb374190_P001"	13082628	13084038	"protein_coding"	"ensembl"	""	NA	"GO:0005794"
"1784"	"Zm00001eb374190"	"Zm00001eb374190_T001"	"Zm00001eb374190_P001"	13082628	13084038	"protein_coding"	"ensembl"	""	NA	"GO:0008378"
"1785"	"Zm00001eb375120"	"Zm00001eb375120_T002"	"Zm00001eb375120_P002"	16107395	16109281	"protein_coding"	"ensembl"	""	100281145	""
"1786"	"Zm00001eb375120"	"Zm00001eb375120_T003"	"Zm00001eb375120_P003"	16107395	16109281	"protein_coding"	"ensembl"	""	100281145	""
"1787"	"Zm00001eb375120"	"Zm00001eb375120_T001"	"Zm00001eb375120_P001"	16107395	16109281	"protein_coding"	"ensembl"	"NM_001196990.1"	100281145	"GO:0046872"
"1788"	"Zm00001eb375120"	"Zm00001eb375120_T001"	"Zm00001eb375120_P001"	16107395	16109281	"protein_coding"	"ensembl"	"NM_001196990.1"	100281145	"GO:0016491"
"1789"	"Zm00001eb375120"	"Zm00001eb375120_T001"	"Zm00001eb375120_P001"	16107395	16109281	"protein_coding"	"ensembl"	"NM_001196990.1"	100281145	"GO:0051213"
"1790"	"Zm00001eb378280"	"Zm00001eb378280_T001"	"Zm00001eb378280_P001"	25714998	25716434	"protein_coding"	"ensembl"	""	103638138	"GO:0000786"
"1791"	"Zm00001eb378280"	"Zm00001eb378280_T001"	"Zm00001eb378280_P001"	25714998	25716434	"protein_coding"	"ensembl"	""	103638138	"GO:0003677"
"1792"	"Zm00001eb378280"	"Zm00001eb378280_T001"	"Zm00001eb378280_P001"	25714998	25716434	"protein_coding"	"ensembl"	""	103638138	"GO:0006334"
"1793"	"Zm00001eb378280"	"Zm00001eb378280_T004"	"Zm00001eb378280_P004"	25714998	25716434	"protein_coding"	"ensembl"	""	103638138	"GO:0005634"
"1794"	"Zm00001eb378280"	"Zm00001eb378280_T004"	"Zm00001eb378280_P004"	25714998	25716434	"protein_coding"	"ensembl"	""	103638138	"GO:0006355"
"1795"	"Zm00001eb378280"	"Zm00001eb378280_T004"	"Zm00001eb378280_P004"	25714998	25716434	"protein_coding"	"ensembl"	""	103638138	"GO:0000786"
"1796"	"Zm00001eb378280"	"Zm00001eb378280_T004"	"Zm00001eb378280_P004"	25714998	25716434	"protein_coding"	"ensembl"	""	103638138	"GO:0003677"
"1797"	"Zm00001eb378280"	"Zm00001eb378280_T004"	"Zm00001eb378280_P004"	25714998	25716434	"protein_coding"	"ensembl"	""	103638138	"GO:0003690"
"1798"	"Zm00001eb378280"	"Zm00001eb378280_T004"	"Zm00001eb378280_P004"	25714998	25716434	"protein_coding"	"ensembl"	""	103638138	"GO:0016584"
"1799"	"Zm00001eb378280"	"Zm00001eb378280_T004"	"Zm00001eb378280_P004"	25714998	25716434	"protein_coding"	"ensembl"	""	103638138	"GO:0030261"
"1800"	"Zm00001eb378280"	"Zm00001eb378280_T004"	"Zm00001eb378280_P004"	25714998	25716434	"protein_coding"	"ensembl"	""	103638138	"GO:0031936"
"1801"	"Zm00001eb378280"	"Zm00001eb378280_T004"	"Zm00001eb378280_P004"	25714998	25716434	"protein_coding"	"ensembl"	""	103638138	"GO:0045910"
"1802"	"Zm00001eb378280"	"Zm00001eb378280_T004"	"Zm00001eb378280_P004"	25714998	25716434	"protein_coding"	"ensembl"	""	103638138	"GO:0031492"
"1803"	"Zm00001eb378280"	"Zm00001eb378280_T004"	"Zm00001eb378280_P004"	25714998	25716434	"protein_coding"	"ensembl"	""	103638138	"GO:0006334"
"1804"	"Zm00001eb378280"	"Zm00001eb378280_T002"	"Zm00001eb378280_P002"	25714998	25716434	"protein_coding"	"ensembl"	""	103638138	"GO:0000786"
"1805"	"Zm00001eb378280"	"Zm00001eb378280_T002"	"Zm00001eb378280_P002"	25714998	25716434	"protein_coding"	"ensembl"	""	103638138	"GO:0003677"
"1806"	"Zm00001eb378280"	"Zm00001eb378280_T002"	"Zm00001eb378280_P002"	25714998	25716434	"protein_coding"	"ensembl"	""	103638138	"GO:0006334"
"1807"	"Zm00001eb378280"	"Zm00001eb378280_T002"	"Zm00001eb378280_P002"	25714998	25716434	"protein_coding"	"ensembl"	""	103638138	"GO:0005634"
"1808"	"Zm00001eb378280"	"Zm00001eb378280_T002"	"Zm00001eb378280_P002"	25714998	25716434	"protein_coding"	"ensembl"	""	103638138	"GO:0005694"
"1809"	"Zm00001eb378280"	"Zm00001eb378280_T002"	"Zm00001eb378280_P002"	25714998	25716434	"protein_coding"	"ensembl"	""	103638138	"GO:0030527"
"1810"	"Zm00001eb378280"	"Zm00001eb378280_T003"	"Zm00001eb378280_P003"	25714998	25716434	"protein_coding"	"ensembl"	"NM_001308055.1"	103638138	"GO:0005634"
"1811"	"Zm00001eb378280"	"Zm00001eb378280_T003"	"Zm00001eb378280_P003"	25714998	25716434	"protein_coding"	"ensembl"	"NM_001308055.1"	103638138	"GO:0000786"
"1812"	"Zm00001eb378280"	"Zm00001eb378280_T003"	"Zm00001eb378280_P003"	25714998	25716434	"protein_coding"	"ensembl"	"NM_001308055.1"	103638138	"GO:0003677"
"1813"	"Zm00001eb378280"	"Zm00001eb378280_T003"	"Zm00001eb378280_P003"	25714998	25716434	"protein_coding"	"ensembl"	"NM_001308055.1"	103638138	"GO:0006334"
"1814"	"Zm00001eb378280"	"Zm00001eb378280_T003"	"Zm00001eb378280_P003"	25714998	25716434	"protein_coding"	"ensembl"	"NM_001308055.1"	103638138	"GO:0005694"
"1815"	"Zm00001eb378280"	"Zm00001eb378280_T003"	"Zm00001eb378280_P003"	25714998	25716434	"protein_coding"	"ensembl"	"NM_001308055.1"	103638138	"GO:0030527"
"1816"	"Zm00001eb381280"	"Zm00001eb381280_T001"	"Zm00001eb381280_P001"	45191621	45194388	"protein_coding"	"ensembl"	"NM_001174939.1"	100382179	"GO:0004190"
"1817"	"Zm00001eb381280"	"Zm00001eb381280_T001"	"Zm00001eb381280_P001"	45191621	45194388	"protein_coding"	"ensembl"	"NM_001174939.1"	100382179	"GO:0006508"
"1818"	"Zm00001eb381280"	"Zm00001eb381280_T001"	"Zm00001eb381280_P001"	45191621	45194388	"protein_coding"	"ensembl"	"NM_001174939.1"	100382179	"GO:0008233"
"1819"	"Zm00001eb381920"	"Zm00001eb381920_T001"	"Zm00001eb381920_P001"	49096529	49097831	"protein_coding"	"ensembl"	""	NA	"GO:0006096"
"1820"	"Zm00001eb381920"	"Zm00001eb381920_T001"	"Zm00001eb381920_P001"	49096529	49097831	"protein_coding"	"ensembl"	""	NA	"GO:0003872"
"1821"	"Zm00001eb381920"	"Zm00001eb381920_T001"	"Zm00001eb381920_P001"	49096529	49097831	"protein_coding"	"ensembl"	""	NA	"GO:0046872"
"1822"	"Zm00001eb381920"	"Zm00001eb381920_T001"	"Zm00001eb381920_P001"	49096529	49097831	"protein_coding"	"ensembl"	""	NA	"GO:0016740"
"1823"	"Zm00001eb381920"	"Zm00001eb381920_T001"	"Zm00001eb381920_P001"	49096529	49097831	"protein_coding"	"ensembl"	""	NA	"GO:0016301"
"1824"	"Zm00001eb381920"	"Zm00001eb381920_T001"	"Zm00001eb381920_P001"	49096529	49097831	"protein_coding"	"ensembl"	""	NA	"GO:0016310"
"1825"	"Zm00001eb381920"	"Zm00001eb381920_T001"	"Zm00001eb381920_P001"	49096529	49097831	"protein_coding"	"ensembl"	""	NA	"GO:0047334"
"1826"	"Zm00001eb381920"	"Zm00001eb381920_T001"	"Zm00001eb381920_P001"	49096529	49097831	"protein_coding"	"ensembl"	""	NA	"GO:0009749"
"1827"	"Zm00001eb381920"	"Zm00001eb381920_T001"	"Zm00001eb381920_P001"	49096529	49097831	"protein_coding"	"ensembl"	""	NA	"GO:0015979"
"1828"	"Zm00001eb381920"	"Zm00001eb381920_T001"	"Zm00001eb381920_P001"	49096529	49097831	"protein_coding"	"ensembl"	""	NA	"GO:0046835"
"1829"	"Zm00001eb381920"	"Zm00001eb381920_T001"	"Zm00001eb381920_P001"	49096529	49097831	"protein_coding"	"ensembl"	""	NA	"GO:0061615"
"1830"	"Zm00001eb381920"	"Zm00001eb381920_T002"	"Zm00001eb381920_P002"	49096529	49097831	"protein_coding"	"ensembl"	""	NA	"GO:0006096"
"1831"	"Zm00001eb381920"	"Zm00001eb381920_T002"	"Zm00001eb381920_P002"	49096529	49097831	"protein_coding"	"ensembl"	""	NA	"GO:0003872"
"1832"	"Zm00001eb381920"	"Zm00001eb381920_T002"	"Zm00001eb381920_P002"	49096529	49097831	"protein_coding"	"ensembl"	""	NA	"GO:0046872"
"1833"	"Zm00001eb381920"	"Zm00001eb381920_T002"	"Zm00001eb381920_P002"	49096529	49097831	"protein_coding"	"ensembl"	""	NA	"GO:0016740"
"1834"	"Zm00001eb381920"	"Zm00001eb381920_T002"	"Zm00001eb381920_P002"	49096529	49097831	"protein_coding"	"ensembl"	""	NA	"GO:0016301"
"1835"	"Zm00001eb381920"	"Zm00001eb381920_T002"	"Zm00001eb381920_P002"	49096529	49097831	"protein_coding"	"ensembl"	""	NA	"GO:0016310"
"1836"	"Zm00001eb381920"	"Zm00001eb381920_T002"	"Zm00001eb381920_P002"	49096529	49097831	"protein_coding"	"ensembl"	""	NA	"GO:0061615"
"1837"	"Zm00001eb382310"	"Zm00001eb382310_T001"	"Zm00001eb382310_P001"	52936757	52938979	"protein_coding"	"ensembl"	""	NA	"GO:0005975"
"1838"	"Zm00001eb382310"	"Zm00001eb382310_T001"	"Zm00001eb382310_P001"	52936757	52938979	"protein_coding"	"ensembl"	""	NA	"GO:0004650"
"1839"	"Zm00001eb382310"	"Zm00001eb382310_T001"	"Zm00001eb382310_P001"	52936757	52938979	"protein_coding"	"ensembl"	""	NA	"GO:0016787"
"1840"	"Zm00001eb382310"	"Zm00001eb382310_T001"	"Zm00001eb382310_P001"	52936757	52938979	"protein_coding"	"ensembl"	""	NA	"GO:0016798"
"1841"	"Zm00001eb382310"	"Zm00001eb382310_T001"	"Zm00001eb382310_P001"	52936757	52938979	"protein_coding"	"ensembl"	""	NA	"GO:0008152"
"1842"	"Zm00001eb382310"	"Zm00001eb382310_T001"	"Zm00001eb382310_P001"	52936757	52938979	"protein_coding"	"ensembl"	""	NA	"GO:0004553"
"1843"	"Zm00001eb383440"	"Zm00001eb383440_T001"	"Zm00001eb383440_P001"	68784286	68785693	"protein_coding"	"ensembl"	"NM_001154948.1"	100282035	"GO:0016021"
"1844"	"Zm00001eb383440"	"Zm00001eb383440_T001"	"Zm00001eb383440_P001"	68784286	68785693	"protein_coding"	"ensembl"	"NM_001154948.1"	100282035	"GO:0016874"
