ENSEMBL_GeneID,C_6_Tol_1,C_6_Tol_2,T_6_Tol_1,T_6_Tol_2
Zm00001eb410890,507,516,863,787
Zm00001eb410900,77,82,165,161
Zm00001eb410920,53,41,53,36
Zm00001eb410930,83,60,45,46
Zm00001eb410940,1,2,0,0
Zm00001eb410950,46,36,54,40
Zm00001eb410960,1,0,0,0
Zm00001eb410970,0,0,0,0
Zm00001eb410980,1,0,0,0
Zm00001eb410990,0,1,0,0
Zm00001eb411000,161,156,142,144
Zm00001eb411010,0,0,0,0
Zm00001eb411020,56,52,58,52
Zm00001eb411040,0,0,0,0
Zm00001eb411050,1485,1621,2743,2581
Zm00001eb411060,45,40,25,30
Zm00001eb411070,67,40,70,64
Zm00001eb411080,238,237,185,171
Zm00001eb411100,2030,1997,1025,1101
Zm00001eb411110,0,0,0,0
Zm00001eb411120,269,265,284,299
Zm00001eb411130,0,1,1,0
Zm00001eb411140,160,161,346,347
Zm00001eb411150,601,669,736,772
Zm00001eb411160,0,0,0,0
Zm00001eb411170,0,0,0,0
Zm00001eb411180,0,0,0,0
Zm00001eb411190,178,143,189,181
Zm00001eb411200,18,23,25,26
Zm00001eb411210,0,0,0,0
Zm00001eb411220,1,0,0,1
Zm00001eb411230,237,199,318,335
Zm00001eb411240,15,5,7,11
Zm00001eb411250,307,297,460,442
Zm00001eb411260,383,342,460,441
Zm00001eb411270,0,0,0,0
Zm00001eb411280,1,0,0,0
Zm00001eb411290,0,0,0,0
Zm00001eb411300,8930,8999,6082,5892
Zm00001eb411310,0,0,0,0
Zm00001eb411320,2103,2239,2577,2650
Zm00001eb411330,0,0,0,1
Zm00001eb411340,130,126,82,88
Zm00001eb411350,0,0,0,0
Zm00001eb411360,10,10,17,17
Zm00001eb411370,0,0,2,0
Zm00001eb411380,3972,4010,5525,5439
Zm00001eb411390,0,0,1,2
Zm00001eb411410,4,1,10,10
Zm00001eb411420,452,451,767,750
Zm00001eb411430,89,109,333,334
Zm00001eb411440,1,1,1,0
Zm00001eb411450,27,23,8,10
Zm00001eb411460,328,315,451,489
Zm00001eb411480,0,0,0,0
Zm00001eb411490,752,767,595,564
Zm00001eb411500,0,0,3,1
Zm00001eb411510,2,1,1,1
Zm00001eb411520,19,31,24,36
Zm00001eb411530,0,0,0,0
Zm00001eb411540,287,286,337,328
Zm00001eb411550,128,104,133,144
Zm00001eb411560,0,0,1,0
Zm00001eb411570,0,0,0,1
Zm00001eb411580,0,0,0,1
Zm00001eb411590,0,2,3,5
Zm00001eb411600,212,229,83,83
Zm00001eb411620,11,6,4,2
Zm00001eb411630,51,64,72,56
Zm00001eb411650,0,0,0,0
Zm00001eb411660,0,0,0,0
Zm00001eb411670,335,339,467,495
Zm00001eb411680,369,385,333,341
Zm00001eb411690,27,22,38,32
Zm00001eb411700,354,362,526,533
Zm00001eb411720,4,4,9,7
Zm00001eb411730,321,340,261,296
Zm00001eb411740,642,669,748,741
Zm00001eb411750,5,1,3,5
Zm00001eb411760,494,517,1008,1064
Zm00001eb411770,44,31,30,40
Zm00001eb411780,27,31,39,33
Zm00001eb411790,14,7,5,3
Zm00001eb411800,0,0,0,0
Zm00001eb411820,253,223,258,269
Zm00001eb411830,33,44,54,55
Zm00001eb411840,0,0,0,0
Zm00001eb411850,0,0,0,1
Zm00001eb411860,0,0,0,1
Zm00001eb411870,3,3,2,0
Zm00001eb411880,181,220,259,273
Zm00001eb411890,0,0,0,0
Zm00001eb411900,50,71,106,86
Zm00001eb411910,342,367,505,530
Zm00001eb411920,0,0,0,0
Zm00001eb411940,2,2,7,1
Zm00001eb411950,0,0,0,0
Zm00001eb411960,0,0,0,0
Zm00001eb411970,2,2,1,0
Zm00001eb411990,17,24,10,15
Zm00001eb412000,174,136,216,160
Zm00001eb412010,0,0,0,0
Zm00001eb412020,418,454,448,431
Zm00001eb412040,243,242,289,331
Zm00001eb412050,107,78,105,104
Zm00001eb412060,0,0,0,0
Zm00001eb412070,0,0,0,0
Zm00001eb412080,0,0,0,0
Zm00001eb412090,0,0,0,0
Zm00001eb412100,0,0,1,0
Zm00001eb412110,12,18,11,17
Zm00001eb412120,0,0,0,0
Zm00001eb412130,0,0,0,0
Zm00001eb412140,0,0,0,0
Zm00001eb412150,109,122,339,339
Zm00001eb412170,0,0,1,0
Zm00001eb412180,0,0,0,0
Zm00001eb412190,74,53,27,36
Zm00001eb412200,0,0,0,0
Zm00001eb412210,0,0,0,0
Zm00001eb412220,2,0,2,0
Zm00001eb412230,0,0,0,0
Zm00001eb412240,0,0,0,0
Zm00001eb412250,0,0,0,0
Zm00001eb412260,0,0,0,0
Zm00001eb412280,238,233,237,206
Zm00001eb412290,141,152,273,306
Zm00001eb412300,0,0,0,0
Zm00001eb412310,0,0,0,0
Zm00001eb412320,36,20,21,21
Zm00001eb412340,0,2,0,0
Zm00001eb412350,5,3,6,8
Zm00001eb412360,8,4,0,1
Zm00001eb412370,4009,4137,6886,6751
Zm00001eb412390,1,4,1,1
Zm00001eb412420,92,101,47,57
Zm00001eb412430,0,0,0,0
Zm00001eb412440,20,9,9,6
Zm00001eb412460,165,149,152,142
Zm00001eb412470,0,0,0,0
Zm00001eb412480,0,0,0,0
Zm00001eb412490,580,589,855,857
Zm00001eb412500,234,223,275,317
Zm00001eb412510,226,250,541,536
Zm00001eb412530,0,0,0,0
Zm00001eb412540,4,6,8,6
Zm00001eb412550,4,5,2,2
Zm00001eb412560,31,19,19,12
Zm00001eb412570,3,6,4,0
Zm00001eb412580,2,0,2,0
Zm00001eb412590,122,137,99,107
Zm00001eb412600,21,20,26,31
Zm00001eb412610,122,145,175,134
Zm00001eb412620,857,772,866,877
Zm00001eb412630,0,0,0,0
Zm00001eb412640,0,0,0,0
Zm00001eb412650,5,10,5,1
Zm00001eb412660,0,0,0,0
Zm00001eb412670,8,4,2,2
Zm00001eb412690,389,360,401,390
Zm00001eb412700,0,0,0,0
Zm00001eb412710,49,51,43,50
Zm00001eb412730,0,0,0,0
Zm00001eb412740,0,0,0,0
Zm00001eb412750,0,0,0,0
Zm00001eb412760,2,0,7,0
Zm00001eb412770,8,8,0,4
Zm00001eb412780,0,0,0,0
Zm00001eb412790,0,0,0,0
Zm00001eb412800,193,198,188,153
Zm00001eb412830,0,0,0,0
Zm00001eb412840,0,0,0,0
Zm00001eb412850,0,0,0,1
Zm00001eb412860,0,0,0,0
Zm00001eb412870,0,0,0,0
Zm00001eb412880,0,0,0,0
Zm00001eb412890,0,0,0,0
Zm00001eb412900,19,17,12,25
Zm00001eb412910,66,80,29,34
Zm00001eb412930,190,192,232,243
Zm00001eb412940,9,11,5,5
Zm00001eb412950,942,948,1114,1068
Zm00001eb412960,60,65,267,276
Zm00001eb412970,2,0,4,9
Zm00001eb412980,99,70,295,282
Zm00001eb412990,84,38,201,218
Zm00001eb413000,292,289,324,330
Zm00001eb413010,104,106,289,292
Zm00001eb413020,18,22,12,16
Zm00001eb413030,7,4,3,7
Zm00001eb413040,0,0,0,0
Zm00001eb413050,123,128,174,155
Zm00001eb413060,0,0,0,0
Zm00001eb413070,1,0,0,0
Zm00001eb413080,1211,1220,874,912
Zm00001eb413090,38,52,79,68
Zm00001eb413100,71,65,54,56
Zm00001eb413110,426,406,227,235
Zm00001eb413120,41,34,2,4
Zm00001eb413130,277,292,101,106
Zm00001eb413140,197,222,109,120
Zm00001eb413150,322,315,269,287
Zm00001eb413160,1132,1152,1978,1933
Zm00001eb413170,26,23,35,43
Zm00001eb413180,0,2,4,2
Zm00001eb413190,3,1,2,3
Zm00001eb413200,7,5,5,6
Zm00001eb413210,0,0,4,3
Zm00001eb413220,30,27,40,46
Zm00001eb413230,113,103,167,156
Zm00001eb413240,0,0,0,0
Zm00001eb413250,0,0,0,0
Zm00001eb413260,7,9,5,5
Zm00001eb413270,186,161,180,180
Zm00001eb413280,122,155,219,255
Zm00001eb413290,204,244,111,123
Zm00001eb413300,2439,2401,2079,2054
Zm00001eb413310,0,0,0,0
Zm00001eb413320,812,806,890,874
Zm00001eb413330,0,0,0,0
Zm00001eb413340,116,126,113,110
Zm00001eb413360,16,17,14,19
Zm00001eb413370,2544,2399,2737,2650
Zm00001eb413380,0,0,0,0
Zm00001eb413390,279,252,207,223
Zm00001eb413400,1,1,1,6
Zm00001eb413410,52,39,46,46
Zm00001eb413420,26,17,8,17
Zm00001eb413440,37,47,60,68
Zm00001eb413450,14,20,40,34
Zm00001eb413460,0,0,0,0
Zm00001eb413470,15,16,6,17
Zm00001eb413480,0,0,0,0
Zm00001eb413490,0,0,0,0
Zm00001eb413500,0,0,0,0
Zm00001eb413510,0,0,0,0
Zm00001eb413520,79,78,96,93
Zm00001eb413530,2,0,0,0
Zm00001eb413540,82,99,94,90
Zm00001eb413550,892,926,1084,1138
Zm00001eb413560,77,80,130,142
Zm00001eb413570,45,41,75,69
Zm00001eb413580,992,862,1393,1436
Zm00001eb413590,24,13,8,16
Zm00001eb413600,168,134,112,109
Zm00001eb413610,182,174,201,226
Zm00001eb413630,31793,31802,17885,18152
Zm00001eb413650,0,0,0,0
Zm00001eb413660,1,0,0,0
Zm00001eb413670,21,18,8,11
Zm00001eb413680,865,931,1341,1311
Zm00001eb413700,336,343,200,185
Zm00001eb413710,33,34,24,30
Zm00001eb413720,0,0,0,0
Zm00001eb413730,386,355,351,370
Zm00001eb413740,166,198,170,157
Zm00001eb413750,0,0,0,0
Zm00001eb413760,0,0,0,0
Zm00001eb413770,3,0,11,8
Zm00001eb413780,737,777,1102,1070
Zm00001eb413790,114,124,160,158
Zm00001eb413800,35,29,20,16
Zm00001eb413810,43,51,47,36
Zm00001eb413820,217,233,298,332
Zm00001eb413830,0,0,0,0
Zm00001eb413840,0,0,0,0
Zm00001eb413850,1009,976,228,226
Zm00001eb413860,76,98,138,180
Zm00001eb413870,285,271,384,411
Zm00001eb413880,1210,1099,1903,1841
Zm00001eb413890,158,146,237,263
Zm00001eb413910,32,33,50,40
Zm00001eb413920,62,62,104,85
Zm00001eb413930,223,227,177,197
Zm00001eb413940,169,198,226,256
Zm00001eb413950,494,448,403,397
Zm00001eb413960,0,0,0,0
Zm00001eb413970,1,0,0,0
Zm00001eb413980,0,0,0,1
Zm00001eb413990,0,1,0,0
Zm00001eb414000,389,450,649,624
Zm00001eb414010,4,2,5,2
Zm00001eb414020,347,336,361,343
Zm00001eb414030,627,593,782,800
Zm00001eb414040,1871,1841,1902,1895
Zm00001eb414050,652,557,1123,1159
Zm00001eb414060,1,1,4,4
Zm00001eb414080,284,317,384,364
Zm00001eb414090,29,32,18,15
Zm00001eb414100,0,0,0,0
Zm00001eb414110,2,2,0,0
Zm00001eb414130,0,0,0,0
Zm00001eb414140,0,0,0,0
Zm00001eb414150,0,0,0,0
Zm00001eb414160,0,0,0,0
Zm00001eb414180,204,225,180,189
Zm00001eb414190,50,78,29,32
Zm00001eb414200,0,0,0,0
Zm00001eb414210,0,0,0,0
Zm00001eb414220,0,0,0,0
Zm00001eb414240,2,3,1,3
Zm00001eb414250,0,2,0,0
Zm00001eb414260,847,858,1086,1030
Zm00001eb414270,130,130,97,98
Zm00001eb414290,0,0,0,1
Zm00001eb414300,1,0,0,0
Zm00001eb414310,197,191,310,324
Zm00001eb414330,3,1,9,5
Zm00001eb414340,0,2,2,1
Zm00001eb414350,0,0,0,0
Zm00001eb414360,1274,1301,1453,1440
Zm00001eb414380,2,3,1,1
Zm00001eb414390,309,298,138,112
Zm00001eb414400,0,0,1,0
Zm00001eb414410,0,0,0,0
Zm00001eb414420,0,1,0,4
Zm00001eb414430,0,0,0,0
Zm00001eb414450,0,0,2,0
Zm00001eb414460,2207,2112,2139,2239
Zm00001eb414470,0,0,0,0
Zm00001eb414480,1,0,0,0
Zm00001eb414490,35,36,35,33
Zm00001eb414500,9,5,13,16
Zm00001eb414510,6,3,1,1
Zm00001eb414520,0,0,0,0
Zm00001eb414530,88,99,31,16
Zm00001eb414540,18,15,21,37
Zm00001eb414550,882,886,915,909
Zm00001eb414560,0,0,0,0
Zm00001eb414570,165,191,230,248
Zm00001eb414580,21,18,22,22
Zm00001eb414590,0,0,0,0
Zm00001eb414600,0,0,0,0
Zm00001eb414610,0,0,0,0
Zm00001eb414620,17,11,5,5
Zm00001eb414630,104,95,98,125
Zm00001eb414640,653,570,678,674
Zm00001eb414650,1,0,0,0
Zm00001eb414660,0,0,0,0
Zm00001eb414690,539,567,408,418
Zm00001eb414700,640,682,1137,1152
Zm00001eb414710,6,10,29,28
Zm00001eb414720,113,128,138,136
Zm00001eb414730,83,74,81,89
Zm00001eb414740,119,133,121,100
Zm00001eb414750,68,50,71,73
Zm00001eb414760,784,795,1149,1254
Zm00001eb414770,4,1,6,3
Zm00001eb414780,35,33,34,38
Zm00001eb414790,514,504,796,771
Zm00001eb414800,1,0,7,4
Zm00001eb414810,8,7,99,117
Zm00001eb414820,1,2,9,1
Zm00001eb414830,9,10,10,10
Zm00001eb414840,18,14,11,8
Zm00001eb414850,0,0,1,0
Zm00001eb414860,70,72,105,113
Zm00001eb414870,132,129,150,143
Zm00001eb414880,0,0,0,0
Zm00001eb414890,2,0,0,0
Zm00001eb414900,3,1,0,0
Zm00001eb414910,3,2,2,1
Zm00001eb414920,61,77,99,100
Zm00001eb414940,0,0,1,0
Zm00001eb414950,325,306,413,470
Zm00001eb414960,737,773,1125,1126
Zm00001eb414970,233,186,295,279
Zm00001eb414980,23,23,10,14
Zm00001eb414990,158,170,85,85
Zm00001eb415000,235,231,264,247
Zm00001eb415010,221,253,484,496
Zm00001eb415020,0,0,0,0
Zm00001eb415030,7,6,23,31
Zm00001eb415040,213,221,468,524
Zm00001eb415060,0,0,0,2
Zm00001eb415070,1,2,7,12
Zm00001eb415080,0,0,1,1
Zm00001eb415090,0,0,0,0
Zm00001eb415100,0,0,0,0
Zm00001eb415110,0,0,0,0
Zm00001eb415120,0,0,1,3
Zm00001eb415130,0,0,0,0
Zm00001eb415140,8,5,2,4
Zm00001eb415160,2,0,0,0
Zm00001eb415170,0,0,1,0
Zm00001eb415180,2,0,0,2
Zm00001eb415190,14,12,9,9
Zm00001eb415200,0,0,0,0
Zm00001eb415210,153,173,155,191
Zm00001eb415220,846,831,807,789
Zm00001eb415230,5,13,8,10
Zm00001eb415240,0,0,0,0
Zm00001eb415250,329,339,333,312
Zm00001eb415260,0,0,1,2
Zm00001eb415270,156,130,126,138
Zm00001eb415280,67,63,21,40
Zm00001eb415290,0,0,0,0
Zm00001eb415300,3,2,0,2
Zm00001eb415310,0,0,0,0
Zm00001eb415330,0,0,0,0
Zm00001eb415340,0,0,0,0
Zm00001eb415350,0,0,0,0
Zm00001eb415360,71,74,123,112
Zm00001eb415380,0,0,0,0
Zm00001eb415390,0,0,0,0
Zm00001eb415400,321,326,376,369
Zm00001eb415410,5154,5111,9577,9687
Zm00001eb415420,274,254,175,181
Zm00001eb415430,0,0,0,0
Zm00001eb415440,7,7,9,5
Zm00001eb415450,571,588,549,580
Zm00001eb415460,3327,3394,5049,5020
Zm00001eb415470,356,331,312,279
Zm00001eb415480,37,31,81,61
Zm00001eb415500,25,16,19,20
Zm00001eb415510,124,140,208,191
Zm00001eb415520,27,26,371,389
Zm00001eb415530,2250,2299,2819,2799
Zm00001eb415550,1,5,0,0
Zm00001eb415570,0,0,0,0
Zm00001eb415580,1434,1449,1362,1386
Zm00001eb415590,20,23,38,31
Zm00001eb415600,1,2,1,0
Zm00001eb415610,201,231,393,379
Zm00001eb415620,209,186,239,243
Zm00001eb415630,9991,9985,8349,8171
Zm00001eb415640,24,26,40,38
Zm00001eb415650,220,207,179,203
Zm00001eb415660,370,379,428,430
Zm00001eb415670,1,2,4,5
Zm00001eb415680,100,99,297,281
Zm00001eb415690,72,75,49,30
Zm00001eb415700,253,280,321,338
Zm00001eb415710,395,388,629,591
Zm00001eb415720,12,19,89,83
Zm00001eb415730,235,196,183,185
Zm00001eb415740,219,246,265,254
Zm00001eb415750,0,0,1,0
Zm00001eb415760,114,129,171,136
Zm00001eb415770,67,58,42,61
Zm00001eb415780,1,0,0,0
Zm00001eb415810,4,0,0,2
Zm00001eb415820,0,0,0,0
Zm00001eb415830,0,0,0,0
Zm00001eb415840,13,15,6,0
Zm00001eb415870,0,0,0,0
Zm00001eb415880,0,0,0,0
Zm00001eb415890,0,0,0,0
Zm00001eb415900,0,0,0,0
Zm00001eb415910,0,0,0,0
Zm00001eb415920,0,0,0,0
Zm00001eb415930,363,393,302,309
Zm00001eb415940,61,60,51,36
Zm00001eb415950,578,638,995,954
Zm00001eb415960,351,335,284,316
Zm00001eb415970,282,293,514,531
Zm00001eb415980,0,1,1,0
Zm00001eb415990,0,0,0,0
Zm00001eb416000,0,0,0,0
Zm00001eb416010,0,0,0,0
Zm00001eb416020,6,7,7,1
Zm00001eb416030,1,0,0,0
Zm00001eb416040,0,0,0,0
Zm00001eb416050,1391,1436,1423,1371
Zm00001eb416070,0,0,0,0
Zm00001eb416090,2312,2408,1639,1653
Zm00001eb416110,628,654,890,910
Zm00001eb416120,0,0,0,0
Zm00001eb416130,58,52,38,38
Zm00001eb416150,437,447,409,446
Zm00001eb416160,30,34,48,31
Zm00001eb416170,17,15,5,16
Zm00001eb416180,5,5,2,2
Zm00001eb416190,75,75,65,60
Zm00001eb416200,6,2,1,1
Zm00001eb416210,1234,1299,1255,1266
Zm00001eb416220,177,128,197,203
Zm00001eb416230,412,405,437,389
Zm00001eb416240,150,136,93,92
Zm00001eb416250,4,7,7,9
Zm00001eb416260,0,0,0,0
Zm00001eb416270,0,0,0,0
Zm00001eb416280,0,0,0,0
Zm00001eb416290,0,3,4,6
Zm00001eb416300,0,0,0,0
Zm00001eb416310,0,0,0,0
Zm00001eb416320,0,0,0,0
Zm00001eb416330,196,190,457,426
Zm00001eb416340,779,825,1246,1183
Zm00001eb416350,0,0,0,0
Zm00001eb416360,627,681,798,703
Zm00001eb416370,69,43,115,86
Zm00001eb416380,1,0,0,0
Zm00001eb416390,0,0,0,0
Zm00001eb416400,100,108,162,166
Zm00001eb416410,147,167,160,193
Zm00001eb416420,145,139,109,100
Zm00001eb416430,694,696,781,752
Zm00001eb416440,0,2,0,0
Zm00001eb416450,690,661,891,858
Zm00001eb416460,0,0,0,0
Zm00001eb416470,59,52,23,18
Zm00001eb416480,32,25,32,47
Zm00001eb416490,292,323,341,354
Zm00001eb416520,1,0,1,5
Zm00001eb416530,256,255,393,403
Zm00001eb416540,156,148,103,104
Zm00001eb416550,254,249,187,185
Zm00001eb416560,111,126,43,49
Zm00001eb416580,0,0,0,0
Zm00001eb416590,1,3,3,1
Zm00001eb416600,2,3,2,0
Zm00001eb416610,1,0,2,2
Zm00001eb416620,1,0,1,0
Zm00001eb416630,0,0,0,0
Zm00001eb416640,0,0,0,0
Zm00001eb416650,0,0,0,0
Zm00001eb416660,327,299,185,179
Zm00001eb416670,0,0,0,0
Zm00001eb416680,0,0,0,0
Zm00001eb416690,2,2,0,0
Zm00001eb416700,3,0,2,0
Zm00001eb416710,8,6,10,20
Zm00001eb416720,60,57,144,151
Zm00001eb416730,0,0,0,0
Zm00001eb416740,1,2,0,1
Zm00001eb416750,592,585,371,379
Zm00001eb416760,875,849,1117,1140
Zm00001eb416770,95,97,57,52
Zm00001eb416780,95,114,111,142
Zm00001eb416790,99,102,118,110
Zm00001eb416800,555,583,736,797
Zm00001eb416820,20,15,19,23
Zm00001eb416830,91,75,31,19
Zm00001eb416850,0,0,0,0
Zm00001eb416860,2,0,1,2
Zm00001eb416870,0,0,0,0
Zm00001eb416880,2,0,0,0
Zm00001eb416890,12,12,26,19
Zm00001eb416900,143,122,118,112
Zm00001eb416910,20,11,2,4
Zm00001eb416920,5,16,12,5
Zm00001eb416930,4,2,0,2
Zm00001eb416940,8,1,2,1
Zm00001eb416950,289,281,474,442
Zm00001eb416960,6,8,17,11
Zm00001eb416970,19,32,70,75
Zm00001eb416980,160,166,161,143
Zm00001eb416990,502,483,1182,1196
Zm00001eb417000,431,459,385,430
Zm00001eb417010,377,343,518,569
Zm00001eb417020,197,185,269,239
Zm00001eb417030,0,0,4,0
Zm00001eb417040,0,1,6,6
Zm00001eb417050,78,81,69,86
Zm00001eb417060,382,361,425,418
Zm00001eb417070,0,0,0,0
Zm00001eb417080,0,0,0,0
Zm00001eb417090,813,871,1131,1180
Zm00001eb417100,15,8,24,25
Zm00001eb417110,73,79,96,108
Zm00001eb417120,129,168,157,165
Zm00001eb417130,0,0,0,0
Zm00001eb417140,135,125,134,134
Zm00001eb417150,1438,1592,1198,1101
Zm00001eb417160,13,20,98,68
Zm00001eb417170,0,1,0,0
Zm00001eb417190,0,1,0,0
Zm00001eb417200,999,965,1387,1390
Zm00001eb417210,0,0,0,0
Zm00001eb417220,310,333,708,669
Zm00001eb417230,42,49,23,33
Zm00001eb417240,2718,2849,2225,2309
Zm00001eb417250,1,6,2,0
Zm00001eb417270,0,0,4,0
Zm00001eb417280,89,77,114,104
Zm00001eb417290,16,17,9,4
Zm00001eb417300,0,0,0,0
Zm00001eb417310,14,7,7,11
Zm00001eb417320,0,0,0,0
Zm00001eb417330,7,4,6,6
Zm00001eb417340,0,0,0,0
Zm00001eb417350,126,165,197,226
Zm00001eb417370,5444,5286,4767,4902
Zm00001eb417380,792,813,1144,1059
Zm00001eb417390,39,14,46,27
Zm00001eb417400,18,27,38,26
Zm00001eb417410,170,199,268,247
Zm00001eb417420,7,7,5,6
Zm00001eb417430,1,1,3,0
Zm00001eb417440,154,168,161,158
Zm00001eb417450,3598,3604,5426,5403
Zm00001eb417460,44,49,27,21
Zm00001eb417470,122,158,180,200
Zm00001eb417480,4482,4545,3899,3955
Zm00001eb417490,63,76,69,71
Zm00001eb417500,51,54,45,58
Zm00001eb417510,37,45,44,42
Zm00001eb417520,100,104,105,129
Zm00001eb417530,0,0,0,0
Zm00001eb417540,3,3,2,1
Zm00001eb417550,956,907,1151,1181
Zm00001eb417570,14,12,16,13
Zm00001eb417580,0,1,1,0
Zm00001eb417600,0,0,0,0
Zm00001eb417610,209,198,425,435
Zm00001eb417620,1671,1656,3091,2943
Zm00001eb417630,7,10,9,5
Zm00001eb417640,831,803,1097,1035
Zm00001eb417650,203,211,374,373
Zm00001eb417660,8,8,33,23
Zm00001eb417670,0,0,0,0
Zm00001eb417680,0,0,0,0
Zm00001eb417690,0,0,0,0
Zm00001eb417700,0,0,0,0
Zm00001eb417710,0,2,3,0
Zm00001eb417720,1,4,0,0
Zm00001eb417730,20,12,13,13
Zm00001eb417740,20,18,19,17
Zm00001eb417750,22,24,7,3
Zm00001eb417760,39,41,20,18
Zm00001eb417770,29,22,10,6
Zm00001eb417780,192,170,200,170
Zm00001eb417790,195,171,269,273
Zm00001eb417800,0,0,2,2
Zm00001eb417810,652,602,1546,1506
Zm00001eb417820,36,46,36,35
Zm00001eb417830,0,0,0,0
Zm00001eb417840,1,0,0,0
Zm00001eb417870,85,84,130,122
Zm00001eb417880,0,0,0,0
Zm00001eb417890,606,598,798,755
Zm00001eb417900,756,791,946,1009
Zm00001eb417910,8,5,6,13
Zm00001eb417920,0,0,0,0
Zm00001eb417930,153,145,156,163
Zm00001eb417940,36,55,38,30
Zm00001eb417950,77,64,30,53
Zm00001eb417960,249,236,281,286
Zm00001eb417970,56,48,48,44
Zm00001eb417990,518,456,701,692
Zm00001eb418000,240,251,228,247
Zm00001eb418010,36,27,21,24
Zm00001eb418020,773,736,920,903
Zm00001eb418030,26,25,36,40
Zm00001eb418040,162,221,173,184
Zm00001eb418050,5,0,0,1
Zm00001eb418060,2650,2647,4788,4768
Zm00001eb418070,215,182,281,283
Zm00001eb418080,0,0,0,0
Zm00001eb418090,191,189,166,161
Zm00001eb418100,0,1,0,0
Zm00001eb418110,0,0,0,0
Zm00001eb418120,0,0,0,0
Zm00001eb418130,1,1,5,12
Zm00001eb418140,28,25,36,34
Zm00001eb418150,22,20,19,23
Zm00001eb418160,1887,1973,2939,2883
Zm00001eb418170,1454,1374,2194,2190
Zm00001eb418180,367,369,545,493
Zm00001eb418200,0,1,0,0
Zm00001eb418210,209,239,157,170
Zm00001eb418220,0,0,1,0
Zm00001eb418230,11,5,10,2
Zm00001eb418240,29,31,61,49
Zm00001eb418250,1,0,2,1
Zm00001eb418260,0,0,0,0
Zm00001eb418270,2,1,4,5
Zm00001eb418280,1,2,5,3
Zm00001eb418290,160,152,80,73
Zm00001eb418310,274,240,326,322
Zm00001eb418320,0,0,0,0
Zm00001eb418330,118,104,55,53
Zm00001eb418340,1556,1489,863,883
Zm00001eb418350,119,144,80,80
Zm00001eb418370,585,536,712,719
Zm00001eb418380,29,30,21,12
Zm00001eb418390,1,1,4,2
Zm00001eb418400,0,0,0,0
Zm00001eb418410,197,171,210,239
Zm00001eb418430,13,15,10,9
Zm00001eb418440,13657,13621,8225,7971
Zm00001eb418450,1,3,6,1
Zm00001eb418460,35496,35532,34488,34383
Zm00001eb418470,978,928,1363,1335
Zm00001eb418480,59,77,58,63
Zm00001eb418490,0,1,4,4
Zm00001eb418500,0,0,0,0
Zm00001eb418510,1,2,2,2
Zm00001eb418520,74,92,69,67
Zm00001eb418530,78,82,109,69
Zm00001eb418540,14,16,14,17
Zm00001eb418550,75,88,71,73
Zm00001eb418560,0,0,0,0
Zm00001eb418570,0,0,0,0
Zm00001eb418590,0,0,0,0
Zm00001eb418600,0,0,0,0
Zm00001eb418610,46,39,13,8
Zm00001eb418620,97,99,90,82
Zm00001eb418630,20,35,56,55
Zm00001eb418650,116,92,109,150
Zm00001eb418670,11,11,4,6
Zm00001eb418680,7,7,14,17
Zm00001eb418690,795,806,783,831
Zm00001eb418700,0,1,1,2
Zm00001eb418710,0,0,0,0
Zm00001eb418720,0,0,0,0
Zm00001eb418740,0,0,0,0
Zm00001eb418750,140,127,113,113
Zm00001eb418760,298,334,406,370
Zm00001eb418770,8,4,4,8
Zm00001eb418780,1,8,5,3
Zm00001eb418810,2,5,1,2
Zm00001eb418820,4,11,8,9
Zm00001eb418830,13,18,26,13
Zm00001eb418840,297,251,277,300
Zm00001eb418850,742,765,1137,1075
Zm00001eb418860,592,629,924,864
Zm00001eb418870,79,71,40,28
Zm00001eb418880,137,146,181,224
Zm00001eb418890,11,9,0,0
Zm00001eb418900,0,0,0,0
Zm00001eb418910,2790,2809,3775,3738
Zm00001eb418920,28,27,19,23
Zm00001eb418930,79,104,110,88
Zm00001eb418940,483,437,489,543
Zm00001eb418950,286,304,273,302
Zm00001eb418960,814,816,955,999
Zm00001eb418970,1181,1135,1195,1126
Zm00001eb418980,430,449,659,712
Zm00001eb418990,986,1020,799,861
Zm00001eb419000,25,27,18,19
Zm00001eb419010,102,122,79,87
Zm00001eb419020,0,0,0,0
Zm00001eb419040,168,151,99,90
Zm00001eb419050,82,68,67,67
Zm00001eb419060,0,1,0,2
Zm00001eb419090,0,0,0,0
Zm00001eb419100,215,200,304,324
Zm00001eb419110,4571,4576,5799,5791
Zm00001eb419120,0,0,0,0
Zm00001eb419130,446,420,443,434
Zm00001eb419140,0,0,0,0
Zm00001eb419150,0,0,0,0
Zm00001eb419160,14,19,14,9
Zm00001eb419170,0,0,0,0
Zm00001eb419180,0,0,1,0
Zm00001eb419190,5208,5025,5806,5677
Zm00001eb419200,562,585,828,842
Zm00001eb419210,410,384,473,398
Zm00001eb419220,0,0,0,0
Zm00001eb419230,0,0,0,0
Zm00001eb419240,2,6,10,14
Zm00001eb419260,206,191,211,205
Zm00001eb419270,507,495,262,236
Zm00001eb419280,6,4,4,4
Zm00001eb419290,0,0,0,0
Zm00001eb419300,67,64,58,47
Zm00001eb419310,133,142,106,120
Zm00001eb419320,3,2,3,4
Zm00001eb419330,0,0,0,0
Zm00001eb419350,0,0,0,0
Zm00001eb419360,3,2,0,0
