ENSEMBL_GeneID,C_6_Susc_1,C_6_Susc_2,T_6_Susc_1,T_6_Susc_2
Zm00001eb404110,1744,1722,1361,1449
Zm00001eb404120,56,65,9,13
Zm00001eb404130,170,160,145,175
Zm00001eb404150,0,0,0,0
Zm00001eb404160,3,2,1,3
Zm00001eb404170,174,199,15,8
Zm00001eb404180,161,160,110,122
Zm00001eb404190,133,131,182,215
Zm00001eb404200,0,0,0,0
Zm00001eb404220,118,127,163,140
Zm00001eb404230,6,4,3,6
Zm00001eb404240,32,35,46,49
Zm00001eb404250,232,245,355,400
Zm00001eb404260,732,711,989,990
Zm00001eb404270,1677,1660,1807,1704
Zm00001eb404280,1005,992,731,748
Zm00001eb404290,128,126,119,88
Zm00001eb404300,10,20,11,3
Zm00001eb404310,497,483,475,446
Zm00001eb404320,227,239,347,341
Zm00001eb404330,0,0,0,1
Zm00001eb404340,536,458,765,746
Zm00001eb404350,19,22,31,33
Zm00001eb404360,247,228,360,393
Zm00001eb404370,1202,1168,1515,1465
Zm00001eb404380,155,135,101,97
Zm00001eb404390,152,131,135,140
Zm00001eb404400,2607,2523,1933,2027
Zm00001eb404410,965,997,1497,1427
Zm00001eb404430,308,312,276,309
Zm00001eb404450,0,0,0,0
Zm00001eb404470,0,0,0,0
Zm00001eb404480,0,0,0,0
Zm00001eb404490,112,125,94,100
Zm00001eb404500,393,416,578,608
Zm00001eb404510,304,329,333,358
Zm00001eb404520,188,151,125,137
Zm00001eb404530,0,1,0,0
Zm00001eb404540,2,3,6,2
Zm00001eb404550,324,315,366,309
Zm00001eb404560,3431,3440,801,828
Zm00001eb404570,21,9,7,7
Zm00001eb404580,14,10,18,6
Zm00001eb404590,25,20,28,27
Zm00001eb404600,38,47,63,43
Zm00001eb404610,15,13,10,9
Zm00001eb404630,146,146,123,139
Zm00001eb404640,831,921,822,833
Zm00001eb404650,73,59,27,34
Zm00001eb404660,179,215,188,184
Zm00001eb404670,319,326,364,336
Zm00001eb404680,120,120,295,273
Zm00001eb404690,0,2,0,0
Zm00001eb404700,51,64,64,39
Zm00001eb404710,915,995,951,986
Zm00001eb404720,486,503,556,553
Zm00001eb404730,1463,1459,2213,2130
Zm00001eb404740,10,3,7,8
Zm00001eb404750,150,151,160,156
Zm00001eb404760,1861,1937,2205,2228
Zm00001eb404780,38029,38241,38635,38763
Zm00001eb404790,54953,54892,57163,57144
Zm00001eb404800,12641,12591,11389,11297
Zm00001eb404810,17,24,11,13
Zm00001eb404820,227,230,211,211
Zm00001eb404830,3528,3443,6487,6426
Zm00001eb404840,492,509,493,508
Zm00001eb404850,1212,1175,1323,1394
Zm00001eb404860,1822,1873,2356,2299
Zm00001eb404870,492,508,183,210
Zm00001eb404880,582,601,529,483
Zm00001eb404890,129,135,65,75
Zm00001eb404900,36,30,39,49
Zm00001eb404910,23,31,25,33
Zm00001eb404920,31,13,3,8
Zm00001eb404930,11,5,18,8
Zm00001eb404940,960,937,1076,1138
Zm00001eb404960,5,6,6,6
Zm00001eb404970,16,8,14,16
Zm00001eb404980,150,130,168,171
Zm00001eb404990,2079,2141,1724,1803
Zm00001eb405000,228,237,321,312
Zm00001eb405010,1,2,0,0
Zm00001eb405020,282,262,209,220
Zm00001eb405030,769,747,1602,1508
Zm00001eb405040,489,525,626,654
Zm00001eb405050,0,0,0,0
Zm00001eb405060,23,24,75,48
Zm00001eb405080,0,1,3,2
Zm00001eb405090,0,0,0,0
Zm00001eb405100,0,1,2,2
Zm00001eb405110,0,0,0,0
Zm00001eb405120,107,117,88,89
Zm00001eb405140,70,42,38,27
Zm00001eb405150,59,67,15,17
Zm00001eb405160,157,185,80,87
Zm00001eb405170,0,0,0,0
Zm00001eb405180,243,261,108,125
Zm00001eb405190,265,246,250,222
Zm00001eb405200,125,128,125,160
Zm00001eb405210,258,306,400,344
Zm00001eb405220,19,7,15,12
Zm00001eb405230,1101,1119,1305,1361
Zm00001eb405240,3,3,4,10
Zm00001eb405250,198,221,152,173
Zm00001eb405260,439,451,667,653
Zm00001eb405270,207,229,306,334
Zm00001eb405290,291,316,378,389
Zm00001eb405310,14,7,7,7
Zm00001eb405320,115,105,94,133
Zm00001eb405330,1,2,8,17
Zm00001eb405340,98,68,146,152
Zm00001eb405350,219,227,216,223
Zm00001eb405360,0,1,0,5
Zm00001eb405370,49,46,16,28
Zm00001eb405380,119,133,83,101
Zm00001eb405390,2800,2780,1017,981
Zm00001eb405410,617,669,672,638
Zm00001eb405420,227,249,433,513
Zm00001eb405430,36,39,70,78
Zm00001eb405440,90,82,50,59
Zm00001eb405450,175,193,97,117
Zm00001eb405460,56,66,102,86
Zm00001eb405470,0,0,0,0
Zm00001eb405480,0,0,0,0
Zm00001eb405490,0,0,0,0
Zm00001eb405500,0,0,0,0
Zm00001eb405510,0,0,0,0
Zm00001eb405530,0,0,0,0
Zm00001eb405540,0,0,0,0
Zm00001eb405550,0,0,0,0
Zm00001eb405560,121,113,123,97
Zm00001eb405570,243,223,260,226
Zm00001eb405580,534,566,951,900
Zm00001eb405590,75,73,63,66
Zm00001eb405610,0,0,0,0
Zm00001eb405620,32,32,35,28
Zm00001eb405630,138,143,162,168
Zm00001eb405640,148,134,227,217
Zm00001eb405650,476,475,699,758
Zm00001eb405660,27,24,23,25
Zm00001eb405670,28,27,45,49
Zm00001eb405700,132,126,229,224
Zm00001eb405710,0,0,1,0
Zm00001eb405720,0,0,0,0
Zm00001eb405730,0,0,0,1
Zm00001eb405740,4,6,2,3
Zm00001eb405750,2,3,2,13
Zm00001eb405760,266,241,557,498
Zm00001eb405770,1076,1075,997,992
Zm00001eb405780,0,0,1,0
Zm00001eb405790,0,1,0,1
Zm00001eb405800,90,103,165,120
Zm00001eb405820,12,19,6,8
Zm00001eb405840,14,17,2,5
Zm00001eb405850,110,140,127,148
Zm00001eb405860,193,247,206,224
Zm00001eb405870,97,114,91,102
Zm00001eb405880,523,517,477,467
Zm00001eb405900,0,0,0,0
Zm00001eb405910,619,600,557,539
Zm00001eb405920,0,1,0,0
Zm00001eb405930,1,0,2,0
Zm00001eb405940,80,75,54,70
Zm00001eb405950,0,0,0,0
Zm00001eb405960,9,4,2,2
Zm00001eb405970,0,0,0,0
Zm00001eb405980,0,0,0,0
Zm00001eb405990,64,58,62,77
Zm00001eb406000,2,1,1,3
Zm00001eb406010,827,803,813,795
Zm00001eb406020,0,0,0,0
Zm00001eb406030,12,11,23,17
Zm00001eb406040,53,38,39,54
Zm00001eb406050,14,11,21,25
Zm00001eb406060,130,121,166,152
Zm00001eb406070,0,0,0,0
Zm00001eb406080,0,0,0,0
Zm00001eb406090,0,0,0,1
Zm00001eb406100,41919,42310,33856,33690
Zm00001eb406120,0,0,0,1
Zm00001eb406130,0,0,0,0
Zm00001eb406140,0,0,0,0
Zm00001eb406150,1,10,2,4
Zm00001eb406160,7,6,18,19
Zm00001eb406170,4,1,3,7
Zm00001eb406180,54,53,71,65
Zm00001eb406190,0,0,0,0
Zm00001eb406200,0,0,0,0
Zm00001eb406210,0,3,0,3
Zm00001eb406220,4,2,3,2
Zm00001eb406240,0,7,4,4
Zm00001eb406250,4,4,14,18
Zm00001eb406260,0,0,0,0
Zm00001eb406270,0,0,0,0
Zm00001eb406280,4,1,0,0
Zm00001eb406290,0,0,0,0
Zm00001eb406300,347,346,264,212
Zm00001eb406310,293,320,171,186
Zm00001eb406320,316,353,345,348
Zm00001eb406340,2358,2300,1852,1811
Zm00001eb406350,864,854,1163,1056
Zm00001eb406370,216,229,400,394
Zm00001eb406400,49,41,52,51
Zm00001eb406420,10,9,15,13
Zm00001eb406430,2,1,0,0
Zm00001eb406440,68,65,84,95
Zm00001eb406450,1938,2035,2860,2682
Zm00001eb406460,23,39,24,24
Zm00001eb406470,0,0,0,0
Zm00001eb406480,0,0,0,0
Zm00001eb406490,7,18,7,6
Zm00001eb406500,0,0,0,0
Zm00001eb406510,29,18,40,64
Zm00001eb406520,359,388,420,444
Zm00001eb406530,166,157,164,159
Zm00001eb406540,28,18,10,10
Zm00001eb406550,6,4,0,5
Zm00001eb406570,4040,4097,3770,3800
Zm00001eb406580,3,8,8,5
Zm00001eb406590,59,55,82,99
Zm00001eb406600,0,0,2,0
Zm00001eb406610,61,63,121,122
Zm00001eb406620,121,120,89,102
Zm00001eb406630,0,0,0,0
Zm00001eb406640,0,0,0,0
Zm00001eb406650,91,88,88,95
Zm00001eb406660,69,65,193,186
Zm00001eb406670,0,0,1,0
Zm00001eb406680,0,1,2,2
Zm00001eb406690,3,2,15,17
Zm00001eb406700,39,28,74,74
Zm00001eb406710,0,2,4,2
Zm00001eb406720,0,0,0,0
Zm00001eb406730,216,210,181,176
Zm00001eb406740,8,8,6,6
Zm00001eb406750,76,88,114,102
Zm00001eb406760,1409,1529,1091,1188
Zm00001eb406770,12,18,3,5
Zm00001eb406780,248,210,329,290
Zm00001eb406800,124,92,99,81
Zm00001eb406810,0,0,0,0
Zm00001eb406820,67,86,113,103
Zm00001eb406830,519,464,542,554
Zm00001eb406840,305,292,374,331
Zm00001eb406850,4,9,7,12
Zm00001eb406860,578,544,416,412
Zm00001eb406870,23,16,16,25
Zm00001eb406880,2264,2185,1799,1712
Zm00001eb406890,164,140,233,223
Zm00001eb406900,172,188,307,282
Zm00001eb406910,0,0,0,0
Zm00001eb406920,68,55,75,65
Zm00001eb406930,196,203,395,399
Zm00001eb406940,18,12,25,28
Zm00001eb406950,219,178,1089,1059
Zm00001eb406960,184,202,87,99
Zm00001eb406970,4,2,0,0
Zm00001eb406980,0,0,2,0
Zm00001eb406990,74,83,116,93
Zm00001eb407010,4,0,6,1
Zm00001eb407020,1386,1339,1394,1393
Zm00001eb407030,75,89,91,123
Zm00001eb407050,78,86,90,75
Zm00001eb407060,0,0,0,0
Zm00001eb407070,0,0,0,0
Zm00001eb407080,152,149,165,163
Zm00001eb407090,4,4,10,4
Zm00001eb407100,180,172,467,420
Zm00001eb407110,0,0,0,0
Zm00001eb407120,151,144,208,226
Zm00001eb407130,0,0,0,0
Zm00001eb407140,0,0,0,0
Zm00001eb407150,1097,1173,494,486
Zm00001eb407160,0,0,0,0
Zm00001eb407170,0,0,0,0
Zm00001eb407180,0,0,1,0
Zm00001eb407190,0,0,0,0
Zm00001eb407200,0,0,2,4
Zm00001eb407210,116,100,88,57
Zm00001eb407220,1,0,13,11
Zm00001eb407240,451,441,569,652
Zm00001eb407250,45,38,13,9
Zm00001eb407260,0,0,0,0
Zm00001eb407270,0,0,0,0
Zm00001eb407280,0,0,0,0
Zm00001eb407290,0,0,0,0
Zm00001eb407300,0,0,0,0
Zm00001eb407310,0,0,0,0
Zm00001eb407320,0,0,0,0
Zm00001eb407330,0,0,0,0
Zm00001eb407340,0,0,0,0
Zm00001eb407350,0,0,0,0
Zm00001eb407360,0,0,0,0
Zm00001eb407370,0,0,0,0
Zm00001eb407380,0,0,0,0
Zm00001eb407390,20,19,13,17
Zm00001eb407400,2,1,3,0
Zm00001eb407410,0,0,1,0
Zm00001eb407420,0,0,0,0
Zm00001eb407430,0,0,0,0
Zm00001eb407440,150,130,198,229
Zm00001eb407450,30,30,26,28
Zm00001eb407460,105,132,129,135
Zm00001eb407470,67,77,26,27
Zm00001eb407480,138,174,114,127
Zm00001eb407490,37,31,81,78
Zm00001eb407500,0,0,0,0
Zm00001eb407510,325,372,409,387
Zm00001eb407520,379,409,389,444
Zm00001eb407530,221,238,93,117
Zm00001eb407540,0,0,0,0
Zm00001eb407550,1242,1096,1019,1080
Zm00001eb407570,16,10,17,21
Zm00001eb407580,0,0,0,0
Zm00001eb407590,0,0,0,0
Zm00001eb407610,738,730,683,660
Zm00001eb407630,3,4,2,2
Zm00001eb407640,0,0,0,0
Zm00001eb407650,708,673,793,788
Zm00001eb407660,610,656,1009,1059
Zm00001eb407670,13,7,12,10
Zm00001eb407680,606,624,816,887
Zm00001eb407690,190,199,161,157
Zm00001eb407700,56,56,47,54
Zm00001eb407710,10260,10237,4511,4468
Zm00001eb407720,158,123,170,141
Zm00001eb407730,16,10,8,8
Zm00001eb407740,0,0,0,0
Zm00001eb407750,624,625,313,284
Zm00001eb407760,8,33,7,8
Zm00001eb407780,169,198,119,118
Zm00001eb407790,190,227,246,262
Zm00001eb407800,480,462,878,886
Zm00001eb407810,181,216,177,196
Zm00001eb407830,0,0,1,0
Zm00001eb407840,1356,1377,1937,1909
Zm00001eb407850,14,8,8,6
Zm00001eb407860,632,565,270,258
Zm00001eb407890,126,118,138,135
Zm00001eb407900,0,0,0,0
Zm00001eb407910,0,0,0,0
Zm00001eb407930,18,26,13,18
Zm00001eb407940,9,6,10,9
Zm00001eb407950,0,0,0,0
Zm00001eb407960,0,0,0,0
Zm00001eb407970,1,0,0,0
Zm00001eb407980,0,0,0,0
Zm00001eb407990,211,214,126,141
Zm00001eb408000,569,587,471,475
Zm00001eb408010,1273,1217,985,911
Zm00001eb408020,407,421,438,386
Zm00001eb408030,23,36,17,15
Zm00001eb408050,0,3,4,7
Zm00001eb408070,318,366,316,331
Zm00001eb408080,46,50,19,38
Zm00001eb408090,0,0,0,0
Zm00001eb408100,220,227,250,257
Zm00001eb408110,89,92,121,119
Zm00001eb408140,4,4,0,1
Zm00001eb408150,0,0,0,0
Zm00001eb408160,5,0,3,1
Zm00001eb408170,143,132,75,67
Zm00001eb408180,0,0,0,0
Zm00001eb408190,3,2,1,2
Zm00001eb408200,0,0,0,0
Zm00001eb408210,86,114,111,98
Zm00001eb408220,773,846,1188,1098
Zm00001eb408230,750,800,607,647
Zm00001eb408240,274,281,556,572
Zm00001eb408250,395,384,366,359
Zm00001eb408260,21,32,40,33
Zm00001eb408270,8,7,17,8
Zm00001eb408280,574,531,855,942
Zm00001eb408290,250,252,230,247
Zm00001eb408300,3,1,0,0
Zm00001eb408310,624,602,686,737
Zm00001eb408320,1,8,18,9
Zm00001eb408330,1283,1113,1400,1451
Zm00001eb408340,25,15,32,39
Zm00001eb408350,114,114,80,82
Zm00001eb408360,2458,2543,1579,1717
Zm00001eb408370,11,4,4,4
Zm00001eb408380,38,52,28,20
Zm00001eb408390,0,0,0,0
Zm00001eb408400,2,0,1,1
Zm00001eb408410,0,0,0,0
Zm00001eb408420,12,18,15,10
Zm00001eb408430,35,31,8,2
Zm00001eb408440,1,5,4,2
Zm00001eb408450,3,2,1,0
Zm00001eb408460,299,272,412,392
Zm00001eb408480,0,0,0,0
Zm00001eb408490,440,422,220,217
Zm00001eb408500,14,15,1,9
Zm00001eb408510,0,1,1,1
Zm00001eb408520,30,17,73,69
Zm00001eb408530,10,6,1,2
Zm00001eb408540,25,26,0,3
Zm00001eb408550,1,1,0,0
Zm00001eb408560,335,346,381,373
Zm00001eb408570,9,11,7,10
Zm00001eb408580,57,51,59,47
Zm00001eb408590,275,314,351,384
Zm00001eb408600,71,83,159,168
Zm00001eb408610,0,0,0,0
Zm00001eb408620,527,574,553,459
Zm00001eb408630,667,607,865,966
Zm00001eb408640,688,678,710,756
Zm00001eb408650,0,0,0,0
Zm00001eb408660,2,0,0,0
Zm00001eb408670,602,566,781,781
Zm00001eb408680,0,0,0,0
Zm00001eb408690,54,61,84,70
Zm00001eb408700,0,0,1,1
Zm00001eb408710,331,361,306,314
Zm00001eb408720,595,633,361,433
Zm00001eb408730,628,703,737,775
Zm00001eb408750,208,176,69,75
Zm00001eb408760,232,243,239,255
Zm00001eb408770,6,11,9,1
Zm00001eb408780,431,522,491,523
Zm00001eb408790,986,989,925,921
Zm00001eb408800,397,400,441,450
Zm00001eb408810,0,0,0,0
Zm00001eb408820,30,24,16,22
Zm00001eb408830,0,0,0,0
Zm00001eb408840,0,0,0,0
Zm00001eb408850,507,424,273,275
Zm00001eb408860,185,203,207,208
Zm00001eb408870,0,0,0,1
Zm00001eb408880,176,141,269,339
Zm00001eb408890,0,0,0,0
Zm00001eb408900,83,111,47,61
Zm00001eb408910,0,0,0,0
Zm00001eb408920,385,362,428,440
Zm00001eb408930,0,0,0,0
Zm00001eb408940,131,125,92,75
Zm00001eb408950,8,1,5,4
Zm00001eb408960,667,675,587,594
Zm00001eb408970,0,0,4,1
Zm00001eb408980,0,0,0,0
Zm00001eb408990,0,0,0,0
Zm00001eb409000,517,556,515,480
Zm00001eb409020,82,82,244,243
Zm00001eb409030,50,72,21,17
Zm00001eb409040,378,364,269,257
Zm00001eb409050,35,30,19,11
Zm00001eb409060,728,674,988,929
Zm00001eb409070,0,0,0,1
Zm00001eb409080,321,360,428,456
Zm00001eb409090,52,73,48,42
Zm00001eb409100,0,2,7,4
Zm00001eb409110,3,4,1,1
Zm00001eb409120,0,0,0,0
Zm00001eb409130,97,114,75,75
Zm00001eb409140,4,10,2,3
Zm00001eb409150,0,0,0,0
Zm00001eb409160,0,0,0,0
Zm00001eb409170,842,859,902,935
Zm00001eb409190,78,52,20,15
Zm00001eb409200,45,37,69,74
Zm00001eb409210,0,0,0,0
Zm00001eb409220,81,97,47,59
Zm00001eb409230,236,289,224,247
Zm00001eb409250,0,0,0,0
Zm00001eb409270,6,13,4,3
Zm00001eb409280,34,26,40,43
Zm00001eb409300,3,1,3,3
Zm00001eb409310,0,0,0,0
Zm00001eb409320,0,0,0,0
Zm00001eb409330,0,0,0,0
Zm00001eb409350,2,0,2,3
Zm00001eb409360,17,17,6,7
Zm00001eb409380,0,0,0,0
Zm00001eb409390,4,4,7,9
Zm00001eb409400,570,566,657,558
Zm00001eb409410,3,3,0,2
Zm00001eb409420,73,85,146,153
Zm00001eb409430,243,232,257,230
Zm00001eb409440,273,278,430,424
Zm00001eb409450,3506,3568,3334,3354
Zm00001eb409460,2,3,0,0
Zm00001eb409470,225,195,150,145
Zm00001eb409480,764,807,1133,1166
Zm00001eb409490,0,0,0,0
Zm00001eb409500,2715,2685,4644,4498
Zm00001eb409520,0,0,0,0
Zm00001eb409530,1539,1457,2266,2166
Zm00001eb409540,92,109,82,103
Zm00001eb409570,298,323,595,661
Zm00001eb409580,152,146,192,195
Zm00001eb409590,0,0,0,0
Zm00001eb409600,0,0,0,0
Zm00001eb409610,0,0,0,0
Zm00001eb409620,409,405,572,584
Zm00001eb409630,558,549,659,714
Zm00001eb409640,0,0,0,2
Zm00001eb409650,0,0,2,2
Zm00001eb409660,0,0,0,0
Zm00001eb409670,0,0,0,0
Zm00001eb409680,488,452,643,564
Zm00001eb409690,248,267,313,361
Zm00001eb409700,139,170,143,171
Zm00001eb409710,35,45,22,36
Zm00001eb409720,0,0,0,0
Zm00001eb409730,0,0,1,0
Zm00001eb409740,864,801,877,831
Zm00001eb409750,33,24,20,24
Zm00001eb409770,620,567,538,591
Zm00001eb409780,108,93,66,74
Zm00001eb409790,12,16,20,17
Zm00001eb409800,295,314,320,370
Zm00001eb409810,0,0,0,0
Zm00001eb409820,0,0,0,0
Zm00001eb409830,0,0,0,0
Zm00001eb409840,241,284,260,257
Zm00001eb409850,473,457,633,613
Zm00001eb409860,0,0,0,0
Zm00001eb409870,6085,6079,7268,7232
Zm00001eb409880,412,408,698,719
Zm00001eb409890,840,866,1401,1422
Zm00001eb409900,0,0,0,0
Zm00001eb409910,146,155,355,413
Zm00001eb409930,228,237,486,478
Zm00001eb409950,565,603,814,757
Zm00001eb409960,0,0,0,0
Zm00001eb409970,27,13,5,17
Zm00001eb409980,723,686,344,327
Zm00001eb410000,793,803,928,935
Zm00001eb410020,481,427,554,562
Zm00001eb410030,363,384,639,576
Zm00001eb410040,1116,1073,700,713
Zm00001eb410050,416,393,649,650
Zm00001eb410060,289,269,195,227
Zm00001eb410070,145,172,158,184
Zm00001eb410080,106,147,131,146
Zm00001eb410110,277,261,259,247
Zm00001eb410120,470,515,481,514
Zm00001eb410130,0,0,0,0
Zm00001eb410140,0,0,0,0
Zm00001eb410160,0,0,0,0
Zm00001eb410170,2123,2162,1721,1821
Zm00001eb410180,0,0,0,0
Zm00001eb410190,576,568,677,756
Zm00001eb410210,234,243,166,167
Zm00001eb410220,312,304,358,373
Zm00001eb410230,55,44,97,84
Zm00001eb410240,63,83,89,89
Zm00001eb410250,216,264,577,551
Zm00001eb410260,221,230,157,167
Zm00001eb410270,0,0,0,0
Zm00001eb410280,4,4,2,0
Zm00001eb410290,0,0,0,0
Zm00001eb410300,0,0,0,0
Zm00001eb410320,0,0,0,1
Zm00001eb410330,201,191,189,170
Zm00001eb410340,0,0,0,0
Zm00001eb410350,1817,1833,2545,2553
Zm00001eb410370,0,0,0,0
Zm00001eb410380,90,86,55,39
Zm00001eb410400,0,0,0,0
Zm00001eb410410,17,9,8,2
Zm00001eb410420,84,67,103,123
Zm00001eb410430,841,817,888,911
Zm00001eb410440,327,348,188,188
Zm00001eb410450,2,4,3,2
Zm00001eb410460,0,0,0,0
Zm00001eb410470,0,0,0,0
Zm00001eb410480,0,0,0,0
Zm00001eb410490,0,0,0,0
Zm00001eb410500,0,0,0,0
Zm00001eb410510,2196,2231,2516,2464
Zm00001eb410520,0,0,0,0
Zm00001eb410530,14,19,34,36
Zm00001eb410540,0,0,0,0
Zm00001eb410550,119,113,99,98
Zm00001eb410560,150,162,136,143
Zm00001eb410570,8,13,4,8
Zm00001eb410580,0,0,0,0
Zm00001eb410590,0,0,0,0
Zm00001eb410600,264,293,345,353
Zm00001eb410610,0,0,0,0
Zm00001eb410630,125,121,181,169
Zm00001eb410650,0,0,0,0
Zm00001eb410660,1131,1156,1333,1306
Zm00001eb410670,111,115,176,160
Zm00001eb410680,204,182,324,340
Zm00001eb410700,336,365,381,374
Zm00001eb410710,97,111,42,47
Zm00001eb410720,0,0,1,6
Zm00001eb410730,1307,1318,2218,2277
Zm00001eb410740,0,0,0,0
Zm00001eb410750,0,0,0,0
Zm00001eb410760,12,10,3,3
Zm00001eb410770,0,0,0,0
Zm00001eb410780,0,0,0,0
Zm00001eb410790,0,0,0,0
Zm00001eb410800,34,30,30,12
Zm00001eb410810,0,0,0,0
Zm00001eb410820,227,222,287,282
Zm00001eb410830,66,61,112,95
Zm00001eb410840,209,242,257,223
Zm00001eb410850,93,58,111,91
Zm00001eb410860,249,242,173,195
Zm00001eb410870,95,87,59,59
Zm00001eb410880,0,0,0,0
Zm00001eb410890,677,704,1136,1158
Zm00001eb410900,129,129,162,211
Zm00001eb410920,82,113,59,73
Zm00001eb410930,87,93,72,77
Zm00001eb410940,0,0,0,1
Zm00001eb410950,48,50,30,21
Zm00001eb410960,337,309,218,229
Zm00001eb410970,320,320,381,366
Zm00001eb410980,510,547,493,452
Zm00001eb410990,2,3,3,9
Zm00001eb411000,2210,2162,1947,1850
Zm00001eb411010,0,0,0,0
Zm00001eb411020,190,206,229,219
Zm00001eb411040,0,4,2,1
Zm00001eb411050,1362,1375,2592,2720
Zm00001eb411060,25,36,14,20
Zm00001eb411070,28,27,40,48
Zm00001eb411080,244,284,164,171
Zm00001eb411100,2013,2040,1028,1043
Zm00001eb411110,0,0,0,0
Zm00001eb411120,319,252,191,217
Zm00001eb411130,0,0,0,0
Zm00001eb411140,270,269,547,490
Zm00001eb411150,932,1011,1164,1127
Zm00001eb411160,0,0,0,0
Zm00001eb411170,0,0,0,0
Zm00001eb411180,0,0,0,0
Zm00001eb411190,257,286,319,302
Zm00001eb411200,32,35,75,74
Zm00001eb411210,0,0,0,0
Zm00001eb411220,2,1,0,0
Zm00001eb411230,266,278,361,315
Zm00001eb411240,7,10,9,8
Zm00001eb411250,369,376,417,408
Zm00001eb411260,445,472,506,473
Zm00001eb411270,55,53,68,68
Zm00001eb411280,96,89,40,44
Zm00001eb411290,0,0,0,0
Zm00001eb411300,13581,13731,5689,5702
Zm00001eb411310,6,8,2,3
Zm00001eb411320,2985,3063,2251,2363
Zm00001eb411330,0,0,0,1
Zm00001eb411340,122,103,66,99
Zm00001eb411350,0,0,0,0
Zm00001eb411360,7,11,19,17
Zm00001eb411370,0,2,0,1
Zm00001eb411380,113063,112976,158850,159073
Zm00001eb411390,2,0,1,5
Zm00001eb411410,64,39,30,33
Zm00001eb411420,485,475,786,864
Zm00001eb411430,2404,2400,3431,3334
Zm00001eb411440,0,1,1,0
Zm00001eb411450,27,36,20,24
Zm00001eb411460,290,277,212,235
Zm00001eb411480,56,52,18,14
Zm00001eb411490,802,762,549,515
Zm00001eb411500,81,111,59,58
Zm00001eb411510,0,0,0,0
Zm00001eb411520,3794,3791,4155,4251
Zm00001eb411530,6,6,5,2
Zm00001eb411540,632,602,681,622
Zm00001eb411550,104,132,131,155
Zm00001eb411560,0,0,0,0
Zm00001eb411570,0,0,0,0
Zm00001eb411580,0,0,0,0
Zm00001eb411590,0,0,0,0
Zm00001eb411600,297,302,91,108
Zm00001eb411620,0,0,0,0
Zm00001eb411630,54,37,49,46
Zm00001eb411650,0,0,0,0
Zm00001eb411660,0,0,0,0
Zm00001eb411670,360,373,442,433
Zm00001eb411680,178,211,184,190
Zm00001eb411690,39,40,24,32
Zm00001eb411700,300,341,378,365
Zm00001eb411720,2,3,0,2
Zm00001eb411730,388,408,302,295
Zm00001eb411740,519,562,943,944
Zm00001eb411750,1,6,2,6
Zm00001eb411760,460,432,885,886
Zm00001eb411770,173,155,116,118
Zm00001eb411780,61,60,84,89
Zm00001eb411790,0,0,0,0
Zm00001eb411800,0,0,0,0
Zm00001eb411820,276,284,342,330
Zm00001eb411830,49,58,67,69
Zm00001eb411840,0,0,3,0
Zm00001eb411850,0,0,0,0
Zm00001eb411860,0,0,0,0
Zm00001eb411870,8,7,2,3
Zm00001eb411880,200,202,268,291
Zm00001eb411890,0,0,0,0
Zm00001eb411900,62,59,102,92
Zm00001eb411910,709,695,766,801
Zm00001eb411920,6,1,8,5
Zm00001eb411940,0,0,0,0
Zm00001eb411950,0,0,0,0
Zm00001eb411960,0,0,0,0
Zm00001eb411970,0,0,0,0
Zm00001eb411990,8,3,0,3
Zm00001eb412000,148,172,209,209
Zm00001eb412010,1,1,1,0
Zm00001eb412020,445,431,454,438
Zm00001eb412040,210,249,365,337
Zm00001eb412050,51,61,117,104
Zm00001eb412060,1,2,3,1
Zm00001eb412070,0,0,0,0
Zm00001eb412080,0,0,0,0
Zm00001eb412090,0,0,0,0
Zm00001eb412100,0,0,1,2
Zm00001eb412110,68,68,33,30
Zm00001eb412120,5,8,13,5
Zm00001eb412130,0,1,0,0
Zm00001eb412140,0,0,0,0
Zm00001eb412150,107,112,293,305
Zm00001eb412170,0,0,0,0
Zm00001eb412180,0,0,0,0
Zm00001eb412190,165,155,84,100
Zm00001eb412200,0,0,0,0
Zm00001eb412210,0,0,0,0
Zm00001eb412220,0,0,0,0
Zm00001eb412230,0,0,1,1
Zm00001eb412240,1,0,0,0
Zm00001eb412250,72,67,51,47
Zm00001eb412260,0,0,0,0
Zm00001eb412280,167,187,201,198
Zm00001eb412290,97,114,277,289
Zm00001eb412300,0,0,0,0
Zm00001eb412310,0,0,0,0
Zm00001eb412320,39,44,25,39
Zm00001eb412340,0,1,1,0
Zm00001eb412350,4,8,0,6
Zm00001eb412360,5,1,1,1
Zm00001eb412370,4247,4309,6178,6109
Zm00001eb412390,12,10,7,17
Zm00001eb412420,77,71,25,24
Zm00001eb412430,3,1,0,1
Zm00001eb412440,40,46,41,31
Zm00001eb412460,162,174,151,133
Zm00001eb412470,0,0,0,0
Zm00001eb412480,0,0,0,0
Zm00001eb412490,739,639,785,803
Zm00001eb412500,249,268,354,338
Zm00001eb412510,195,243,224,245
Zm00001eb412530,0,0,0,0
Zm00001eb412540,0,6,7,12
Zm00001eb412550,0,0,0,2
Zm00001eb412560,39,70,51,51
Zm00001eb412570,28,10,26,26
Zm00001eb412580,0,0,0,0
Zm00001eb412590,103,129,88,82
Zm00001eb412600,28,25,26,36
Zm00001eb412610,147,172,175,197
Zm00001eb412620,938,903,966,1025
Zm00001eb412630,0,0,0,0
