ENSEMBL_GeneID,C_24_Tol_1,C_24_Tol_2,T_24_Tol_1,T_24_Tol_2
Zm00001eb358370,0,0,0,0
Zm00001eb358380,507,576,459,455
Zm00001eb358390,12,15,7,14
Zm00001eb358400,1371,1383,940,988
Zm00001eb358410,240,251,128,144
Zm00001eb358420,830,780,698,712
Zm00001eb358430,283,264,117,121
Zm00001eb358440,18,21,22,13
Zm00001eb358450,503,587,308,286
Zm00001eb358460,57,78,43,26
Zm00001eb358470,6,6,0,1
Zm00001eb358480,3,4,0,2
Zm00001eb358490,65,74,20,28
Zm00001eb358500,108,130,47,49
Zm00001eb358510,0,1,0,0
Zm00001eb358520,3,7,2,2
Zm00001eb358530,17,21,5,8
Zm00001eb358540,0,0,0,0
Zm00001eb358550,0,0,0,0
Zm00001eb358560,1722,1748,1384,1348
Zm00001eb358580,0,3,0,2
Zm00001eb358590,0,0,3,1
Zm00001eb358600,225,234,111,116
Zm00001eb358610,20,15,18,12
Zm00001eb358630,132,130,112,101
Zm00001eb358640,0,0,0,1
Zm00001eb358650,0,0,0,1
Zm00001eb358660,331,330,210,201
Zm00001eb358680,6,5,9,6
Zm00001eb358690,849,834,670,676
Zm00001eb358700,5,4,10,8
Zm00001eb358720,1647,1618,1399,1544
Zm00001eb358730,1184,1176,1085,1077
Zm00001eb358740,15,39,11,19
Zm00001eb358750,512,494,385,391
Zm00001eb358760,2,0,1,0
Zm00001eb358770,1055,981,939,970
Zm00001eb358780,72,78,68,82
Zm00001eb358790,0,0,0,0
Zm00001eb358800,34,35,103,117
Zm00001eb358810,0,0,0,0
Zm00001eb358820,0,0,0,0
Zm00001eb358830,0,0,0,0
Zm00001eb358840,0,0,0,0
Zm00001eb358850,0,0,0,0
Zm00001eb358860,654,613,258,214
Zm00001eb358870,812,842,722,715
Zm00001eb358880,14,6,10,7
Zm00001eb358890,1364,1360,1143,1039
Zm00001eb358900,36,46,17,26
Zm00001eb358910,874,983,540,646
Zm00001eb358930,119,137,207,210
Zm00001eb358940,64,66,27,37
Zm00001eb358960,89,97,67,55
Zm00001eb358970,640,662,503,477
Zm00001eb358990,22,23,17,13
Zm00001eb359000,7,2,0,0
Zm00001eb359020,1,0,0,0
Zm00001eb359030,105,69,46,42
Zm00001eb359040,0,0,0,0
Zm00001eb359050,0,0,0,0
Zm00001eb359060,2,1,0,0
Zm00001eb359070,4,13,4,5
Zm00001eb359080,517,469,164,163
Zm00001eb359090,10,17,11,5
Zm00001eb359100,59,78,33,39
Zm00001eb359110,912,953,1350,1399
Zm00001eb359130,1334,1389,1002,1020
Zm00001eb359140,282,295,266,265
Zm00001eb359150,3,0,1,0
Zm00001eb359160,11,15,6,8
Zm00001eb359170,0,0,0,0
Zm00001eb359180,0,0,0,0
Zm00001eb359190,87,70,99,99
Zm00001eb359200,29,29,34,18
Zm00001eb359210,420,460,295,311
Zm00001eb359220,80,66,9,11
Zm00001eb359230,148,118,112,97
Zm00001eb359240,309,326,82,100
Zm00001eb359250,82,97,74,71
Zm00001eb359260,57,45,19,20
Zm00001eb359270,52,49,30,33
Zm00001eb359280,240,218,100,102
Zm00001eb359290,713,711,255,241
Zm00001eb359300,1,3,2,4
Zm00001eb359310,785,740,531,577
Zm00001eb359320,110,112,327,273
Zm00001eb359330,2779,2775,3212,3116
Zm00001eb359340,0,0,0,0
Zm00001eb359350,14,11,7,4
Zm00001eb359360,453,413,671,725
Zm00001eb359370,292,275,279,298
Zm00001eb359390,0,0,0,0
Zm00001eb359400,1480,1479,1164,1237
Zm00001eb359410,1258,1286,792,698
Zm00001eb359420,4068,4015,3112,3143
Zm00001eb359430,570,581,370,372
Zm00001eb359440,394,464,588,574
Zm00001eb359450,0,1,2,0
Zm00001eb359460,6,3,2,2
Zm00001eb359470,6,4,1,0
Zm00001eb359480,0,0,0,0
Zm00001eb359490,0,0,0,0
Zm00001eb359500,65,57,99,71
Zm00001eb359510,1605,1624,1038,1008
Zm00001eb359520,0,0,0,0
Zm00001eb359530,13,13,18,16
Zm00001eb359540,3492,3481,3195,3117
Zm00001eb359550,4,12,5,1
Zm00001eb359560,209,193,85,107
Zm00001eb359580,31,26,47,42
Zm00001eb359590,18,21,0,3
Zm00001eb359600,398,388,256,260
Zm00001eb359610,250,232,73,79
Zm00001eb359620,944,988,845,751
Zm00001eb359630,0,0,0,0
Zm00001eb359640,1796,1767,1565,1586
Zm00001eb359650,425,472,244,235
Zm00001eb359660,368,377,264,239
Zm00001eb359670,198,215,194,163
Zm00001eb359680,0,0,0,0
Zm00001eb359700,0,0,0,0
Zm00001eb359710,0,0,0,1
Zm00001eb359720,798,780,645,607
Zm00001eb359730,277,286,237,268
Zm00001eb359740,84,75,72,101
Zm00001eb359750,106,113,30,38
Zm00001eb359760,131,153,157,158
Zm00001eb359770,13,22,10,5
Zm00001eb359780,3111,3017,2280,2442
Zm00001eb359790,0,0,0,0
Zm00001eb359800,457,426,397,346
Zm00001eb359810,7,14,9,8
Zm00001eb359820,0,1,0,0
Zm00001eb359830,4,2,8,4
Zm00001eb359840,664,604,585,634
Zm00001eb359850,215,224,273,224
Zm00001eb359870,20,13,24,13
Zm00001eb359880,3,0,0,0
Zm00001eb359890,3,1,0,0
Zm00001eb359900,0,1,1,0
Zm00001eb359910,0,0,0,0
Zm00001eb359920,10,7,10,6
Zm00001eb359930,221,221,179,178
Zm00001eb359940,0,0,0,0
Zm00001eb359950,24,22,6,10
Zm00001eb359960,3,2,2,0
Zm00001eb359970,10,14,9,8
Zm00001eb359980,0,0,0,0
Zm00001eb359990,462,462,220,187
Zm00001eb360000,5,4,1,0
Zm00001eb360010,262,278,175,199
Zm00001eb360020,39,28,30,28
Zm00001eb360030,1318,1260,924,963
Zm00001eb360040,0,0,0,0
Zm00001eb360050,0,0,0,0
Zm00001eb360070,1472,1523,1390,1400
Zm00001eb360080,79,68,65,51
Zm00001eb360090,20,18,15,8
Zm00001eb360100,271,249,583,644
Zm00001eb360110,49,51,29,23
Zm00001eb360120,94,89,45,49
Zm00001eb360130,525,525,270,251
Zm00001eb360140,8,13,1,3
Zm00001eb360150,0,0,0,1
Zm00001eb360160,692,686,527,563
Zm00001eb360170,236,245,246,279
Zm00001eb360180,514,475,291,283
Zm00001eb360190,4681,4755,3514,3662
Zm00001eb360200,0,0,0,0
Zm00001eb360210,0,0,0,0
Zm00001eb360220,0,0,0,0
Zm00001eb360230,382,391,319,296
Zm00001eb360240,0,0,0,0
Zm00001eb360250,261,283,290,288
Zm00001eb360260,31,31,6,3
Zm00001eb360270,0,0,0,0
Zm00001eb360280,0,4,0,2
Zm00001eb360290,128,122,287,273
Zm00001eb360300,0,0,0,0
Zm00001eb360310,20,20,21,18
Zm00001eb360320,1511,1445,891,940
Zm00001eb360330,899,996,558,570
Zm00001eb360340,71,72,28,43
Zm00001eb360350,5,3,6,5
Zm00001eb360360,315,393,464,454
Zm00001eb360370,0,0,0,0
Zm00001eb360380,10,10,9,6
Zm00001eb360390,518,505,374,431
Zm00001eb360400,28,59,48,57
Zm00001eb360410,51,49,29,23
Zm00001eb360420,0,0,0,2
Zm00001eb360430,297,247,224,224
Zm00001eb360440,409,354,438,414
Zm00001eb360450,13,15,6,7
Zm00001eb360460,5,1,0,0
Zm00001eb360480,551,551,576,564
Zm00001eb360490,789,865,759,713
Zm00001eb360500,51,45,37,40
Zm00001eb360510,12,6,8,11
Zm00001eb360520,535,527,252,250
Zm00001eb360530,26,15,15,18
Zm00001eb360540,282,289,246,222
Zm00001eb360550,4,0,2,1
Zm00001eb360560,681,681,587,577
Zm00001eb360570,25,25,14,9
Zm00001eb360580,942,973,929,963
Zm00001eb360590,246,225,145,155
Zm00001eb360610,455,427,347,320
Zm00001eb360620,135,133,59,58
Zm00001eb360630,2,2,0,1
Zm00001eb360640,5,3,1,2
Zm00001eb360650,188,198,146,119
Zm00001eb360660,0,0,0,0
Zm00001eb360670,5,9,2,0
Zm00001eb360680,0,0,0,0
Zm00001eb360690,618,679,665,662
Zm00001eb360700,16,14,11,9
Zm00001eb360710,99,96,28,32
Zm00001eb360720,0,0,0,0
Zm00001eb360730,0,0,0,0
Zm00001eb360740,323,313,267,225
Zm00001eb360750,206,236,1124,1123
Zm00001eb360760,0,0,0,0
Zm00001eb360770,0,0,0,0
Zm00001eb360780,0,0,0,0
Zm00001eb360790,3,2,0,0
Zm00001eb360800,1477,1569,1062,1094
Zm00001eb360810,38,29,10,15
Zm00001eb360820,2,1,0,1
Zm00001eb360830,37,25,5,17
Zm00001eb360840,64,63,93,108
Zm00001eb360850,5,6,4,2
Zm00001eb360860,644,612,502,495
Zm00001eb360870,4,6,0,0
Zm00001eb360880,325,338,224,273
Zm00001eb360890,734,714,669,629
Zm00001eb360900,1201,1163,1133,1091
Zm00001eb360910,751,737,513,557
Zm00001eb360920,41,37,22,21
Zm00001eb360940,5,7,3,3
Zm00001eb360950,8,14,6,9
Zm00001eb360960,232,235,170,152
Zm00001eb360970,145,166,140,134
Zm00001eb360990,8,5,0,1
Zm00001eb361000,1728,1695,1338,1320
Zm00001eb361010,269,242,243,261
Zm00001eb361020,6,7,4,0
Zm00001eb361030,345,316,213,226
Zm00001eb361040,374,395,225,227
Zm00001eb361060,0,0,0,0
Zm00001eb361070,252,246,167,141
Zm00001eb361080,2286,2229,2635,2595
Zm00001eb361090,0,0,0,0
Zm00001eb361110,2,0,0,0
Zm00001eb361120,241,225,127,122
Zm00001eb361130,306,329,215,247
Zm00001eb361140,716,677,477,427
Zm00001eb361150,360,376,195,159
Zm00001eb361170,17,29,25,24
Zm00001eb361180,729,666,726,731
Zm00001eb361190,43,46,14,12
Zm00001eb361200,113,131,76,66
Zm00001eb361210,304,268,286,368
Zm00001eb361220,1879,1800,1543,1534
Zm00001eb361230,223,198,118,120
Zm00001eb361240,0,0,0,0
Zm00001eb361250,378,362,206,201
Zm00001eb361260,668,657,479,476
Zm00001eb361270,0,0,0,0
Zm00001eb361280,0,0,0,0
Zm00001eb361290,0,1,0,0
Zm00001eb361300,1485,1478,1411,1403
Zm00001eb361310,438,437,350,393
Zm00001eb361320,37,35,9,14
Zm00001eb361330,151,142,97,89
Zm00001eb361350,361,344,238,243
Zm00001eb361370,437,483,402,433
Zm00001eb361380,3,6,6,11
Zm00001eb361390,1,3,8,5
Zm00001eb361400,0,0,0,0
Zm00001eb361410,746,742,579,529
Zm00001eb361420,0,0,0,0
Zm00001eb361440,0,0,0,0
Zm00001eb361450,98,114,93,91
Zm00001eb361460,704,663,545,567
Zm00001eb361470,745,779,796,827
Zm00001eb361480,121,132,84,69
Zm00001eb361490,87,80,97,98
Zm00001eb361500,257,261,385,353
Zm00001eb361520,548,498,406,386
Zm00001eb361540,0,0,0,0
Zm00001eb361550,1,4,0,0
Zm00001eb361560,0,0,0,0
Zm00001eb361570,0,0,0,0
Zm00001eb361580,0,0,0,0
Zm00001eb361590,99,80,44,51
Zm00001eb361600,11,9,13,14
Zm00001eb361610,2295,2302,1832,1799
Zm00001eb361620,200,217,73,87
Zm00001eb361640,305,359,652,669
Zm00001eb361650,2,3,3,2
Zm00001eb361660,17,17,17,3
Zm00001eb361670,225,240,120,154
Zm00001eb361680,0,0,0,2
Zm00001eb361690,197,162,77,60
Zm00001eb361700,6188,6349,6357,6375
Zm00001eb361710,368,394,251,264
Zm00001eb361720,0,0,0,0
Zm00001eb361730,19,13,0,4
Zm00001eb361740,0,0,0,0
Zm00001eb361750,229,266,168,145
Zm00001eb361760,464,422,134,131
Zm00001eb361770,0,0,0,0
Zm00001eb361780,67,62,22,17
Zm00001eb361790,19,18,8,16
Zm00001eb361800,728,683,638,625
Zm00001eb361810,9,11,2,2
Zm00001eb361830,5,2,1,0
Zm00001eb361840,243,227,128,148
Zm00001eb361850,211,196,125,100
Zm00001eb361860,50,35,158,143
Zm00001eb361870,83,73,79,76
Zm00001eb361880,20,32,12,11
Zm00001eb361900,501,536,596,564
Zm00001eb361920,0,0,0,0
Zm00001eb361930,11,12,8,6
Zm00001eb361940,2,3,1,0
Zm00001eb361960,34,25,42,29
Zm00001eb361970,415,389,362,366
Zm00001eb361980,191,201,84,92
Zm00001eb361990,77,79,27,35
Zm00001eb362000,24,19,27,14
Zm00001eb362010,132,121,70,74
Zm00001eb362020,3762,3607,3522,3575
Zm00001eb362030,1276,1181,1127,1141
Zm00001eb362040,0,0,0,0
Zm00001eb362050,0,0,0,0
Zm00001eb362060,0,0,0,0
Zm00001eb362070,88,96,37,26
Zm00001eb362080,216,231,235,199
Zm00001eb362090,68,100,41,37
Zm00001eb362110,65,53,89,60
Zm00001eb362120,1,0,0,0
Zm00001eb362130,2,0,2,0
Zm00001eb362140,108,100,65,47
Zm00001eb362160,302,290,157,183
Zm00001eb362170,44,45,25,33
Zm00001eb362180,301,297,308,284
Zm00001eb362190,330,298,341,341
Zm00001eb362200,155,136,106,123
Zm00001eb362210,351,366,258,245
Zm00001eb362220,0,0,0,0
Zm00001eb362230,63,73,53,50
Zm00001eb362240,13,16,54,69
Zm00001eb362250,3228,3335,3097,3081
Zm00001eb362260,1651,1629,1007,990
Zm00001eb362270,171,155,44,48
Zm00001eb362280,0,0,0,0
Zm00001eb362290,266,236,118,165
Zm00001eb362300,102,118,85,78
Zm00001eb362310,11,10,13,5
Zm00001eb362320,0,0,0,0
Zm00001eb362330,1530,1474,1220,1163
Zm00001eb362340,23,30,4,5
Zm00001eb362350,51,76,40,37
Zm00001eb362360,101,89,61,50
Zm00001eb362370,116,110,114,90
Zm00001eb362380,467,441,232,224
Zm00001eb362390,53,54,32,28
Zm00001eb362400,26,12,13,18
Zm00001eb362410,70,52,39,36
Zm00001eb362420,200,192,139,127
Zm00001eb362430,0,0,0,0
Zm00001eb362440,0,0,0,0
Zm00001eb362450,1,3,2,5
Zm00001eb362460,18,25,10,5
Zm00001eb362470,8,5,4,1
Zm00001eb362480,177,188,114,79
Zm00001eb362490,2491,2475,2226,2229
Zm00001eb362500,379,370,282,269
Zm00001eb362510,391,408,394,380
Zm00001eb362520,1348,1351,1181,1248
Zm00001eb362540,13,16,10,13
Zm00001eb362550,572,535,503,488
Zm00001eb362560,108,94,54,44
Zm00001eb362570,996,1043,642,589
Zm00001eb362580,450,436,372,442
Zm00001eb362590,232,223,176,179
Zm00001eb362600,187,168,109,101
Zm00001eb362610,316,299,329,346
Zm00001eb362630,63,56,107,83
Zm00001eb362640,550,597,514,531
Zm00001eb362650,151,121,103,97
Zm00001eb362660,204,209,129,135
Zm00001eb362670,0,0,2,3
Zm00001eb362680,0,0,0,0
Zm00001eb362690,0,0,0,0
Zm00001eb362700,235,272,467,477
Zm00001eb362710,179,184,87,83
Zm00001eb362720,3,0,0,3
Zm00001eb362730,27,28,5,6
Zm00001eb362740,39,31,46,35
Zm00001eb362750,1,0,3,2
Zm00001eb362760,206,215,125,136
Zm00001eb362780,0,1,0,0
Zm00001eb362790,0,0,0,0
Zm00001eb362800,3,0,0,0
Zm00001eb362810,1,0,0,0
Zm00001eb362820,98,118,43,59
Zm00001eb362830,1428,1520,1047,1055
Zm00001eb362840,293,337,250,217
Zm00001eb362850,1,2,7,5
Zm00001eb362860,1756,1825,1311,1298
Zm00001eb362870,1756,1786,1511,1487
Zm00001eb362890,0,0,1,0
Zm00001eb362900,16,20,9,7
Zm00001eb362910,2,1,5,2
Zm00001eb362920,0,0,0,0
Zm00001eb362930,21,32,18,23
Zm00001eb362940,0,0,0,0
Zm00001eb362950,0,0,0,0
Zm00001eb362960,0,3,4,2
Zm00001eb362970,0,0,0,0
Zm00001eb362980,27,37,36,51
Zm00001eb362990,0,0,0,0
Zm00001eb363000,3,3,6,6
Zm00001eb363010,9,4,2,1
Zm00001eb363020,0,0,0,2
Zm00001eb363030,1,2,0,1
Zm00001eb363040,5,7,8,4
Zm00001eb363050,260,279,258,257
Zm00001eb363070,50,65,28,26
Zm00001eb363080,172,165,113,131
Zm00001eb363090,289,328,269,287
Zm00001eb363100,294,309,367,377
Zm00001eb363120,414,405,329,331
Zm00001eb363130,214,199,235,229
Zm00001eb363140,63,84,110,122
Zm00001eb363150,0,0,0,0
Zm00001eb363160,998,1053,1032,1032
Zm00001eb363170,0,0,0,0
Zm00001eb363180,0,0,0,0
Zm00001eb363190,40,59,61,49
Zm00001eb363200,172,170,107,111
Zm00001eb363210,21,23,15,8
Zm00001eb363220,2,1,0,3
Zm00001eb363240,1061,1093,949,988
Zm00001eb363250,8,9,3,3
Zm00001eb363260,69,60,107,90
Zm00001eb363270,0,0,0,0
Zm00001eb363280,995,961,758,726
Zm00001eb363300,15,13,5,7
Zm00001eb363310,692,640,513,501
Zm00001eb363330,264,275,220,206
Zm00001eb363360,79,70,12,13
Zm00001eb363370,536,571,274,267
Zm00001eb363380,0,0,0,0
Zm00001eb363390,216,215,127,125
Zm00001eb363400,11,26,13,14
Zm00001eb363420,273,259,104,80
Zm00001eb363430,1691,1633,1060,932
Zm00001eb363440,0,0,2,2
Zm00001eb363470,205,203,73,82
Zm00001eb363480,254,260,204,206
Zm00001eb363490,221,225,362,420
Zm00001eb363500,601,584,625,598
Zm00001eb363510,0,0,0,0
Zm00001eb363520,0,0,0,0
Zm00001eb363530,12,12,1,2
Zm00001eb363540,402,436,341,320
Zm00001eb363550,1,0,1,0
Zm00001eb363560,1,0,1,0
Zm00001eb363570,1,3,1,0
Zm00001eb363580,278,244,378,358
Zm00001eb363590,1078,1092,672,670
Zm00001eb363610,224,209,55,42
Zm00001eb363620,2,4,1,0
Zm00001eb363630,63,61,20,20
Zm00001eb363640,0,0,0,0
Zm00001eb363650,0,0,1,1
Zm00001eb363660,0,2,2,0
Zm00001eb363670,4,7,1,1
Zm00001eb363680,0,0,0,3
Zm00001eb363690,0,0,0,0
Zm00001eb363700,789,769,959,919
Zm00001eb363710,0,0,0,0
Zm00001eb363720,773,794,579,604
Zm00001eb363730,271,281,209,218
Zm00001eb363740,29,48,29,21
Zm00001eb363750,206,216,113,97
Zm00001eb363760,58,65,42,38
Zm00001eb363770,0,2,1,3
Zm00001eb363780,0,0,0,0
Zm00001eb363790,0,0,0,0
Zm00001eb363800,24,15,11,10
Zm00001eb363810,1264,1362,1230,1127
Zm00001eb363820,18,27,19,19
Zm00001eb363830,702,688,580,578
Zm00001eb363840,750,697,536,582
Zm00001eb363850,784,729,430,417
Zm00001eb363860,677,721,451,430
Zm00001eb363870,721,716,344,310
Zm00001eb363880,3676,3754,2819,2815
Zm00001eb363890,1038,986,785,718
Zm00001eb363900,2,2,4,3
Zm00001eb363910,14,9,10,14
Zm00001eb363920,12,9,9,8
Zm00001eb363930,2,6,0,5
Zm00001eb363940,395,413,276,266
Zm00001eb363950,264,307,324,361
Zm00001eb363960,440,494,473,441
Zm00001eb363970,246,262,237,264
Zm00001eb363980,0,0,0,0
Zm00001eb363990,2,0,1,0
Zm00001eb364000,0,0,2,0
Zm00001eb364010,123,80,110,105
Zm00001eb364020,338,376,328,294
Zm00001eb364030,3,0,1,0
Zm00001eb364040,0,0,0,0
Zm00001eb364050,0,0,1,0
Zm00001eb364060,1336,1372,576,601
Zm00001eb364070,680,658,556,594
Zm00001eb364080,1135,1154,1095,1015
Zm00001eb364090,1123,1083,1234,1241
Zm00001eb364100,154,150,82,71
Zm00001eb364110,25,19,12,26
Zm00001eb364120,0,0,0,0
Zm00001eb364130,2,1,1,3
Zm00001eb364140,16,17,1,3
Zm00001eb364150,0,0,0,0
Zm00001eb364160,0,0,0,0
Zm00001eb364170,194,220,157,143
Zm00001eb364180,5,4,7,4
Zm00001eb364190,2711,2641,2850,2677
Zm00001eb364200,1734,1897,1569,1562
Zm00001eb364210,703,698,712,676
Zm00001eb364220,0,0,0,0
Zm00001eb364230,241,256,307,296
Zm00001eb364250,4,3,1,4
Zm00001eb364260,456,418,335,393
Zm00001eb364280,742,752,800,797
Zm00001eb364290,357,379,232,258
Zm00001eb364300,1,0,0,0
Zm00001eb364310,63,76,62,51
Zm00001eb364330,0,0,0,0
Zm00001eb364350,0,0,0,0
Zm00001eb364360,81,105,115,108
Zm00001eb364370,461,466,387,377
Zm00001eb364380,857,834,1064,1096
Zm00001eb364390,179,157,137,147
Zm00001eb364400,6,10,7,5
Zm00001eb364410,46,60,27,32
Zm00001eb364420,184,181,69,69
Zm00001eb364430,0,0,0,0
Zm00001eb364440,0,0,1,0
Zm00001eb364450,2,1,2,2
Zm00001eb364460,0,0,3,2
Zm00001eb364470,1382,1349,1031,1030
Zm00001eb364480,263,272,269,271
Zm00001eb364510,92,106,81,76
Zm00001eb364520,157,160,100,113
Zm00001eb364530,131,132,103,90
Zm00001eb364540,135,107,65,77
Zm00001eb364550,4,3,5,4
Zm00001eb364560,0,0,0,0
Zm00001eb364570,1,0,0,0
Zm00001eb364580,571,628,298,315
Zm00001eb364590,212,207,131,119
Zm00001eb364600,7,4,2,0
Zm00001eb364610,3,10,0,2
Zm00001eb364620,0,2,4,2
Zm00001eb364630,0,0,1,0
Zm00001eb364640,471,466,368,370
Zm00001eb364650,65,47,23,30
Zm00001eb364660,1060,1042,1107,1033
Zm00001eb364680,896,788,660,686
Zm00001eb364690,30,42,8,12
Zm00001eb364700,454,407,155,158
Zm00001eb364710,7,5,2,3
Zm00001eb364720,6,10,12,2
Zm00001eb364730,478,487,380,343
Zm00001eb364740,202,197,103,104
Zm00001eb364750,495,483,378,351
Zm00001eb364790,0,0,0,0
Zm00001eb364800,0,0,0,0
Zm00001eb364810,693,716,667,747
Zm00001eb364820,852,920,814,875
Zm00001eb364830,24,25,13,12
Zm00001eb364840,0,0,1,1
Zm00001eb364850,469,483,449,429
Zm00001eb364860,41,42,14,24
Zm00001eb364870,296,330,86,92
Zm00001eb364890,4,0,1,2
Zm00001eb364900,80,65,31,31
Zm00001eb364910,619,688,714,737
Zm00001eb364920,80,106,99,74
Zm00001eb364930,169,166,135,137
Zm00001eb364940,692,665,409,352
Zm00001eb364960,763,823,655,617
Zm00001eb364970,185,163,117,101
Zm00001eb364980,39,38,14,16
Zm00001eb364990,2,9,4,5
Zm00001eb365000,221,199,157,150
Zm00001eb365010,666,644,460,472
Zm00001eb365020,1561,1707,1001,1136
Zm00001eb365030,240,258,222,208
Zm00001eb365040,397,450,66,96
Zm00001eb365050,1073,1068,490,566
Zm00001eb365060,346,376,245,245
Zm00001eb365080,646,681,465,446
Zm00001eb365090,0,0,0,0
Zm00001eb365100,1,2,1,1
Zm00001eb365110,11,9,7,16
Zm00001eb365120,12,6,6,1
Zm00001eb365130,149,138,75,86
Zm00001eb365150,2,3,0,2
Zm00001eb365170,538,553,196,248
Zm00001eb365180,391,355,346,372
Zm00001eb365190,297,294,289,254
Zm00001eb365200,6363,6455,5655,5543
Zm00001eb365210,1234,1222,605,641
Zm00001eb365220,61,84,3,3
Zm00001eb365230,0,0,0,0
Zm00001eb365240,0,1,0,0
Zm00001eb365250,0,0,0,0
Zm00001eb365280,0,0,0,0
Zm00001eb365320,0,0,0,0
Zm00001eb365330,625,629,514,561
Zm00001eb365340,95,91,76,71
Zm00001eb365350,0,0,0,0
Zm00001eb365360,0,0,0,0
Zm00001eb365370,471,445,476,413
Zm00001eb365380,119,151,115,91
Zm00001eb365390,445,449,205,203
Zm00001eb365410,1130,1130,1086,1107
Zm00001eb365420,281,278,195,206
Zm00001eb365430,0,0,0,0
Zm00001eb365440,0,0,0,0
Zm00001eb365450,64,74,36,26
Zm00001eb365460,1,0,0,0
Zm00001eb365470,2,0,0,0
Zm00001eb365480,0,0,0,0
Zm00001eb365500,38,36,26,9
Zm00001eb365510,0,0,2,1
Zm00001eb365520,77,78,46,41
Zm00001eb365530,447,387,451,435
Zm00001eb365540,82,89,51,44
Zm00001eb365560,95,88,107,99
Zm00001eb365570,689,695,413,376
Zm00001eb365580,279,263,260,267
Zm00001eb365590,145,149,216,241
Zm00001eb365600,119,97,64,42
Zm00001eb365610,410,420,238,281
Zm00001eb365620,0,0,0,0
Zm00001eb365640,285,308,172,145
Zm00001eb365650,0,0,0,0
Zm00001eb365660,1930,1890,1518,1456
Zm00001eb365670,2026,2084,1469,1493
Zm00001eb365680,114,106,74,79
Zm00001eb365690,4042,4002,1056,1145
Zm00001eb365700,1097,1098,929,995
Zm00001eb365710,20164,19887,22291,22010
Zm00001eb365730,0,0,0,0
Zm00001eb365740,547,565,223,263
Zm00001eb365750,347,377,287,290
Zm00001eb365760,275,259,240,267
Zm00001eb365770,96,79,85,96
Zm00001eb365780,926,976,529,549
Zm00001eb365790,50,42,9,12
Zm00001eb365800,0,0,0,0
Zm00001eb365810,492,550,641,633
Zm00001eb365820,183,181,109,91
Zm00001eb365830,0,0,0,0
Zm00001eb365840,261,237,129,131
Zm00001eb365850,24,31,2,6
Zm00001eb365860,0,0,0,0
Zm00001eb365870,279,288,163,194
Zm00001eb365880,13,21,14,9
Zm00001eb365890,0,0,0,0
Zm00001eb365900,1,0,2,0
Zm00001eb365910,0,0,0,0
Zm00001eb365930,0,5,1,1
Zm00001eb365940,522,482,487,498
Zm00001eb365950,247,265,190,206
Zm00001eb365960,268,269,190,207
Zm00001eb365970,0,0,0,0
Zm00001eb365980,537,508,225,225
Zm00001eb365990,988,1001,823,894
Zm00001eb366000,6,4,6,2
Zm00001eb366020,345,326,122,123
Zm00001eb366030,183,172,226,208
Zm00001eb366040,291,330,178,184
Zm00001eb366050,564,551,363,353
Zm00001eb366060,1,5,0,6
Zm00001eb366080,2361,2318,1973,2024
Zm00001eb366090,56,54,116,108
Zm00001eb366110,34,35,38,42
Zm00001eb366130,99,102,69,65
Zm00001eb366140,3,3,7,10
Zm00001eb366150,75,47,23,49
Zm00001eb366160,0,0,0,0
Zm00001eb366170,841,846,712,713
Zm00001eb366180,78,82,39,50
Zm00001eb366190,0,0,2,0
Zm00001eb366200,219,205,17,24
Zm00001eb366210,0,0,0,0
Zm00001eb366220,103,101,81,68
Zm00001eb366250,686,705,620,563
Zm00001eb366260,0,0,0,0
Zm00001eb366280,174,159,113,123
Zm00001eb366290,748,855,439,483
Zm00001eb366300,0,0,1,2
Zm00001eb366310,10,10,6,10
Zm00001eb366320,36,51,26,32
Zm00001eb366330,196,194,184,148
Zm00001eb366340,4,2,0,0
Zm00001eb366350,258,260,315,297
Zm00001eb366360,937,1023,586,577
Zm00001eb366370,4,0,9,8
Zm00001eb366380,238,237,190,176
Zm00001eb366390,348,362,223,231
Zm00001eb366400,249,244,189,191
Zm00001eb366410,466,449,831,817
Zm00001eb366420,36,32,57,53
Zm00001eb366430,568,504,756,669
Zm00001eb366440,199,192,135,144
Zm00001eb366460,59,66,156,183
Zm00001eb366470,835,842,982,998
Zm00001eb366480,0,0,1,1
Zm00001eb366490,13,16,0,0
Zm00001eb366500,145,135,157,150
Zm00001eb366510,14,14,31,31
Zm00001eb366520,8,3,3,4
Zm00001eb366530,2020,2061,1206,1201
Zm00001eb366540,196,194,118,88
Zm00001eb366550,0,0,0,0
Zm00001eb366560,56,60,40,31
Zm00001eb366570,1,1,2,1
Zm00001eb366580,1006,935,592,579
Zm00001eb366590,0,0,0,0
Zm00001eb366600,0,0,0,0
Zm00001eb366610,323,350,280,292
Zm00001eb366620,148,152,134,147
Zm00001eb366630,2,11,5,4
Zm00001eb366640,568,521,373,369
Zm00001eb366650,0,0,0,0
Zm00001eb366660,228,221,154,144
Zm00001eb366670,71,108,70,79
Zm00001eb366680,0,0,3,2
Zm00001eb366690,132,95,69,55
Zm00001eb366700,1782,1815,1406,1455
Zm00001eb366710,8130,8140,12566,12641
Zm00001eb366720,1769,1804,839,838
Zm00001eb366730,0,0,0,0
Zm00001eb366740,11,17,14,14
Zm00001eb366750,2,0,0,0
Zm00001eb366760,1,6,2,0
Zm00001eb366770,31,33,5,11
Zm00001eb366780,176,165,189,171
Zm00001eb366790,17,8,33,13
