ENSEMBL_GeneID,C_24_Susc_1,C_24_Susc_2,T_24_Susc_1,T_24_Susc_2
Zm00001eb324100,585,688,387,440
Zm00001eb324110,0,0,0,0
Zm00001eb324120,0,0,2,0
Zm00001eb324130,0,0,0,0
Zm00001eb324140,0,0,0,0
Zm00001eb324150,34,46,51,62
Zm00001eb324160,774,805,667,720
Zm00001eb324170,1157,1196,794,805
Zm00001eb324180,0,0,0,0
Zm00001eb324190,0,0,0,0
Zm00001eb324200,145,153,185,200
Zm00001eb324210,33,53,40,37
Zm00001eb324220,187,174,382,374
Zm00001eb324230,585,615,343,386
Zm00001eb324240,1325,1291,666,666
Zm00001eb324250,634,711,505,532
Zm00001eb324260,206,215,131,148
Zm00001eb324270,313,342,289,262
Zm00001eb324280,0,0,0,0
Zm00001eb324290,6,4,1,0
Zm00001eb324300,568,536,396,442
Zm00001eb324310,148,138,86,118
Zm00001eb324320,1,1,0,1
Zm00001eb324340,8,9,5,7
Zm00001eb324350,0,0,0,0
Zm00001eb324360,0,0,0,0
Zm00001eb324370,0,0,0,0
Zm00001eb324380,0,0,2,0
Zm00001eb324390,3173,3225,3011,2965
Zm00001eb324400,105,82,34,31
Zm00001eb324410,0,0,4,8
Zm00001eb324430,999,904,1121,1126
Zm00001eb324440,2178,2210,1787,1911
Zm00001eb324450,136,126,103,99
Zm00001eb324460,0,0,0,1
Zm00001eb324470,129,139,154,137
Zm00001eb324480,1888,1806,1041,1124
Zm00001eb324490,88,113,45,49
Zm00001eb324500,1144,1063,299,272
Zm00001eb324510,2914,2893,2840,2767
Zm00001eb324520,0,0,0,0
Zm00001eb324530,0,0,0,0
Zm00001eb324540,188,176,141,129
Zm00001eb324550,0,0,0,0
Zm00001eb324560,5,3,0,0
Zm00001eb324570,75,64,38,49
Zm00001eb324580,0,2,1,2
Zm00001eb324590,566,541,476,416
Zm00001eb324600,294,296,204,171
Zm00001eb324620,679,657,784,766
Zm00001eb324630,356,338,279,280
Zm00001eb324640,552,623,554,477
Zm00001eb324650,0,0,0,0
Zm00001eb324660,0,0,0,0
Zm00001eb324670,477,354,361,333
Zm00001eb324690,444,450,499,502
Zm00001eb324700,2477,2568,3140,3023
Zm00001eb324710,299,325,233,250
Zm00001eb324720,570,560,922,933
Zm00001eb324730,46,59,23,35
Zm00001eb324740,5,4,1,2
Zm00001eb324750,164,181,297,262
Zm00001eb324760,51,60,45,46
Zm00001eb324780,0,1,0,0
Zm00001eb324790,0,0,0,0
Zm00001eb324800,0,0,0,0
Zm00001eb324810,0,0,0,0
Zm00001eb324820,0,0,0,1
Zm00001eb324830,1,4,2,0
Zm00001eb324850,2402,2429,1965,1938
Zm00001eb324890,19,19,5,10
Zm00001eb324900,278,275,278,328
Zm00001eb324910,0,0,0,0
Zm00001eb324920,0,0,0,0
Zm00001eb324930,1654,1614,2122,2187
Zm00001eb324940,0,0,0,0
Zm00001eb324970,409,360,329,294
Zm00001eb324980,0,0,0,0
Zm00001eb324990,301,320,323,311
Zm00001eb325000,389,463,768,783
Zm00001eb325010,88,55,35,35
Zm00001eb325020,71,85,48,67
Zm00001eb325040,213,224,140,153
Zm00001eb325050,0,0,0,0
Zm00001eb325060,125,112,101,122
Zm00001eb325080,639,629,1120,1018
Zm00001eb325090,156,201,300,323
Zm00001eb325100,357,332,207,232
Zm00001eb325110,348,393,504,522
Zm00001eb325120,479,505,289,325
Zm00001eb325140,0,5,1,2
Zm00001eb325150,286,307,212,201
Zm00001eb325160,0,0,0,0
Zm00001eb325170,45,36,79,69
Zm00001eb325180,78,117,77,67
Zm00001eb325190,0,0,0,0
Zm00001eb325200,0,0,0,0
Zm00001eb325210,0,0,0,0
Zm00001eb325220,683,687,422,420
Zm00001eb325230,3521,3655,5673,5867
Zm00001eb325250,0,0,0,0
Zm00001eb325260,0,0,0,0
Zm00001eb325270,1960,1909,2360,2432
Zm00001eb325280,226,233,115,145
Zm00001eb325290,16,8,0,3
Zm00001eb325300,2,3,1,1
Zm00001eb325310,107,98,91,110
Zm00001eb325320,25,23,16,10
Zm00001eb325330,43,44,90,95
Zm00001eb325340,41,42,52,55
Zm00001eb325360,632,665,617,640
Zm00001eb325370,172,162,118,117
Zm00001eb325380,106,117,91,81
Zm00001eb325390,9,8,7,12
Zm00001eb325410,477,441,44,38
Zm00001eb325420,1598,1744,1552,1538
Zm00001eb325430,46,32,23,23
Zm00001eb325450,0,0,0,0
Zm00001eb325460,0,0,0,0
Zm00001eb325470,0,0,0,0
Zm00001eb325480,273,312,276,284
Zm00001eb325490,0,0,0,0
Zm00001eb325500,186,167,124,100
Zm00001eb325510,15,14,17,12
Zm00001eb325520,0,0,0,0
Zm00001eb325530,0,0,0,0
Zm00001eb325540,0,0,1,0
Zm00001eb325550,171,189,204,171
Zm00001eb325560,35,49,64,34
Zm00001eb325570,1108,1135,977,981
Zm00001eb325580,612,592,483,506
Zm00001eb325590,64,61,115,111
Zm00001eb325600,0,0,0,0
Zm00001eb325610,133,144,51,67
Zm00001eb325620,0,0,0,0
Zm00001eb325630,35,19,30,33
Zm00001eb325640,3110,3064,5018,5182
Zm00001eb325650,1304,1212,1669,1708
Zm00001eb325670,0,0,0,0
Zm00001eb325680,81,68,49,29
Zm00001eb325700,1,2,4,2
Zm00001eb325710,288,233,67,74
Zm00001eb325740,58,72,45,56
Zm00001eb325750,19,17,31,31
Zm00001eb325760,813,820,867,892
Zm00001eb325790,102,82,187,161
Zm00001eb325800,1281,1296,1292,1220
Zm00001eb325810,624,623,370,393
Zm00001eb325820,809,776,755,828
Zm00001eb325830,1387,1401,1201,1235
Zm00001eb325840,1313,1352,1274,1305
Zm00001eb325850,182,169,225,232
Zm00001eb325870,7,7,6,7
Zm00001eb325880,1737,1733,1619,1584
Zm00001eb325890,7,10,16,7
Zm00001eb325900,171,141,84,80
Zm00001eb325910,185,218,149,165
Zm00001eb325920,230,235,183,181
Zm00001eb325930,1085,1102,831,851
Zm00001eb325940,1017,976,888,902
Zm00001eb325950,26,35,25,28
Zm00001eb325970,255,261,156,186
Zm00001eb325980,0,0,0,0
Zm00001eb325990,0,0,0,0
Zm00001eb326000,349,353,605,577
Zm00001eb326010,468,443,414,403
Zm00001eb326020,475,470,382,337
Zm00001eb326030,635,634,494,482
Zm00001eb326040,108,77,88,80
Zm00001eb326050,11,25,13,17
Zm00001eb326060,226,238,223,259
Zm00001eb326080,321,326,199,197
Zm00001eb326090,23,12,10,14
Zm00001eb326110,2,1,0,1
Zm00001eb326120,40,48,48,38
Zm00001eb326130,339,343,269,324
Zm00001eb326140,1,3,1,4
Zm00001eb326150,114,91,230,218
Zm00001eb326160,0,0,0,0
Zm00001eb326170,96,74,33,37
Zm00001eb326180,1006,1008,703,705
Zm00001eb326190,14,28,41,50
Zm00001eb326200,0,0,0,0
Zm00001eb326210,46,46,76,63
Zm00001eb326220,0,0,0,0
Zm00001eb326230,1813,1780,2003,1995
Zm00001eb326240,26,24,7,8
Zm00001eb326250,0,0,0,0
Zm00001eb326260,85,78,59,56
Zm00001eb326270,0,1,1,0
Zm00001eb326280,0,0,0,0
Zm00001eb326290,11,5,0,0
Zm00001eb326310,0,0,1,1
Zm00001eb326320,38,32,48,41
Zm00001eb326330,571,574,478,506
Zm00001eb326340,418,400,331,311
Zm00001eb326350,227,235,167,168
Zm00001eb326360,149,152,135,143
Zm00001eb326370,1,3,2,0
Zm00001eb326380,0,0,0,0
Zm00001eb326390,0,0,0,0
Zm00001eb326410,891,957,980,960
Zm00001eb326420,141,90,272,269
Zm00001eb326430,0,0,0,0
Zm00001eb326440,0,0,0,0
Zm00001eb326450,4,4,9,10
Zm00001eb326460,31,44,9,17
Zm00001eb326480,0,0,0,0
Zm00001eb326490,82,70,76,46
Zm00001eb326500,4,3,3,6
Zm00001eb326510,111,132,94,91
Zm00001eb326520,627,553,381,428
Zm00001eb326530,162,152,112,119
Zm00001eb326540,183,167,308,312
Zm00001eb326550,0,0,0,0
Zm00001eb326560,0,0,0,0
Zm00001eb326570,1,4,3,1
Zm00001eb326590,268,282,311,318
Zm00001eb326600,0,0,0,0
Zm00001eb326610,591,598,510,488
Zm00001eb326620,261,278,132,157
Zm00001eb326630,10019,9849,10496,10549
Zm00001eb326640,89,90,107,130
Zm00001eb326660,41,35,30,48
Zm00001eb326670,144,152,136,149
Zm00001eb326680,50,43,31,34
Zm00001eb326690,0,0,0,4
Zm00001eb326710,284,263,192,222
Zm00001eb326720,371,367,256,257
Zm00001eb326730,292,299,245,240
Zm00001eb326740,337,343,491,403
Zm00001eb326750,8,7,7,4
Zm00001eb326760,6,11,11,13
Zm00001eb326780,1092,1134,2047,2078
Zm00001eb326790,0,0,0,0
Zm00001eb326800,46,51,16,7
Zm00001eb326810,311,325,756,721
Zm00001eb326820,332,314,273,290
Zm00001eb326830,131,122,91,92
Zm00001eb326840,33,32,67,57
Zm00001eb326850,1826,1832,2920,2959
Zm00001eb326860,143,169,118,120
Zm00001eb326870,15,15,16,17
Zm00001eb326880,149,162,122,152
Zm00001eb326890,0,2,4,7
Zm00001eb326900,1046,1033,924,863
Zm00001eb326920,476,461,442,443
Zm00001eb326930,476,482,509,575
Zm00001eb326940,29,52,14,24
Zm00001eb326950,282,271,41,40
Zm00001eb326960,311,326,305,311
Zm00001eb326970,107,110,121,116
Zm00001eb326980,0,0,0,0
Zm00001eb326990,13,22,2,3
Zm00001eb327000,206,228,273,284
Zm00001eb327010,584,574,680,695
Zm00001eb327020,0,0,0,0
Zm00001eb327030,212,245,169,179
Zm00001eb327040,1,1,0,0
Zm00001eb327050,0,0,0,0
Zm00001eb327060,201,221,157,129
Zm00001eb327080,0,0,0,0
Zm00001eb327090,0,0,0,0
Zm00001eb327100,0,0,0,0
Zm00001eb327110,443,428,960,1004
Zm00001eb327120,335,319,327,266
Zm00001eb327130,112,129,73,70
Zm00001eb327140,28,40,42,34
Zm00001eb327150,71,65,57,69
Zm00001eb327160,678,658,530,531
Zm00001eb327170,375,345,326,337
Zm00001eb327190,11,12,10,7
Zm00001eb327200,77,67,101,83
Zm00001eb327210,90,106,99,89
Zm00001eb327220,141,159,106,105
Zm00001eb327230,7,22,7,1
Zm00001eb327240,53,78,47,48
Zm00001eb327250,649,646,328,339
Zm00001eb327260,178,148,104,107
Zm00001eb327270,79,82,48,58
Zm00001eb327280,730,773,586,559
Zm00001eb327290,1462,1468,1441,1372
Zm00001eb327300,4,0,9,6
Zm00001eb327310,364,377,182,191
Zm00001eb327320,109,130,48,50
Zm00001eb327330,3363,3387,3496,3436
Zm00001eb327340,206,219,228,217
Zm00001eb327350,681,718,1062,1081
Zm00001eb327360,20,29,50,48
Zm00001eb327380,0,0,0,0
Zm00001eb327390,208,201,165,183
Zm00001eb327410,49,40,24,31
Zm00001eb327420,416,389,184,154
Zm00001eb327430,14118,13863,9943,9893
Zm00001eb327440,0,0,0,0
Zm00001eb327450,733,697,1163,1155
Zm00001eb327460,445,470,422,429
Zm00001eb327470,906,892,732,692
Zm00001eb327480,642,575,493,478
Zm00001eb327490,0,0,0,0
Zm00001eb327500,2,0,0,2
Zm00001eb327510,243,245,289,349
Zm00001eb327530,1928,1922,2048,2014
Zm00001eb327540,0,0,0,0
Zm00001eb327550,107,111,31,34
Zm00001eb327560,4,7,15,5
Zm00001eb327570,0,0,0,0
Zm00001eb327580,933,900,416,427
Zm00001eb327590,8,12,8,7
Zm00001eb327600,7,5,1,2
Zm00001eb327610,821,773,896,840
Zm00001eb327620,1262,1224,933,918
Zm00001eb327640,155,159,120,95
Zm00001eb327650,0,0,0,0
Zm00001eb327660,0,0,0,0
Zm00001eb327670,83,89,288,262
Zm00001eb327680,208,179,137,120
Zm00001eb327690,252,266,187,156
Zm00001eb327700,3,8,7,3
Zm00001eb327710,112,108,72,67
Zm00001eb327720,580,640,499,519
Zm00001eb327730,2,0,5,5
Zm00001eb327740,298,335,379,339
Zm00001eb327750,134,116,78,59
Zm00001eb327760,387,333,444,456
Zm00001eb327770,363,403,535,595
Zm00001eb327780,1321,1402,1424,1492
Zm00001eb327790,4345,4260,3704,3630
Zm00001eb327800,7200,7333,8832,9067
Zm00001eb327810,90,98,48,68
Zm00001eb327820,813,806,632,647
Zm00001eb327830,80,84,62,59
Zm00001eb327840,511,509,388,352
Zm00001eb327850,1,0,0,2
Zm00001eb327860,362,352,245,277
Zm00001eb327870,240,266,106,113
Zm00001eb327880,243,272,102,94
Zm00001eb327890,6,2,2,4
Zm00001eb327900,21,17,2,4
Zm00001eb327910,4,4,2,8
Zm00001eb327920,102,98,54,42
Zm00001eb327930,14,26,65,83
Zm00001eb327940,0,0,0,0
Zm00001eb327950,362,331,382,345
Zm00001eb327960,13,9,4,8
Zm00001eb327970,108,124,86,89
Zm00001eb327980,441,434,239,251
Zm00001eb327990,210,230,174,182
Zm00001eb328000,372,365,221,206
Zm00001eb328010,43,52,43,35
Zm00001eb328020,54,71,19,22
Zm00001eb328050,797,730,968,1009
Zm00001eb328070,437,455,377,410
Zm00001eb328080,1261,1249,971,998
Zm00001eb328090,476,449,180,200
Zm00001eb328100,250,234,117,126
Zm00001eb328110,102,104,96,92
Zm00001eb328120,13,14,8,10
Zm00001eb328140,0,0,0,0
Zm00001eb328150,0,0,0,0
Zm00001eb328160,0,0,0,0
Zm00001eb328170,2,1,2,1
Zm00001eb328180,0,0,0,0
Zm00001eb328190,0,0,0,0
Zm00001eb328200,0,0,0,0
Zm00001eb328210,0,0,0,0
Zm00001eb328220,21,22,23,17
Zm00001eb328230,0,0,0,0
Zm00001eb328240,7,14,15,11
Zm00001eb328250,81,92,30,41
Zm00001eb328260,241,258,170,174
Zm00001eb328270,0,0,0,1
Zm00001eb328280,85,70,115,114
Zm00001eb328290,0,0,0,0
Zm00001eb328300,0,0,0,0
Zm00001eb328310,35,38,31,26
Zm00001eb328320,502,512,223,263
Zm00001eb328330,137,112,216,187
Zm00001eb328340,8,9,18,14
Zm00001eb328350,401,411,861,842
Zm00001eb328370,576,565,336,323
Zm00001eb328390,964,1005,1071,1079
Zm00001eb328400,345,348,330,314
Zm00001eb328410,668,635,760,706
Zm00001eb328420,337,377,265,235
Zm00001eb328430,137,146,50,41
Zm00001eb328440,198,201,129,111
Zm00001eb328450,1347,1395,272,296
Zm00001eb328460,504,478,598,532
Zm00001eb328470,158,154,202,176
Zm00001eb328480,139,139,114,107
Zm00001eb328490,739,737,723,661
Zm00001eb328500,272,233,168,187
Zm00001eb328510,151,171,89,92
Zm00001eb328520,57,47,36,38
Zm00001eb328530,164,130,87,94
Zm00001eb328540,109,108,71,67
Zm00001eb328550,0,0,0,0
Zm00001eb328560,1017,1054,441,509
Zm00001eb328570,33,33,20,16
Zm00001eb328580,168,166,160,155
Zm00001eb328590,1785,1865,1509,1472
Zm00001eb328600,102,96,121,118
Zm00001eb328610,0,0,0,0
Zm00001eb328620,1,1,3,0
Zm00001eb328630,55,49,40,37
Zm00001eb328640,29,19,20,17
Zm00001eb328650,68,72,39,54
Zm00001eb328670,0,0,1,0
Zm00001eb328680,293,293,216,246
Zm00001eb328690,411,459,325,366
Zm00001eb328700,212,200,68,69
Zm00001eb328710,293,307,264,237
Zm00001eb328720,1726,1850,1472,1481
Zm00001eb328730,111,100,123,122
Zm00001eb328740,547,576,579,554
Zm00001eb328750,322,369,216,184
Zm00001eb328760,2047,2058,4702,4882
Zm00001eb328770,887,902,438,466
Zm00001eb328780,407,420,766,837
Zm00001eb328790,132,114,188,193
Zm00001eb328800,0,2,0,0
Zm00001eb328810,23,20,41,50
Zm00001eb328820,150,146,260,266
Zm00001eb328830,1,0,0,0
Zm00001eb328840,0,0,11,4
Zm00001eb328850,2719,2709,2893,3060
Zm00001eb328860,387,452,558,570
Zm00001eb328870,68,64,39,34
Zm00001eb328880,0,0,0,0
Zm00001eb328890,0,0,1,2
Zm00001eb328900,131,148,98,92
Zm00001eb328920,205,200,177,189
Zm00001eb328930,0,0,0,0
Zm00001eb328940,19,21,7,10
Zm00001eb328950,565,596,410,389
Zm00001eb328970,946,878,783,844
Zm00001eb328980,25,27,31,36
Zm00001eb328990,737,784,845,790
Zm00001eb329010,102,67,57,72
Zm00001eb329020,0,0,0,0
Zm00001eb329030,712,769,310,361
Zm00001eb329040,948,948,803,772
Zm00001eb329050,106,97,47,48
Zm00001eb329060,34,26,21,36
Zm00001eb329070,158,196,52,48
Zm00001eb329080,106,112,75,54
Zm00001eb329090,2217,2218,1796,1881
Zm00001eb329100,0,0,0,0
Zm00001eb329110,0,0,0,0
Zm00001eb329120,0,0,0,0
Zm00001eb329130,144,158,187,162
Zm00001eb329140,14,23,9,7
Zm00001eb329150,2619,2457,2467,2498
Zm00001eb329160,4,3,0,0
Zm00001eb329170,0,0,0,0
Zm00001eb329190,660,652,629,679
Zm00001eb329200,55,40,43,26
Zm00001eb329210,517,507,464,462
Zm00001eb329220,138,162,158,142
Zm00001eb329230,214,230,201,193
Zm00001eb329240,244,242,137,147
Zm00001eb329250,4966,4889,3421,3513
Zm00001eb329260,39,53,47,30
Zm00001eb329270,2880,2924,3060,3239
Zm00001eb329280,79,67,133,99
Zm00001eb329290,182,217,176,183
Zm00001eb329300,0,0,0,0
Zm00001eb329310,0,0,0,1
Zm00001eb329320,68,66,47,58
Zm00001eb329330,0,0,0,0
Zm00001eb329340,0,0,0,0
Zm00001eb329350,3,0,2,3
Zm00001eb329360,100,87,82,102
Zm00001eb329370,89,93,65,97
Zm00001eb329380,39,31,59,53
Zm00001eb329390,280,283,277,273
Zm00001eb329400,101,101,162,157
Zm00001eb329410,670,640,772,824
Zm00001eb329420,108,113,65,63
Zm00001eb329430,16,28,12,17
Zm00001eb329440,106,111,99,85
Zm00001eb329450,50,54,35,44
Zm00001eb329460,0,0,0,0
Zm00001eb329470,0,0,0,0
Zm00001eb329480,0,0,0,0
Zm00001eb329490,1019,957,1377,1410
Zm00001eb329500,0,0,1,0
Zm00001eb329510,430,504,503,456
Zm00001eb329520,92,105,51,82
Zm00001eb329530,7,2,17,18
Zm00001eb329540,103,109,146,139
Zm00001eb329550,557,565,923,856
Zm00001eb329560,0,0,0,0
Zm00001eb329570,339,323,180,207
Zm00001eb329580,212,207,157,169
Zm00001eb329590,1683,1661,1600,1615
Zm00001eb329600,0,0,0,0
Zm00001eb329610,0,0,0,2
Zm00001eb329620,10,7,8,5
Zm00001eb329630,237,223,199,217
Zm00001eb329640,0,0,0,0
Zm00001eb329650,0,0,0,0
Zm00001eb329660,83,81,74,64
Zm00001eb329670,0,0,0,0
Zm00001eb329680,669,595,495,540
Zm00001eb329690,489,494,382,385
Zm00001eb329700,11,4,3,5
Zm00001eb329710,926,883,960,870
Zm00001eb329720,4,3,9,21
Zm00001eb329730,896,812,350,391
Zm00001eb329740,95,93,95,107
Zm00001eb329750,0,0,0,0
Zm00001eb329760,774,745,635,608
Zm00001eb329770,17,24,19,24
Zm00001eb329780,81,56,50,54
Zm00001eb329790,730,741,576,531
Zm00001eb329800,0,0,1,0
Zm00001eb329810,0,0,2,2
Zm00001eb329820,0,0,0,0
Zm00001eb329830,346,351,383,378
Zm00001eb329840,169,160,112,105
Zm00001eb329850,544,543,412,487
Zm00001eb329860,180,162,152,139
Zm00001eb329870,205,200,111,115
Zm00001eb329890,442,413,236,259
Zm00001eb329900,419,443,357,313
Zm00001eb329910,1075,1069,1057,1070
Zm00001eb329920,872,845,453,462
Zm00001eb329930,0,0,0,0
Zm00001eb329940,0,0,0,0
Zm00001eb329950,73,69,30,24
Zm00001eb329960,9075,9092,6685,6853
Zm00001eb329970,86,110,114,107
Zm00001eb329980,921,992,1090,1001
Zm00001eb329990,1,1,0,1
Zm00001eb330000,0,0,0,0
Zm00001eb330010,169,140,90,94
Zm00001eb330020,360,373,255,287
Zm00001eb330030,232,240,173,204
Zm00001eb330040,1272,1296,995,978
Zm00001eb330060,0,0,0,0
Zm00001eb330070,26,21,12,9
Zm00001eb330080,173,183,182,204
Zm00001eb330100,979,880,563,645
Zm00001eb330110,0,0,2,5
Zm00001eb330120,0,0,0,0
Zm00001eb330130,276,308,493,409
Zm00001eb330140,0,1,0,0
Zm00001eb330150,338,358,258,287
Zm00001eb330160,392,345,188,153
Zm00001eb330170,437,492,391,421
Zm00001eb330180,2480,2344,1884,1876
Zm00001eb330190,1818,1782,1910,1868
Zm00001eb330200,4,13,15,12
Zm00001eb330210,278,308,211,218
Zm00001eb330230,114,96,68,64
Zm00001eb330240,0,3,1,2
Zm00001eb330250,2,0,0,0
Zm00001eb330260,760,815,623,620
Zm00001eb330270,18,16,10,6
Zm00001eb330280,10,8,5,6
Zm00001eb330300,26,36,74,65
Zm00001eb330310,3,2,0,0
Zm00001eb330320,0,0,5,2
Zm00001eb330340,507,482,251,249
Zm00001eb330350,93,70,89,84
Zm00001eb330370,90,106,172,134
Zm00001eb330380,6281,6359,4471,4349
Zm00001eb330390,279,275,243,253
Zm00001eb330420,19,12,17,26
Zm00001eb330430,81,88,33,33
Zm00001eb330440,618,665,617,664
Zm00001eb330450,121,133,128,113
Zm00001eb330460,1581,1460,494,498
Zm00001eb330470,4777,4632,4197,4078
Zm00001eb330480,943,1000,950,933
Zm00001eb330490,13,9,14,36
Zm00001eb330500,201,203,314,290
Zm00001eb330510,7,3,14,14
Zm00001eb330520,16,10,5,6
Zm00001eb330530,1889,1978,3809,3722
Zm00001eb330540,69,82,62,58
Zm00001eb330550,2829,2846,4392,4328
Zm00001eb330560,0,0,0,0
Zm00001eb330570,2,0,4,2
Zm00001eb330580,0,0,0,0
Zm00001eb330590,291,352,432,513
Zm00001eb330600,4847,4622,11125,11009
Zm00001eb330610,622,620,1085,1035
Zm00001eb330620,0,0,0,0
Zm00001eb330630,0,0,0,0
Zm00001eb330640,30,31,15,18
Zm00001eb330650,1666,1612,1167,1135
Zm00001eb330660,1,1,1,0
Zm00001eb330670,0,0,0,0
Zm00001eb330680,144,130,138,147
Zm00001eb330690,754,658,599,619
Zm00001eb330700,4,0,0,0
Zm00001eb330710,0,0,3,5
Zm00001eb330720,521,575,317,355
Zm00001eb330730,9,19,6,4
Zm00001eb330740,332,325,369,358
Zm00001eb330750,1366,1332,972,982
Zm00001eb330760,478,531,452,401
Zm00001eb330770,2,1,0,0
Zm00001eb330780,14,23,8,9
Zm00001eb330790,397,417,260,282
Zm00001eb330800,319,318,187,177
Zm00001eb330810,146,136,70,58
Zm00001eb330820,60,64,35,28
Zm00001eb330830,450,441,1052,1122
Zm00001eb330840,486,542,629,617
Zm00001eb330850,17,19,14,14
Zm00001eb330860,0,1,0,4
Zm00001eb330870,0,0,0,0
Zm00001eb330880,5664,5696,4848,4794
Zm00001eb330890,589,574,439,399
Zm00001eb330900,184,247,157,173
Zm00001eb330910,321,338,534,484
Zm00001eb330920,112,87,49,60
Zm00001eb330930,0,0,0,0
Zm00001eb330950,8,15,3,4
Zm00001eb330990,152,129,59,81
Zm00001eb331000,671,700,874,872
Zm00001eb331010,144,128,148,137
Zm00001eb331030,818,790,611,620
Zm00001eb331040,0,0,0,0
Zm00001eb331050,4,3,1,1
Zm00001eb331060,0,0,0,0
Zm00001eb331070,0,0,0,0
Zm00001eb331080,77,62,57,61
Zm00001eb331090,224,235,224,205
Zm00001eb331100,1,0,0,0
Zm00001eb331110,2,4,4,2
Zm00001eb331120,30,31,31,26
Zm00001eb331130,50,41,36,26
Zm00001eb331140,34,27,17,26
Zm00001eb331150,2,0,1,0
Zm00001eb331160,434,450,354,405
Zm00001eb331170,724,719,555,523
Zm00001eb331180,197,192,177,158
Zm00001eb331190,3,6,3,0
Zm00001eb331200,2938,2959,2751,2823
Zm00001eb331210,1633,1661,1099,1089
Zm00001eb331220,67,60,66,60
Zm00001eb331230,7,10,12,10
Zm00001eb331240,21,34,2,5
Zm00001eb331250,31,29,21,17
Zm00001eb331260,112,115,80,65
Zm00001eb331270,201,174,94,84
Zm00001eb331280,0,1,0,0
Zm00001eb331290,0,0,0,0
Zm00001eb331300,872,890,634,644
Zm00001eb331310,29,34,23,26
Zm00001eb331320,0,0,0,0
Zm00001eb331330,151,169,185,159
Zm00001eb331340,650,646,598,547
Zm00001eb331350,791,820,642,632
Zm00001eb331360,107,120,73,48
Zm00001eb331370,103,103,25,27
Zm00001eb331390,66,84,206,214
Zm00001eb331400,390,366,300,364
Zm00001eb331410,627,561,684,699
Zm00001eb331420,3,4,4,2
Zm00001eb331430,0,0,0,0
Zm00001eb331440,0,0,0,0
Zm00001eb331450,425,413,383,377
Zm00001eb331460,3,5,1,1
Zm00001eb331470,2288,2284,2381,2491
Zm00001eb331480,34,36,29,32
Zm00001eb331500,100,119,83,71
Zm00001eb331510,53,54,12,12
Zm00001eb331520,516,528,540,456
Zm00001eb331530,4,1,11,23
Zm00001eb331540,922,887,655,648
Zm00001eb331550,745,777,675,744
Zm00001eb331570,967,935,799,758
Zm00001eb331580,250,227,141,165
Zm00001eb331590,1701,1687,1212,1232
Zm00001eb331600,143,124,93,103
Zm00001eb331610,350,343,248,231
Zm00001eb331620,0,0,0,0
Zm00001eb331630,10,4,33,22
Zm00001eb331670,0,0,0,0
Zm00001eb331680,22,27,19,20
Zm00001eb331690,40,46,10,8
Zm00001eb331700,921,902,1136,1163
Zm00001eb331710,0,0,0,0
Zm00001eb331720,0,0,0,0
Zm00001eb331730,316,320,368,401
Zm00001eb331740,41,57,20,15
Zm00001eb331750,426,439,314,307
Zm00001eb331760,788,847,1337,1324
Zm00001eb331770,389,419,179,201
Zm00001eb331780,314,360,266,196
Zm00001eb331790,572,529,602,575
Zm00001eb331800,0,0,0,0
Zm00001eb331810,5,5,0,0
Zm00001eb331820,29,32,49,46
Zm00001eb331830,0,0,1,1
Zm00001eb331840,0,0,1,0
Zm00001eb331850,126,115,75,94
Zm00001eb331880,31,48,47,67
Zm00001eb331890,480,529,356,392
Zm00001eb331900,451,499,349,306
Zm00001eb331910,163,136,43,50
Zm00001eb331920,1196,1208,912,952
Zm00001eb331930,110,125,57,68
Zm00001eb331940,19,20,4,2
Zm00001eb331950,180,160,117,125
Zm00001eb331960,165,144,99,73
Zm00001eb331970,1070,1064,813,800
Zm00001eb331980,12,9,0,0
Zm00001eb331990,235,259,126,141
Zm00001eb332000,202,215,188,208
Zm00001eb332010,136,131,56,79
Zm00001eb332020,461,434,265,281
Zm00001eb332030,280,287,229,213
Zm00001eb332040,806,830,656,664
Zm00001eb332050,13542,13595,5141,5114
Zm00001eb332060,430,499,340,349
Zm00001eb332070,4,6,1,4
Zm00001eb332080,0,0,0,0
Zm00001eb332090,66,67,103,79
Zm00001eb332100,83,89,7,5
Zm00001eb332110,0,3,2,0
Zm00001eb332120,92,74,38,41
Zm00001eb332130,177,188,236,242
Zm00001eb332140,0,0,0,0
Zm00001eb332150,175,168,140,181
Zm00001eb332160,1589,1539,3856,3943
Zm00001eb332170,0,0,4,3
Zm00001eb332180,0,0,0,1
Zm00001eb332190,750,830,870,894
Zm00001eb332200,0,0,1,0
Zm00001eb332210,2146,2195,2365,2311
Zm00001eb332220,0,0,0,0
Zm00001eb332230,1040,1035,1788,1726
Zm00001eb332250,0,0,0,0
Zm00001eb332260,16,27,9,15
Zm00001eb332270,0,0,0,0
Zm00001eb332280,3,0,0,0
Zm00001eb332290,3408,3294,1621,1676
Zm00001eb332300,32,29,18,11
Zm00001eb332310,10,8,4,2
Zm00001eb332320,0,0,0,0
Zm00001eb332330,45,45,23,21
Zm00001eb332340,143,198,385,354
Zm00001eb332350,45,39,33,29
Zm00001eb332360,108,118,33,43
Zm00001eb332370,1,3,0,0
Zm00001eb332380,367,387,214,189
Zm00001eb332390,0,0,0,0
Zm00001eb332400,224,232,225,202
Zm00001eb332410,8,2,1,0
Zm00001eb332430,0,0,0,1
Zm00001eb332440,0,0,0,0
Zm00001eb332450,187,183,87,84
