Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
Zm00001eb245860	-	chr5	-	183447874	183448242	0.0	0.0	0.0
Zm00001eb236260	-	chr5	-	123998258	124017118	0.0	0.0	0.0
Zm00001eb251520	-	chr5	+	207528253	207530607	0.0	0.0	0.0
Zm00001eb250980	-	chr5	-	205645954	205646638	0.0	0.0	0.0
Zm00001eb230460	-	chr5	+	73691487	73693291	0.0	0.0	0.0
MSTRG.10634	-	chr5	+	173137761	173139558	0.0	0.0	0.0
Zm00001eb246320	-	chr5	-	185057139	185057717	0.0	0.0	0.0
Zm00001eb237310	-	chr5	-	136508709	136511615	0.0	0.0	0.0
Zm00001eb242090	-	chr5	+	169584314	169587018	0.0	0.0	0.0
Zm00001eb250280	-	chr5	+	198645745	198648933	0.0	0.0	0.0
MSTRG.10118	-	chr5	+	67097109	67098517	0.0	0.0	0.0
Zm00001eb222580	-	chr5	-	33592935	33593698	0.0	0.0	0.0
Zm00001eb216830	-	chr5	-	12818784	12821992	0.0	0.0	0.0
Zm00001eb249370	-	chr5	-	195831046	195832941	0.0	0.0	0.0
Zm00001eb222090	-	chr5	-	31747211	31747802	0.0	0.0	0.0
Zm00001eb212140	-	chr5	+	3218363	3219544	0.0	0.0	0.0
Zm00001eb216200	-	chr5	-	11216620	11217732	0.0	0.0	0.0
Zm00001eb219720	-	chr5	+	21067206	21068859	0.0	0.0	0.0
Zm00001eb250890	-	chr5	+	205442307	205444253	0.0	0.0	0.0
Zm00001eb218030	-	chr5	-	15729794	15731230	0.0	0.0	0.0
Zm00001eb255860	-	chr5	-	218262627	218263722	0.0	0.0	0.0
Zm00001eb241360	-	chr5	-	165860413	165860772	0.0	0.0	0.0
Zm00001eb240790	-	chr5	+	162523031	162526643	0.0	0.0	0.0
Zm00001eb223960	-	chr5	-	39915144	39918510	0.0	0.0	0.0
Zm00001eb215880	-	chr5	+	10377776	10379130	0.0	0.0	0.0
Zm00001eb228260	-	chr5	+	63903365	63904050	0.0	0.0	0.0
Zm00001eb219020	-	chr5	-	19067468	19070743	0.0	0.0	0.0
Zm00001eb236120	-	chr5	+	122878685	122883902	0.0	0.0	0.0
Zm00001eb242960	-	chr5	+	173160651	173166036	0.0	0.0	0.0
Zm00001eb217610	-	chr5	+	14646056	14661940	0.0	0.0	0.0
Zm00001eb240990	-	chr5	-	163620685	163622372	0.0	0.0	0.0
Zm00001eb219930	-	chr5	+	21892077	21892562	0.0	0.0	0.0
Zm00001eb253710	-	chr5	-	213267448	213269639	0.0	0.0	0.0
Zm00001eb216580	-	chr5	+	12271960	12275104	0.0	0.0	0.0
Zm00001eb233040	-	chr5	+	86496090	86508218	0.0	0.0	0.0
Zm00001eb251390	-	chr5	+	207261823	207267131	0.0	0.0	0.0
Zm00001eb218170	-	chr5	+	16027780	16029491	0.0	0.0	0.0
Zm00001eb255920	-	chr5	+	218339285	218340082	0.0	0.0	0.0
Zm00001eb210260	-	chr5	-	339620	340000	0.0	0.0	0.0
Zm00001eb247790	-	chr5	-	190986503	190988017	0.0	0.0	0.0
Zm00001eb221950	-	chr5	-	31169077	31170109	0.0	0.0	0.0
Zm00001eb220100	-	chr5	-	22544287	22544646	0.0	0.0	0.0
Zm00001eb231980	-	chr5	+	79839228	79841002	0.0	0.0	0.0
Zm00001eb227530	-	chr5	-	61144209	61144957	0.0	0.0	0.0
Zm00001eb246030	-	chr5	-	184102170	184102490	0.0	0.0	0.0
Zm00001eb257370	-	chr5	-	221055956	221057616	0.0	0.0	0.0
Zm00001eb235010	-	chr5	+	103827678	103829598	0.0	0.0	0.0
Zm00001eb248510	-	chr5	-	192875050	192875937	0.0	0.0	0.0
Zm00001eb239730	-	chr5	+	155777811	155779285	0.0	0.0	0.0
Zm00001eb244640	-	chr5	-	178918453	178920082	0.0	0.0	0.0
Zm00001eb259180	-	chr5	+	224618107	224618738	0.0	0.0	0.0
Zm00001eb236970	-	chr5	+	132823445	132823846	0.0	0.0	0.0
Zm00001eb239800	-	chr5	+	156186583	156187591	0.0	0.0	0.0
Zm00001eb241340	-	chr5	-	165843732	165846164	0.0	0.0	0.0
Zm00001eb222520	-	chr5	-	33288176	33293506	0.0	0.0	0.0
Zm00001eb244610	-	chr5	+	178909956	178910896	0.0	0.0	0.0
Zm00001eb210250	-	chr5	+	334955	335449	0.0	0.0	0.0
Zm00001eb233120	-	chr5	-	87258575	87259394	0.0	0.0	0.0
Zm00001eb240290	-	chr5	+	160027860	160030537	0.0	0.0	0.0
Zm00001eb250040	-	chr5	-	197902980	197903874	0.0	0.0	0.0
Zm00001eb219670	-	chr5	+	20821696	20823574	0.0	0.0	0.0
Zm00001eb237000	-	chr5	+	133071992	133086939	0.0	0.0	0.0
Zm00001eb235170	-	chr5	+	107269294	107269671	0.0	0.0	0.0
Zm00001eb225050	-	chr5	-	47433640	47437437	0.0	0.0	0.0
Zm00001eb213460	-	chr5	+	5304233	5304523	0.0	0.0	0.0
Zm00001eb237320	-	chr5	-	136809569	136813484	0.0	0.0	0.0
Zm00001eb217080	-	chr5	+	13579349	13582541	0.0	0.0	0.0
Zm00001eb245210	-	chr5	+	181060759	181062272	0.0	0.0	0.0
Zm00001eb221520	-	chr5	-	28569606	28574823	0.0	0.0	0.0
Zm00001eb240850	-	chr5	-	162861201	162861551	0.0	0.0	0.0
Zm00001eb222080	-	chr5	-	31699140	31699660	0.0	0.0	0.0
Zm00001eb215100	-	chr5	+	8193304	8194488	0.0	0.0	0.0
Zm00001eb222260	-	chr5	+	32155106	32159065	0.0	0.0	0.0
Zm00001eb232090	-	chr5	-	80257329	80266373	0.0	0.0	0.0
Zm00001eb232840	-	chr5	+	85109430	85118319	0.0	0.0	0.0
Zm00001eb239330	-	chr5	+	152817349	152820818	0.0	0.0	0.0
Zm00001eb255640	-	chr5	+	217791132	217791806	0.0	0.0	0.0
Zm00001eb226890	-	chr5	+	58511360	58512086	0.0	0.0	0.0
Zm00001eb236590	-	chr5	-	126950773	126951754	0.0	0.0	0.0
Zm00001eb242930	-	chr5	+	173149610	173150466	0.0	0.0	0.0
Zm00001eb212890	-	chr5	+	4486886	4488378	0.0	0.0	0.0
Zm00001eb254380	-	chr5	-	214806066	214812230	0.0	0.0	0.0
Zm00001eb215720	-	chr5	+	10130661	10131833	0.0	0.0	0.0
Zm00001eb252670	-	chr5	+	210865171	210866997	0.0	0.0	0.0
Zm00001eb246930	-	chr5	+	187554157	187555305	0.0	0.0	0.0
Zm00001eb248470	-	chr5	+	192834947	192836730	0.0	0.0	0.0
Zm00001eb248790	-	chr5	-	194088010	194088899	0.0	0.0	0.0
Zm00001eb226630	-	chr5	-	56907068	56910436	0.0	0.0	0.0
Zm00001eb237870	-	chr5	+	141335458	141339931	0.0	0.0	0.0
Zm00001eb247530	-	chr5	-	189996264	189997976	0.0	0.0	0.0
Zm00001eb212880	-	chr5	+	4444783	4445878	0.0	0.0	0.0
Zm00001eb221720	-	chr5	-	29425974	29426453	0.0	0.0	0.0
MSTRG.9654	-	chr5	+	14019671	14023370	0.0	0.0	0.0
Zm00001eb258040	-	chr5	+	222507452	222508204	0.0	0.0	0.0
Zm00001eb213710	-	chr5	-	5634332	5636060	0.0	0.0	0.0
Zm00001eb214470	-	chr5	+	7022712	7024750	0.0	0.0	0.0
Zm00001eb222960	-	chr5	+	35093106	35096554	0.0	0.0	0.0
Zm00001eb232330	-	chr5	-	82221979	82222604	0.0	0.0	0.0
Zm00001eb256770	-	chr5	+	220133324	220142418	0.0	0.0	0.0
Zm00001eb249090	-	chr5	+	194859728	194860961	0.0	0.0	0.0
Zm00001eb254420	-	chr5	+	214952285	214953072	0.0	0.0	0.0
Zm00001eb254880	-	chr5	-	215834450	215834806	0.0	0.0	0.0
Zm00001eb230010	-	chr5	-	71622549	71622856	0.0	0.0	0.0
Zm00001eb253260	-	chr5	-	212325685	212326998	0.0	0.0	0.0
Zm00001eb221980	-	chr5	+	31201686	31204578	0.0	0.0	0.0
MSTRG.10800	-	chr5	-	188210177	188214391	0.0	0.0	0.0
Zm00001eb252470	-	chr5	+	210172271	210173132	0.0	0.0	0.0
Zm00001eb236560	-	chr5	-	126923648	126924720	0.0	0.0	0.0
Zm00001eb239570	-	chr5	-	154907064	154907687	0.0	0.0	0.0
MSTRG.11065	-	chr5	+	212545404	212550178	0.0	0.0	0.0
Zm00001eb254550	-	chr5	-	215205530	215206370	0.0	0.0	0.0
Zm00001eb250440	-	chr5	-	200999046	201000229	0.0	0.0	0.0
Zm00001eb216630	-	chr5	-	12457426	12458725	0.0	0.0	0.0
Zm00001eb241210	-	chr5	-	164769186	164770180	0.0	0.0	0.0
Zm00001eb230410	-	chr5	-	73156309	73159335	0.0	0.0	0.0
Zm00001eb245940	-	chr5	+	183590493	183592940	0.0	0.0	0.0
Zm00001eb251760	-	chr5	-	208160441	208161403	0.0	0.0	0.0
Zm00001eb250090	-	chr5	-	198097095	198097855	0.0	0.0	0.0
Zm00001eb217380	-	chr5	+	14250584	14251375	0.0	0.0	0.0
Zm00001eb217850	-	chr5	+	15212456	15214548	0.0	0.0	0.0
Zm00001eb251890	-	chr5	-	208495930	208497357	0.0	0.0	0.0
Zm00001eb259170	-	chr5	+	224590486	224592006	0.0	0.0	0.0
Zm00001eb249320	-	chr5	+	195705128	195706641	0.0	0.0	0.0
Zm00001eb237990	-	chr5	-	142387586	142391956	0.0	0.0	0.0
Zm00001eb238150	-	chr5	-	143749740	143751731	0.0	0.0	0.0
Zm00001eb231320	-	chr5	+	76907963	76909729	0.0	0.0	0.0
Zm00001eb217680	-	chr5	+	14806145	14807218	0.0	0.0	0.0
Zm00001eb227170	-	chr5	-	59862715	59864768	0.0	0.0	0.0
Zm00001eb247230	-	chr5	-	188445378	188446060	0.0	0.0	0.0
Zm00001eb252370	-	chr5	+	209910025	209913272	0.0	0.0	0.0
MSTRG.9370	-	chr5	+	2558386	2559175	0.0	0.0	0.0
Zm00001eb233670	-	chr5	+	90865287	90868501	0.0	0.0	0.0
Zm00001eb233050	-	chr5	-	86497397	86515997	0.0	0.0	0.0
Zm00001eb232280	-	chr5	-	82070318	82072442	0.0	0.0	0.0
Zm00001eb223410	-	chr5	+	37072215	37072958	0.0	0.0	0.0
Zm00001eb250630	-	chr5	-	204042974	204046026	0.0	0.0	0.0
Zm00001eb257940	-	chr5	-	222460046	222461205	0.0	0.0	0.0
Zm00001eb222670	-	chr5	+	33932667	33933738	0.0	0.0	0.0
Zm00001eb224150	-	chr5	+	40894388	40898069	0.0	0.0	0.0
Zm00001eb215930	-	chr5	+	10486336	10491843	0.0	0.0	0.0
Zm00001eb228710	-	chr5	-	66348298	66361256	0.0	0.0	0.0
Zm00001eb245130	-	chr5	-	180781939	180782591	0.0	0.0	0.0
Zm00001eb242540	-	chr5	+	171706196	171706835	0.0	0.0	0.0
Zm00001eb223340	-	chr5	+	36746622	36748107	0.0	0.0	0.0
Zm00001eb243430	-	chr5	+	174926382	175037239	0.0	0.0	0.0
Zm00001eb219260	-	chr5	+	19678597	19681432	0.0	0.0	0.0
Zm00001eb250020	-	chr5	-	197888304	197888780	0.0	0.0	0.0
Zm00001eb253300	-	chr5	-	212432162	212435875	0.0	0.0	0.0
Zm00001eb235470	-	chr5	-	114904923	114907626	0.0	0.0	0.0
Zm00001eb212610	-	chr5	+	3929725	3932916	0.0	0.0	0.0
Zm00001eb223730	-	chr5	-	38692085	38692590	0.0	0.0	0.0
Zm00001eb243720	-	chr5	+	176337772	176338311	0.0	0.0	0.0
Zm00001eb224980	-	chr5	+	46660386	46664529	0.0	0.0	0.0
Zm00001eb222180	-	chr5	-	32031570	32031863	0.0	0.0	0.0
Zm00001eb240390	-	chr5	+	160653350	160655293	0.0	0.0	0.0
Zm00001eb239980	-	chr5	-	157575849	157578563	0.0	0.0	0.0
Zm00001eb230090	-	chr5	-	72058849	72071350	0.0	0.0	0.0
Zm00001eb222370	-	chr5	+	32830864	32832077	0.0	0.0	0.0
Zm00001eb231450	-	chr5	-	78184215	78187706	0.0	0.0	0.0
Zm00001eb250360	-	chr5	-	198994420	198995268	0.0	0.0	0.0
Zm00001eb234650	-	chr5	-	100729714	100733132	0.0	0.0	0.0
Zm00001eb235870	-	chr5	-	118864694	118864999	0.0	0.0	0.0
Zm00001eb242650	-	chr5	-	171890041	171891200	0.0	0.0	0.0
Zm00001eb259010	-	chr5	+	224238826	224239617	0.0	0.0	0.0
Zm00001eb235290	-	chr5	-	109677190	109677862	0.0	0.0	0.0
Zm00001eb259550	-	chr5	-	225436650	225441570	0.0	0.0	0.0
Zm00001eb251150	-	chr5	+	206225003	206227591	0.0	0.0	0.0
MSTRG.9544	-	chr5	+	9011900	9017712	0.0	0.0	0.0
Zm00001eb240040	-	chr5	-	158266212	158274581	0.0	0.0	0.0
Zm00001eb247380	-	chr5	+	189263737	189265649	0.0	0.0	0.0
Zm00001eb244790	-	chr5	+	179313911	179337307	0.0	0.0	0.0
Zm00001eb224510	-	chr5	+	42564234	42565387	0.0	0.0	0.0
Zm00001eb218330	-	chr5	-	16287564	16289689	0.0	0.0	0.0
Zm00001eb213690	-	chr5	-	5628700	5629887	0.0	0.0	0.0
Zm00001eb217460	-	chr5	+	14484056	14484770	0.0	0.0	0.0
Zm00001eb240360	-	chr5	-	160389257	160389478	0.0	0.0	0.0
MSTRG.9469	-	chr5	-	5908014	5911101	0.0	0.0	0.0
Zm00001eb239840	-	chr5	-	156387612	156395206	0.0	0.0	0.0
Zm00001eb224650	-	chr5	-	43602623	43603027	0.0	0.0	0.0
Zm00001eb234010	-	chr5	-	93537762	93539203	0.0	0.0	0.0
Zm00001eb254230	-	chr5	-	214338073	214338702	0.0	0.0	0.0
Zm00001eb220860	-	chr5	-	25357996	25364000	0.0	0.0	0.0
Zm00001eb252520	-	chr5	-	210315442	210337618	0.0	0.0	0.0
Zm00001eb256640	-	chr5	-	219991627	219992145	0.0	0.0	0.0
Zm00001eb239180	-	chr5	+	151210458	151215868	0.0	0.0	0.0
Zm00001eb239990	-	chr5	-	157698300	157699586	0.0	0.0	0.0
Zm00001eb236630	-	chr5	-	127861273	127862499	0.0	0.0	0.0
Zm00001eb238850	-	chr5	-	149172874	149173409	0.0	0.0	0.0
Zm00001eb256310	-	chr5	-	219159743	219160147	0.0	0.0	0.0
Zm00001eb214260	-	chr5	-	6806751	6808329	0.0	0.0	0.0
Zm00001eb251570	-	chr5	-	207684747	207685435	0.0	0.0	0.0
Zm00001eb236550	-	chr5	+	126844259	126844903	0.0	0.0	0.0
Zm00001eb226320	-	chr5	-	54927629	54928946	0.0	0.0	0.0
Zm00001eb228220	-	chr5	-	63768099	63777191	0.0	0.0	0.0
MSTRG.10664	-	chr5	-	176835776	176841937	0.0	0.0	0.0
Zm00001eb213090	-	chr5	-	4711386	4713178	0.0	0.0	0.0
Zm00001eb232380	-	chr5	-	82385765	82386067	0.0	0.0	0.0
Zm00001eb220460	-	chr5	+	23754320	23759979	0.0	0.0	0.0
Zm00001eb235570	-	chr5	-	115312484	115314571	0.0	0.0	0.0
Zm00001eb210710	-	chr5	+	1305355	1306169	0.0	0.0	0.0
Zm00001eb233570	-	chr5	-	90099953	90101015	0.0	0.0	0.0
Zm00001eb238710	-	chr5	-	147886910	147889750	0.0	0.0	0.0
Zm00001eb249660	-	chr5	+	196605829	196606182	0.0	0.0	0.0
MSTRG.9878	-	chr5	-	36453271	36455949	0.0	0.0	0.0
Zm00001eb253060	-	chr5	+	211927472	211928379	0.0	0.0	0.0
Zm00001eb215410	-	chr5	+	8864665	8866857	0.0	0.0	0.0
Zm00001eb215770	-	chr5	+	10148509	10149137	0.0	0.0	0.0
Zm00001eb248120	-	chr5	+	191933434	191941805	0.0	0.0	0.0
Zm00001eb225220	-	chr5	-	48883753	48884590	0.0	0.0	0.0
Zm00001eb223010	-	chr5	+	35231031	35231498	0.0	0.0	0.0
Zm00001eb217050	-	chr5	+	13377406	13380428	0.0	0.0	0.0
MSTRG.10960	-	chr5	-	207680781	207683637	0.0	0.0	0.0
Zm00001eb228770	-	chr5	+	66705222	66710941	0.0	0.0	0.0
Zm00001eb237340	-	chr5	+	136930624	136946392	0.0	0.0	0.0
Zm00001eb233130	-	chr5	+	87258594	87259456	0.0	0.0	0.0
Zm00001eb251360	-	chr5	+	207115896	207117190	0.0	0.0	0.0
Zm00001eb235610	-	chr5	-	115911953	115912504	0.0	0.0	0.0
Zm00001eb231190	-	chr5	+	76557427	76559931	0.0	0.0	0.0
Zm00001eb219650	-	chr5	+	20778623	20780321	0.0	0.0	0.0
Zm00001eb240470	-	chr5	+	161036336	161036863	0.0	0.0	0.0
Zm00001eb259510	-	chr5	-	225283027	225285179	0.0	0.0	0.0
Zm00001eb245920	-	chr5	+	183585636	183588971	0.0	0.0	0.0
Zm00001eb236390	-	chr5	-	125642999	125643711	0.0	0.0	0.0
Zm00001eb240610	-	chr5	+	161679559	161680728	0.0	0.0	0.0
Zm00001eb250420	-	chr5	-	199254385	199255954	0.0	0.0	0.0
Zm00001eb222050	-	chr5	-	31511685	31516190	0.0	0.0	0.0
Zm00001eb226680	-	chr5	+	57225942	57227343	0.0	0.0	0.0
Zm00001eb248820	-	chr5	-	194186800	194187181	0.0	0.0	0.0
Zm00001eb236330	-	chr5	-	124420870	124424882	0.0	0.0	0.0
Zm00001eb220130	-	chr5	-	22555381	22556130	0.0	0.0	0.0
Zm00001eb249080	-	chr5	-	194854152	194856416	0.0	0.0	0.0
Zm00001eb248110	-	chr5	-	191898276	191899972	0.0	0.0	0.0
Zm00001eb225440	-	chr5	-	50330418	50331122	0.0	0.0	0.0
Zm00001eb237540	-	chr5	-	138751145	138751682	0.0	0.0	0.0
Zm00001eb222400	-	chr5	-	32927467	32930327	0.0	0.0	0.0
Zm00001eb217690	-	chr5	+	14817014	14818087	0.0	0.0	0.0
Zm00001eb228730	-	chr5	-	66361312	66361689	0.0	0.0	0.0
Zm00001eb243660	-	chr5	-	176182867	176183823	0.0	0.0	0.0
Zm00001eb248020	-	chr5	+	191519573	191521385	0.0	0.0	0.0
Zm00001eb255550	-	chr5	-	217336217	217340422	0.0	0.0	0.0
Zm00001eb238260	-	chr5	+	144822701	144825040	0.0	0.0	0.0
Zm00001eb259200	-	chr5	-	224623572	224624604	0.0	0.0	0.0
Zm00001eb213860	-	chr5	-	5985243	5987650	0.0	0.0	0.0
Zm00001eb215800	-	chr5	-	10181520	10184538	0.0	0.0	0.0
Zm00001eb251080	-	chr5	+	205968169	205968884	0.0	0.0	0.0
Zm00001eb247680	-	chr5	-	190596838	190608667	0.0	0.0	0.0
Zm00001eb247740	-	chr5	+	190727708	190728741	0.0	0.0	0.0
Zm00001eb249930	-	chr5	+	197661795	197665394	0.0	0.0	0.0
Zm00001eb236060	-	chr5	-	121820690	121828217	0.0	0.0	0.0
Zm00001eb242180	-	chr5	-	169987039	169987344	0.0	0.0	0.0
Zm00001eb211810	-	chr5	+	2796161	2799116	0.0	0.0	0.0
MSTRG.9887	-	chr5	-	38667994	38668948	0.0	0.0	0.0
Zm00001eb212280	-	chr5	-	3437630	3440688	0.0	0.0	0.0
Zm00001eb218230	-	chr5	+	16133765	16135121	0.0	0.0	0.0
Zm00001eb223540	-	chr5	+	37973160	37975411	0.0	0.0	0.0
Zm00001eb227590	-	chr5	+	61174786	61175496	0.0	0.0	0.0
Zm00001eb230110	-	chr5	+	72091485	72095650	0.0	0.0	0.0
Zm00001eb235100	-	chr5	+	104785205	104785828	0.0	0.0	0.0
Zm00001eb252750	-	chr5	-	211179458	211180384	0.0	0.0	0.0
Zm00001eb241350	-	chr5	-	165860104	165860391	0.0	0.0	0.0
Zm00001eb253590	-	chr5	+	212979455	212981737	0.0	0.0	0.0
Zm00001eb228240	-	chr5	-	63899331	63899979	0.0	0.0	0.0
Zm00001eb221510	-	chr5	+	28457351	28458280	0.0	0.0	0.0
Zm00001eb218520	-	chr5	-	17005166	17017200	0.0	0.0	0.0
Zm00001eb213770	-	chr5	-	5801118	5805367	0.0	0.0	0.0
Zm00001eb240800	-	chr5	-	162635713	162637300	0.0	0.0	0.0
Zm00001eb221630	-	chr5	-	29070016	29070783	0.0	0.0	0.0
Zm00001eb251420	-	chr5	-	207324074	207333680	0.0	0.0	0.0
Zm00001eb250840	-	chr5	+	205021783	205024147	0.0	0.0	0.0
Zm00001eb223350	-	chr5	-	36873566	36882852	0.0	0.0	0.0
Zm00001eb225290	-	chr5	+	49794317	49798102	0.0	0.0	0.0
Zm00001eb255260	-	chr5	-	216609075	216609416	0.0	0.0	0.0
Zm00001eb216030	-	chr5	-	10610182	10612615	0.0	0.0	0.0
Zm00001eb258850	-	chr5	+	224033106	224042181	0.0	0.0	0.0
Zm00001eb246880	-	chr5	+	187423881	187425728	0.0	0.0	0.0
Zm00001eb235920	-	chr5	+	119975253	119977017	0.0	0.0	0.0
Zm00001eb222150	-	chr5	-	31906454	31906699	0.0	0.0	0.0
Zm00001eb235440	-	chr5	-	113921244	113925502	0.0	0.0	0.0
Zm00001eb235670	-	chr5	-	116996280	117006659	0.0	0.0	0.0
Zm00001eb223110	-	chr5	+	35715514	35729789	0.0	0.0	0.0
Zm00001eb258240	-	chr5	-	222835769	222839719	0.0	0.0	0.0
Zm00001eb232420	-	chr5	-	82735640	82740880	0.0	0.0	0.0
Zm00001eb234770	-	chr5	-	101707704	101710573	0.0	0.0	0.0
Zm00001eb237380	-	chr5	-	137214306	137219124	0.0	0.0	0.0
Zm00001eb258990	-	chr5	+	224232454	224234487	0.0	0.0	0.0
Zm00001eb238110	-	chr5	+	143421815	143423446	0.0	0.0	0.0
Zm00001eb249650	-	chr5	+	196605185	196605736	0.0	0.0	0.0
Zm00001eb234890	-	chr5	-	102497829	102504766	0.0	0.0	0.0
Zm00001eb235380	-	chr5	+	113558211	113558597	0.0	0.0	0.0
Zm00001eb241120	-	chr5	+	164161641	164174935	0.0	0.0	0.0
Zm00001eb240930	-	chr5	+	163130429	163132823	0.0	0.0	0.0
Zm00001eb224330	-	chr5	-	41426112	41429672	0.0	0.0	0.0
Zm00001eb249520	-	chr5	-	196322841	196323334	0.0	0.0	0.0
Zm00001eb222030	-	chr5	-	31418223	31422474	0.0	0.0	0.0
Zm00001eb247880	-	chr5	-	191174380	191178662	0.0	0.0	0.0
Zm00001eb215020	-	chr5	-	8093563	8095990	0.0	0.0	0.0
Zm00001eb247770	-	chr5	-	190909809	190910820	0.0	0.0	0.0
Zm00001eb231660	-	chr5	+	78734382	78735747	0.0	0.0	0.0
Zm00001eb211710	-	chr5	-	2658559	2659605	0.0	0.0	0.0
MSTRG.10502	-	chr5	+	147892872	147894256	0.0	0.0	0.0
Zm00001eb246610	-	chr5	+	186170827	186171279	0.0	0.0	0.0
Zm00001eb251240	-	chr5	-	206767142	206770965	0.0	0.0	0.0
Zm00001eb252730	-	chr5	-	211140522	211142190	0.0	0.0	0.0
Zm00001eb216190	-	chr5	+	11195458	11197342	0.0	0.0	0.0
Zm00001eb244990	-	chr5	+	180184379	180185465	0.0	0.0	0.0
Zm00001eb231000	-	chr5	+	75515316	75517218	0.0	0.0	0.0
Zm00001eb235390	-	chr5	+	113558704	113562223	0.0	0.0	0.0
Zm00001eb238400	-	chr5	+	145590047	145590822	0.0	0.0	0.0
Zm00001eb221380	-	chr5	-	28055248	28057808	0.0	0.0	0.0
Zm00001eb223780	-	chr5	-	38795133	38796414	0.0	0.0	0.0
Zm00001eb250350	-	chr5	-	198916066	198918154	0.0	0.0	0.0
Zm00001eb239410	-	chr5	-	153399623	153399871	0.0	0.0	0.0
Zm00001eb244660	-	chr5	-	178934044	178937488	0.0	0.0	0.0
Zm00001eb230370	-	chr5	-	73083746	73085009	0.0	0.0	0.0
Zm00001eb222780	-	chr5	+	34386111	34386962	0.0	0.0	0.0
Zm00001eb219540	-	chr5	+	20479448	20483198	0.0	0.0	0.0
Zm00001eb232980	-	chr5	+	86076900	86080230	0.0	0.0	0.0
Zm00001eb212970	-	chr5	+	4560951	4566090	0.0	0.0	0.0
Zm00001eb234420	-	chr5	-	98603901	98604245	0.0	0.0	0.0
Zm00001eb247550	-	chr5	+	190099318	190100428	0.0	0.0	0.0
Zm00001eb241570	-	chr5	+	166390799	166394235	0.0	0.0	0.0
Zm00001eb216570	-	chr5	-	12254367	12255350	0.0	0.0	0.0
MSTRG.9635	.	chr5	+	14084648	14089330	0.0	0.0	0.0
Zm00001eb218910	-	chr5	+	18776277	18778997	0.0	0.0	0.0
Zm00001eb225850	-	chr5	-	52475009	52480360	0.0	0.0	0.0
Zm00001eb213070	-	chr5	-	4656340	4657219	0.0	0.0	0.0
Zm00001eb244390	-	chr5	+	178322012	178324501	0.0	0.0	0.0
Zm00001eb228200	-	chr5	+	63728055	63729817	0.0	0.0	0.0
Zm00001eb214890	-	chr5	-	7705704	7707739	0.0	0.0	0.0
Zm00001eb212130	-	chr5	-	3218290	3219604	0.0	0.0	0.0
Zm00001eb223390	-	chr5	-	37066348	37067564	0.0	0.0	0.0
Zm00001eb233470	-	chr5	+	89380273	89382380	0.0	0.0	0.0
Zm00001eb223590	-	chr5	+	38261075	38262239	0.0	0.0	0.0
Zm00001eb230600	-	chr5	-	74026073	74028205	0.0	0.0	0.0
Zm00001eb225580	-	chr5	+	50940636	50942005	0.0	0.0	0.0
Zm00001eb222480	-	chr5	-	33252174	33253542	0.0	0.0	0.0
Zm00001eb234900	-	chr5	+	102618080	102620170	0.0	0.0	0.0
Zm00001eb243170	-	chr5	-	173753013	173754031	0.0	0.0	0.0
Zm00001eb218990	-	chr5	-	19018569	19021152	0.0	0.0	0.0
Zm00001eb215030	-	chr5	-	8100698	8101989	0.0	0.0	0.0
Zm00001eb216850	-	chr5	+	12832516	12840269	0.0	0.0	0.0
Zm00001eb245100	-	chr5	-	180565930	180575101	0.0	0.0	0.0
Zm00001eb216970	-	chr5	+	13095525	13100174	0.0	0.0	0.0
Zm00001eb238070	-	chr5	-	143034188	143034880	0.0	0.0	0.0
MSTRG.10086	-	chr5	-	65536936	65540402	0.0	0.0	0.0
Zm00001eb240420	-	chr5	-	160746433	160748219	0.0	0.0	0.0
Zm00001eb230700	-	chr5	+	74414367	74415621	0.0	0.0	0.0
Zm00001eb248030	-	chr5	-	191536093	191541816	0.0	0.0	0.0
Zm00001eb236460	-	chr5	+	126377885	126378417	0.0	0.0	0.0
Zm00001eb256210	-	chr5	+	219021851	219022409	0.0	0.0	0.0
Zm00001eb223610	-	chr5	-	38376177	38377839	0.0	0.0	0.0
Zm00001eb232320	-	chr5	+	82214652	82219431	0.0	0.0	0.0
Zm00001eb214940	-	chr5	-	7794462	7796634	0.0	0.0	0.0
Zm00001eb231390	-	chr5	+	77375198	77377961	0.0	0.0	0.0
Zm00001eb252280	-	chr5	+	209608943	209612748	0.0	0.0	0.0
Zm00001eb213360	-	chr5	-	5060615	5061160	0.0	0.0	0.0
Zm00001eb223520	-	chr5	+	37728449	37728882	0.0	0.0	0.0
Zm00001eb226400	-	chr5	+	55295811	55299444	0.0	0.0	0.0
Zm00001eb247850	-	chr5	+	191061799	191063577	0.0	0.0	0.0
Zm00001eb224760	-	chr5	-	44558419	44560265	0.0	0.0	0.0
Zm00001eb254560	-	chr5	+	215206605	215210874	0.0	0.0	0.0
Zm00001eb248600	-	chr5	-	193077451	193081004	0.0	0.0	0.0
Zm00001eb251120	-	chr5	+	206004532	206005287	0.0	0.0	0.0
Zm00001eb250850	-	chr5	+	205246917	205248083	0.0	0.0	0.0
Zm00001eb223070	-	chr5	-	35401950	35405940	0.0	0.0	0.0
Zm00001eb211180	-	chr5	-	1974992	1977707	0.0	0.0	0.0
Zm00001eb242110	-	chr5	-	169695480	169696494	0.0	0.0	0.0
