Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
Zm00001eb264240	-	chr6	-	26106298	26106789	0.0	0.0	0.0
Zm00001eb268670	-	chr6	-	65530558	65530902	0.0	0.0	0.0
Zm00001eb284930	-	chr6	-	146143808	146145473	0.0	0.0	0.0
Zm00001eb276690	-	chr6	-	112666258	112667920	0.0	0.0	0.0
Zm00001eb262540	-	chr6	-	18147509	18147820	0.0	0.0	0.0
Zm00001eb281310	-	chr6	-	132038336	132039563	0.0	0.0	0.0
Zm00001eb285310	-	chr6	+	148009397	148017459	0.0	0.0	0.0
Zm00001eb272260	-	chr6	+	93339470	93340093	0.0	0.0	0.0
Zm00001eb275890	-	chr6	-	108892058	108893543	0.0	0.0	0.0
Zm00001eb265460	-	chr6	+	35886351	35886708	0.0	0.0	0.0
Zm00001eb274060	-	chr6	+	102111213	102117944	0.0	0.0	0.0
Zm00001eb273200	-	chr6	+	98247351	98247784	0.0	0.0	0.0
Zm00001eb291380	-	chr6	+	167067551	167073720	0.0	0.0	0.0
Zm00001eb285180	-	chr6	+	147324224	147326815	0.0	0.0	0.0
Zm00001eb297790	-	chr6	-	180198435	180203178	0.0	0.0	0.0
Zm00001eb264340	-	chr6	+	27126937	27127484	0.0	0.0	0.0
Zm00001eb288620	-	chr6	+	159484562	159501787	0.0	0.0	0.0
Zm00001eb268130	-	chr6	+	60176344	60176976	0.0	0.0	0.0
Zm00001eb278880	-	chr6	+	120720460	120721617	0.0	0.0	0.0
Zm00001eb268980	-	chr6	+	68175801	68178072	0.0	0.0	0.0
Zm00001eb271330	-	chr6	+	87564647	87567315	0.0	0.0	0.0
Zm00001eb275850	-	chr6	+	108678772	108679038	0.0	0.0	0.0
Zm00001eb269460	-	chr6	+	72601142	72601636	0.0	0.0	0.0
Zm00001eb279690	-	chr6	+	123892323	123897333	0.0	0.0	0.0
Zm00001eb286280	-	chr6	-	151835236	151836634	0.0	0.0	0.0
Zm00001eb270200	-	chr6	-	78885423	78885875	0.0	0.0	0.0
Zm00001eb290500	-	chr6	-	164932028	164938559	0.0	0.0	0.0
Zm00001eb294910	-	chr6	+	174195787	174199903	0.0	0.0	0.0
Zm00001eb261970	-	chr6	-	16781648	16785622	0.0	0.0	0.0
MSTRG.12659	-	chr6	+	174464347	174466439	0.0	0.0	0.0
MSTRG.12815	-	chr6	+	179555644	179566050	0.0	0.0	0.0
Zm00001eb279640	-	chr6	-	123492212	123495043	0.0	0.0	0.0
Zm00001eb266930	-	chr6	+	46451514	46452886	0.0	0.0	0.0
Zm00001eb273190	-	chr6	-	97526307	97526949	0.0	0.0	0.0
Zm00001eb267850	-	chr6	-	56617871	56619022	0.0	0.0	0.0
Zm00001eb274750	-	chr6	-	104643703	104646013	0.0	0.0	0.0
Zm00001eb270130	-	chr6	-	78662304	78663192	0.0	0.0	0.0
Zm00001eb270590	-	chr6	-	81930387	81935942	0.0	0.0	0.0
Zm00001eb279870	-	chr6	-	124871081	124872835	0.0	0.0	0.0
Zm00001eb296030	-	chr6	+	176269712	176276175	0.0	0.0	0.0
Zm00001eb296430	-	chr6	-	176943641	176945017	0.0	0.0	0.0
Zm00001eb281370	-	chr6	+	132161216	132162153	0.0	0.0	0.0
Zm00001eb296250	-	chr6	+	176693392	176694381	0.0	0.0	0.0
Zm00001eb290870	-	chr6	+	166076428	166077876	0.0	0.0	0.0
Zm00001eb284790	-	chr6	-	145659673	145660293	0.0	0.0	0.0
Zm00001eb261060	-	chr6	-	10719146	10719948	0.0	0.0	0.0
Zm00001eb286200	-	chr6	+	151533988	151534624	0.0	0.0	0.0
Zm00001eb274380	-	chr6	-	103500702	103503193	0.0	0.0	0.0
Zm00001eb291560	-	chr6	+	167323737	167324142	0.0	0.0	0.0
Zm00001eb276610	-	chr6	+	112562259	112562699	0.0	0.0	0.0
Zm00001eb275540	-	chr6	-	107284294	107286800	0.0	0.0	0.0
Zm00001eb276500	-	chr6	+	111893496	111895150	0.0	0.0	0.0
Zm00001eb266270	-	chr6	-	42312390	42313489	0.0	0.0	0.0
Zm00001eb286780	-	chr6	-	153522970	153526073	0.0	0.0	0.0
Zm00001eb288260	-	chr6	-	158581485	158584524	0.0	0.0	0.0
Zm00001eb297220	-	chr6	-	178423382	178428198	0.0	0.0	0.0
Zm00001eb272340	-	chr6	-	93667741	93670136	0.0	0.0	0.0
Zm00001eb273470	-	chr6	+	98695242	98696339	0.0	0.0	0.0
Zm00001eb278660	-	chr6	+	119898125	119899162	0.0	0.0	0.0
Zm00001eb275270	-	chr6	-	106821101	106821592	0.0	0.0	0.0
Zm00001eb274870	-	chr6	-	105145716	105148689	0.0	0.0	0.0
Zm00001eb279670	-	chr6	-	123763847	123765042	0.0	0.0	0.0
Zm00001eb280570	-	chr6	-	128128039	128128752	0.0	0.0	0.0
Zm00001eb281950	-	chr6	-	134461506	134462889	0.0	0.0	0.0
Zm00001eb266480	-	chr6	+	43365920	43366542	0.0	0.0	0.0
Zm00001eb283740	-	chr6	+	141475930	141477021	0.0	0.0	0.0
Zm00001eb289750	-	chr6	-	163031186	163032069	0.0	0.0	0.0
Zm00001eb291690	-	chr6	+	167727109	167728088	0.0	0.0	0.0
Zm00001eb268460	-	chr6	-	64688794	64689609	0.0	0.0	0.0
Zm00001eb268740	-	chr6	+	66573121	66578401	0.0	0.0	0.0
Zm00001eb293410	-	chr6	+	171283047	171285024	0.0	0.0	0.0
Zm00001eb265780	-	chr6	-	38895314	38895751	0.0	0.0	0.0
Zm00001eb279820	-	chr6	+	124545732	124546784	0.0	0.0	0.0
Zm00001eb263290	-	chr6	-	21314101	21318489	0.0	0.0	0.0
Zm00001eb265990	-	chr6	+	40397532	40407101	0.0	0.0	0.0
Zm00001eb263060	-	chr6	-	20184108	20185166	0.0	0.0	0.0
Zm00001eb262010	-	chr6	-	16817672	16821646	0.0	0.0	0.0
Zm00001eb275140	-	chr6	-	106463904	106464721	0.0	0.0	0.0
Zm00001eb269340	-	chr6	+	71637102	71638320	0.0	0.0	0.0
Zm00001eb269270	-	chr6	+	71364985	71365919	0.0	0.0	0.0
Zm00001eb271730	-	chr6	-	91245906	91246870	0.0	0.0	0.0
Zm00001eb262080	-	chr6	+	16892874	16896635	0.0	0.0	0.0
Zm00001eb264540	-	chr6	-	29096388	29097389	0.0	0.0	0.0
Zm00001eb271830	-	chr6	+	91545097	91548487	0.0	0.0	0.0
Zm00001eb280270	-	chr6	-	126609487	126614016	0.0	0.0	0.0
Zm00001eb286050	-	chr6	-	150975552	150978516	0.0	0.0	0.0
Zm00001eb271840	-	chr6	-	91591148	91592806	0.0	0.0	0.0
Zm00001eb267930	-	chr6	-	57206706	57210056	0.0	0.0	0.0
Zm00001eb264380	-	chr6	+	27980128	27982420	0.0	0.0	0.0
Zm00001eb275400	-	chr6	-	107009546	107011783	0.0	0.0	0.0
Zm00001eb262180	-	chr6	+	16987590	16991351	0.0	0.0	0.0
Zm00001eb264220	-	chr6	+	26091954	26094985	0.0	0.0	0.0
Zm00001eb286190	-	chr6	-	151487886	151488240	0.0	0.0	0.0
Zm00001eb265490	-	chr6	+	35905285	35906499	0.0	0.0	0.0
Zm00001eb277200	-	chr6	+	113907379	113909207	0.0	0.0	0.0
Zm00001eb286790	-	chr6	+	153523012	153524309	0.0	0.0	0.0
Zm00001eb293470	-	chr6	-	171470568	171471855	0.0	0.0	0.0
Zm00001eb260780	-	chr6	-	9140069	9140704	0.0	0.0	0.0
Zm00001eb286720	-	chr6	+	153136235	153137886	0.0	0.0	0.0
Zm00001eb276640	-	chr6	-	112569436	112571715	0.0	0.0	0.0
Zm00001eb278320	-	chr6	+	118607101	118607874	0.0	0.0	0.0
Zm00001eb284550	-	chr6	+	144970320	144971257	0.0	0.0	0.0
Zm00001eb271810	-	chr6	-	91352085	91357228	0.0	0.0	0.0
MSTRG.12376	-	chr6	-	161090980	161093416	0.0	0.0	0.0
MSTRG.12551	-	chr6	-	170909387	170910413	0.0	0.0	0.0
Zm00001eb277580	-	chr6	-	115467213	115472571	0.0	0.0	0.0
Zm00001eb268320	-	chr6	-	62965686	62973887	0.0	0.0	0.0
Zm00001eb282890	-	chr6	-	138575557	138579324	0.0	0.0	0.0
Zm00001eb276550	-	chr6	+	112425342	112426349	0.0	0.0	0.0
Zm00001eb285340	-	chr6	-	148070696	148071581	0.0	0.0	0.0
Zm00001eb272320	-	chr6	+	93553069	93558619	0.0	0.0	0.0
Zm00001eb295200	-	chr6	+	174740601	174740975	0.0	0.0	0.0
Zm00001eb273970	-	chr6	-	101489080	101489682	0.0	0.0	0.0
Zm00001eb295640	-	chr6	-	175617292	175620402	0.0	0.0	0.0
Zm00001eb277190	-	chr6	-	113907379	113909302	0.0	0.0	0.0
Zm00001eb265480	-	chr6	+	35891936	35894765	0.0	0.0	0.0
Zm00001eb264080	-	chr6	-	24244336	24264722	0.0	0.0	0.0
Zm00001eb279550	-	chr6	+	123248042	123249923	0.0	0.0	0.0
MSTRG.12542	-	chr6	+	170724073	170733424	0.0	0.0	0.0
Zm00001eb267640	-	chr6	+	52826145	52828055	0.0	0.0	0.0
Zm00001eb282490	-	chr6	+	136109201	136110262	0.0	0.0	0.0
Zm00001eb281140	-	chr6	+	131532209	131534990	0.0	0.0	0.0
Zm00001eb288890	-	chr6	-	160476634	160477874	0.0	0.0	0.0
MSTRG.11844	-	chr6	+	104429916	104431028	0.0	0.0	0.0
Zm00001eb277570	-	chr6	+	115447825	115449176	0.0	0.0	0.0
Zm00001eb273270	-	chr6	-	98308921	98312112	0.0	0.0	0.0
Zm00001eb264950	-	chr6	+	32060283	32061840	0.0	0.0	0.0
Zm00001eb262670	-	chr6	+	19067002	19071041	0.0	0.0	0.0
Zm00001eb260750	-	chr6	+	8973039	8974959	0.0	0.0	0.0
Zm00001eb268870	-	chr6	+	67573934	67577676	0.0	0.0	0.0
Zm00001eb273420	-	chr6	+	98583601	98584573	0.0	0.0	0.0
Zm00001eb262000	-	chr6	-	16808666	16812640	0.0	0.0	0.0
Zm00001eb274260	-	chr6	+	102935399	102944216	0.0	0.0	0.0
Zm00001eb272800	-	chr6	+	95780084	95782319	0.0	0.0	0.0
Zm00001eb279630	-	chr6	+	123483958	123484968	0.0	0.0	0.0
Zm00001eb283050	-	chr6	-	139171174	139172369	0.0	0.0	0.0
Zm00001eb284610	-	chr6	+	145152907	145153519	0.0	0.0	0.0
Zm00001eb287930	-	chr6	-	157650021	157651434	0.0	0.0	0.0
Zm00001eb274140	-	chr6	-	102578946	102580005	0.0	0.0	0.0
Zm00001eb261080	-	chr6	-	10883051	10883901	0.0	0.0	0.0
Zm00001eb291830	-	chr6	+	167991035	167991328	0.0	0.0	0.0
Zm00001eb275740	-	chr6	-	108254365	108257843	0.0	0.0	0.0
Zm00001eb295810	-	chr6	+	175953581	175955309	0.0	0.0	0.0
Zm00001eb270500	-	chr6	+	81214034	81217687	0.0	0.0	0.0
Zm00001eb277310	-	chr6	+	114307459	114312729	0.0	0.0	0.0
Zm00001eb278780	-	chr6	+	120334944	120335738	0.0	0.0	0.0
Zm00001eb265590	-	chr6	-	36277003	36277765	0.0	0.0	0.0
Zm00001eb279230	-	chr6	-	122022721	122024337	0.0	0.0	0.0
Zm00001eb268210	-	chr6	-	61466971	61467581	0.0	0.0	0.0
Zm00001eb279240	-	chr6	+	122129955	122136355	0.0	0.0	0.0
Zm00001eb292230	-	chr6	+	168861515	168864068	0.0	0.0	0.0
Zm00001eb297700	-	chr6	+	179826947	179829950	0.0	0.0	0.0
Zm00001eb297730	-	chr6	-	179913942	179915031	0.0	0.0	0.0
Zm00001eb279600	-	chr6	+	123477794	123478470	0.0	0.0	0.0
Zm00001eb271360	-	chr6	+	87841063	87843188	0.0	0.0	0.0
Zm00001eb260620	-	chr6	-	8593290	8594835	0.0	0.0	0.0
Zm00001eb268040	-	chr6	-	58478001	58488509	0.0	0.0	0.0
Zm00001eb285550	-	chr6	+	148749099	148750640	0.0	0.0	0.0
Zm00001eb288990	-	chr6	-	160717811	160719794	0.0	0.0	0.0
MSTRG.12709	-	chr6	+	176748737	176766481	0.0	0.0	0.0
Zm00001eb286020	-	chr6	-	150788697	150789278	0.0	0.0	0.0
Zm00001eb263150	-	chr6	-	20666007	20667078	0.0	0.0	0.0
Zm00001eb262790	-	chr6	-	19390684	19397061	0.0	0.0	0.0
Zm00001eb277810	-	chr6	+	115975887	115976973	0.0	0.0	0.0
Zm00001eb291700	-	chr6	-	167823925	167825322	0.0	0.0	0.0
Zm00001eb260540	-	chr6	-	8330928	8346666	0.0	0.0	0.0
Zm00001eb266760	-	chr6	+	45031566	45033703	0.0	0.0	0.0
Zm00001eb261150	-	chr6	+	11293988	11299187	0.0	0.0	0.0
Zm00001eb283670	-	chr6	-	141305468	141306235	0.0	0.0	0.0
Zm00001eb266640	-	chr6	+	44186259	44187674	0.0	0.0	0.0
Zm00001eb280440	-	chr6	-	127213373	127213753	0.0	0.0	0.0
Zm00001eb262210	-	chr6	+	17110624	17114348	0.0	0.0	0.0
Zm00001eb284380	-	chr6	+	144530444	144533210	0.0	0.0	0.0
Zm00001eb262630	-	chr6	+	18656332	18657174	0.0	0.0	0.0
Zm00001eb275780	-	chr6	-	108339976	108341165	0.0	0.0	0.0
Zm00001eb262060	-	chr6	-	16862702	16866676	0.0	0.0	0.0
Zm00001eb284150	-	chr6	-	143175099	143175494	0.0	0.0	0.0
Zm00001eb274160	-	chr6	-	102608885	102609857	0.0	0.0	0.0
Zm00001eb262100	-	chr6	+	16910462	16914223	0.0	0.0	0.0
MSTRG.11916	-	chr6	-	114156495	114157083	0.0	0.0	0.0
Zm00001eb280890	-	chr6	+	130456886	130457871	0.0	0.0	0.0
Zm00001eb285470	-	chr6	-	148549553	148552518	0.0	0.0	0.0
Zm00001eb287390	-	chr6	-	155660395	155660995	0.0	0.0	0.0
Zm00001eb275880	-	chr6	+	108892034	108894951	0.0	0.0	0.0
Zm00001eb288460	-	chr6	-	159093064	159098288	0.0	0.0	0.0
Zm00001eb288590	-	chr6	-	159477957	159478376	0.0	0.0	0.0
Zm00001eb290740	-	chr6	-	165520037	165520424	0.0	0.0	0.0
Zm00001eb296360	-	chr6	-	176819739	176820035	0.0	0.0	0.0
Zm00001eb296930	-	chr6	+	177855381	177866274	0.0	0.0	0.0
Zm00001eb260860	-	chr6	+	9673998	9697748	0.0	0.0	0.0
Zm00001eb293640	-	chr6	+	171693926	171694478	0.0	0.0	0.0
Zm00001eb276070	-	chr6	-	109645822	109646737	0.0	0.0	0.0
Zm00001eb277620	-	chr6	+	115546612	115548054	0.0	0.0	0.0
Zm00001eb285410	-	chr6	+	148344181	148345641	0.0	0.0	0.0
Zm00001eb278920	-	chr6	-	120905656	120905991	0.0	0.0	0.0
Zm00001eb292470	-	chr6	+	169513880	169517958	0.0	0.0	0.0
MSTRG.12569	-	chr6	-	171805742	171808182	0.0	0.0	0.0
Zm00001eb262170	-	chr6	+	16978796	16982557	0.0	0.0	0.0
Zm00001eb260930	-	chr6	+	10128299	10132839	0.0	0.0	0.0
Zm00001eb276910	-	chr6	+	113148901	113149272	0.0	0.0	0.0
Zm00001eb297140	-	chr6	+	178321625	178324928	0.0	0.0	0.0
Zm00001eb285120	-	chr6	+	146946923	146947879	0.0	0.0	0.0
Zm00001eb267420	-	chr6	-	50730749	50732410	0.0	0.0	0.0
Zm00001eb271710	-	chr6	-	91170253	91171341	0.0	0.0	0.0
Zm00001eb262880	-	chr6	+	19544653	19549615	0.0	0.0	0.0
Zm00001eb270450	-	chr6	+	80869814	80870101	0.0	0.0	0.0
Zm00001eb285320	-	chr6	-	148016464	148016768	0.0	0.0	0.0
Zm00001eb293730	-	chr6	-	171965158	171966322	0.0	0.0	0.0
Zm00001eb268410	-	chr6	-	64213446	64214420	0.0	0.0	0.0
Zm00001eb271670	-	chr6	+	90588835	90593945	0.0	0.0	0.0
Zm00001eb261450	-	chr6	+	12540904	12541781	0.0	0.0	0.0
Zm00001eb291780	-	chr6	+	167918095	167919137	0.0	0.0	0.0
Zm00001eb274080	-	chr6	-	102140591	102141489	0.0	0.0	0.0
Zm00001eb278810	-	chr6	-	120507366	120510240	0.0	0.0	0.0
Zm00001eb293380	-	chr6	+	171253958	171254944	0.0	0.0	0.0
Zm00001eb265350	-	chr6	-	35240256	35241469	0.0	0.0	0.0
Zm00001eb261730	-	chr6	-	13993216	14010600	0.0	0.0	0.0
Zm00001eb296880	-	chr6	+	177732762	177734303	0.0	0.0	0.0
Zm00001eb264210	-	chr6	+	25976512	25978877	0.0	0.0	0.0
Zm00001eb270070	-	chr6	-	78087557	78088079	0.0	0.0	0.0
Zm00001eb278820	-	chr6	+	120593885	120594810	0.0	0.0	0.0
Zm00001eb267340	-	chr6	+	49843036	49849989	0.0	0.0	0.0
Zm00001eb279350	-	chr6	-	122552784	122555422	0.0	0.0	0.0
Zm00001eb281560	-	chr6	+	132874170	132874541	0.0	0.0	0.0
Zm00001eb283590	-	chr6	+	141061118	141063051	0.0	0.0	0.0
Zm00001eb284040	-	chr6	-	142805454	142807283	0.0	0.0	0.0
Zm00001eb261980	-	chr6	-	16790654	16794628	0.0	0.0	0.0
Zm00001eb261020	-	chr6	+	10588807	10589302	0.0	0.0	0.0
Zm00001eb261160	-	chr6	+	11318817	11333477	0.0	0.0	0.0
Zm00001eb283020	-	chr6	+	139135933	139137662	0.0	0.0	0.0
Zm00001eb276510	-	chr6	-	112188129	112188620	0.0	0.0	0.0
Zm00001eb271070	-	chr6	+	84741673	84742327	0.0	0.0	0.0
Zm00001eb288480	-	chr6	-	159182871	159183962	0.0	0.0	0.0
Zm00001eb292160	-	chr6	+	168708925	168709312	0.0	0.0	0.0
Zm00001eb294670	-	chr6	+	173743270	173744205	0.0	0.0	0.0
Zm00001eb297800	-	chr6	-	180203236	180204237	0.0	0.0	0.0
Zm00001eb279420	-	chr6	-	122794410	122799581	0.0	0.0	0.0
Zm00001eb268930	-	chr6	+	68092204	68094408	0.0	0.0	0.0
Zm00001eb270770	-	chr6	-	83179003	83179982	0.0	0.0	0.0
Zm00001eb297670	-	chr6	+	179787421	179788597	0.0	0.0	0.0
Zm00001eb297950	-	chr6	+	181190357	181193264	0.0	0.0	0.0
Zm00001eb264640	-	chr6	-	29638159	29639234	0.0	0.0	0.0
Zm00001eb279500	-	chr6	+	123180526	123182270	0.0	0.0	0.0
Zm00001eb274490	-	chr6	-	103982161	103983899	0.0	0.0	0.0
Zm00001eb276410	-	chr6	-	111299849	111301970	0.0	0.0	0.0
Zm00001eb259920	-	chr6	-	5762688	5765507	0.0	0.0	0.0
Zm00001eb286690	-	chr6	+	153040555	153041466	0.0	0.0	0.0
Zm00001eb289980	-	chr6	-	163661060	163662538	0.0	0.0	0.0
Zm00001eb274850	-	chr6	-	105120692	105126050	0.0	0.0	0.0
Zm00001eb265710	-	chr6	+	37925713	37927851	0.0	0.0	0.0
Zm00001eb275530	-	chr6	-	107281494	107283566	0.0	0.0	0.0
Zm00001eb279800	-	chr6	-	124413124	124418636	0.0	0.0	0.0
Zm00001eb281010	-	chr6	+	131066356	131069220	0.0	0.0	0.0
Zm00001eb263300	-	chr6	-	21344985	21349376	0.0	0.0	0.0
Zm00001eb275910	-	chr6	-	108998102	109000032	0.0	0.0	0.0
Zm00001eb287660	-	chr6	-	156683827	156684283	0.0	0.0	0.0
Zm00001eb260220	-	chr6	-	7059908	7061865	0.0	0.0	0.0
MSTRG.12443	-	chr6	-	163958417	163959589	0.0	0.0	0.0
Zm00001eb266870	-	chr6	+	46295594	46297273	0.0	0.0	0.0
Zm00001eb297650	-	chr6	-	179759098	179759952	0.0	0.0	0.0
Zm00001eb261710	-	chr6	-	13880140	13880493	0.0	0.0	0.0
Zm00001eb262220	-	chr6	+	17135994	17139719	0.0	0.0	0.0
Zm00001eb290260	-	chr6	+	164414089	164415200	0.0	0.0	0.0
Zm00001eb280360	-	chr6	-	127015447	127016574	0.0	0.0	0.0
Zm00001eb265370	-	chr6	-	35270055	35270358	0.0	0.0	0.0
Zm00001eb287320	-	chr6	-	155428847	155431116	0.0	0.0	0.0
Zm00001eb290940	-	chr6	+	166230219	166232412	0.0	0.0	0.0
Zm00001eb275790	-	chr6	-	108361058	108361598	0.0	0.0	0.0
Zm00001eb292000	-	chr6	-	168307227	168309030	0.0	0.0	0.0
Zm00001eb297680	-	chr6	+	179788733	179789729	0.0	0.0	0.0
Zm00001eb289540	-	chr6	-	162434558	162435049	0.0	0.0	0.0
Zm00001eb272040	-	chr6	+	92378155	92379711	0.0	0.0	0.0
Zm00001eb297600	-	chr6	-	179643623	179645636	0.0	0.0	0.0
Zm00001eb260080	-	chr6	+	6549369	6551732	0.0	0.0	0.0
Zm00001eb274310	-	chr6	-	103159797	103161555	0.0	0.0	0.0
Zm00001eb272440	-	chr6	-	94244147	94247096	0.0	0.0	0.0
Zm00001eb262740	-	chr6	-	19221295	19221603	0.0	0.0	0.0
Zm00001eb284270	-	chr6	-	143694468	143696488	0.0	0.0	0.0
Zm00001eb265160	-	chr6	-	34320218	34320605	0.0	0.0	0.0
Zm00001eb259970	-	chr6	+	5955160	5956330	0.0	0.0	0.0
Zm00001eb288030	-	chr6	+	157918851	157934803	0.0	0.0	0.0
Zm00001eb282930	-	chr6	-	138713176	138715827	0.0	0.0	0.0
Zm00001eb293000	-	chr6	+	170620452	170621878	0.0	0.0	0.0
Zm00001eb277920	-	chr6	-	116719385	116720103	0.0	0.0	0.0
Zm00001eb283270	-	chr6	+	139942444	139944677	0.0	0.0	0.0
Zm00001eb293040	-	chr6	-	170653012	170658073	0.0	0.0	0.0
Zm00001eb292560	-	chr6	+	169689812	169692962	0.0	0.0	0.0
Zm00001eb269240	-	chr6	+	71106472	71106885	0.0	0.0	0.0
Zm00001eb287910	-	chr6	+	157596405	157598014	0.0	0.0	0.0
Zm00001eb286680	-	chr6	-	153001411	153004639	0.0	0.0	0.0
Zm00001eb279040	-	chr6	+	121291078	121291772	0.0	0.0	0.0
Zm00001eb292320	-	chr6	+	169121824	169125729	0.0	0.0	0.0
Zm00001eb288320	-	chr6	-	158843554	158844303	0.0	0.0	0.0
Zm00001eb288860	-	chr6	+	160326127	160327219	0.0	0.0	0.0
Zm00001eb290050	-	chr6	+	164002773	164003586	0.0	0.0	0.0
Zm00001eb283080	-	chr6	+	139286714	139287587	0.0	0.0	0.0
Zm00001eb279610	-	chr6	-	123479548	123480763	0.0	0.0	0.0
Zm00001eb261960	-	chr6	-	16752341	16756104	0.0	0.0	0.0
Zm00001eb281040	-	chr6	-	131131219	131132942	0.0	0.0	0.0
Zm00001eb278950	-	chr6	+	120935210	120940034	0.0	0.0	0.0
Zm00001eb267170	-	chr6	-	48080704	48081012	0.0	0.0	0.0
Zm00001eb282160	-	chr6	-	134993804	134994418	0.0	0.0	0.0
Zm00001eb291420	-	chr6	-	167093344	167095148	0.0	0.0	0.0
Zm00001eb260110	-	chr6	+	6608607	6609228	0.0	0.0	0.0
Zm00001eb270160	-	chr6	+	78826601	78827521	0.0	0.0	0.0
Zm00001eb291570	-	chr6	+	167324119	167327606	0.0	0.0	0.0
Zm00001eb284620	-	chr6	-	145243163	145243612	0.0	0.0	0.0
Zm00001eb291720	-	chr6	-	167842122	167843446	0.0	0.0	0.0
Zm00001eb293070	-	chr6	+	170678588	170680451	0.0	0.0	0.0
Zm00001eb277670	-	chr6	+	115689190	115689566	0.0	0.0	0.0
MSTRG.11575	-	chr6	-	49714152	49716346	0.0	0.0	0.0
Zm00001eb283560	-	chr6	-	140907772	140911284	0.0	0.0	0.0
Zm00001eb266090	-	chr6	-	41099295	41099863	0.0	0.0	0.0
Zm00001eb279510	-	chr6	-	123180906	123182259	0.0	0.0	0.0
Zm00001eb262530	-	chr6	-	18142031	18146310	0.0	0.0	0.0
Zm00001eb268400	-	chr6	+	64174125	64175851	0.0	0.0	0.0
Zm00001eb277910	-	chr6	+	116700869	116702963	0.0	0.0	0.0
Zm00001eb262140	-	chr6	+	16945811	16949534	0.0	0.0	0.0
Zm00001eb281620	-	chr6	-	133152177	133153163	0.0	0.0	0.0
Zm00001eb284770	-	chr6	+	145644387	145645356	0.0	0.0	0.0
Zm00001eb281970	-	chr6	+	134496896	134497132	0.0	0.0	0.0
Zm00001eb271610	-	chr6	+	90314651	90316498	0.0	0.0	0.0
Zm00001eb276440	-	chr6	-	111418010	111418736	0.0	0.0	0.0
Zm00001eb294070	-	chr6	+	172782762	172783418	0.0	0.0	0.0
Zm00001eb269530	-	chr6	-	73273686	73274112	0.0	0.0	0.0
Zm00001eb294060	-	chr6	+	172781491	172782656	0.0	0.0	0.0
Zm00001eb275650	-	chr6	-	107916318	107917203	0.0	0.0	0.0
Zm00001eb265300	-	chr6	+	35015366	35018540	0.0	0.0	0.0
Zm00001eb296970	-	chr6	+	178026627	178026851	0.0	0.0	0.0
Zm00001eb283060	-	chr6	+	139241187	139243041	0.0	0.0	0.0
Zm00001eb276030	-	chr6	-	109539510	109541016	0.0	0.0	0.0
Zm00001eb278150	-	chr6	+	117954786	117956372	0.0	0.0	0.0
Zm00001eb279700	-	chr6	-	123901539	123908160	0.0	0.0	0.0
Zm00001eb284680	-	chr6	-	145400135	145405488	0.0	0.0	0.0
Zm00001eb292970	-	chr6	-	170541526	170542962	0.0	0.0	0.0
Zm00001eb296260	-	chr6	+	176703578	176704842	0.0	0.0	0.0
Zm00001eb259860	-	chr6	+	5423490	5423930	0.0	0.0	0.0
Zm00001eb282480	-	chr6	-	136071522	136072037	0.0	0.0	0.0
Zm00001eb297010	-	chr6	-	178078027	178078393	0.0	0.0	0.0
Zm00001eb264940	-	chr6	+	32025842	32030083	0.0	0.0	0.0
Zm00001eb276110	-	chr6	+	109863624	109863997	0.0	0.0	0.0
Zm00001eb260810	-	chr6	+	9277474	9278321	0.0	0.0	0.0
Zm00001eb271690	-	chr6	-	90786993	90787683	0.0	0.0	0.0
Zm00001eb274170	-	chr6	-	102644743	102658926	0.0	0.0	0.0
Zm00001eb276210	-	chr6	-	110292177	110295974	0.0	0.0	0.0
Zm00001eb292300	-	chr6	+	169028379	169030379	0.0	0.0	0.0
Zm00001eb293650	-	chr6	+	171694908	171695420	0.0	0.0	0.0
Zm00001eb296900	-	chr6	+	177744460	177745580	0.0	0.0	0.0
Zm00001eb261500	-	chr6	+	12679913	12682491	0.0	0.0	0.0
MSTRG.11739	-	chr6	+	92576922	92580882	0.0	0.0	0.0
Zm00001eb292650	-	chr6	-	169754924	169755687	0.0	0.0	0.0
Zm00001eb282270	-	chr6	-	135353340	135353746	0.0	0.0	0.0
Zm00001eb281050	-	chr6	+	131133520	131135137	0.0	0.0	0.0
Zm00001eb265130	-	chr6	+	33960829	33963774	0.0	0.0	0.0
Zm00001eb261350	-	chr6	+	12123284	12128227	0.0	0.0	0.0
Zm00001eb262920	-	chr6	+	19645409	19645913	0.0	0.0	0.0
Zm00001eb286570	-	chr6	-	152786353	152795277	0.0	0.0	0.0
Zm00001eb287720	-	chr6	-	156934828	156936121	0.0	0.0	0.0
Zm00001eb277080	-	chr6	-	113756950	113758463	0.0	0.0	0.0
Zm00001eb270910	-	chr6	-	83682428	83683426	0.0	0.0	0.0
Zm00001eb273800	-	chr6	-	100953895	100955577	0.0	0.0	0.0
Zm00001eb279050	-	chr6	-	121471193	121473390	0.0	0.0	0.0
Zm00001eb296130	-	chr6	+	176484649	176487393	0.0	0.0	0.0
Zm00001eb276090	-	chr6	-	109721412	109722834	0.0	0.0	0.0
Zm00001eb282910	-	chr6	+	138622402	138623097	0.0	0.0	0.0
Zm00001eb285870	-	chr6	+	150251704	150254991	0.0	0.0	0.0
Zm00001eb291950	-	chr6	+	168214177	168215124	0.0	0.0	0.0
