	Dim.1	Dim.2	Dim.3	Dim.4	Dim.5
Zm00001eb242060	0.000153272000326771	0.0129670857757161	4.58634134442155e-07	0.00149192265037566	0.00381222729375706
Zm00001eb271620	0.00431291913617695	0.000516259910484687	0.0103612755271431	0.000269930681544648	0.00136970263925988
Zm00001eb281970	0.00482187224121094	3.56169499161205e-06	0.00158931134466419	0.000698494095275384	0.00820454487669339
Zm00001eb384180	0.0074596524487984	0.000994886448994037	0.000337310948596698	0.00440761519063074	0.0040415746010902
Zm00001eb423250	0.000100205963551149	0.0106788718936113	0.000132015872957252	0.00431737595646621	0.00593306621107508
Zm00001eb076440	0.0108496253759038	5.55359623165939e-05	9.00729663309946e-05	0.000572140919349742	0.000213851327603307
Zm00001eb120610	0.00403175644143491	0.00309848566143779	0.00450894404649197	4.63523325200806e-05	0.000879940257050091
Zm00001eb128120	0.00373257539754393	0.00588242548839772	0.0027237250792804	7.06520844475498e-06	0.00862872331532311
Zm00001eb149760	0.00828365293646714	0.000512014043417799	0.00115684690801882	0.00460927025803475	0.00404803267744755
Zm00001eb168850	0.00720947919350191	5.14857797407488e-05	0.00428072389911787	0.000539729835298284	0.00181880227961563
Zm00001eb218470	0.00359981154384336	0.000824150519994939	0.00162273771973364	0.0115586327962247	0.0114509700994845
Zm00001eb247530	0.0102804380950139	0.000420089822166563	0.000145391385838166	0.0013148080046827	1.75055248870048e-06
Zm00001eb251320	0.00236053746111021	0.00115329639033911	0.016237103230942	0.00122509508613118	0.00278681281950726
Zm00001eb286300	0.0008751722267517	0.00662984776691069	0.00384471850835188	0.0137019744550975	0.000199486746364963
Zm00001eb293600	0.0052943167662531	9.16049313285623e-06	0.00997176238571672	0.000136058288575306	0.000310263091628632
Zm00001eb350100	0.00166442240690019	0.000566604536516059	0.00479923616968645	0.0216634719736788	0.00030440699690832
Zm00001eb016090	0.00286676421059485	0.00599478364862801	0.000131511388998275	0.00415749288371597	0.013153392793483
Zm00001eb087570	0.00102793747416419	0.00964077481684021	0.00595066673353759	0.00037024440709935	0.00168054860086804
Zm00001eb100030	0.000270191451920518	0.00428899060489646	0.0137764602847365	0.000123177552700602	0.00850101004659691
Zm00001eb123720	0.00347695114758822	0.00549014902649488	0.000461214715814979	0.000464054894277232	0.00802102831554209
Zm00001eb269550	0.00160440036249517	0.0031427318117193	0.0161994469016212	0.00143451318340634	0.000116625521781151
Zm00001eb392550	0.00992581065757321	0.00138822238424712	4.90937132410022e-05	4.61116615130192e-05	0.000901609648957496
Zm00001eb101970	0.00846286586420093	0.00184741413832976	2.28618276908163e-05	0.000483910538338066	0.00400679622524612
Zm00001eb103460	0.00801568195421879	0.000471883340080209	0.00225073350152004	0.00289746357938618	0.00221277111897779
Zm00001eb196020	0.00822740886907891	2.65121253381862e-05	0.00253125712781187	0.00125927484221038	0.00594936941072481
Zm00001eb242450	0.000584016462119213	0.00690893805031008	3.57093183493481e-05	0.00440918803846328	0.00890665761363399
Zm00001eb253650	0.000812890987053601	0.00620154299804813	0.000991298409923475	0.0160364916728895	0.000146147512785119
Zm00001eb346080	0.00997493467547052	0.000507342000267011	0.00184419536135865	0.000102635359213278	0.000147813554407069
Zm00001eb389010	0.00483339491688285	0.0059079649366541	4.36789897426692e-05	0.00118698847768519	5.35969783231056e-06
Zm00001eb429290	0.00228022369509748	0.000498863315227699	0.00209947607784557	0.0175670526694197	0.0126298300223728
Zm00001eb003340	9.88301743215378e-05	0.00652613252735484	0.00889397904451873	5.50441881525419e-05	0.00375883834739773
Zm00001eb005450	0.0045181206249529	0.00398815118294019	0.00334835360942123	0.00684582001190143	8.27591398357363e-07
Zm00001eb049500	0.00641404277722253	0.0048774233315489	0.00027999229101457	9.9617589638067e-06	0.00634160801126709
Zm00001eb092060	0.010720937517096	0.000142049976698468	5.67159956885689e-05	0.00153871675579251	0.000975044220987374
Zm00001eb154930	0.00558015155780236	0.00127655151097634	0.00989459441177864	6.10024161322377e-05	0.00359218777443608
Zm00001eb173960	0.00058602772576985	0.000271549579516155	8.41438751828692e-05	0.000713060239839782	0.0369158070988097
Zm00001eb192890	0.00707144582569377	0.00274254471962801	0.000701859201166172	0.00213298026286919	0.00371693930933543
Zm00001eb216730	0.0102016378241327	7.94354512574552e-06	0.000451034369981892	0.000258513651862144	0.00298131739857143
Zm00001eb231240	0.00541894678971239	0.00208654781961018	0.00518065951917575	0.00571482539508643	0.00162804162859104
Zm00001eb251990	0.00256053776985647	0.00846089644212312	0.00284389878745819	2.15618048309968e-05	0.00593855024540323
Zm00001eb272980	0.00483709900813039	0.0014374343199966	0.000146667385920476	0.0116679609689989	7.81425979051646e-07
Zm00001eb352470	0.00798589237350094	0.000273362962836069	0.00468407929181478	0.00293513202159774	0.000124815877481982
Zm00001eb401100	0.00082262794432835	0.00528940814671858	0.00191513494811557	0.00388463541710036	0.0123466078891035
Zm00001eb406940	0.00114167832689909	0.00649062153673594	0.00174084703747083	0.00477049906763422	0.0017360888120221
Zm00001eb416890	0.00012402833716296	0.00127171333790056	9.59169851959329e-05	0.0218264408810856	0.0049524608067673
Zm00001eb104370	0.00228958524071717	0.00811416275131579	0.000204218426899009	0.000917694587012223	0.00443803266696618
Zm00001eb120000	0.00945914043102094	0.000824553488313067	0.0020367857246101	0.00159672904025642	0.000476896396696437
Zm00001eb121690	0.00108583002337232	6.10248126051195e-05	0.00208333405385265	0.00249302696319112	0.0205316579247097
Zm00001eb228770	0.0108247820853386	1.93613684000237e-05	0.00121524902513033	0.000319745456654181	0.000576101278954081
Zm00001eb242880	0.000160161339030366	0.0114596479879438	0.00372965945350431	0.000758818677600294	0.000139208893108275
Zm00001eb242990	0.00840700481167722	9.76359743513494e-05	0.00573921954120446	0.000148083255825598	0.000629078760986014
Zm00001eb261380	0.00182394255439774	0.000922725880508129	0.00357185992592867	0.00218232370966646	0.020102457591529
Zm00001eb298880	0.00655060213862881	0.00195129367854808	0.00444623777336329	2.66338918263197e-05	0.00691425806540384
Zm00001eb348790	0.0108345503347124	8.64366723414576e-05	0.000489357643681678	0.000378301254724339	4.30922461494945e-06
Zm00001eb357430	0.0112501620851252	7.55811429204542e-05	0.00046729476473145	0.000159475124003192	4.42059293376147e-05
Zm00001eb025180	0.00281571556557207	0.000754063185639648	0.00872951553920841	0.00069500346214167	0.00469979032482994
Zm00001eb062000	0.00753171371258232	0.000411359290028264	0.00527384597935697	6.20010916567968e-08	0.000272960527896388
Zm00001eb068480	0.00278685347574271	0.00556724165036611	0.000922389546533551	0.00467563886174791	0.0133347665271604
Zm00001eb096090	0.00137680025447527	0.00955474694987639	0.00201245315619834	0.00418805117091747	0.00131045535236298
Zm00001eb101920	2.74323854405447e-05	0.0054825074765947	0.00014491380346867	0.00784756147575279	0.00304973088090659
Zm00001eb105640	0.0061840412300527	0.00420213259309704	0.00116555250172067	0.00270068490420906	0.000145705185405344
Zm00001eb134610	0.00562286930575868	0.00192502285748146	0.000111902549804946	0.00148358202735321	8.7654373722181e-05
Zm00001eb150710	0.00462023611847811	0.0060109643952213	0.0022959712503578	0.00299190637912702	0.00157124497130873
Zm00001eb196500	0.00914374996632673	0.000325891145560002	0.000801393676544908	1.29751946064252e-05	0.000359774011822914
Zm00001eb212350	0.00793286172872689	0.0007430697144504	0.00208846739063097	0.00587918104331155	5.89761060792115e-05
Zm00001eb231140	0.00451117956453616	0.00433733625662769	0.00290464482780603	0.00134347421341023	0.00580778477976725
Zm00001eb296840	3.16481140041316e-05	5.26898476317375e-06	0.00783481590488103	0.00593131666165709	0.0112095215690528
Zm00001eb334760	0.000499843987560725	1.50423945243709e-06	0.0081205811390045	0.00950049207465086	4.31994843017749e-05
Zm00001eb388460	0.00344455048419052	0.00232191979074329	0.00396941919774486	0.00925854168682146	0.00195993089128374
Zm00001eb037580	0.00905049366956292	4.35359537420254e-06	0.00201306704305228	0.00146380105737434	0.00102559223777199
Zm00001eb049590	0.00314047596918757	0.00214699064248099	1.92250552927051e-05	0.0152930599868214	0.00575253095524353
Zm00001eb053150	0.00329585426386377	3.99398680182547e-05	0.00391944175316208	0.00872097377889008	0.00021157133053365
Zm00001eb068820	0.00711227216472191	0.00255792124303335	2.689729559555e-05	0.000858042119362573	0.0106183688799865
Zm00001eb150590	0.00801934469156547	0.000329120425730088	0.00555517197083678	0.000283007473367851	0.00285312275172477
Zm00001eb289760	0.0111773142901593	2.13795689348677e-05	5.71298211939876e-05	0.000135442218071202	0.000296977144718437
Zm00001eb326050	0.0083130298007731	0.00238635302124988	0.00215888508685312	0.000792413802705013	0.00112477456826345
Zm00001eb042460	0.00106981223842993	0.00601438937393539	0.0119941002058747	0.0019238000749109	0.000585637030761193
Zm00001eb104740	0.00553805134979059	0.000465596565742061	0.0111117029554371	0.00196788229983344	6.96659643080461e-05
Zm00001eb280160	0.000507949229851348	0.00378127368108633	0.0056182672482022	0.0001075534681214	0.00507170264471594
Zm00001eb352210	0.00227705431469355	1.3850945029933e-05	0.00268870504313482	0.00250056258700005	0.014815584456906
Zm00001eb415190	0.000877934350867512	0.00874835616867221	0.00377840205058606	0.00681882275277575	0.000422579162105486
Zm00001eb015870	0.00535026287181905	0.00299029777595312	0.00241552974591496	0.000422424895033353	0.00889967344184447
Zm00001eb030840	0.000111377376876596	0.00185251198861667	0.00130133422825335	0.000158271816915344	0.00362177635802519
Zm00001eb059890	0.00726149027055878	0.00278343080907793	5.48882187980327e-05	0.000433012690325297	0.00102162071608702
Zm00001eb093680	0.00997810876592138	0.000702266551047975	0.000351574417110995	0.00180262632384827	0.00091201423558079
Zm00001eb148250	0.00172350476128373	0.000193043686640694	3.12149174654632e-05	0.00348851621163257	0.00689241779821354
Zm00001eb197160	0.00644190792522478	0.00379302502229027	9.21951201945068e-06	0.000979686776902085	0.00867585354214624
Zm00001eb224860	0.00117964205540887	0.00258745555485141	3.07796637656527e-05	5.53770844716066e-05	0.0235361545487166
Zm00001eb225660	0.00401785926944199	0.000468675547182171	0.00693984541082131	0.000411279626118439	0.00536950936510925
Zm00001eb286250	0.00783707609301839	0.000321304318979713	0.00325190057212531	0.00272744326903917	0.000545890332809492
Zm00001eb402090	0.000535079473818688	0.00796247788165482	0.00309658479707161	3.95646421317585e-05	0.010588737879096
Zm00001eb408340	0.00617681058113332	0.00194058887821358	0.00069706269125414	0.00563581145404244	0.00019837368813557
Zm00001eb035240	9.71230581796736e-05	0.0028682837388942	0.000274788415741004	0.01501604806559	0.0151854984888446
Zm00001eb069520	0.00316144498255915	0.00953844727252931	0.00129283794364558	0.00206337929175228	3.82856476590316e-06
Zm00001eb101350	0.00091293177977003	5.78404087052179e-06	5.86773866696853e-05	0.00215047992481756	4.92422004207851e-05
Zm00001eb304240	0.000353946112640232	0.0025333977703577	1.40821831666611e-08	5.72733755175295e-05	0.027617265129323
Zm00001eb329530	0.000942512441356655	0.010736615419127	0.00210651702764576	4.12087510122515e-05	0.000349584921137684
Zm00001eb415840	0.0001509823737231	0.00746984915857849	0.00711212283047793	0.00848312724380476	0.000414096480598855
Zm00001eb418380	0.00202061990531305	0.00121790041565704	0.00983348201799964	0.00196371991276545	0.00799363250213547
Zm00001eb430320	0.000871460916495311	0.000710168909799494	0.0011900237157597	0.00128314848299844	0.0292290184800817
Zm00001eb050020	0.000634162554716704	0.000210438818753588	0.000945883878548556	0.026013408818962	0.00192040785421223
Zm00001eb058040	0.0107194551167276	0.000256794050878673	8.87903835963354e-05	0.000375943492282465	0.000680330913093535
Zm00001eb071660	0.00125856327862729	0.00017480215192912	0.0131886353623546	0.000199385869753155	0.000156510051158065
Zm00001eb151570	0.00889735588287255	0.000459957364234308	0.00258537211067336	0.000204511927950748	0.00354195889367395
Zm00001eb200260	0.00262414144736841	0.00732418368772326	1.21222542557418e-05	0.00107542508251239	0.00555478318463517
Zm00001eb211640	0.0044145709297589	3.0359954857236e-05	0.011411765220626	0.000190573362377822	4.07481400826361e-05
Zm00001eb228220	0.0101982584551611	0.000505371360580096	1.71260438982554e-06	0.0016632258694304	0.000722956215364285
Zm00001eb319600	0.00135232714219309	0.00655454632176421	0.00637379275281727	0.00254425248621808	0.00711921401854933
Zm00001eb329430	0.00179091287761607	0.00529350237183281	0.00954269168478915	0.00466493555746363	7.42130147582291e-05
Zm00001eb400780	0.00229273246408013	0.0114868614980678	8.99248636525357e-06	7.63057188909047e-05	0.000376866335280658
Zm00001eb427650	0.000111139345297282	0.0013064693482807	0.0179335573322725	0.00642239091166601	0.000463394762264137
Zm00001eb044220	0.00454123363466535	0.000361231531789128	0.00698111070915021	0.00431431696217759	0.000401837240729052
Zm00001eb065820	0.00667128289145803	0.000593348562824874	0.00562208421838779	6.25722657622887e-06	0.000610532374508796
Zm00001eb109450	0.000607822054941868	0.0118372889525218	0.00102662374887532	0.00118120427666607	0.00536062314691817
Zm00001eb128640	0.00974031539962699	0.00132222604601073	0.00115035041018463	0.000311630030929767	0.00078402924929393
Zm00001eb164640	0.00124547049022715	0.00707464557515802	0.00728012728211219	3.52421712391112e-06	0.00021376891561969
Zm00001eb170510	0.000626547554426628	0.00361065639962079	0.00468327687658621	0.0101361506958042	0.010740813253748
Zm00001eb194370	0.00208938393666797	0.00392287102338317	0.000229701504356495	0.0157193250059713	0.00534076807051187
Zm00001eb264140	0.00201089018394633	0.00723151037646066	0.00910833012743039	0.000406837294015052	0.00015913382685346
Zm00001eb276940	0.00316898382881993	9.4144644956256e-05	0.000107490134141115	0.00201861989700461	0.0285743186130422
Zm00001eb360700	0.000332834597073542	4.17431305066e-05	0.00696120355997174	0.0104426214396873	0.000753912356017699
Zm00001eb382990	0.000430963873121956	0.00293708663345677	0.0107746564844977	0.000908234036349584	9.1913737692475e-05
Zm00001eb396190	0.0105713332177348	2.91355714415019e-05	0.000153820414396891	6.99636660938535e-05	0.00207205709690907
Zm00001eb404590	0.0101511681003368	0.0011444288334987	0.000689205566561862	0.000394456884039896	0.000307538381974622
Zm00001eb022250	0.00179960343654752	0.00517134934211754	0.000677856893680898	0.00261879231981501	7.20190702835257e-05
Zm00001eb038750	0.0104776349204022	0.000563951506802659	0.000195747372890014	0.00117551467026419	0.000841890650088479
Zm00001eb039440	0.0103937221596532	9.69825984976239e-05	0.000400264965025273	0.00246934593845602	0.000187538255269581
Zm00001eb154700	0.00979906855233599	0.000146204321752512	0.000980809130900277	0.000328607950567729	0.00225579938768098
Zm00001eb171590	0.00758777989645715	0.000151772334874851	0.000824421123421266	0.00391671853468618	0.000878524816361247
Zm00001eb182610	0.00910346171095883	0.000130494835731297	0.00444166943688035	6.85714843813556e-05	0.000434202502905585
Zm00001eb277910	0.00564282783768356	0.00214128143874557	0.0089886975337647	1.06968361179309e-06	0.00174118085716986
Zm00001eb290080	0.00205391304811011	0.00776961215327557	2.95406633181149e-05	0.0060063100875749	0.00190521021575545
Zm00001eb342700	0.00063153794090074	0.000832190689077154	0.0059542896341034	0.00292331132975848	0.00283511785366425
Zm00001eb353390	0.0108933790384914	8.16683611270099e-05	7.45416703916374e-10	0.000806333752206676	0.00056662754894628
Zm00001eb373370	0.00478243217936225	0.00219849522209721	0.00706098542131399	9.43471176671507e-05	0.00907554986068206
Zm00001eb005570	0.00175411807606082	0.00878343970205132	0.00249939663739387	0.00125885444914081	0.00230812323420382
Zm00001eb011850	0.0100078324424689	0.00114827702890497	4.80754322036971e-05	7.81351513793594e-06	0.00274681529592399
Zm00001eb048520	0.0103571951825905	1.24911902367745e-07	8.50561141522395e-06	5.57649143863918e-05	0.000469216171968393
Zm00001eb049040	0.00233723980374612	0.00599755897054365	0.00487023886260402	0.000558145783320337	0.00824099657574373
Zm00001eb074690	0.00417336785825634	0.00214147754310128	0.00477648032884126	0.000211469935170119	0.0125846354306941
Zm00001eb157020	0.010856852395418	4.49436367899024e-10	0.00104988405820388	0.000102141252713074	0.000698065748969498
Zm00001eb164320	0.00631819909579654	0.00137639564538207	0.00185977469942267	0.00447176761213379	0.000371216901572436
Zm00001eb222750	0.00232085133926238	0.00743690121819574	0.0009592085186688	0.002938745237785	0.0015469683612666
Zm00001eb345910	0.000708985782841589	0.0121706547816199	0.00108933518414547	3.5309761710485e-07	0.00580096957023225
Zm00001eb365500	0.00989446482109489	0.000730961905194456	0.000555177847955111	0.001223818244665	0.000879149848698719
Zm00001eb368660	4.41943916298491e-05	0.00368020017180862	3.14367968337196e-05	0.0106734960826618	0.0219943674044788
Zm00001eb375160	0.0029616073436784	0.000453665073903619	0.0102519008611149	0.000833232639270476	0.00378477568171856
Zm00001eb397940	0.000973064278396132	0.000316850626291286	0.0121528923695334	0.0019039992249994	0.000202339253773764
Zm00001eb074640	0.000354373546106264	0.00125208234386393	0.00392878955440616	0.00613089918692571	0.000328431037316832
Zm00001eb152770	0.00714083634215387	0.00283828157078809	1.80966577322632e-05	0.000118442116331255	0.00849050661355887
Zm00001eb248850	0.00997143642445079	0.000811525911581676	0.00135353487615234	4.68367468176979e-06	0.000458480637257135
Zm00001eb286440	0.00432847591050131	0.00712170879645477	0.00143215697686925	2.08281569139909e-05	0.00286830103959482
Zm00001eb362340	0.000256255225586541	0.0124575217724221	0.000333130209239863	0.000689113337408677	0.00707659438771991
Zm00001eb417570	0.00671549295284227	2.84165536726849e-05	0.00714365649293079	0.00136892242389971	0.00207443041788776
Zm00001eb097120	0.00799260314245262	0.00222073290218518	0.00216903650353271	8.17603332067782e-05	0.00285987625478311
Zm00001eb098420	0.00658235943634509	0.000102240610112186	0.00481090136388001	0.00123493727429864	0.00496916174802853
Zm00001eb152820	0.00195883742371639	0.00106848063196022	0.0130946020665467	0.000140301320481161	0.00811810189514856
Zm00001eb157880	0.00450996963782755	0.00214569424570796	0.000509866056623372	0.0106028859686508	0.00637317085109791
Zm00001eb179980	0.00949182592582876	0.0016705448197478	0.000268800631196901	7.04075467041793e-05	0.00276546383823911
Zm00001eb235110	0.000302239033095616	0.00465156489761524	0.00357451877893134	0.00375123417393636	0.0129126256154904
Zm00001eb243480	0.00183083892062789	0.00393338339052937	0.000442134133936863	5.18344862330065e-06	0.00156385622131382
Zm00001eb297620	0.000411456954458258	0.00138750949738876	0.0219049390235316	0.000860960965943125	0.00229107088330495
Zm00001eb353120	0.0106152142876448	4.59330111649775e-05	0.000283666097660539	0.00180839588854399	7.695756416881e-05
Zm00001eb356570	0.0104940636987779	0.000204319023284945	0.000452108371474011	0.0018180263634423	6.55229233962692e-07
Zm00001eb420870	0.000345660319946522	0.000498380728330936	0.00501716810796231	0.00222958717997973	0.00184530454825068
Zm00001eb063940	0.00134143846032014	5.25166471576091e-05	0.018335777471865	0.00120896277641624	0.00941542158551936
Zm00001eb070340	0.00680385744565428	0.0021949399677847	0.00580160802861456	0.000332797416602556	6.59619098782066e-05
Zm00001eb145050	4.3664664208371e-05	0.0116584017856696	0.00356299529462498	0.00250581826811179	0.000273803136793635
Zm00001eb180490	0.00149504168469934	0.00884737444491044	0.00667276368328151	0.000582202898792981	0.000784464532059272
Zm00001eb186280	0.000790447115507312	0.000201176611906385	0.0103966418983339	0.000147460281788601	0.012307156306586
Zm00001eb193680	0.000427873857800135	0.000397024012296201	0.00059729517696773	0.00332993787427183	0.0320641088572225
Zm00001eb201430	0.00505981844702463	3.26771140961629e-05	0.0050064346304892	0.00650211811714487	0.0023936098970677
Zm00001eb205350	0.000363431984267226	0.012070576781714	0.00323059930281688	0.000152114901336452	0.00184846434729684
Zm00001eb242090	0.000994186017334538	0.0107045596608174	0.00208738031203954	0.00204938225199133	0.00297875768073977
Zm00001eb287910	0.00601990860805308	0.00263966023130839	1.53351155355848e-05	0.00318923785289565	0.00213572298755171
Zm00001eb297200	0.00531036232288707	0.00177868177359214	0.00294963557575585	0.00509238334814687	0.000131023258669702
Zm00001eb317770	0.00235462068798106	0.00341588832524958	0.000612566942741092	0.00883914353320467	0.00727529816336225
Zm00001eb347390	0.00975443569500573	0.000123731054764919	0.0026819153871691	6.58607379634857e-05	0.0022203444833741
Zm00001eb358700	0.00633785722027393	0.00179569450330684	5.31710017123543e-05	0.000467605266784766	0.0146497602632051
Zm00001eb375460	0.00569987746161063	0.000333670132097973	0.00644934792847217	0.00387392075288326	0.0010943696387342
Zm00001eb063150	0.00684179015540472	0.00105011903999766	0.00374258457056711	0.00286937978862357	0.00456536987920377
Zm00001eb211430	0.000467784140090252	0.00881556955778792	0.00862140679934462	0.0022445446705218	0.000657575795926824
Zm00001eb225990	0.00790319100134087	0.000426140842287545	0.000183641579645822	0.0049014198663194	1.2197281559493e-05
Zm00001eb334170	0.0100559965534077	0.00118500769479719	0.000605457189349157	5.90183481703594e-05	0.00158084160328031
Zm00001eb020300	0.00419758221794493	0.00124894901173958	0.00924448321075509	7.5713126868001e-05	0.00801421556869742
Zm00001eb062120	0.00529862793931708	0.00224111334577511	0.00158319819269365	0.000943426517276687	0.00391732081522174
Zm00001eb070720	0.0102754342480641	0.00038463253481336	0.00185172328370985	0.000138655790571762	1.8737669233355e-05
Zm00001eb093500	0.0019647800594838	0.00497328101639712	4.61934561686102e-05	0.00906129256453408	7.3346172574087e-05
Zm00001eb247420	0.00481858997146385	0.00349510322776953	3.98319655554932e-05	0.00267485610307124	0.000676260959618477
Zm00001eb334590	0.0017633710639384	0.00162691791036595	0.00883962630471258	0.0149070950248598	0.00133869674541065
Zm00001eb389390	0.0101847956000892	0.000107414828059114	0.00121448103918954	0.00128224276505777	0.000295660748616791
Zm00001eb413670	0.00348986182329945	0.00452776854846638	1.78792127060337e-05	0.00507516762642016	0.00963732985044562
Zm00001eb413770	0.00719209958896688	8.59683037105872e-07	0.0050366781003801	0.00104386137896088	0.00373428571259877
Zm00001eb012680	0.000436726927716817	0.00267014859138415	0.0137854385635422	0.000353016316197059	8.82850499695097e-05
Zm00001eb081230	0.00254003106828781	0.000415770657637618	0.00204001970583878	0.00258074986100843	0.0102649088361103
Zm00001eb112230	0.0105357546761967	0.000865032312700923	9.34096733119303e-05	1.63065856907792e-07	0.00131778078516183
Zm00001eb113720	0.0110240762192236	2.16813909743448e-06	0.000677502171807879	0.000416141332848713	0.000604587506499148
Zm00001eb142990	0.00707659028535377	0.000371404966655426	0.00296430892494559	0.00223431656659043	0.00143910050872136
Zm00001eb230280	4.04360823333431e-05	0.00442986471326318	0.00628448547521829	0.0139982600306267	0.00333744878106294
Zm00001eb303920	0.00021239713037072	0.00112490468594135	0.000194633399409202	0.0169634357124284	0.00765521166844506
Zm00001eb360350	0.00604479112640984	0.000217828620735189	1.17511441270171e-05	0.00683952120835775	0.00562389054440576
Zm00001eb406740	0.0076429224987648	0.00319795620977916	4.08163543675581e-05	1.56001850611752e-05	0.00690656826830721
Zm00001eb068720	0.00400388326483479	0.00594519981152034	0.00068143315600969	1.25125066709096e-05	0.000767642343243206
Zm00001eb073940	0.00839304315412669	1.28888125538606e-06	0.00264045126883832	0.00169776836675757	0.00526267672407257
Zm00001eb223570	0.00795402094070212	0.000142645180398713	0.00179900632613388	0.00618072639657453	0.00207802050351132
Zm00001eb223590	0.00906234191780144	0.00238513881809441	9.82812287059788e-05	3.84824135821605e-05	0.00285812711792323
Zm00001eb248530	0.0096356881097043	0.000700454383036439	0.000238228415053162	0.00025395387336098	0.00294282758481648
Zm00001eb309780	0.00235467853124165	0.0115658678752654	0.000248101648057451	0.000426382943666671	0.000769148763284557
Zm00001eb314110	0.00412889983310545	0.00469482549222459	0.0022513225697028	2.08475967109563e-05	0.000929554244084349
Zm00001eb362000	0.00943111637895878	1.36859312616668e-05	0.00351951139125904	0.000494971353716475	0.000240706049704917
Zm00001eb406420	0.00781514995117019	0.000414078171889854	8.27272611346932e-05	0.00190527885080339	0.00160729135371176
Zm00001eb426440	0.00956378683548034	5.40901388782225e-06	0.000365093421525835	0.000380316086920749	0.00755088483627465
Zm00001eb007230	0.00349354070405924	0.00372958511697474	0.00395550378491929	0.00485961676755573	0.0067179285957021
Zm00001eb067840	0.00463299264058875	0.0013496117869782	0.00184154004593613	0.00663167895850769	0.00785693246201342
Zm00001eb077350	0.00556194215218728	5.91682567082426e-05	0.00237990592358271	0.00686560408355235	0.00250756490448015
Zm00001eb080360	0.00928221938498281	0.000347573993466814	0.00107116423476043	0.00121746416507398	0.004834874687668
Zm00001eb103960	0.00154777613257794	0.00599564967263039	0.00299063674924469	0.00643838657512934	0.00447548526076475
Zm00001eb116890	0.00870280923779657	5.30060810704451e-06	0.00500928397152875	0.000208540281200906	0.000868105124879149
Zm00001eb222370	0.00144927073047704	0.000923456435592726	0.00719658458072553	0.00235663651547051	0.0208085746084512
Zm00001eb234650	0.00990194181272471	0.000143079591020427	1.97333412474097e-07	0.000587636730201352	0.00650509389918251
Zm00001eb235060	0.00403777100674842	0.000738730742709083	0.000476041548303205	0.0221382736496611	0.00127267082499865
Zm00001eb258980	6.84794858742407e-05	0.0115439042923448	0.000347242109346256	0.00366308216072445	0.00219288277044031
Zm00001eb266290	0.00479530397043743	0.000364884665581547	6.66633994575202e-05	0.0112472290769557	0.000525752851544277
Zm00001eb284950	0.000846615274519779	0.007591371648815	0.00394557027186673	0.000188419844671064	0.000209203995958691
Zm00001eb413450	0.00975414766619112	0.000544916663570716	0.000498687842085743	5.29834646125895e-05	0.00369238886154048
Zm00001eb416070	0.00443128230667225	0.000372454929579251	0.00869002993061196	0.00117665905334002	0.000624538072526703
Zm00001eb089210	0.0111670400468457	2.10289376307335e-05	0.000239084957630505	3.67483236957966e-05	1.37715263328564e-05
Zm00001eb096790	0.003874060086089	0.00326856063749541	0.000159343925008864	0.00162152772580546	0.00504382035264289
Zm00001eb105500	0.00230688315056859	0.00299204832284085	3.16625789032445e-05	0.0157292297071695	0.0100951422724703
Zm00001eb114660	0.0109192908052994	8.25441555789355e-06	0.000858359945651587	0.000322501678124731	0.000835306702295316
Zm00001eb129010	2.93903433257135e-06	0.00130157650827063	3.95034907817065e-05	0.0227244677080807	0.00288497769974573
Zm00001eb194160	0.00358917475405471	0.0011194417903134	0.000845318225880862	0.00677938456063465	0.0201363160406786
Zm00001eb216130	0.00265344735676731	0.00842050332334304	0.00025318444079808	0.000288110120724409	0.00162699363013517
Zm00001eb231080	2.22405148364035e-05	0.0122596440987143	0.00402603701768124	5.22932933651666e-05	0.000553793602064597
Zm00001eb134860	0.00990232413815734	0.000765171913191625	0.000227498249601291	0.000688517672807416	0.000213210919475272
Zm00001eb148040	0.00244576658846635	0.000881559743112794	0.0129005447765019	0.00104160576445432	0.000510659730564879
Zm00001eb183790	0.00960658808204403	0.000616990644162728	0.00106881446059532	0.000381627879496606	0.00407527552162194
Zm00001eb251390	2.13653550094733e-05	0.0056427423853902	0.000635053136073755	0.0152666013977397	0.00189901407512496
Zm00001eb278970	0.00818318210808326	0.000969690668097794	2.74351888432697e-05	0.00358473677984439	0.00307763761118513
Zm00001eb289560	0.00593144671749234	0.00244334530235994	0.0016722369812419	0.00858252199184046	0.0023070469486423
Zm00001eb338630	0.000399449824137663	0.000293878932468999	0.00772978982686589	0.00887316042863356	9.95148567784915e-09
Zm00001eb348820	0.000683707459754171	0.0103415354362787	3.6602813732746e-05	0.000646954046529822	0.00929254946949406
Zm00001eb350470	0.00166240276020675	7.50477166673536e-05	0.0102222782731629	0.00115481902553045	0.00346649800250164
Zm00001eb359770	0.00286699620116923	0.00894463373479566	0.00203551146886044	0.000292952451427073	0.00363732645600657
Zm00001eb364980	0.0070203998658897	0.000268760169245168	0.00416509485694256	0.000529319676976708	0.0042813829525686
Zm00001eb371190	0.00176162117793046	0.00445349387123597	0.00479039348289049	0.0042024295032176	0.000460222351952294
Zm00001eb058420	0.00699748904958352	0.00277439356014553	0.00249781526311965	0.000659394558413861	0.00293723765636909
Zm00001eb065320	0.00194611617463361	0.00775205182089766	0.00226126209527083	0.00666011490943747	4.1645006398182e-05
