Gene_ID	C_6_Susc	T_6_Susc	C_24_Susc	T_24_Susc	C_6_Tol	T_6_Tol	C_24_Tol	T_24_Tol
Zm00001eb031420	1.92901405452275	0	0.97170481743257	0	32.9206099989884	36.2245993318086	42.5867810548341	11.1064373090965
Zm00001eb073260	12.5385913543979	7.14787956989625	20.405801166084	28.1225455903621	3.29206099989884	3.81311571913774	43.4057576135809	7.77450611636752
Zm00001eb080100	14.4676054089206	18.7631838709777	14.5755722614886	21.0919091927716	12.0708903329624	21.925415385042	19.6554374099234	6.66386238545787
Zm00001eb080230	9.64507027261376	18.7631838709777	7.77363853946056	3.51531819879526	23.0444269992919	35.2713204020241	24.5692967624043	3.33193119272894
Zm00001eb088540	12.5385913543979	15.1892440860295	6.80193372202799	8.20240913052228	17.5576586661272	21.925415385042	31.1211092323788	13.3277247709157
Zm00001eb113550	21.2191545997503	25.0175784946369	21.3775059835165	10.5459545963858	17.5576586661272	13.3459050169821	9.82771870496171	11.1064373090965
Zm00001eb116200	22.1836616270117	27.698033333348	37.8964878798702	29.2943183232939	1.09735366663295	2.85983678935331	4.91385935248086	5.55321865454823
Zm00001eb145540	12.5385913543979	14.2957591397925	28.1794397055445	18.7483637269081	14.2655976662283	7.62623143827549	18.0174842924298	17.7702996945543
Zm00001eb285470	19.2901405452275	16.9762139785036	28.1794397055445	26.9507728574303	13.1682439995954	14.2991839467665	6.55181246997448	7.77450611636752
Zm00001eb301770	0.964507027261376	5.36090967742219	7.77363853946056	10.5459545963858	15.3629513328613	30.5049257531019	27.0262264386447	33.3193119272894
Zm00001eb302180	0.964507027261376	0	0	0	34.0179636656214	24.7852521743953	39.3108748198469	29.9873807345604
Zm00001eb314000	18.3256335179662	3.57393978494813	12.6321626266234	14.061272795181	20.849719666026	16.2057418063354	32.7590623498724	9.99579357818681
Zm00001eb361650	18.3256335179662	29.485003225822	33.0379637927074	28.1225455903621	3.29206099989884	9.53278929784436	4.09488279373405	5.55321865454823
Zm00001eb372320	17.3611264907048	22.3371236559258	18.4623915312188	22.2636819257033	2.19470733326589	11.4393471574132	9.0087421462149	29.9873807345604
Zm00001eb383230	19.2901405452275	27.698033333348	53.4437649587914	16.4048182610446	2.19470733326589	2.85983678935331	4.91385935248086	2.22128746181929
Zm00001eb384700	4.82253513630688	5.36090967742219	10.6887529917583	2.34354546586351	23.0444269992919	14.2991839467665	38.4918982611	28.8767370036508
Zm00001eb394150	4.82253513630688	15.1892440860295	10.6887529917583	0	31.8232563323555	11.4393471574132	30.302132673632	24.4341620800122
Zm00001eb024070	15.432112436182	12.5087892473184	12.6321626266234	15.2330455281128	26.3364879991907	20.9721364552576	15.5605546161894	12.2170810400061
Zm00001eb024110	7.71605621809101	20.5501537634517	2.91511445229771	25.7790001244986	17.5576586661272	15.252462876551	28.6641795561383	9.99579357818681
Zm00001eb033360	1.92901405452275	0.893484946237032	3.88681926973028	0	38.4073783321532	17.1590207361198	37.6729217023532	28.8767370036508
Zm00001eb050480	17.3611264907048	47.3547021505627	29.1511445229771	14.061272795181	4.38941466653179	2.85983678935331	4.91385935248086	6.66386238545787
Zm00001eb059600	19.2901405452275	5.36090967742219	23.3209156183817	16.4048182610446	17.5576586661272	10.4860682276288	20.4744139686702	17.7702996945543
Zm00001eb077570	12.5385913543979	10.7218193548444	28.1794397055445	10.5459545963858	15.3629513328613	13.3459050169821	26.2072498798979	9.99579357818681
Zm00001eb090530	0	0.893484946237032	0	0	53.7703296650144	22.8786943148265	31.9400857911256	21.1022308872833
Zm00001eb133920	20.2546475724889	9.82833440860735	4.85852408716285	26.9507728574303	13.1682439995954	7.62623143827549	27.0262264386447	21.1022308872833
Zm00001eb138790	12.5385913543979	13.4022741935555	5.83022890459542	4.68709093172702	26.3364879991907	27.6450889637486	25.3882733211511	11.1064373090965
Zm00001eb145080	106.095772998751	2.68045483871109	15.5472770789211	3.51531819879526	0	0	0	0
Zm00001eb148360	19.2901405452275	17.8696989247406	13.603867444056	1.17177273293175	35.1153173322543	2.85983678935331	22.9313436449107	15.549012232735
Zm00001eb153150	14.4676054089206	6.25439462365922	15.5472770789211	7.03063639759052	20.849719666026	26.6918100339642	19.6554374099234	18.880943425464
Zm00001eb157000	10.6095772998751	6.25439462365922	9.7170481743257	4.68709093172702	9.87618299969652	46.7106675594374	20.4744139686702	18.880943425464
Zm00001eb165340	18.3256335179662	11.6153043010814	14.5755722614886	12.8895000622493	18.6550123327601	16.2057418063354	17.198507733683	21.1022308872833
Zm00001eb196580	11.5740843271365	7.14787956989625	16.5189818963537	15.2330455281128	14.2655976662283	20.0188575254732	36.0349685848596	4.44257492363858
Zm00001eb200520	7.71605621809101	7.14787956989625	38.8681926973028	4.68709093172702	7.68147566643063	19.0655785956887	17.198507733683	26.6554495418315
Zm00001eb215460	13.5030983816593	36.6328827957183	17.4906867137863	23.4354546586351	15.3629513328613	11.4393471574132	6.55181246997448	5.55321865454823
Zm00001eb230390	14.4676054089206	17.8696989247406	14.5755722614886	7.03063639759052	24.1417806659248	19.0655785956887	10.6466952637085	23.3235183491026
Zm00001eb239760	21.2191545997503	5.36090967742219	22.3492108009491	7.03063639759052	34.0179636656214	7.62623143827549	18.8364608511766	14.4383685018254
Zm00001eb242780	17.3611264907048	26.8045483871109	11.6604578091908	8.20240913052228	9.87618299969652	14.2991839467665	21.293390527417	16.6596559636447
Zm00001eb274550	14.4676054089206	12.5087892473184	6.80193372202799	7.03063639759052	26.3364879991907	21.925415385042	18.0174842924298	23.3235183491026
Zm00001eb323260	29.8997178451027	27.698033333348	40.811602332168	22.2636819257033	1.09735366663295	0.953278929784436	2.45692967624043	4.44257492363858
Zm00001eb340960	9.64507027261376	19.6566688172147	8.74534335689313	7.03063639759052	35.1153173322543	11.4393471574132	30.302132673632	4.44257492363858
Zm00001eb343790	27.9707037905799	20.5501537634517	19.4340963486514	21.0919091927716	9.87618299969652	11.4393471574132	13.103624939949	5.55321865454823
Zm00001eb352760	2.89352108178413	2.68045483871109	8.74534335689313	9.37418186345403	12.0708903329624	13.3459050169821	55.690405994783	17.7702996945543
Zm00001eb359530	3.85802810904551	13.4022741935555	17.4906867137863	1.17177273293175	13.1682439995954	20.9721364552576	21.293390527417	37.7618868509279
Zm00001eb398480	22.1836616270117	31.2719731182961	16.5189818963537	26.9507728574303	7.68147566643063	6.67295250849105	10.6466952637085	7.77450611636752
Zm00001eb407220	0.964507027261376	21.4436387096888	9.7170481743257	8.20240913052228	14.2655976662283	39.0844361211619	15.5605546161894	18.880943425464
Zm00001eb418780	22.1836616270117	19.6566688172147	22.3492108009491	33.9814092550209	9.87618299969652	7.62623143827549	9.82771870496171	6.66386238545787
Zm00001eb095970	13.5030983816593	15.1892440860295	2.91511445229771	21.0919091927716	7.68147566643063	17.1590207361198	6.55181246997448	51.0896116218437
Zm00001eb158360	24.1126756815344	24.1240935483999	26.2360300706794	29.2943183232939	9.87618299969652	6.67295250849105	8.1897655874681	1.11064373090965
Zm00001eb168070	39.5447881177164	13.4022741935555	42.7550119670331	21.0919091927716	8.77882933306358	1.90655785956887	2.45692967624043	0
Zm00001eb188620	1.92901405452275	2.68045483871109	0.97170481743257	0	15.3629513328613	29.5516468233175	36.0349685848596	39.9831743127472
Zm00001eb206970	21.2191545997503	11.6153043010814	17.4906867137863	7.03063639759052	12.0708903329624	10.4860682276288	29.4831561148851	15.549012232735
Zm00001eb210390	8.68056324535239	16.0827290322666	9.7170481743257	16.4048182610446	24.1417806659248	20.0188575254732	16.3795311749362	18.880943425464
Zm00001eb252160	23.148168654273	7.14787956989625	22.3492108009491	12.8895000622493	7.68147566643063	6.67295250849105	26.2072498798979	21.1022308872833
Zm00001eb281010	13.5030983816593	0.893484946237032	7.77363853946056	5.85886366465877	24.1417806659248	18.1122996659043	24.5692967624043	35.5405993891086
Zm00001eb355400	12.5385913543979	22.3371236559258	11.6604578091908	11.7177273293175	24.1417806659248	11.4393471574132	25.3882733211511	6.66386238545787
Zm00001eb068990	9.64507027261376	15.1892440860295	0.97170481743257	5.85886366465877	25.2391343325578	25.7385311041798	24.5692967624043	18.880943425464
Zm00001eb077600	0	0	0	0	27.4338416658237	32.4114836126708	45.0437107310745	17.7702996945543
Zm00001eb089510	49.1898583903302	14.2957591397925	29.1511445229771	12.8895000622493	1.09735366663295	7.62623143827549	9.82771870496171	1.11064373090965
Zm00001eb101630	21.2191545997503	15.1892440860295	13.603867444056	15.2330455281128	19.752365999393	14.2991839467665	21.293390527417	5.55321865454823
Zm00001eb154940	7.71605621809101	19.6566688172147	7.77363853946056	3.51531819879526	16.4603049994942	23.8319732446109	28.6641795561383	15.549012232735
Zm00001eb219100	16.3966194634434	9.82833440860735	25.2643252532468	9.37418186345403	21.9470733326589	9.53278929784436	20.4744139686702	14.4383685018254
Zm00001eb221980	48.2253513630688	16.9762139785036	11.6604578091908	8.20240913052228	21.9470733326589	0.953278929784436	12.2846483812021	6.66386238545787
Zm00001eb229420	12.5385913543979	15.1892440860295	20.405801166084	9.37418186345403	14.2655976662283	20.9721364552576	18.0174842924298	15.549012232735
Zm00001eb260690	5.78704216356826	37.5263677419553	11.6604578091908	23.4354546586351	8.77882933306358	11.4393471574132	17.198507733683	9.99579357818681
Zm00001eb264510	8.68056324535239	9.82833440860735	7.77363853946056	8.20240913052228	16.4603049994942	26.6918100339642	40.9488279373405	2.22128746181929
Zm00001eb265150	9.64507027261376	2.68045483871109	1.94340963486514	5.85886366465877	53.7703296650144	19.0655785956887	23.7503202036575	13.3277247709157
Zm00001eb293290	14.4676054089206	4.46742473118516	2.91511445229771	2.34354546586351	49.3809149984826	16.2057418063354	6.55181246997448	38.8725305818376
Zm00001eb318920	22.1836616270117	16.9762139785036	24.2926204358143	2.34354546586351	25.2391343325578	15.252462876551	7.37078902872129	14.4383685018254
Zm00001eb324580	7.71605621809101	0	1.94340963486514	3.51531819879526	28.5311953324566	22.8786943148265	31.1211092323788	32.2086681963797
Zm00001eb377010	5.78704216356826	9.82833440860735	19.4340963486514	8.20240913052228	16.4603049994942	6.67295250849105	24.5692967624043	37.7618868509279
Zm00001eb028330	20.2546475724889	8.04136451613329	25.2643252532468	2.34354546586351	25.2391343325578	17.1590207361198	21.293390527417	4.44257492363858
Zm00001eb031200	39.5447881177164	33.0589430107702	33.0379637927074	19.9201364598398	0	0	0	0
Zm00001eb053920	27.0061967633185	5.36090967742219	23.3209156183817	8.20240913052228	40.602085665419	6.67295250849105	13.9226014986958	3.33193119272894
Zm00001eb094750	17.3611264907048	11.6153043010814	27.207734888112	8.20240913052228	25.2391343325578	6.67295250849105	21.293390527417	7.77450611636752
Zm00001eb110940	17.3611264907048	10.7218193548444	16.5189818963537	9.37418186345403	29.6285489990896	9.53278929784436	23.7503202036575	8.88514984727716
Zm00001eb111200	7.71605621809101	7.14787956989625	13.603867444056	8.20240913052228	30.7259026657225	18.1122996659043	29.4831561148851	9.99579357818681
Zm00001eb113080	61.7284497447281	11.6153043010814	12.6321626266234	14.061272795181	7.68147566643063	5.71967357870662	10.6466952637085	1.11064373090965
Zm00001eb189340	10.6095772998751	1.78696989247406	0	3.51531819879526	47.1862076652167	21.925415385042	21.293390527417	23.3235183491026
Zm00001eb207880	26.0416897360572	6.25439462365922	10.6887529917583	3.51531819879526	29.6285489990896	8.57951036805992	15.5605546161894	28.8767370036508
Zm00001eb230860	4.82253513630688	19.6566688172147	9.7170481743257	23.4354546586351	14.2655976662283	18.1122996659043	15.5605546161894	23.3235183491026
Zm00001eb246490	2.89352108178413	7.14787956989625	15.5472770789211	3.51531819879526	19.752365999393	12.3926260871977	40.9488279373405	19.9915871563736
Zm00001eb255150	15.432112436182	20.5501537634517	28.1794397055445	36.3249547208844	3.29206099989884	10.4860682276288	9.0087421462149	5.55321865454823
Zm00001eb291790	21.2191545997503	21.4436387096888	33.0379637927074	19.9201364598398	6.58412199979768	6.67295250849105	6.55181246997448	12.2170810400061
Zm00001eb320480	16.3966194634434	24.1240935483999	12.6321626266234	28.1225455903621	3.29206099989884	21.925415385042	13.103624939949	6.66386238545787
Zm00001eb322810	78.1250692081715	2.68045483871109	0	14.061272795181	25.2391343325578	0	4.91385935248086	4.44257492363858
Zm00001eb375830	13.5030983816593	33.9524279570072	33.0379637927074	22.2636819257033	2.19470733326589	0.953278929784436	16.3795311749362	1.11064373090965
Zm00001eb403750	1.92901405452275	6.25439462365922	17.4906867137863	3.51531819879526	20.849719666026	20.0188575254732	30.302132673632	24.4341620800122
Zm00001eb404610	27.0061967633185	16.9762139785036	31.0945541578422	12.8895000622493	13.1682439995954	9.53278929784436	12.2846483812021	2.22128746181929
Zm00001eb414830	21.2191545997503	11.6153043010814	25.2643252532468	12.8895000622493	20.849719666026	19.0655785956887	12.2846483812021	3.33193119272894
Zm00001eb419240	17.3611264907048	36.6328827957183	5.83022890459542	30.4660910562256	8.77882933306358	22.8786943148265	4.91385935248086	0
Zm00001eb009610	13.5030983816593	14.2957591397925	15.5472770789211	9.37418186345403	35.1153173322543	11.4393471574132	20.4744139686702	5.55321865454823
Zm00001eb048190	31.8287318996254	17.8696989247406	19.4340963486514	10.5459545963858	12.0708903329624	11.4393471574132	12.2846483812021	8.88514984727716
Zm00001eb064880	13.5030983816593	22.3371236559258	17.4906867137863	14.061272795181	17.5576586661272	10.4860682276288	16.3795311749362	13.3277247709157
Zm00001eb079370	11.5740843271365	18.7631838709777	31.0945541578422	28.1225455903621	4.38941466653179	9.53278929784436	14.7415780574426	7.77450611636752
Zm00001eb138770	2.89352108178413	8.93484946237032	0	1.17177273293175	17.5576586661272	54.3368989977128	22.1123670861639	15.549012232735
Zm00001eb161350	16.3966194634434	11.6153043010814	7.77363853946056	11.7177273293175	8.77882933306358	27.6450889637486	13.103624939949	29.9873807345604
Zm00001eb187540	25.0771827087958	8.93484946237032	14.5755722614886	11.7177273293175	12.0708903329624	13.3459050169821	26.2072498798979	11.1064373090965
Zm00001eb202020	16.3966194634434	8.04136451613329	7.77363853946056	0	36.2126709988873	14.2991839467665	23.7503202036575	18.880943425464
Zm00001eb245850	2.89352108178413	3.57393978494813	3.88681926973028	0	7.68147566643063	36.2245993318086	35.2159920261128	32.2086681963797
Zm00001eb267300	3.85802810904551	5.36090967742219	10.6887529917583	12.8895000622493	15.3629513328613	35.2713204020241	25.3882733211511	15.549012232735
Zm00001eb272110	38.5802810904551	0.893484946237032	6.80193372202799	36.3249547208844	18.6550123327601	9.53278929784436	3.27590623498724	19.9915871563736
Zm00001eb283260	18.3256335179662	25.9110634408739	30.1228493404097	7.03063639759052	13.1682439995954	11.4393471574132	15.5605546161894	0
Zm00001eb290640	11.5740843271365	5.36090967742219	1.94340963486514	8.20240913052228	35.1153173322543	29.5516468233175	20.4744139686702	14.4383685018254
Zm00001eb291950	20.2546475724889	7.14787956989625	21.3775059835165	7.03063639759052	24.1417806659248	18.1122996659043	18.0174842924298	8.88514984727716
Zm00001eb316770	19.2901405452275	12.5087892473184	16.5189818963537	12.8895000622493	19.752365999393	15.252462876551	9.0087421462149	23.3235183491026
Zm00001eb353220	0	0	0	0	34.0179636656214	30.5049257531019	37.6729217023532	21.1022308872833
Zm00001eb359090	9.64507027261376	13.4022741935555	18.4623915312188	2.34354546586351	12.0708903329624	26.6918100339642	22.1123670861639	17.7702996945543
Zm00001eb373220	10.6095772998751	19.6566688172147	16.5189818963537	11.7177273293175	10.9735366663295	14.2991839467665	31.1211092323788	5.55321865454823
Zm00001eb374060	0.964507027261376	9.82833440860735	10.6887529917583	22.2636819257033	9.87618299969652	23.8319732446109	21.293390527417	28.8767370036508
Zm00001eb429690	27.9707037905799	16.9762139785036	25.2643252532468	1.17177273293175	18.6550123327601	15.252462876551	10.6466952637085	7.77450611636752
Zm00001eb009800	31.8287318996254	22.3371236559258	34.00966861014	10.5459545963858	13.1682439995954	2.85983678935331	4.09488279373405	5.55321865454823
Zm00001eb039500	6.75154919082964	13.4022741935555	5.83022890459542	3.51531819879526	47.1862076652167	12.3926260871977	12.2846483812021	27.7660932727411
Zm00001eb049540	35.6867600086709	14.2957591397925	16.5189818963537	29.2943183232939	10.9735366663295	3.81311571913774	9.0087421462149	7.77450611636752
Zm00001eb071790	36.6512670359323	22.3371236559258	26.2360300706794	12.8895000622493	1.09735366663295	3.81311571913774	9.82771870496171	9.99579357818681
Zm00001eb076940	3.85802810904551	0	4.85852408716285	0	51.5756223317485	33.3647625424553	15.5605546161894	18.880943425464
Zm00001eb097920	0	0.893484946237032	0	1.17177273293175	30.7259026657225	21.925415385042	50.7765466423022	13.3277247709157
Zm00001eb110960	12.5385913543979	15.1892440860295	21.3775059835165	5.85886366465877	18.6550123327601	25.7385311041798	9.82771870496171	15.549012232735
Zm00001eb130370	30.864224872364	8.93484946237032	19.4340963486514	26.9507728574303	17.5576586661272	4.76639464892218	9.82771870496171	9.99579357818681
Zm00001eb132140	11.5740843271365	9.82833440860735	15.5472770789211	11.7177273293175	25.2391343325578	10.4860682276288	23.7503202036575	16.6596559636447
Zm00001eb141600	27.9707037905799	19.6566688172147	50.5286505064937	11.7177273293175	6.58412199979768	1.90655785956887	3.27590623498724	2.22128746181929
Zm00001eb174790	6.75154919082964	7.14787956989625	0	4.68709093172702	9.87618299969652	25.7385311041798	9.82771870496171	66.6386238545787
Zm00001eb193120	19.2901405452275	10.7218193548444	11.6604578091908	11.7177273293175	37.3100246655202	8.57951036805992	14.7415780574426	13.3277247709157
Zm00001eb195130	20.2546475724889	7.14787956989625	30.1228493404097	5.85886366465877	27.4338416658237	8.57951036805992	14.7415780574426	11.1064373090965
Zm00001eb221350	13.5030983816593	19.6566688172147	13.603867444056	8.20240913052228	31.8232563323555	15.252462876551	13.9226014986958	8.88514984727716
Zm00001eb254110	10.6095772998751	25.0175784946369	15.5472770789211	10.5459545963858	19.752365999393	26.6918100339642	5.73283591122767	11.1064373090965
Zm00001eb257040	6.75154919082964	11.6153043010814	1.94340963486514	8.20240913052228	25.2391343325578	17.1590207361198	27.8452029973915	25.5448058109218
Zm00001eb260790	20.2546475724889	15.1892440860295	21.3775059835165	19.9201364598398	14.2655976662283	2.85983678935331	20.4744139686702	9.99579357818681
Zm00001eb277140	0	0	0.97170481743257	0	15.3629513328613	39.0844361211619	47.500640407315	14.4383685018254
Zm00001eb296730	15.432112436182	16.9762139785036	24.2926204358143	10.5459545963858	10.9735366663295	11.4393471574132	16.3795311749362	17.7702996945543
Zm00001eb298020	5.78704216356826	27.698033333348	4.85852408716285	1.17177273293175	30.7259026657225	20.9721364552576	19.6554374099234	11.1064373090965
Zm00001eb327960	10.6095772998751	21.4436387096888	21.3775059835165	14.061272795181	10.9735366663295	13.3459050169821	18.8364608511766	12.2170810400061
Zm00001eb397030	0	35.7393978494813	8.74534335689313	16.4048182610446	0	47.6639464892218	4.91385935248086	8.88514984727716
Zm00001eb401090	10.6095772998751	4.46742473118516	18.4623915312188	4.68709093172702	24.1417806659248	16.2057418063354	23.7503202036575	22.2128746181929
Zm00001eb009670	24.1126756815344	32.1654580645331	39.8398975147354	19.9201364598398	0	0	3.27590623498724	3.33193119272894
Zm00001eb057080	7.71605621809101	28.591518279585	10.6887529917583	8.20240913052228	17.5576586661272	17.1590207361198	22.9313436449107	6.66386238545787
Zm00001eb089080	26.0416897360572	8.04136451613329	11.6604578091908	9.37418186345403	15.3629513328613	16.2057418063354	18.0174842924298	18.880943425464
Zm00001eb097370	6.75154919082964	7.14787956989625	8.74534335689313	11.7177273293175	16.4603049994942	20.0188575254732	25.3882733211511	27.7660932727411
Zm00001eb102000	22.1836616270117	10.7218193548444	12.6321626266234	15.2330455281128	29.6285489990896	4.76639464892218	17.198507733683	13.3277247709157
Zm00001eb104330	0.964507027261376	0	0	0	29.6285489990896	28.5983678935331	37.6729217023532	24.4341620800122
Zm00001eb116090	48.2253513630688	40.2068225806664	14.5755722614886	12.8895000622493	0	0.953278929784436	3.27590623498724	0
Zm00001eb127590	14.4676054089206	2.68045483871109	11.6604578091908	15.2330455281128	18.6550123327601	20.0188575254732	13.103624939949	32.2086681963797
Zm00001eb142870	30.864224872364	7.14787956989625	14.5755722614886	9.37418186345403	29.6285489990896	4.76639464892218	18.0174842924298	9.99579357818681
Zm00001eb154180	20.2546475724889	12.5087892473184	25.2643252532468	7.03063639759052	6.58412199979768	11.4393471574132	31.9400857911256	2.22128746181929
Zm00001eb179800	0	0	0.97170481743257	0	37.3100246655202	40.0377150509463	15.5605546161894	33.3193119272894
Zm00001eb188320	35.6867600086709	28.591518279585	29.1511445229771	22.2636819257033	0	3.81311571913774	1.63795311749362	2.22128746181929
Zm00001eb253370	8.68056324535239	20.5501537634517	24.2926204358143	21.0919091927716	9.87618299969652	15.252462876551	17.198507733683	5.55321865454823
Zm00001eb262900	55.9414075811598	16.0827290322666	26.2360300706794	26.9507728574303	0	0	0	0
Zm00001eb305350	27.9707037905799	18.7631838709777	13.603867444056	8.20240913052228	14.2655976662283	11.4393471574132	12.2846483812021	16.6596559636447
Zm00001eb325890	12.5385913543979	2.68045483871109	16.5189818963537	26.9507728574303	9.87618299969652	7.62623143827549	15.5605546161894	37.7618868509279
Zm00001eb334090	34.7222529814096	5.36090967742219	8.74534335689313	38.6685001867479	20.849719666026	4.76639464892218	1.63795311749362	17.7702996945543
Zm00001eb341430	0	0	1.94340963486514	0	27.4338416658237	27.6450889637486	31.1211092323788	35.5405993891086
Zm00001eb399520	40.5092951449778	28.591518279585	4.85852408716285	5.85886366465877	5.48676833316474	8.57951036805992	10.6466952637085	16.6596559636447
Zm00001eb408570	19.2901405452275	15.1892440860295	20.405801166084	15.2330455281128	6.58412199979768	12.3926260871977	16.3795311749362	17.7702996945543
Zm00001eb409360	32.7932389268868	11.6153043010814	22.3492108009491	14.061272795181	14.2655976662283	9.53278929784436	11.4656718224553	7.77450611636752
Zm00001eb421410	16.3966194634434	15.1892440860295	14.5755722614886	22.2636819257033	10.9735366663295	17.1590207361198	18.8364608511766	7.77450611636752
Zm00001eb059510	20.2546475724889	5.36090967742219	12.6321626266234	15.2330455281128	15.3629513328613	24.7852521743953	13.9226014986958	16.6596559636447
Zm00001eb129450	0	2.68045483871109	3.88681926973028	1.17177273293175	32.9206099989884	23.8319732446109	37.6729217023532	17.7702996945543
Zm00001eb169670	30.864224872364	14.2957591397925	17.4906867137863	22.2636819257033	9.87618299969652	9.53278929784436	13.103624939949	5.55321865454823
Zm00001eb175830	35.6867600086709	18.7631838709777	27.207734888112	12.8895000622493	5.48676833316474	4.76639464892218	13.103624939949	2.22128746181929
Zm00001eb238970	48.2253513630688	19.6566688172147	35.9530782450051	18.7483637269081	0	0	0	0
Zm00001eb309000	27.9707037905799	33.0589430107702	16.5189818963537	35.1531819879526	6.58412199979768	0.953278929784436	3.27590623498724	1.11064373090965
Zm00001eb328120	27.9707037905799	28.591518279585	26.2360300706794	21.0919091927716	1.09735366663295	5.71967357870662	4.09488279373405	7.77450611636752
Zm00001eb353570	16.3966194634434	21.4436387096888	41.7833071496005	18.7483637269081	13.1682439995954	4.76639464892218	5.73283591122767	1.11064373090965
Zm00001eb359470	32.7932389268868	21.4436387096888	28.1794397055445	29.2943183232939	2.19470733326589	0	8.1897655874681	1.11064373090965
Zm00001eb376200	9.64507027261376	14.2957591397925	10.6887529917583	17.5765909939763	13.1682439995954	24.7852521743953	9.82771870496171	25.5448058109218
Zm00001eb383700	0	0	0	0	27.4338416658237	36.2245993318086	22.1123670861639	38.8725305818376
Zm00001eb429360	3.85802810904551	0.893484946237032	0	0	46.0888539985838	21.925415385042	19.6554374099234	34.429955658199
Zm00001eb002190	8.68056324535239	15.1892440860295	13.603867444056	12.8895000622493	8.77882933306358	17.1590207361198	23.7503202036575	19.9915871563736
Zm00001eb009630	33.7577459541482	10.7218193548444	12.6321626266234	15.2330455281128	9.87618299969652	5.71967357870662	27.8452029973915	2.22128746181929
Zm00001eb093570	33.7577459541482	22.3371236559258	36.9247830624377	28.1225455903621	0	0	0	2.22128746181929
Zm00001eb103940	14.4676054089206	12.5087892473184	16.5189818963537	15.2330455281128	9.87618299969652	4.76639464892218	31.9400857911256	13.3277247709157
Zm00001eb120250	29.8997178451027	14.2957591397925	6.80193372202799	8.20240913052228	9.87618299969652	33.3647625424553	14.7415780574426	1.11064373090965
Zm00001eb143800	27.9707037905799	49.1416720430367	15.5472770789211	28.1225455903621	0	0	0	0
Zm00001eb151040	2.89352108178413	18.7631838709777	19.4340963486514	4.68709093172702	13.1682439995954	8.57951036805992	18.8364608511766	35.5405993891086
Zm00001eb192420	18.3256335179662	23.2306086021628	14.5755722614886	8.20240913052228	15.3629513328613	15.252462876551	13.9226014986958	11.1064373090965
Zm00001eb231640	19.2901405452275	16.9762139785036	28.1794397055445	12.8895000622493	10.9735366663295	10.4860682276288	12.2846483812021	9.99579357818681
Zm00001eb231940	48.2253513630688	29.485003225822	27.207734888112	9.37418186345403	1.09735366663295	0.953278929784436	1.63795311749362	1.11064373090965
Zm00001eb240460	40.5092951449778	3.57393978494813	3.88681926973028	24.6072273915668	13.1682439995954	21.925415385042	8.1897655874681	8.88514984727716
Zm00001eb283930	55.9414075811598	15.1892440860295	32.0662589752748	0	2.19470733326589	1.90655785956887	3.27590623498724	8.88514984727716
Zm00001eb287000	31.8287318996254	18.7631838709777	25.2643252532468	29.2943183232939	14.2655976662283	2.85983678935331	1.63795311749362	1.11064373090965
Zm00001eb337110	6.75154919082964	14.2957591397925	15.5472770789211	24.6072273915668	4.38941466653179	20.9721364552576	18.0174842924298	17.7702996945543
Zm00001eb344360	21.2191545997503	57.18303655917	9.7170481743257	24.6072273915668	2.19470733326589	4.76639464892218	0	0
Zm00001eb358230	30.864224872364	15.1892440860295	56.3588794110891	9.37418186345403	2.19470733326589	0.953278929784436	4.91385935248086	0
Zm00001eb360460	78.1250692081715	4.46742473118516	13.603867444056	0	19.752365999393	0	4.91385935248086	0
Zm00001eb384360	30.864224872364	3.57393978494813	33.0379637927074	8.20240913052228	14.2655976662283	0.953278929784436	20.4744139686702	8.88514984727716
Zm00001eb388290	2.89352108178413	11.6153043010814	12.6321626266234	26.9507728574303	26.3364879991907	19.0655785956887	20.4744139686702	3.33193119272894
Zm00001eb406160	12.5385913543979	33.0589430107702	18.4623915312188	30.4660910562256	3.29206099989884	10.4860682276288	8.1897655874681	5.55321865454823
Zm00001eb406850	12.5385913543979	16.9762139785036	13.603867444056	19.9201364598398	7.68147566643063	14.2991839467665	24.5692967624043	9.99579357818681
Zm00001eb422550	12.5385913543979	25.0175784946369	48.5852408716285	14.061272795181	2.19470733326589	3.81311571913774	10.6466952637085	2.22128746181929
Zm00001eb121500	13.5030983816593	14.2957591397925	21.3775059835165	14.061272795181	16.4603049994942	16.2057418063354	11.4656718224553	14.4383685018254
Zm00001eb140690	40.5092951449778	15.1892440860295	18.4623915312188	9.37418186345403	17.5576586661272	0.953278929784436	8.1897655874681	11.1064373090965
Zm00001eb163060	10.6095772998751	2.68045483871109	8.74534335689313	1.17177273293175	25.2391343325578	13.3459050169821	45.8626872898213	6.66386238545787
Zm00001eb187770	26.0416897360572	5.36090967742219	14.5755722614886	0	27.4338416658237	7.62623143827549	31.1211092323788	4.44257492363858
Zm00001eb199260	24.1126756815344	11.6153043010814	6.80193372202799	16.4048182610446	23.0444269992919	3.81311571913774	26.2072498798979	7.77450611636752
Zm00001eb228030	7.71605621809101	9.82833440860735	4.85852408716285	7.03063639759052	25.2391343325578	20.0188575254732	24.5692967624043	21.1022308872833
Zm00001eb262340	1.92901405452275	0	0	0	43.8941466653179	22.8786943148265	26.2072498798979	27.7660932727411
Zm00001eb272040	75.2315481263874	0	12.6321626266234	1.17177273293175	15.3629513328613	3.81311571913774	10.6466952637085	0
