gene_id	C_24_Tol
Zm00001eb313030	435
Zm00001eb313040	0
Zm00001eb313050	19
Zm00001eb313060	50
Zm00001eb313070	0
Zm00001eb313080	3.2
Zm00001eb313090	0
Zm00001eb313100	0
Zm00001eb313120	0
Zm00001eb313130	0
Zm00001eb313140	3
Zm00001eb313150	0
Zm00001eb313160	64
Zm00001eb313170	0
Zm00001eb313180	0
Zm00001eb313190	52
Zm00001eb313200	0
Zm00001eb313210	0
Zm00001eb313220	0
Zm00001eb313250	1160.64
Zm00001eb313260	570
Zm00001eb313270	3
Zm00001eb313280	14
Zm00001eb313290	179
Zm00001eb313300	731
Zm00001eb313310	1545
Zm00001eb313320	33
Zm00001eb313340	0
Zm00001eb313350	15
Zm00001eb313360	1
Zm00001eb313370	394
Zm00001eb313380	0
Zm00001eb313390	351.83
Zm00001eb313400	2497.39
Zm00001eb313410	1226.77
Zm00001eb313420	0
Zm00001eb313430	1035
Zm00001eb313440	351
Zm00001eb313450	40
Zm00001eb313460	304
Zm00001eb313470	44
Zm00001eb313490	269
Zm00001eb313500	1708
Zm00001eb313510	250
Zm00001eb313520	686
Zm00001eb313530	1842
Zm00001eb313540	240
Zm00001eb313550	3
Zm00001eb313560	0
Zm00001eb313570	125
Zm00001eb313580	47
Zm00001eb313590	458
Zm00001eb313600	68
Zm00001eb313610	0
Zm00001eb313620	4
Zm00001eb313630	0
Zm00001eb313640	0
Zm00001eb313650	21
Zm00001eb313660	164
Zm00001eb313680	0
Zm00001eb313690	9018.6
Zm00001eb313700	1379
Zm00001eb313720	5327.69
Zm00001eb313730	6780
Zm00001eb313740	0
Zm00001eb313750	2
Zm00001eb313760	0
Zm00001eb313770	0
Zm00001eb313780	27
Zm00001eb313790	0
Zm00001eb313800	2.54
Zm00001eb313810	7.46
Zm00001eb313820	1431
Zm00001eb313830	0
Zm00001eb313840	10.2
Zm00001eb313850	5517
Zm00001eb313860	0
Zm00001eb313870	0
Zm00001eb313880	0
Zm00001eb313890	551
Zm00001eb313900	72
Zm00001eb313910	0
Zm00001eb313920	69
Zm00001eb313930	132
Zm00001eb313940	0
Zm00001eb313950	154
Zm00001eb313960	1856
Zm00001eb313970	118
Zm00001eb313980	605
Zm00001eb314000	17
Zm00001eb314010	64
Zm00001eb314020	1185
Zm00001eb314030	0
Zm00001eb314040	357
Zm00001eb314050	1971
Zm00001eb314060	50
Zm00001eb314070	0
Zm00001eb314080	295
Zm00001eb314090	92
Zm00001eb314110	18
Zm00001eb314120	1054
Zm00001eb314130	319.57
Zm00001eb314140	28
Zm00001eb314150	0
Zm00001eb314160	130
Zm00001eb314170	1
Zm00001eb314180	171
Zm00001eb314190	4
Zm00001eb314200	1
Zm00001eb314210	0
Zm00001eb314220	6406
Zm00001eb314230	41
Zm00001eb314240	121
Zm00001eb314250	170
Zm00001eb314260	837
Zm00001eb314270	691
Zm00001eb314280	8984.21
Zm00001eb314290	133
Zm00001eb314300	2568
Zm00001eb314310	138
Zm00001eb314320	182
Zm00001eb314330	69
Zm00001eb314340	6
Zm00001eb314350	138
Zm00001eb314360	27
Zm00001eb314370	2
Zm00001eb314380	8
Zm00001eb314390	245
Zm00001eb314400	0
Zm00001eb314410	0
Zm00001eb314420	13
Zm00001eb314430	337
Zm00001eb314440	171.88
Zm00001eb314450	43.41
Zm00001eb314460	0
Zm00001eb314470	338.71
Zm00001eb314480	0
Zm00001eb314490	8237
Zm00001eb314500	146
Zm00001eb314510	509
Zm00001eb314520	7
Zm00001eb314530	82
Zm00001eb314540	166
Zm00001eb314550	2
Zm00001eb314560	0
Zm00001eb314570	33
Zm00001eb314580	326.27
Zm00001eb314590	164
Zm00001eb314600	2179
Zm00001eb314610	356
Zm00001eb314620	1490
Zm00001eb314630	55
Zm00001eb314640	0
Zm00001eb314650	0
Zm00001eb314660	951
Zm00001eb314670	15
Zm00001eb314680	249
Zm00001eb314690	251
Zm00001eb314700	159
Zm00001eb314710	321
Zm00001eb314720	650.85
Zm00001eb314740	2
Zm00001eb314750	61
Zm00001eb314760	0
Zm00001eb314770	134
Zm00001eb314780	180
Zm00001eb314790	120
Zm00001eb314810	200
Zm00001eb314820	242
Zm00001eb314830	239
Zm00001eb314840	1010
Zm00001eb314850	0
Zm00001eb314860	283
Zm00001eb314870	0
Zm00001eb314880	64
Zm00001eb314890	79
Zm00001eb314900	4
Zm00001eb314910	0
Zm00001eb314920	0
Zm00001eb314930	17
Zm00001eb314950	118
Zm00001eb314960	2
Zm00001eb314970	144
Zm00001eb314990	0
Zm00001eb315000	145
Zm00001eb315010	105
Zm00001eb315020	2502
Zm00001eb315030	315
Zm00001eb315040	79
Zm00001eb315050	67
Zm00001eb315060	441
Zm00001eb315090	0
Zm00001eb315100	792.12
Zm00001eb315110	151.88
Zm00001eb315130	183
Zm00001eb315140	73
Zm00001eb315150	103
Zm00001eb315160	0
Zm00001eb315170	978
Zm00001eb315190	1
Zm00001eb315200	96.84
Zm00001eb315210	130.16
Zm00001eb315220	0
Zm00001eb315230	0
Zm00001eb315240	842
Zm00001eb315250	0
Zm00001eb315260	3
Zm00001eb315270	33
Zm00001eb315280	6
Zm00001eb315290	39
Zm00001eb315300	0
Zm00001eb315310	140
Zm00001eb315320	149
Zm00001eb315330	44.09
Zm00001eb315340	1273.91
Zm00001eb315350	363
Zm00001eb315360	0
Zm00001eb315370	0
Zm00001eb315380	0
Zm00001eb315390	24
Zm00001eb315400	68
Zm00001eb315410	1007
Zm00001eb315420	4025
Zm00001eb315430	230
Zm00001eb315450	35
Zm00001eb315460	697
Zm00001eb315470	779
Zm00001eb315480	0
Zm00001eb315490	568.12
Zm00001eb315500	448.88
Zm00001eb315510	0
Zm00001eb315520	0
Zm00001eb315530	1708
Zm00001eb315540	0
Zm00001eb315550	5
Zm00001eb315560	0
Zm00001eb315570	0
Zm00001eb315580	38
Zm00001eb315590	1
Zm00001eb315600	26
Zm00001eb315610	103
Zm00001eb315620	76
Zm00001eb315640	3
Zm00001eb315650	1578
Zm00001eb315660	255
Zm00001eb315670	2
Zm00001eb315680	1
Zm00001eb315690	8
Zm00001eb315700	0
Zm00001eb315710	781
Zm00001eb315720	0
Zm00001eb315730	0
Zm00001eb315740	0
Zm00001eb315750	1425
Zm00001eb315760	606
Zm00001eb315770	181
Zm00001eb315780	848
Zm00001eb315790	36
Zm00001eb315800	1.42
Zm00001eb315810	0
Zm00001eb315820	0
Zm00001eb315830	48
Zm00001eb315840	497
Zm00001eb315850	4
Zm00001eb315860	21
Zm00001eb315870	246
Zm00001eb315880	1429
Zm00001eb315890	0
Zm00001eb315900	1671
Zm00001eb315910	1343
Zm00001eb315920	190
Zm00001eb315930	304
Zm00001eb315940	165
Zm00001eb315950	113
Zm00001eb315960	1
Zm00001eb315970	425
Zm00001eb315980	0
Zm00001eb315990	107
Zm00001eb316000	0
Zm00001eb316010	0
Zm00001eb316030	9
Zm00001eb316040	0
Zm00001eb316050	756
Zm00001eb316060	0
Zm00001eb316070	34
Zm00001eb316080	910
Zm00001eb316090	0
Zm00001eb316100	2267
Zm00001eb316110	0
Zm00001eb316120	1245
Zm00001eb316130	352.49
Zm00001eb316140	16.51
Zm00001eb316150	23
Zm00001eb316170	14
Zm00001eb316180	132
Zm00001eb316190	5
Zm00001eb316200	0
Zm00001eb316210	44
Zm00001eb316220	1
Zm00001eb316240	8
Zm00001eb316250	0
Zm00001eb316260	585
Zm00001eb316270	1
Zm00001eb316280	2
Zm00001eb316290	1609
Zm00001eb316300	991
Zm00001eb316310	832
Zm00001eb316320	36
Zm00001eb316330	0
Zm00001eb316340	33
Zm00001eb316350	140
Zm00001eb316370	4
Zm00001eb316390	24
Zm00001eb316400	1
Zm00001eb316410	6265
Zm00001eb316420	392.69
Zm00001eb316430	3.31
Zm00001eb316440	194
Zm00001eb316450	1330
Zm00001eb316460	2145.86
Zm00001eb316470	14.14
Zm00001eb316480	0
Zm00001eb316500	1929
Zm00001eb316510	36
Zm00001eb316520	7289.99
Zm00001eb316530	140
Zm00001eb316540	240
Zm00001eb316570	58
Zm00001eb316580	200
Zm00001eb316590	68
Zm00001eb316610	481
Zm00001eb316620	1079
Zm00001eb316630	2857
Zm00001eb316640	429
Zm00001eb316660	540
Zm00001eb316680	0
Zm00001eb316690	0
Zm00001eb316700	46.91
Zm00001eb316710	70.15
Zm00001eb316720	138
Zm00001eb316730	616
Zm00001eb316740	110
Zm00001eb316750	0
Zm00001eb316760	0
Zm00001eb316770	0
Zm00001eb316780	0
Zm00001eb316790	362
Zm00001eb316800	178
Zm00001eb316810	96
Zm00001eb316820	0
Zm00001eb316830	37
Zm00001eb316840	72
Zm00001eb316850	16
Zm00001eb316860	16
Zm00001eb316870	2405
Zm00001eb316880	250
Zm00001eb316890	0
Zm00001eb316900	1
Zm00001eb316910	927
Zm00001eb316920	5843
Zm00001eb316930	171
Zm00001eb316940	318
Zm00001eb316950	2
Zm00001eb316960	4626
Zm00001eb316980	0
Zm00001eb316990	1178
Zm00001eb317000	3
Zm00001eb317010	1
Zm00001eb317020	4
Zm00001eb317030	405
Zm00001eb317040	78
Zm00001eb317050	83
Zm00001eb317060	598
Zm00001eb317070	111
Zm00001eb317080	776
Zm00001eb317090	4340
Zm00001eb317100	926
Zm00001eb317110	237
Zm00001eb317120	0
Zm00001eb317130	62
Zm00001eb317140	1541
Zm00001eb317150	0
Zm00001eb317160	818
Zm00001eb317170	199
Zm00001eb317180	3066
Zm00001eb317190	2397
Zm00001eb317200	8
Zm00001eb317210	340
Zm00001eb317230	491
Zm00001eb317250	0
Zm00001eb317260	0
Zm00001eb317270	0
Zm00001eb317280	26.3
Zm00001eb317290	0
Zm00001eb317300	919.71
Zm00001eb317310	441
Zm00001eb317320	1
Zm00001eb317330	0
Zm00001eb317340	0
Zm00001eb317350	506
Zm00001eb317360	0
Zm00001eb317370	0
Zm00001eb317380	251
Zm00001eb317400	0
Zm00001eb317410	115
Zm00001eb317420	558
Zm00001eb317430	2048
Zm00001eb317440	505
Zm00001eb317450	5069
Zm00001eb317460	856
Zm00001eb317470	2504
Zm00001eb317480	2540
Zm00001eb317490	969
Zm00001eb317500	1399
Zm00001eb317510	13.48
Zm00001eb317520	8.52
Zm00001eb317530	47.09
Zm00001eb317540	725.91
Zm00001eb317550	0
Zm00001eb317560	1
Zm00001eb317570	0
Zm00001eb317580	1498
Zm00001eb317590	655
Zm00001eb317600	0
Zm00001eb317610	0
Zm00001eb317630	508.67
Zm00001eb317640	93
Zm00001eb317650	199.52
Zm00001eb317670	61.03
Zm00001eb317680	3464
Zm00001eb317690	0
Zm00001eb317700	4
Zm00001eb317710	5177
Zm00001eb317720	3487
Zm00001eb317730	4
Zm00001eb317740	99
Zm00001eb317760	35
Zm00001eb317770	16
Zm00001eb317790	646
Zm00001eb317800	292
Zm00001eb317810	5214
Zm00001eb317820	1
Zm00001eb317830	46
Zm00001eb317850	0
Zm00001eb317860	1494
Zm00001eb317870	0
Zm00001eb317880	0
Zm00001eb317890	49
Zm00001eb317900	0
Zm00001eb317910	2411
Zm00001eb317920	1125
Zm00001eb317930	286
Zm00001eb317940	166
Zm00001eb317950	0
Zm00001eb317960	0
Zm00001eb317980	0.58
Zm00001eb317990	686
Zm00001eb318020	1000
Zm00001eb318030	1476
Zm00001eb318050	0
Zm00001eb318060	70
Zm00001eb318070	842
Zm00001eb318080	32
Zm00001eb318090	4
Zm00001eb318100	2
Zm00001eb318110	2
Zm00001eb318120	0
Zm00001eb318130	1
Zm00001eb318140	0
Zm00001eb318150	1049
Zm00001eb318160	389
Zm00001eb318170	506
Zm00001eb318180	1539.84
Zm00001eb318190	0
Zm00001eb318200	300
Zm00001eb318210	1110
Zm00001eb318220	1019
Zm00001eb318230	218
Zm00001eb318240	595
Zm00001eb318250	0
Zm00001eb318260	0
Zm00001eb318270	0
Zm00001eb318280	0
Zm00001eb318290	1
Zm00001eb318300	616
Zm00001eb318310	152
Zm00001eb318320	466.18
Zm00001eb318330	78.82
Zm00001eb318340	48
Zm00001eb318350	30.67
Zm00001eb318360	2396.32
Zm00001eb318370	826
Zm00001eb318380	0
Zm00001eb318390	906
Zm00001eb318400	3938
Zm00001eb318410	284
Zm00001eb318420	0
Zm00001eb318430	0
Zm00001eb318450	0
Zm00001eb318460	0
Zm00001eb318470	0
Zm00001eb318480	719
Zm00001eb318490	0
Zm00001eb318500	14
Zm00001eb318510	0
Zm00001eb318520	54
Zm00001eb318540	402.46
Zm00001eb318550	0
Zm00001eb318560	883
Zm00001eb318570	276
Zm00001eb318580	5
Zm00001eb318590	225
Zm00001eb318600	0
Zm00001eb318610	177
Zm00001eb318620	2655
Zm00001eb318630	1128
Zm00001eb318660	0
Zm00001eb318680	1
Zm00001eb318690	0
Zm00001eb318700	0
Zm00001eb318710	1226
Zm00001eb318720	2151
Zm00001eb318730	160
Zm00001eb318740	25
Zm00001eb318750	204
Zm00001eb318760	362
Zm00001eb318770	2228.91
Zm00001eb318780	2265
Zm00001eb318790	0
Zm00001eb318800	1063
Zm00001eb318810	324
Zm00001eb318820	3315
Zm00001eb318830	33.55
Zm00001eb318840	38.59
Zm00001eb318850	0
Zm00001eb318860	18
Zm00001eb318870	444
Zm00001eb318880	174
Zm00001eb318890	7
Zm00001eb318900	37
Zm00001eb318910	30
Zm00001eb318920	3
Zm00001eb318940	96
Zm00001eb318950	2
Zm00001eb318960	0
Zm00001eb318970	8
Zm00001eb318980	0
Zm00001eb318990	1030
Zm00001eb319000	1515
Zm00001eb319010	642
Zm00001eb319020	29
Zm00001eb319030	1687
Zm00001eb319040	1
Zm00001eb319050	1692
Zm00001eb319060	46
Zm00001eb319080	0
Zm00001eb319090	808
Zm00001eb319100	0
Zm00001eb319110	496
Zm00001eb319120	13.02
Zm00001eb319130	15
Zm00001eb319140	226
Zm00001eb319150	56
Zm00001eb319160	0
Zm00001eb319170	14.49
Zm00001eb319180	0
Zm00001eb319210	470.37
Zm00001eb319220	226.63
Zm00001eb319230	25
Zm00001eb319240	702
Zm00001eb319250	16
Zm00001eb319260	0
Zm00001eb319270	72
Zm00001eb319280	79
Zm00001eb319300	119
Zm00001eb319310	0
Zm00001eb319320	0
Zm00001eb319330	268
Zm00001eb319340	10.12
Zm00001eb319350	1936
Zm00001eb319360	0
Zm00001eb319370	0
Zm00001eb319380	566
Zm00001eb319390	1839
Zm00001eb319400	57
Zm00001eb319410	688
Zm00001eb319420	0
Zm00001eb319430	0
Zm00001eb319440	1
Zm00001eb319450	0
Zm00001eb319460	841
Zm00001eb319470	9
Zm00001eb319480	103
Zm00001eb319490	0
Zm00001eb319500	975
Zm00001eb319510	343.78
Zm00001eb319520	338.22
Zm00001eb319530	33
Zm00001eb319540	19
Zm00001eb319550	1527.99
Zm00001eb319560	126
Zm00001eb319570	0
Zm00001eb319580	1
Zm00001eb319590	166
Zm00001eb319600	10
Zm00001eb319610	232
Zm00001eb319620	293
Zm00001eb319630	2250.42
Zm00001eb319640	10.69
Zm00001eb319650	20.58
Zm00001eb319660	1877
Zm00001eb319670	10456
Zm00001eb319680	3462.14
Zm00001eb319700	114
Zm00001eb319710	3114
Zm00001eb319720	123
Zm00001eb319730	943
Zm00001eb319740	0
Zm00001eb319750	0
Zm00001eb319760	1240
Zm00001eb319770	678
Zm00001eb319780	469
Zm00001eb319790	431
Zm00001eb319800	79
Zm00001eb319810	4
Zm00001eb319820	1817
Zm00001eb319840	1
Zm00001eb319850	20
Zm00001eb319860	17.57
Zm00001eb319870	12.43
Zm00001eb319880	0
Zm00001eb319930	1717
Zm00001eb319940	43.18
Zm00001eb319950	1156.82
Zm00001eb319960	339
Zm00001eb319970	781
Zm00001eb319980	14
Zm00001eb319990	785
Zm00001eb320000	0
Zm00001eb320010	87
Zm00001eb320020	9
Zm00001eb320030	609
Zm00001eb320050	52
Zm00001eb320070	12
Zm00001eb320080	29
Zm00001eb320090	173
Zm00001eb320100	1044
Zm00001eb320110	0
Zm00001eb320120	562
Zm00001eb320130	76
Zm00001eb320140	0
Zm00001eb320150	14
Zm00001eb320160	15
Zm00001eb320170	1
Zm00001eb320180	9
Zm00001eb320190	366
Zm00001eb320200	1183
Zm00001eb320210	621.1
Zm00001eb320220	44.9
Zm00001eb320230	0
Zm00001eb320240	147
Zm00001eb320250	0
Zm00001eb320260	0
Zm00001eb320270	512
Zm00001eb320280	616
Zm00001eb320290	7
Zm00001eb320300	586
Zm00001eb320310	187
Zm00001eb320330	1191
Zm00001eb320340	465
Zm00001eb320350	1524
Zm00001eb320360	307
Zm00001eb320370	0
Zm00001eb320380	4
Zm00001eb320390	0
Zm00001eb320400	0
Zm00001eb320410	0
Zm00001eb320420	503
Zm00001eb320430	1125
Zm00001eb320440	61
Zm00001eb320450	135
Zm00001eb320460	1252
Zm00001eb320470	311
Zm00001eb320480	2
Zm00001eb320490	710.7
Zm00001eb320500	157.3
Zm00001eb320510	6284
Zm00001eb320520	226
Zm00001eb320530	1017
Zm00001eb320540	270
Zm00001eb320550	1713
Zm00001eb320560	0
Zm00001eb320570	0
Zm00001eb320580	330
Zm00001eb320590	1575
Zm00001eb320600	185
Zm00001eb320610	509
Zm00001eb320620	0
Zm00001eb320630	0
Zm00001eb320640	374
Zm00001eb320650	1508
Zm00001eb320660	17
Zm00001eb320670	379
Zm00001eb320680	255
Zm00001eb320690	0
Zm00001eb320700	0
Zm00001eb320710	0
Zm00001eb320720	0
Zm00001eb320730	10
Zm00001eb320740	1
Zm00001eb320750	775
Zm00001eb320760	663
Zm00001eb320780	1
Zm00001eb320790	634
Zm00001eb320800	17097
Zm00001eb320810	686
Zm00001eb320820	43
Zm00001eb320830	76
Zm00001eb320840	5
Zm00001eb320850	11
Zm00001eb320860	658
Zm00001eb320870	2475
Zm00001eb320880	0
Zm00001eb320890	3775
Zm00001eb320900	1043
Zm00001eb320910	541
Zm00001eb320920	101
Zm00001eb320930	2
Zm00001eb320950	467.33
Zm00001eb320960	6
Zm00001eb320970	4
Zm00001eb320980	11260
Zm00001eb320990	58
Zm00001eb321000	223
Zm00001eb321010	252
Zm00001eb321020	12
Zm00001eb321030	66
Zm00001eb321050	518
Zm00001eb321060	1147
Zm00001eb321070	88
Zm00001eb321080	9
Zm00001eb321090	109
Zm00001eb321100	279
Zm00001eb321110	102
Zm00001eb321120	24.98
Zm00001eb321140	18
Zm00001eb321150	0
Zm00001eb321160	11
Zm00001eb321170	305
Zm00001eb321180	198
Zm00001eb321190	0
Zm00001eb321200	976
Zm00001eb321220	173
Zm00001eb321250	951
Zm00001eb321260	1130
Zm00001eb321270	0
Zm00001eb321280	155.62
Zm00001eb321290	3
Zm00001eb321300	0
Zm00001eb321310	0
Zm00001eb321320	140
Zm00001eb321330	2509
Zm00001eb321340	895
Zm00001eb321350	566
Zm00001eb321360	805
Zm00001eb321370	80.42
Zm00001eb321380	610.58
Zm00001eb321390	23
Zm00001eb321400	331
Zm00001eb321410	102
Zm00001eb321420	176
Zm00001eb321430	429
Zm00001eb321440	265
Zm00001eb321450	202
Zm00001eb321460	35
Zm00001eb321470	961
Zm00001eb321480	0
Zm00001eb321490	2.68
Zm00001eb321500	10
Zm00001eb321510	0
Zm00001eb321520	0
Zm00001eb321530	381
Zm00001eb321540	0
Zm00001eb321550	2570
Zm00001eb321560	936
Zm00001eb321580	3404
Zm00001eb321590	0
Zm00001eb321600	7319
Zm00001eb321610	290
Zm00001eb321620	68
Zm00001eb321630	0
Zm00001eb321640	0
Zm00001eb321650	0
Zm00001eb321660	0
Zm00001eb321670	428
Zm00001eb321680	2280
Zm00001eb321690	528
Zm00001eb321700	284
Zm00001eb321710	1851.52
Zm00001eb321720	1890.48
Zm00001eb321740	58
Zm00001eb321750	1143
Zm00001eb321760	0
Zm00001eb321770	705
Zm00001eb321780	89
Zm00001eb321790	5260
Zm00001eb321800	0
Zm00001eb321810	0
Zm00001eb321820	23
Zm00001eb321830	13
Zm00001eb321840	0
Zm00001eb321850	0
Zm00001eb321860	0
Zm00001eb321870	36
Zm00001eb321890	158
Zm00001eb321900	761
Zm00001eb321910	731
Zm00001eb321920	380
Zm00001eb321930	0
Zm00001eb321940	0
Zm00001eb321950	0
Zm00001eb321960	1
Zm00001eb321970	393
Zm00001eb321980	2263
Zm00001eb321990	729
Zm00001eb322000	1
Zm00001eb322010	0
Zm00001eb322020	2156
Zm00001eb322040	3762
Zm00001eb322050	1822
Zm00001eb322060	698
Zm00001eb322070	26.71
Zm00001eb322080	1226.7
Zm00001eb322090	47
Zm00001eb322100	127.62
Zm00001eb322110	471.97
Zm00001eb322120	47
Zm00001eb322130	937
Zm00001eb322140	16
Zm00001eb322150	1822
Zm00001eb322160	1911
Zm00001eb322170	0
Zm00001eb322180	470
Zm00001eb322190	99.85
Zm00001eb322200	15.15
Zm00001eb322210	97.63
Zm00001eb322220	278.37
Zm00001eb322230	0
Zm00001eb322240	524.09
Zm00001eb322260	535
Zm00001eb322270	94
Zm00001eb322280	38
Zm00001eb322290	3768
Zm00001eb322300	17
Zm00001eb322310	315
Zm00001eb322320	754
Zm00001eb322330	0
Zm00001eb322340	461
Zm00001eb322350	648
Zm00001eb322360	1735
Zm00001eb322370	289
Zm00001eb322380	667
Zm00001eb322390	1047
Zm00001eb322400	715
Zm00001eb322410	0
Zm00001eb322420	0
Zm00001eb322430	38
Zm00001eb322440	804
Zm00001eb322450	927
Zm00001eb322470	660
Zm00001eb322480	655
Zm00001eb322490	5
Zm00001eb322500	47
Zm00001eb322510	433
Zm00001eb322520	0
Zm00001eb322530	2642
Zm00001eb322540	272
Zm00001eb322550	0
Zm00001eb322560	426
Zm00001eb322570	436
Zm00001eb322580	5114
Zm00001eb322590	2
Zm00001eb322600	541
Zm00001eb322610	554
Zm00001eb322620	3358
Zm00001eb322630	477.89
Zm00001eb322640	1
Zm00001eb322650	4750
Zm00001eb322660	176
Zm00001eb322670	214
Zm00001eb322690	5418
Zm00001eb322710	44
Zm00001eb322720	851
Zm00001eb322740	40
Zm00001eb322750	883
Zm00001eb322760	666
Zm00001eb322770	0
Zm00001eb322780	0
Zm00001eb322790	127
Zm00001eb322810	6
Zm00001eb322820	832.22
Zm00001eb322830	48.78
Zm00001eb322840	327
Zm00001eb322850	1477
Zm00001eb322860	1000.59
Zm00001eb322880	1498
Zm00001eb322890	48.47
Zm00001eb322900	221.98
Zm00001eb322910	111
Zm00001eb322920	0
Zm00001eb322930	0
Zm00001eb322940	4944
Zm00001eb322950	1416
Zm00001eb322970	400
Zm00001eb322980	47.84
Zm00001eb322990	0.16
Zm00001eb323000	162
Zm00001eb323010	0
Zm00001eb323020	0
Zm00001eb323030	180
Zm00001eb323040	0
Zm00001eb323050	460
Zm00001eb323060	8
Zm00001eb323070	187
Zm00001eb323090	276
Zm00001eb323100	3914
Zm00001eb323110	12419
Zm00001eb323120	210
Zm00001eb323130	0
Zm00001eb323140	596
Zm00001eb323150	436
Zm00001eb323160	171
Zm00001eb323170	1093
Zm00001eb323180	322
Zm00001eb323200	181
Zm00001eb323210	0
Zm00001eb323220	237
Zm00001eb323230	71
Zm00001eb323240	469
Zm00001eb323250	0
Zm00001eb323260	2
Zm00001eb323280	340
Zm00001eb323290	9
Zm00001eb323300	87
Zm00001eb323310	400
Zm00001eb323330	552
Zm00001eb323340	41
Zm00001eb323350	2
Zm00001eb323360	0
Zm00001eb323370	46
Zm00001eb323380	298
Zm00001eb323400	12
Zm00001eb323410	1777
Zm00001eb323420	31
Zm00001eb323430	1243
Zm00001eb323440	913
Zm00001eb323450	763
Zm00001eb323460	4056
Zm00001eb323470	230
Zm00001eb323480	108
Zm00001eb323490	8757
Zm00001eb323500	372
Zm00001eb323510	5259
Zm00001eb323520	720
Zm00001eb323530	348
Zm00001eb323540	0
Zm00001eb323550	376.52
Zm00001eb323560	26.48
Zm00001eb323570	162.62
Zm00001eb323580	131
Zm00001eb323590	2507
Zm00001eb323600	992
Zm00001eb323610	41
Zm00001eb323620	5228
Zm00001eb323630	6
Zm00001eb323640	112.45
Zm00001eb323650	14.55
Zm00001eb323660	4
Zm00001eb323670	37.56
Zm00001eb323680	0
Zm00001eb323690	2149
Zm00001eb323700	498
Zm00001eb323710	523
Zm00001eb323730	35
Zm00001eb323740	0
Zm00001eb323750	0
Zm00001eb323760	1489
Zm00001eb323770	889
Zm00001eb323780	135
Zm00001eb323790	349
Zm00001eb323800	7
Zm00001eb323810	6431
Zm00001eb323830	164
Zm00001eb323840	139
Zm00001eb323850	2
Zm00001eb323860	17
Zm00001eb323870	0
Zm00001eb323880	342
Zm00001eb323890	0
Zm00001eb323900	0
Zm00001eb323920	256
Zm00001eb323930	721
Zm00001eb323940	1138
Zm00001eb323950	0
Zm00001eb323960	20
Zm00001eb323970	460
Zm00001eb323980	1.25
Zm00001eb323990	357.25
Zm00001eb324000	73
Zm00001eb324010	0
Zm00001eb324020	0
Zm00001eb324030	0.4
Zm00001eb324040	0
Zm00001eb324050	0
Zm00001eb324060	0
Zm00001eb324070	131
Zm00001eb324080	263
Zm00001eb324090	6070
Zm00001eb324100	980
Zm00001eb324110	0
Zm00001eb324120	0
Zm00001eb324130	1
Zm00001eb324140	158
Zm00001eb324150	299
Zm00001eb324160	508
Zm00001eb324170	2188
Zm00001eb324180	164.74
Zm00001eb324190	13.26
Zm00001eb324200	415
Zm00001eb324210	42
Zm00001eb324220	159
Zm00001eb324230	914
Zm00001eb324240	2603
Zm00001eb324250	1180
Zm00001eb324260	340
Zm00001eb324270	1781.78
Zm00001eb324280	76.22
Zm00001eb324290	0
Zm00001eb324300	748
Zm00001eb324310	211
Zm00001eb324320	0
Zm00001eb324340	0
Zm00001eb324350	0
Zm00001eb324360	0
Zm00001eb324370	0
Zm00001eb324380	0
Zm00001eb324390	5338
Zm00001eb324400	29
Zm00001eb324410	27
Zm00001eb324430	1767
Zm00001eb324440	5623
Zm00001eb324450	106
Zm00001eb324460	0
Zm00001eb324470	311
Zm00001eb324480	3215
Zm00001eb324490	164
Zm00001eb324500	3302
Zm00001eb324510	4455.05
Zm00001eb324520	0
Zm00001eb324530	102
Zm00001eb324540	645
Zm00001eb324550	0
Zm00001eb324560	0
Zm00001eb324570	120
Zm00001eb324580	14.66
Zm00001eb324590	1028
Zm00001eb324600	392
Zm00001eb324620	1699
Zm00001eb324630	733
Zm00001eb324640	1394
Zm00001eb324650	142.11
Zm00001eb324660	495.89
Zm00001eb324670	1273
Zm00001eb324690	611.99
Zm00001eb324700	1448
Zm00001eb324710	800
Zm00001eb324720	837
Zm00001eb324730	62
Zm00001eb324740	35
Zm00001eb324750	320
Zm00001eb324760	0
Zm00001eb324780	0
Zm00001eb324790	0
Zm00001eb324800	0
Zm00001eb324810	0
Zm00001eb324820	0
Zm00001eb324830	0
Zm00001eb324850	6504
Zm00001eb324890	0
Zm00001eb324900	1859
Zm00001eb324910	0
Zm00001eb324920	0
Zm00001eb324930	3842
Zm00001eb324940	0
Zm00001eb324970	402.55
Zm00001eb324980	0
Zm00001eb324990	1306.91
Zm00001eb325000	1140.09
Zm00001eb325010	222
Zm00001eb325020	132
Zm00001eb325040	258
Zm00001eb325050	0
Zm00001eb325060	103
Zm00001eb325080	1386
Zm00001eb325090	13
Zm00001eb325100	559
Zm00001eb325110	525.44
Zm00001eb325120	997
Zm00001eb325140	2
Zm00001eb325150	193
Zm00001eb325160	4
Zm00001eb325170	101
Zm00001eb325180	173
Zm00001eb325190	60.81
Zm00001eb325200	0
Zm00001eb325210	0
Zm00001eb325220	1172
Zm00001eb325230	7887
Zm00001eb325250	0
Zm00001eb325260	18
Zm00001eb325270	5261
Zm00001eb325280	58
Zm00001eb325290	7
Zm00001eb325300	11
Zm00001eb325310	260
Zm00001eb325320	64
Zm00001eb325330	164
Zm00001eb325340	581
Zm00001eb325360	1498
