gene_id	C_24_Susc
Zm00001eb300320	403
Zm00001eb300350	601
Zm00001eb300360	403
Zm00001eb300370	0
Zm00001eb300390	0
Zm00001eb300400	1309.38
Zm00001eb300410	848.62
Zm00001eb300430	0
Zm00001eb300440	0
Zm00001eb300450	0
Zm00001eb300470	0
Zm00001eb300480	192
Zm00001eb300490	0
Zm00001eb300500	0
Zm00001eb300510	650
Zm00001eb300540	0
Zm00001eb300550	0
Zm00001eb300560	0
Zm00001eb300570	342
Zm00001eb300580	127.4
Zm00001eb300590	334.6
Zm00001eb300600	0
Zm00001eb300610	0
Zm00001eb300620	0
Zm00001eb300630	48
Zm00001eb300640	404
Zm00001eb300650	836
Zm00001eb300670	1295
Zm00001eb300680	2249
Zm00001eb300690	83
Zm00001eb300700	504.17
Zm00001eb300710	277
Zm00001eb300720	610
Zm00001eb300730	79
Zm00001eb300740	615
Zm00001eb300750	1826
Zm00001eb300760	270
Zm00001eb300770	1066
Zm00001eb300780	2109
Zm00001eb300790	0
Zm00001eb300810	1
Zm00001eb300820	0
Zm00001eb300830	0
Zm00001eb300840	0
Zm00001eb300850	0
Zm00001eb300860	60
Zm00001eb300870	344
Zm00001eb300880	1867.99
Zm00001eb300890	3337.01
Zm00001eb300900	881
Zm00001eb300910	178.99
Zm00001eb300920	593.01
Zm00001eb300930	1571
Zm00001eb300940	662
Zm00001eb300950	541
Zm00001eb300960	84.99
Zm00001eb300970	2062.01
Zm00001eb300980	0
Zm00001eb300990	251
Zm00001eb301000	611
Zm00001eb301010	9047
Zm00001eb301020	522
Zm00001eb301030	46
Zm00001eb301040	437
Zm00001eb301050	356
Zm00001eb301060	668
Zm00001eb301070	284
Zm00001eb301080	0
Zm00001eb301090	12
Zm00001eb301100	11
Zm00001eb301110	0
Zm00001eb301120	0
Zm00001eb301130	3
Zm00001eb301140	388
Zm00001eb301150	208.54
Zm00001eb301160	337
Zm00001eb301170	105
Zm00001eb301180	0
Zm00001eb301200	144
Zm00001eb301210	1421
Zm00001eb301220	4
Zm00001eb301230	555.6
Zm00001eb301240	445
Zm00001eb301250	1218
Zm00001eb301260	1554
Zm00001eb301270	0
Zm00001eb301280	1407
Zm00001eb301290	0
Zm00001eb301300	55
Zm00001eb301310	1566
Zm00001eb301320	216
Zm00001eb301330	94
Zm00001eb301350	0
Zm00001eb301370	0
Zm00001eb301380	378
Zm00001eb301390	9
Zm00001eb301400	0
Zm00001eb301410	0
Zm00001eb301420	3438
Zm00001eb301430	957
Zm00001eb301440	690
Zm00001eb301450	329
Zm00001eb301470	36
Zm00001eb301480	60
Zm00001eb301490	0
Zm00001eb301500	683.64
Zm00001eb301510	321.36
Zm00001eb301520	325
Zm00001eb301540	640
Zm00001eb301550	0
Zm00001eb301560	0
Zm00001eb301570	0
Zm00001eb301580	90
Zm00001eb301590	5
Zm00001eb301600	0
Zm00001eb301610	0
Zm00001eb301620	1604.06
Zm00001eb301630	1706.94
Zm00001eb301640	1342
Zm00001eb301680	4315
Zm00001eb301690	0
Zm00001eb301700	0
Zm00001eb301710	0
Zm00001eb301720	508
Zm00001eb301730	166
Zm00001eb301740	0
Zm00001eb301750	542
Zm00001eb301760	0
Zm00001eb301770	2
Zm00001eb301780	289
Zm00001eb301790	3.11
Zm00001eb301810	22.59
Zm00001eb301820	0
Zm00001eb301840	116
Zm00001eb301850	99.64
Zm00001eb301860	56.38
Zm00001eb301870	110.28
Zm00001eb301880	109
Zm00001eb301890	32
Zm00001eb301900	5
Zm00001eb301910	45.29
Zm00001eb301930	0
Zm00001eb301940	0
Zm00001eb301950	1
Zm00001eb301960	0
Zm00001eb301970	0
Zm00001eb301980	0
Zm00001eb301990	0
Zm00001eb302000	0
Zm00001eb302010	0
Zm00001eb302020	0
Zm00001eb302030	0
Zm00001eb302040	0
Zm00001eb302050	0
Zm00001eb302060	0
Zm00001eb302070	0
Zm00001eb302080	0
Zm00001eb302100	0
Zm00001eb302130	0
Zm00001eb302140	4237
Zm00001eb302150	0
Zm00001eb302160	0
Zm00001eb302170	0
Zm00001eb302180	0
Zm00001eb302190	1664
Zm00001eb302200	589
Zm00001eb302210	221
Zm00001eb302220	0
Zm00001eb302230	37
Zm00001eb302240	9
Zm00001eb302250	7807.48
Zm00001eb302260	49.52
Zm00001eb302270	117
Zm00001eb302280	701
Zm00001eb302300	393
Zm00001eb302310	57
Zm00001eb302320	73
Zm00001eb302330	4176
Zm00001eb302340	0
Zm00001eb302350	1
Zm00001eb302360	440
Zm00001eb302370	2033
Zm00001eb302380	0
Zm00001eb302390	225
Zm00001eb302400	2570.98
Zm00001eb302410	0
Zm00001eb302420	0
Zm00001eb302430	0
Zm00001eb302440	0
Zm00001eb302450	0
Zm00001eb302460	2
Zm00001eb302470	4
Zm00001eb302480	0
Zm00001eb302490	0
Zm00001eb302500	0
Zm00001eb302510	0
Zm00001eb302520	756
Zm00001eb302530	60.28
Zm00001eb302540	0
Zm00001eb302550	0
Zm00001eb302560	648.85
Zm00001eb302570	27.15
Zm00001eb302580	392
Zm00001eb302590	0
Zm00001eb302600	8
Zm00001eb302610	5
Zm00001eb302620	0
Zm00001eb302630	3
Zm00001eb302640	1457
Zm00001eb302650	0
Zm00001eb302660	688
Zm00001eb302670	652
Zm00001eb302680	947
Zm00001eb302690	0
Zm00001eb302700	706
Zm00001eb302710	0
Zm00001eb302720	0
Zm00001eb302740	0
Zm00001eb302750	0
Zm00001eb302760	651
Zm00001eb302770	0
Zm00001eb302780	0
Zm00001eb302790	12.48
Zm00001eb302800	304.27
Zm00001eb302810	6525.59
Zm00001eb302820	0
Zm00001eb302830	2690.75
Zm00001eb302840	0
Zm00001eb302850	13
Zm00001eb302860	0
Zm00001eb302870	92.25
Zm00001eb302880	1485
Zm00001eb302890	3
Zm00001eb302900	67
Zm00001eb302910	61
Zm00001eb302930	996
Zm00001eb302940	1388
Zm00001eb302950	486
Zm00001eb302970	0
Zm00001eb302980	559
Zm00001eb303000	0
Zm00001eb303010	7744
Zm00001eb303020	0
Zm00001eb303030	5516
Zm00001eb303040	352
Zm00001eb303050	0
Zm00001eb303060	632
Zm00001eb303080	18578
Zm00001eb303090	401
Zm00001eb303100	3
Zm00001eb303110	5700
Zm00001eb303120	152
Zm00001eb303130	0
Zm00001eb303140	0
Zm00001eb303150	0
Zm00001eb303160	0
Zm00001eb303180	0
Zm00001eb303190	35577
Zm00001eb303200	2854
Zm00001eb303210	102
Zm00001eb303220	328
Zm00001eb303230	0.33
Zm00001eb303240	373.49
Zm00001eb303250	0
Zm00001eb303280	1151
Zm00001eb303290	229
Zm00001eb303300	0
Zm00001eb303310	0
Zm00001eb303320	0
Zm00001eb303330	0
Zm00001eb303340	0
Zm00001eb303350	10
Zm00001eb303360	127
Zm00001eb303370	406
Zm00001eb303380	1151.3
Zm00001eb303400	48
Zm00001eb303410	122
Zm00001eb303420	3203
Zm00001eb303440	0
Zm00001eb303450	0
Zm00001eb303470	0
Zm00001eb303480	0
Zm00001eb303490	0
Zm00001eb303500	17454
Zm00001eb303510	0
Zm00001eb303530	126
Zm00001eb303540	3730
Zm00001eb303550	0
Zm00001eb303560	0
Zm00001eb303570	0
Zm00001eb303580	299
Zm00001eb303600	0
Zm00001eb303610	124
Zm00001eb303620	233.88
Zm00001eb303630	29.12
Zm00001eb303640	0
Zm00001eb303650	0
Zm00001eb303660	0
Zm00001eb303670	0
Zm00001eb303680	97
Zm00001eb303690	331
Zm00001eb303700	704
Zm00001eb303710	124
Zm00001eb303720	4240
Zm00001eb303730	124
Zm00001eb303740	217
Zm00001eb303750	90
Zm00001eb303760	1
Zm00001eb303770	487
Zm00001eb303780	31
Zm00001eb303790	0
Zm00001eb303800	54
Zm00001eb303810	326.44
Zm00001eb303820	15.56
Zm00001eb303830	616
Zm00001eb303850	243
Zm00001eb303860	18.31
Zm00001eb303870	0
Zm00001eb303880	0
Zm00001eb303890	0
Zm00001eb303900	0
Zm00001eb303910	1174
Zm00001eb303920	23
Zm00001eb303930	0
Zm00001eb303940	0
Zm00001eb303950	1
Zm00001eb303970	0
Zm00001eb303980	0
Zm00001eb303990	345
Zm00001eb304010	86
Zm00001eb304020	70
Zm00001eb304030	0
Zm00001eb304040	201
Zm00001eb304050	123
Zm00001eb304060	2
Zm00001eb304070	303
Zm00001eb304080	59
Zm00001eb304090	2126
Zm00001eb304110	894
Zm00001eb304120	9
Zm00001eb304130	186
Zm00001eb304140	0
Zm00001eb304150	0
Zm00001eb304160	406.63
Zm00001eb304170	81.37
Zm00001eb304180	0
Zm00001eb304190	0
Zm00001eb304200	0
Zm00001eb304210	0
Zm00001eb304220	0
Zm00001eb304230	0
Zm00001eb304240	8
Zm00001eb304250	1305.52
Zm00001eb304260	3213
Zm00001eb304280	163
Zm00001eb304290	9478
Zm00001eb304300	0
Zm00001eb304310	3282
Zm00001eb304320	305
Zm00001eb304330	36
Zm00001eb304340	0
Zm00001eb304350	0
Zm00001eb304360	0
Zm00001eb304370	0
Zm00001eb304380	0
Zm00001eb304390	0
Zm00001eb304410	220
Zm00001eb304420	106
Zm00001eb304430	874
Zm00001eb304440	0
Zm00001eb304470	0
Zm00001eb304480	7.22
Zm00001eb304490	4.78
Zm00001eb304500	64
Zm00001eb304510	283
Zm00001eb304520	405
Zm00001eb304530	1743
Zm00001eb304540	311
Zm00001eb304550	444
Zm00001eb304560	13326.21
Zm00001eb304570	0
Zm00001eb304580	10
Zm00001eb304590	518
Zm00001eb304600	22
Zm00001eb304610	227
Zm00001eb304620	457
Zm00001eb304630	91
Zm00001eb304640	10
Zm00001eb304650	1
Zm00001eb304660	0
Zm00001eb304670	18
Zm00001eb304680	461.76
Zm00001eb304700	0
Zm00001eb304710	788
Zm00001eb304720	0
Zm00001eb304730	0
Zm00001eb304740	71
Zm00001eb304750	278
Zm00001eb304760	6
Zm00001eb304770	581
Zm00001eb304780	22
Zm00001eb304790	0
Zm00001eb304800	0
Zm00001eb304810	0
Zm00001eb304820	0
Zm00001eb304830	0
Zm00001eb304840	0
Zm00001eb304860	0
Zm00001eb304870	0
Zm00001eb304880	0
Zm00001eb304890	3063
Zm00001eb304900	2
Zm00001eb304910	0
Zm00001eb304920	93
Zm00001eb304930	196
Zm00001eb304940	1166
Zm00001eb304950	7
Zm00001eb304960	0
Zm00001eb304970	19
Zm00001eb304980	0
Zm00001eb304990	203
Zm00001eb305000	0
Zm00001eb305010	288
Zm00001eb305030	0
Zm00001eb305040	0
Zm00001eb305050	0
Zm00001eb305060	1161
Zm00001eb305070	0
Zm00001eb305080	0
Zm00001eb305090	0
Zm00001eb305100	0
Zm00001eb305110	0
Zm00001eb305120	30.76
Zm00001eb305130	0
Zm00001eb305140	0
Zm00001eb305160	0
Zm00001eb305170	36
Zm00001eb305180	569
Zm00001eb305190	829
Zm00001eb305200	20
Zm00001eb305230	6
Zm00001eb305240	0
Zm00001eb305250	177
Zm00001eb305260	3
Zm00001eb305270	0
Zm00001eb305280	3
Zm00001eb305290	27
Zm00001eb305300	69
Zm00001eb305310	0
Zm00001eb305320	58
Zm00001eb305330	164
Zm00001eb305340	0
Zm00001eb305350	0
Zm00001eb305360	1
Zm00001eb305370	2
Zm00001eb305380	351
Zm00001eb305390	260
Zm00001eb305400	0
Zm00001eb305410	1671
Zm00001eb305430	0
Zm00001eb305450	244
Zm00001eb305460	866
Zm00001eb305470	15
Zm00001eb305480	0
Zm00001eb305490	1499
Zm00001eb305500	0
Zm00001eb305510	0
Zm00001eb305520	0
Zm00001eb305530	0
Zm00001eb305550	42
Zm00001eb305560	74
Zm00001eb305570	76
Zm00001eb305590	843
Zm00001eb305600	639
Zm00001eb305610	0
Zm00001eb305620	11
Zm00001eb305630	1
Zm00001eb305640	29
Zm00001eb305650	0
Zm00001eb305660	229
Zm00001eb305670	706
Zm00001eb305680	470
Zm00001eb305690	275
Zm00001eb305700	210
Zm00001eb305710	4035
Zm00001eb305720	0
Zm00001eb305730	5.8
Zm00001eb305740	2.87
Zm00001eb305750	3745
Zm00001eb305760	2676
Zm00001eb305770	86
Zm00001eb305780	32
Zm00001eb305790	0
Zm00001eb305800	38
Zm00001eb305810	1892
Zm00001eb305820	0
Zm00001eb305830	0
Zm00001eb305840	981
Zm00001eb305860	131
Zm00001eb305890	0
Zm00001eb305900	0
Zm00001eb305910	0
Zm00001eb305920	0
Zm00001eb305930	857
Zm00001eb305940	88
Zm00001eb305950	585
Zm00001eb305960	1364
Zm00001eb305980	0
Zm00001eb305990	0
Zm00001eb306000	2650
Zm00001eb306010	302
Zm00001eb306020	165
Zm00001eb306030	18956.83
Zm00001eb306040	328
Zm00001eb306050	0
Zm00001eb306060	933
Zm00001eb306070	1686
Zm00001eb306080	0
Zm00001eb306090	0
Zm00001eb306100	135
Zm00001eb306110	0
Zm00001eb306130	36
Zm00001eb306140	73
Zm00001eb306150	1.01
Zm00001eb306170	0
Zm00001eb306180	13
Zm00001eb306190	0
Zm00001eb306200	566
Zm00001eb306210	1477
Zm00001eb306220	798
Zm00001eb306230	0
Zm00001eb306240	7
Zm00001eb306260	3145
Zm00001eb306270	27
Zm00001eb306280	944
Zm00001eb306290	11
Zm00001eb306300	0
Zm00001eb306310	554
Zm00001eb306320	0
Zm00001eb306330	26
Zm00001eb306340	84
Zm00001eb306350	1986
Zm00001eb306360	775
Zm00001eb306370	1718
Zm00001eb306380	9936
Zm00001eb306390	0
Zm00001eb306400	7928
Zm00001eb306410	1195
Zm00001eb306430	798
Zm00001eb306450	0
Zm00001eb306460	0
Zm00001eb306470	364
Zm00001eb306480	237
Zm00001eb306490	0
Zm00001eb306500	0
Zm00001eb306510	156
Zm00001eb306520	48
Zm00001eb306530	830
Zm00001eb306540	3
Zm00001eb306550	459
Zm00001eb306560	0
Zm00001eb306570	32
Zm00001eb306580	355
Zm00001eb306590	5
Zm00001eb306600	52.54
Zm00001eb306610	1849.46
Zm00001eb306620	61
Zm00001eb306630	570.44
Zm00001eb306640	2
Zm00001eb306650	1820
Zm00001eb306660	0
Zm00001eb306670	138
Zm00001eb306680	1144
Zm00001eb306690	0
Zm00001eb306700	0
Zm00001eb306710	0
Zm00001eb306720	0
Zm00001eb306730	0
Zm00001eb306740	0
Zm00001eb306760	181
Zm00001eb306770	0
Zm00001eb306790	167
Zm00001eb306800	3151
Zm00001eb306810	0
Zm00001eb306820	0
Zm00001eb306830	0
Zm00001eb306840	0
Zm00001eb306850	540
Zm00001eb306860	3.01
Zm00001eb306870	121
Zm00001eb306880	4.13
Zm00001eb306890	72
Zm00001eb306900	351
Zm00001eb306910	175
Zm00001eb306920	0
Zm00001eb306930	995
Zm00001eb306940	158
Zm00001eb306950	0
Zm00001eb306980	337
Zm00001eb306990	0
Zm00001eb307000	0
Zm00001eb307010	2818
Zm00001eb307020	12
Zm00001eb307030	1
Zm00001eb307040	0
Zm00001eb307050	4.49
Zm00001eb307060	2742
Zm00001eb307070	3687
Zm00001eb307090	624.97
Zm00001eb307100	25.03
Zm00001eb307110	0
Zm00001eb307120	0
Zm00001eb307130	121
Zm00001eb307150	0
Zm00001eb307160	3
Zm00001eb307170	805
Zm00001eb307180	0
Zm00001eb307190	0
Zm00001eb307200	0
Zm00001eb307210	0
Zm00001eb307220	0
Zm00001eb307230	2
Zm00001eb307240	0
Zm00001eb307250	205
Zm00001eb307260	452
Zm00001eb307270	3952.26
Zm00001eb307280	344
Zm00001eb307290	1207
Zm00001eb307310	0
Zm00001eb307320	129
Zm00001eb307330	608
Zm00001eb307340	5889
Zm00001eb307360	1066
Zm00001eb307370	0
Zm00001eb307380	0
Zm00001eb307400	482
Zm00001eb307410	360
Zm00001eb307420	204
Zm00001eb307430	0
Zm00001eb307440	256
Zm00001eb307450	8
Zm00001eb307460	35
Zm00001eb307470	195
Zm00001eb307480	55.8
Zm00001eb307490	9.2
Zm00001eb307500	0
Zm00001eb307510	10.72
Zm00001eb307520	169.28
Zm00001eb307530	0
Zm00001eb307540	0
Zm00001eb307550	94
Zm00001eb307560	12.59
Zm00001eb307570	0
Zm00001eb307600	2
Zm00001eb307610	0
Zm00001eb307620	0
Zm00001eb307650	506
Zm00001eb307660	30.37
Zm00001eb307670	0.63
Zm00001eb307680	1779
Zm00001eb307690	0
Zm00001eb307700	247
Zm00001eb307710	0
Zm00001eb307720	0
Zm00001eb307730	252
Zm00001eb307740	96
Zm00001eb307750	0
Zm00001eb307760	11
Zm00001eb307770	313
Zm00001eb307780	0
Zm00001eb307790	269
Zm00001eb307800	0
Zm00001eb307810	0
Zm00001eb307820	0
Zm00001eb307830	0
Zm00001eb307840	0
Zm00001eb307860	1276
Zm00001eb307870	43
Zm00001eb307880	0
Zm00001eb307890	0
Zm00001eb307900	0
Zm00001eb307920	1.32
Zm00001eb307930	2
Zm00001eb307950	0
Zm00001eb307960	131
Zm00001eb307980	1.29
Zm00001eb307990	0
Zm00001eb308000	4027
Zm00001eb308010	0
Zm00001eb308020	4
Zm00001eb308040	0
Zm00001eb308050	0
Zm00001eb308060	0
Zm00001eb308070	295
Zm00001eb308090	0
Zm00001eb308100	26
Zm00001eb308110	0
Zm00001eb308120	0
Zm00001eb308130	1050
Zm00001eb308150	972
Zm00001eb308160	770
Zm00001eb308180	0
Zm00001eb308200	0
Zm00001eb308210	497
Zm00001eb308220	483
Zm00001eb308230	0
Zm00001eb308250	0
Zm00001eb308270	0
Zm00001eb308280	214
Zm00001eb308290	344
Zm00001eb308310	0
Zm00001eb308340	384
Zm00001eb308350	10185
Zm00001eb308360	5
Zm00001eb308370	0
Zm00001eb308380	2855
Zm00001eb308400	1245
Zm00001eb308410	24
Zm00001eb308420	821
Zm00001eb308430	236
Zm00001eb308440	0
Zm00001eb308450	19
Zm00001eb308460	11
Zm00001eb308470	351
Zm00001eb308480	1616
Zm00001eb308490	0
Zm00001eb308500	0
Zm00001eb308510	168.98
Zm00001eb308530	227
Zm00001eb308540	3273
Zm00001eb308560	902
Zm00001eb308570	0
Zm00001eb308580	0.7
Zm00001eb308590	0
Zm00001eb308610	1298
Zm00001eb308620	2720
Zm00001eb308640	0
Zm00001eb308650	104
Zm00001eb308660	510
Zm00001eb308670	1742
Zm00001eb308680	0
Zm00001eb308690	528
Zm00001eb308700	1
Zm00001eb308720	1383
Zm00001eb308740	138
Zm00001eb308750	45
Zm00001eb308760	151
Zm00001eb308770	1011
Zm00001eb308780	852
Zm00001eb308790	116
Zm00001eb308800	47
Zm00001eb308810	0
Zm00001eb308830	578
Zm00001eb308840	0
Zm00001eb308850	0
Zm00001eb308860	224
Zm00001eb308870	0
Zm00001eb308890	0
Zm00001eb308910	0
Zm00001eb308920	0
Zm00001eb308940	1
Zm00001eb308950	210
Zm00001eb308960	0
Zm00001eb308970	0
Zm00001eb308980	26
Zm00001eb308990	937
Zm00001eb309000	13
Zm00001eb309010	117
Zm00001eb309020	1008
Zm00001eb309030	189
Zm00001eb309040	327
Zm00001eb309050	0
Zm00001eb309060	640
Zm00001eb309070	2280
Zm00001eb309080	210
Zm00001eb309090	39.3
Zm00001eb309100	80
Zm00001eb309110	881
Zm00001eb309120	0
Zm00001eb309130	19
Zm00001eb309140	0
Zm00001eb309150	0
Zm00001eb309160	1029
Zm00001eb309180	0
Zm00001eb309190	0
Zm00001eb309200	100
Zm00001eb309210	3917
Zm00001eb309230	1650
Zm00001eb309240	45
Zm00001eb309260	4558
Zm00001eb309300	93
Zm00001eb309310	662
Zm00001eb309320	737
Zm00001eb309330	0
Zm00001eb309340	79
Zm00001eb309350	411
Zm00001eb309360	568
Zm00001eb309370	689
Zm00001eb309380	390
Zm00001eb309390	13
Zm00001eb309400	0
Zm00001eb309410	0
Zm00001eb309420	71
Zm00001eb309440	0
Zm00001eb309450	6
Zm00001eb309460	15.83
Zm00001eb309470	48.1
Zm00001eb309480	293
Zm00001eb309490	19.56
Zm00001eb309500	0
Zm00001eb309510	0
Zm00001eb309520	1081
Zm00001eb309530	47
Zm00001eb309540	442
Zm00001eb309560	515
Zm00001eb309570	0
Zm00001eb309580	759
Zm00001eb309590	69
Zm00001eb309600	319
Zm00001eb309610	241
Zm00001eb309620	217
Zm00001eb309630	45
Zm00001eb309640	0
Zm00001eb309650	0
Zm00001eb309660	6399
Zm00001eb309670	0
Zm00001eb309680	0
Zm00001eb309690	1
Zm00001eb309710	0
Zm00001eb309720	2
Zm00001eb309730	355
Zm00001eb309740	250
Zm00001eb309760	0
Zm00001eb309770	147
Zm00001eb309780	27
Zm00001eb309790	0
Zm00001eb309800	0
Zm00001eb309810	0
Zm00001eb309820	0
Zm00001eb309830	200
Zm00001eb309840	7
Zm00001eb309850	0
Zm00001eb309860	0
Zm00001eb309870	0
Zm00001eb309880	142
Zm00001eb309890	0
Zm00001eb309900	815
Zm00001eb309910	3861
Zm00001eb309920	139
Zm00001eb309930	0
Zm00001eb309940	29
Zm00001eb309950	732
Zm00001eb309960	28
Zm00001eb309970	0
Zm00001eb309980	1090
Zm00001eb309990	61
Zm00001eb310000	0
Zm00001eb310010	811
Zm00001eb310030	0
Zm00001eb310040	0
Zm00001eb310050	0
Zm00001eb310060	736
Zm00001eb310080	0
Zm00001eb310110	20.97
Zm00001eb310130	0
Zm00001eb310140	0
Zm00001eb310150	0
Zm00001eb310160	2
Zm00001eb310170	0
Zm00001eb310180	169
Zm00001eb310190	0
Zm00001eb310200	0
Zm00001eb310220	264
Zm00001eb310230	225
Zm00001eb310240	0
Zm00001eb310250	0
Zm00001eb310260	168
Zm00001eb310270	118
Zm00001eb310280	0
Zm00001eb310290	1061
Zm00001eb310300	0
Zm00001eb310330	214
Zm00001eb310370	9
Zm00001eb310380	0
Zm00001eb310390	159
Zm00001eb310400	1621
Zm00001eb310410	475
Zm00001eb310430	0
Zm00001eb310440	2
Zm00001eb310450	858
Zm00001eb310460	0
Zm00001eb310470	210
Zm00001eb310480	1260
Zm00001eb310490	52
Zm00001eb310500	2
Zm00001eb310520	1006
Zm00001eb310530	79
Zm00001eb310550	676.66
Zm00001eb310560	298
Zm00001eb310570	290
Zm00001eb310580	8
Zm00001eb310590	0
Zm00001eb310600	5.46
Zm00001eb310610	0
Zm00001eb310620	547
Zm00001eb310640	0
Zm00001eb310650	0
Zm00001eb310660	171
Zm00001eb310670	41
Zm00001eb310680	0
Zm00001eb310690	0
Zm00001eb310700	0
Zm00001eb310710	1262
Zm00001eb310730	810
Zm00001eb310760	3564
Zm00001eb310770	416
Zm00001eb310790	9
Zm00001eb310800	0
Zm00001eb310810	1360
Zm00001eb310820	5
Zm00001eb310830	3599
Zm00001eb310840	148
Zm00001eb310850	0
Zm00001eb310860	32
Zm00001eb310870	296
Zm00001eb310890	0
Zm00001eb310900	0
Zm00001eb310920	0
Zm00001eb310930	201
Zm00001eb310950	0
Zm00001eb310960	139
Zm00001eb310970	678
Zm00001eb310980	759
Zm00001eb310990	683
Zm00001eb311000	262
Zm00001eb311010	284
Zm00001eb311020	386
Zm00001eb311030	1
Zm00001eb311040	0
Zm00001eb311050	4
Zm00001eb311060	29
Zm00001eb311070	0
Zm00001eb311090	102
Zm00001eb311100	305
Zm00001eb311110	780
Zm00001eb311120	7
Zm00001eb311130	0
Zm00001eb311140	0
Zm00001eb311150	44
Zm00001eb311160	16
Zm00001eb311170	8
Zm00001eb311180	1068
Zm00001eb311190	0
Zm00001eb311200	0
Zm00001eb311210	0
Zm00001eb311220	0
Zm00001eb311230	62
Zm00001eb311240	10
Zm00001eb311250	21
Zm00001eb311260	191
Zm00001eb311270	15
Zm00001eb311280	36
Zm00001eb311300	38
Zm00001eb311310	118
Zm00001eb311320	384
Zm00001eb311340	2
Zm00001eb311360	0
Zm00001eb311380	525
Zm00001eb311390	377.12
Zm00001eb311400	1653.88
Zm00001eb311410	0
Zm00001eb311420	130
Zm00001eb311430	177
Zm00001eb311440	165
Zm00001eb311450	1602
Zm00001eb311460	112
Zm00001eb311470	829
Zm00001eb311480	133
Zm00001eb311490	254
Zm00001eb311500	2
Zm00001eb311520	0
Zm00001eb311530	0
Zm00001eb311540	49
Zm00001eb311550	139
Zm00001eb311560	4184
Zm00001eb311570	0
Zm00001eb311590	522
Zm00001eb311600	0
Zm00001eb311610	662
Zm00001eb311620	209
Zm00001eb311630	3
Zm00001eb311640	0
Zm00001eb311650	1804.98
Zm00001eb311660	580
Zm00001eb311680	1663
Zm00001eb311690	0
Zm00001eb311700	62
Zm00001eb311710	0
Zm00001eb311720	0
Zm00001eb311730	98
Zm00001eb311740	86
Zm00001eb311750	67
Zm00001eb311760	0
Zm00001eb311770	0
Zm00001eb311780	182
Zm00001eb311790	734
Zm00001eb311800	876
Zm00001eb311810	227
Zm00001eb311820	262
Zm00001eb311830	15
Zm00001eb311840	795
Zm00001eb311850	157
Zm00001eb311860	1226
Zm00001eb311870	439
Zm00001eb311880	0
Zm00001eb311890	0
Zm00001eb311900	677
Zm00001eb311910	216
Zm00001eb311920	0
Zm00001eb311940	381
Zm00001eb311950	1294
Zm00001eb311960	41
Zm00001eb311980	0
Zm00001eb311990	0
Zm00001eb312000	310
Zm00001eb312010	331
Zm00001eb312020	152
Zm00001eb312040	435
Zm00001eb312060	1058
Zm00001eb312070	7442
Zm00001eb312080	9666
Zm00001eb312090	29
Zm00001eb312100	0
Zm00001eb312110	0
Zm00001eb312120	0
Zm00001eb312130	0
Zm00001eb312140	0
Zm00001eb312150	4
Zm00001eb312160	158
Zm00001eb312170	1914
Zm00001eb312180	197
Zm00001eb312190	106
Zm00001eb312200	1.01
Zm00001eb312210	1039
Zm00001eb312220	66
Zm00001eb312230	211
Zm00001eb312240	0
Zm00001eb312250	41
Zm00001eb312260	764
Zm00001eb312270	14
Zm00001eb312280	417
Zm00001eb312300	476
Zm00001eb312310	0
Zm00001eb312320	7
Zm00001eb312330	129
Zm00001eb312340	0
Zm00001eb312350	336
Zm00001eb312360	1337
Zm00001eb312380	0
Zm00001eb312390	385
Zm00001eb312400	11
Zm00001eb312410	86.21
Zm00001eb312420	252.79
Zm00001eb312430	745
Zm00001eb312440	1005
Zm00001eb312450	415
Zm00001eb312470	22
Zm00001eb312480	962.11
Zm00001eb312490	178.89
Zm00001eb312500	2
Zm00001eb312530	187
Zm00001eb312550	0
Zm00001eb312560	8571
Zm00001eb312570	0
Zm00001eb312580	0
Zm00001eb312590	476
Zm00001eb312600	55
Zm00001eb312610	2
Zm00001eb312620	200
Zm00001eb312630	1158
Zm00001eb312640	112
Zm00001eb312660	0
Zm00001eb312670	0
Zm00001eb312690	0
Zm00001eb312700	283
Zm00001eb312720	0
Zm00001eb312730	0
Zm00001eb312740	529
Zm00001eb312750	113.45
Zm00001eb312760	0
Zm00001eb312770	0
Zm00001eb312790	0
Zm00001eb312800	0
Zm00001eb312810	1114
Zm00001eb312820	1288
Zm00001eb312830	776
Zm00001eb312840	0
Zm00001eb312850	5
Zm00001eb312860	0
Zm00001eb312870	1
Zm00001eb312880	1.15
Zm00001eb312890	4
Zm00001eb312900	1426
Zm00001eb312910	1222
Zm00001eb312930	76
Zm00001eb312940	145
Zm00001eb312950	0
Zm00001eb312960	67
Zm00001eb312970	24
Zm00001eb312980	588
Zm00001eb312990	277
Zm00001eb313000	3610
Zm00001eb313010	184
Zm00001eb313020	190
Zm00001eb313030	271
Zm00001eb313040	0
Zm00001eb313050	11
Zm00001eb313060	4
Zm00001eb313070	0
Zm00001eb313080	0
Zm00001eb313090	0
Zm00001eb313100	0
Zm00001eb313120	0
Zm00001eb313130	0
Zm00001eb313140	4
Zm00001eb313150	0
Zm00001eb313160	28
Zm00001eb313170	0
Zm00001eb313180	15.21
Zm00001eb313190	75.79
Zm00001eb313200	0
Zm00001eb313210	0
Zm00001eb313220	0
Zm00001eb313250	403.77
Zm00001eb313260	592.7
Zm00001eb313270	2
Zm00001eb313280	23
Zm00001eb313290	32
