gene_id	T_6_Susc
Zm00001eb404590	30
Zm00001eb404600	140.88
Zm00001eb404610	159.12
Zm00001eb404630	182
Zm00001eb404640	1458
Zm00001eb404650	47
Zm00001eb404660	349
Zm00001eb404670	550
Zm00001eb404680	962.4
Zm00001eb404690	0
Zm00001eb404700	84
Zm00001eb404710	1787
Zm00001eb404720	747
Zm00001eb404730	3404
Zm00001eb404740	6.15
Zm00001eb404750	369.85
Zm00001eb404760	3503
Zm00001eb404780	69041
Zm00001eb404790	108985
Zm00001eb404800	22394
Zm00001eb404810	3
Zm00001eb404820	190
Zm00001eb404830	11874.78
Zm00001eb404840	908
Zm00001eb404850	2648
Zm00001eb404860	4412.46
Zm00001eb404870	208
Zm00001eb404880	583
Zm00001eb404890	91
Zm00001eb404900	31
Zm00001eb404910	17
Zm00001eb404920	4
Zm00001eb404930	21
Zm00001eb404940	1777
Zm00001eb404960	17.34
Zm00001eb404970	0
Zm00001eb404980	239
Zm00001eb404990	2439
Zm00001eb405000	513
Zm00001eb405010	0
Zm00001eb405020	305
Zm00001eb405030	1675
Zm00001eb405040	867
Zm00001eb405050	0
Zm00001eb405060	91
Zm00001eb405080	0
Zm00001eb405090	0
Zm00001eb405100	18.68
Zm00001eb405110	1.32
Zm00001eb405120	145
Zm00001eb405140	3
Zm00001eb405150	24
Zm00001eb405160	133.97
Zm00001eb405170	0
Zm00001eb405180	275.03
Zm00001eb405190	361
Zm00001eb405200	151
Zm00001eb405210	617
Zm00001eb405220	20
Zm00001eb405230	1878
Zm00001eb405240	1
Zm00001eb405250	169.66
Zm00001eb405260	967
Zm00001eb405270	471.8
Zm00001eb405290	681.2
Zm00001eb405310	9
Zm00001eb405320	150
Zm00001eb405330	17
Zm00001eb405340	156
Zm00001eb405350	214
Zm00001eb405360	2
Zm00001eb405370	30
Zm00001eb405380	106
Zm00001eb405390	1236
Zm00001eb405410	1166
Zm00001eb405420	913
Zm00001eb405430	77
Zm00001eb405440	40
Zm00001eb405450	81
Zm00001eb405460	178
Zm00001eb405470	1
Zm00001eb405480	0
Zm00001eb405490	0
Zm00001eb405500	0
Zm00001eb405510	0
Zm00001eb405530	1
Zm00001eb405540	0
Zm00001eb405550	0
Zm00001eb405560	205
Zm00001eb405570	282
Zm00001eb405580	1367
Zm00001eb405590	100
Zm00001eb405610	0
Zm00001eb405620	32
Zm00001eb405630	186
Zm00001eb405640	378
Zm00001eb405650	1113
Zm00001eb405660	39
Zm00001eb405670	23
Zm00001eb405700	361
Zm00001eb405710	0
Zm00001eb405720	4
Zm00001eb405730	0
Zm00001eb405740	3
Zm00001eb405750	4
Zm00001eb405760	904
Zm00001eb405770	1328
Zm00001eb405780	0
Zm00001eb405790	37
Zm00001eb405800	173
Zm00001eb405820	13
Zm00001eb405840	5
Zm00001eb405850	188
Zm00001eb405860	434.66
Zm00001eb405870	531.16
Zm00001eb405880	942.31
Zm00001eb405900	0
Zm00001eb405910	903.78
Zm00001eb405920	0
Zm00001eb405930	0
Zm00001eb405940	1641.08
Zm00001eb405950	0
Zm00001eb405960	18
Zm00001eb405970	0
Zm00001eb405980	0
Zm00001eb405990	117
Zm00001eb406000	0
Zm00001eb406010	1341
Zm00001eb406020	0
Zm00001eb406030	16
Zm00001eb406040	32
Zm00001eb406050	36
Zm00001eb406060	132
Zm00001eb406070	0
Zm00001eb406080	0
Zm00001eb406090	0
Zm00001eb406100	13121
Zm00001eb406120	0
Zm00001eb406130	0
Zm00001eb406140	2919
Zm00001eb406150	6.39
Zm00001eb406160	41.96
Zm00001eb406170	16.61
Zm00001eb406180	114.04
Zm00001eb406190	0
Zm00001eb406200	0
Zm00001eb406210	3
Zm00001eb406220	5
Zm00001eb406240	0
Zm00001eb406250	30
Zm00001eb406260	0
Zm00001eb406270	0
Zm00001eb406280	0
Zm00001eb406290	0
Zm00001eb406300	15
Zm00001eb406310	329
Zm00001eb406320	543
Zm00001eb406340	3295
Zm00001eb406350	296
Zm00001eb406370	525
Zm00001eb406400	55
Zm00001eb406420	35.15
Zm00001eb406430	27.85
Zm00001eb406440	90
Zm00001eb406450	3533
Zm00001eb406460	26
Zm00001eb406470	1.76
Zm00001eb406480	40.24
Zm00001eb406490	3
Zm00001eb406500	0
Zm00001eb406510	34
Zm00001eb406520	796
Zm00001eb406530	197
Zm00001eb406540	19
Zm00001eb406550	1
Zm00001eb406570	5062
Zm00001eb406580	13.74
Zm00001eb406590	139.74
Zm00001eb406600	1
Zm00001eb406610	97.99
Zm00001eb406620	105.43
Zm00001eb406630	0
Zm00001eb406640	0
Zm00001eb406650	89.57
Zm00001eb406660	228.35
Zm00001eb406670	1
Zm00001eb406680	4.05
Zm00001eb406690	0
Zm00001eb406700	88.26
Zm00001eb406710	15.26
Zm00001eb406720	0
Zm00001eb406730	15
Zm00001eb406740	11
Zm00001eb406750	162
Zm00001eb406760	1597
Zm00001eb406770	3
Zm00001eb406780	548
Zm00001eb406800	349.5
Zm00001eb406810	155.5
Zm00001eb406820	121
Zm00001eb406830	669
Zm00001eb406840	437
Zm00001eb406850	17
Zm00001eb406860	578
Zm00001eb406870	17
Zm00001eb406880	3141
Zm00001eb406890	272
Zm00001eb406900	574
Zm00001eb406910	0
Zm00001eb406920	23
Zm00001eb406930	821
Zm00001eb406940	20
Zm00001eb406950	411
Zm00001eb406960	142
Zm00001eb406970	0
Zm00001eb406980	1
Zm00001eb406990	198
Zm00001eb407010	0
Zm00001eb407020	2104
Zm00001eb407030	63
Zm00001eb407050	88
Zm00001eb407060	0
Zm00001eb407070	0
Zm00001eb407080	141.17
Zm00001eb407090	121.83
Zm00001eb407100	465
Zm00001eb407110	0
Zm00001eb407120	296
Zm00001eb407130	0
Zm00001eb407140	0
Zm00001eb407150	663
Zm00001eb407160	1.48
Zm00001eb407170	0
Zm00001eb407180	1.52
Zm00001eb407190	0
Zm00001eb407200	53.92
Zm00001eb407210	23
Zm00001eb407220	6
Zm00001eb407240	994
Zm00001eb407250	8
Zm00001eb407260	0
Zm00001eb407270	0
Zm00001eb407280	0
Zm00001eb407290	0
Zm00001eb407300	0
Zm00001eb407310	0
Zm00001eb407320	0
Zm00001eb407330	0
Zm00001eb407340	0
Zm00001eb407350	0
Zm00001eb407360	0
Zm00001eb407370	0
Zm00001eb407380	0
Zm00001eb407390	49.18
Zm00001eb407400	0
Zm00001eb407410	0
Zm00001eb407420	0
Zm00001eb407430	0
Zm00001eb407440	433.82
Zm00001eb407450	23.12
Zm00001eb407460	256
Zm00001eb407470	33
Zm00001eb407480	130
Zm00001eb407490	94
Zm00001eb407500	0
Zm00001eb407510	776.83
Zm00001eb407520	723.17
Zm00001eb407530	136
Zm00001eb407540	0
Zm00001eb407550	1811
Zm00001eb407570	27.41
Zm00001eb407580	0
Zm00001eb407590	0
Zm00001eb407610	798
Zm00001eb407630	3
Zm00001eb407640	0
Zm00001eb407650	1284
Zm00001eb407660	1522.68
Zm00001eb407670	19
Zm00001eb407680	1324
Zm00001eb407690	220
Zm00001eb407700	95.59
Zm00001eb407710	4002
Zm00001eb407720	182
Zm00001eb407730	13
Zm00001eb407740	0
Zm00001eb407750	478
Zm00001eb407760	5
Zm00001eb407780	197
Zm00001eb407790	320
Zm00001eb407800	1304
Zm00001eb407810	334
Zm00001eb407830	1
Zm00001eb407840	1644.09
Zm00001eb407850	0
Zm00001eb407860	502
Zm00001eb407890	204
Zm00001eb407900	0
Zm00001eb407910	0
Zm00001eb407930	16
Zm00001eb407940	16
Zm00001eb407950	0
Zm00001eb407960	0
Zm00001eb407970	0
Zm00001eb407980	0
Zm00001eb407990	199
Zm00001eb408000	630
Zm00001eb408010	1132
Zm00001eb408020	731
Zm00001eb408030	1
Zm00001eb408050	10
Zm00001eb408070	411
Zm00001eb408080	54.58
Zm00001eb408090	134.42
Zm00001eb408100	332
Zm00001eb408110	41
Zm00001eb408140	85
Zm00001eb408150	0
Zm00001eb408160	0
Zm00001eb408170	91
Zm00001eb408180	0
Zm00001eb408190	0
Zm00001eb408200	0
Zm00001eb408210	72
Zm00001eb408220	1657
Zm00001eb408230	24
Zm00001eb408240	725
Zm00001eb408250	306
Zm00001eb408260	39
Zm00001eb408270	20
Zm00001eb408280	1298
Zm00001eb408290	408
Zm00001eb408300	0
Zm00001eb408310	517
Zm00001eb408320	21
Zm00001eb408330	2317
Zm00001eb408340	0
Zm00001eb408350	137
Zm00001eb408360	2902
Zm00001eb408370	2
Zm00001eb408380	62.79
Zm00001eb408390	2.21
Zm00001eb408400	0
Zm00001eb408410	0
Zm00001eb408420	11
Zm00001eb408430	8
Zm00001eb408440	0
Zm00001eb408450	1
Zm00001eb408460	830.68
Zm00001eb408480	21.32
Zm00001eb408490	418
Zm00001eb408500	10
Zm00001eb408510	0
Zm00001eb408520	26
Zm00001eb408530	3
Zm00001eb408540	2
Zm00001eb408550	0
Zm00001eb408560	0
Zm00001eb408570	13
Zm00001eb408580	75
Zm00001eb408590	702
Zm00001eb408600	225
Zm00001eb408610	0
Zm00001eb408620	812
Zm00001eb408630	1057
Zm00001eb408640	1304
Zm00001eb408650	0
Zm00001eb408660	0
Zm00001eb408670	1271
Zm00001eb408680	0
Zm00001eb408690	124
Zm00001eb408700	0
Zm00001eb408710	516
Zm00001eb408720	551
Zm00001eb408730	1444
Zm00001eb408750	116
Zm00001eb408760	340
Zm00001eb408770	3.67
Zm00001eb408780	1925.19
Zm00001eb408790	1364
Zm00001eb408800	697
Zm00001eb408810	0
Zm00001eb408820	17
Zm00001eb408830	0
Zm00001eb408840	0
Zm00001eb408850	403
Zm00001eb408860	72
Zm00001eb408870	1
Zm00001eb408880	289
Zm00001eb408890	0
Zm00001eb408900	46.09
Zm00001eb408910	0
Zm00001eb408920	518.91
Zm00001eb408930	0
Zm00001eb408940	135
Zm00001eb408950	1
Zm00001eb408960	1053.11
Zm00001eb408970	3
Zm00001eb408980	0
Zm00001eb408990	0
Zm00001eb409000	785
Zm00001eb409020	366
Zm00001eb409030	4
Zm00001eb409040	427
Zm00001eb409050	1
Zm00001eb409060	1771
Zm00001eb409070	0
Zm00001eb409080	739
Zm00001eb409090	18
Zm00001eb409100	0
Zm00001eb409110	5
Zm00001eb409120	0
Zm00001eb409130	0
Zm00001eb409140	0
Zm00001eb409150	0
Zm00001eb409160	0
Zm00001eb409170	1216
Zm00001eb409190	22
Zm00001eb409200	85
Zm00001eb409210	0
Zm00001eb409220	35
Zm00001eb409230	346
Zm00001eb409250	0
Zm00001eb409270	7
Zm00001eb409280	75
Zm00001eb409300	6.26
Zm00001eb409310	0
Zm00001eb409320	0
Zm00001eb409330	0
Zm00001eb409350	5.26
Zm00001eb409360	1
Zm00001eb409380	0
Zm00001eb409390	19.48
Zm00001eb409400	1073
Zm00001eb409410	0
Zm00001eb409420	235
Zm00001eb409430	977.68
Zm00001eb409440	748.32
Zm00001eb409450	5822
Zm00001eb409460	0
Zm00001eb409470	208
Zm00001eb409480	2033
Zm00001eb409490	0
Zm00001eb409500	8477
Zm00001eb409520	0
Zm00001eb409530	4171
Zm00001eb409540	17
Zm00001eb409570	938
Zm00001eb409580	358
Zm00001eb409590	0
Zm00001eb409600	0
Zm00001eb409610	0
Zm00001eb409620	1116
Zm00001eb409630	1018
Zm00001eb409640	3.74
Zm00001eb409650	6.76
Zm00001eb409660	0
Zm00001eb409670	0
Zm00001eb409680	783
Zm00001eb409690	633
Zm00001eb409700	307
Zm00001eb409710	51
Zm00001eb409720	0
Zm00001eb409730	0
Zm00001eb409740	1486
Zm00001eb409750	42
Zm00001eb409770	1212.53
Zm00001eb409780	132.25
Zm00001eb409790	31
Zm00001eb409800	617
Zm00001eb409810	0
Zm00001eb409820	0
Zm00001eb409830	0
Zm00001eb409840	434
Zm00001eb409850	1095
Zm00001eb409860	0
Zm00001eb409870	13685
Zm00001eb409880	1228
Zm00001eb409890	2422
Zm00001eb409900	0
Zm00001eb409910	595
Zm00001eb409930	801
Zm00001eb409950	1411.04
Zm00001eb409960	0
Zm00001eb409970	18
Zm00001eb409980	122
Zm00001eb410000	1565
Zm00001eb410020	1041
Zm00001eb410030	1197
Zm00001eb410040	1020
Zm00001eb410050	914
Zm00001eb410060	350
Zm00001eb410070	256
Zm00001eb410080	271
Zm00001eb410110	443
Zm00001eb410120	847
Zm00001eb410130	0
Zm00001eb410140	0
Zm00001eb410160	0
Zm00001eb410170	3282
Zm00001eb410180	0
Zm00001eb410190	954
Zm00001eb410210	267
Zm00001eb410220	489
Zm00001eb410230	144
Zm00001eb410240	60
Zm00001eb410250	914
Zm00001eb410260	231
Zm00001eb410270	0
Zm00001eb410280	1
Zm00001eb410290	0
Zm00001eb410300	0
Zm00001eb410320	1
Zm00001eb410330	266
Zm00001eb410340	0
Zm00001eb410350	1372
Zm00001eb410370	0
Zm00001eb410380	75
Zm00001eb410400	0
Zm00001eb410410	5
Zm00001eb410420	207
Zm00001eb410430	1455
Zm00001eb410440	295
Zm00001eb410450	5
Zm00001eb410460	0
Zm00001eb410470	0
Zm00001eb410480	0
Zm00001eb410490	0
Zm00001eb410500	0
Zm00001eb410510	4439
Zm00001eb410520	0
Zm00001eb410530	24
Zm00001eb410540	0
Zm00001eb410550	226.92
Zm00001eb410560	165.08
Zm00001eb410570	10
Zm00001eb410580	0
Zm00001eb410590	0
Zm00001eb410600	527
Zm00001eb410610	0
Zm00001eb410630	290
Zm00001eb410650	4
Zm00001eb410660	2232
Zm00001eb410670	270
Zm00001eb410680	304
Zm00001eb410700	708
Zm00001eb410710	62
Zm00001eb410720	0
Zm00001eb410730	3280
Zm00001eb410740	0
Zm00001eb410750	10.55
Zm00001eb410760	36.93
Zm00001eb410770	76.45
Zm00001eb410780	0
Zm00001eb410790	1
Zm00001eb410800	56.07
Zm00001eb410810	0
Zm00001eb410820	405
Zm00001eb410830	172
Zm00001eb410840	322
Zm00001eb410850	163
Zm00001eb410860	266
Zm00001eb410870	112
Zm00001eb410880	0
Zm00001eb410890	1636
Zm00001eb410900	310
Zm00001eb410920	120
Zm00001eb410930	133
Zm00001eb410940	0
Zm00001eb410950	51
Zm00001eb410960	307
Zm00001eb410970	558.95
Zm00001eb410980	231
Zm00001eb410990	0
Zm00001eb411000	3712
Zm00001eb411010	0
Zm00001eb411020	309
Zm00001eb411040	0
Zm00001eb411050	3884.01
Zm00001eb411060	34
Zm00001eb411070	25
Zm00001eb411080	183
Zm00001eb411100	1526
Zm00001eb411110	0
Zm00001eb411120	284
Zm00001eb411130	0
Zm00001eb411140	862
Zm00001eb411150	2150
Zm00001eb411160	0
Zm00001eb411170	0
Zm00001eb411180	0
Zm00001eb411190	488
Zm00001eb411200	138
Zm00001eb411210	0
Zm00001eb411220	0
Zm00001eb411230	647
Zm00001eb411240	0
Zm00001eb411250	768
Zm00001eb411260	878
Zm00001eb411270	14.93
Zm00001eb411280	0
Zm00001eb411290	0
Zm00001eb411300	8772
Zm00001eb411310	1
Zm00001eb411320	3765
Zm00001eb411330	0
Zm00001eb411340	114
Zm00001eb411350	0
Zm00001eb411360	0
Zm00001eb411370	0
Zm00001eb411380	280640
Zm00001eb411390	0
Zm00001eb411410	0
Zm00001eb411420	1536
Zm00001eb411430	6242
Zm00001eb411440	0
Zm00001eb411450	39
Zm00001eb411460	298
Zm00001eb411480	7.94
Zm00001eb411490	959
Zm00001eb411500	12
Zm00001eb411510	0
Zm00001eb411520	13503.27
Zm00001eb411530	0
Zm00001eb411540	849.71
Zm00001eb411550	173
Zm00001eb411560	0
Zm00001eb411570	0
Zm00001eb411580	0
Zm00001eb411590	0
Zm00001eb411600	207
Zm00001eb411620	0
Zm00001eb411630	95
Zm00001eb411650	0
Zm00001eb411660	0
Zm00001eb411670	711
Zm00001eb411680	231
Zm00001eb411690	0
Zm00001eb411700	551
Zm00001eb411720	0
Zm00001eb411730	541
Zm00001eb411740	2002
Zm00001eb411750	8
Zm00001eb411760	1677
Zm00001eb411770	1
Zm00001eb411780	100.05
Zm00001eb411790	0
Zm00001eb411800	0
Zm00001eb411820	413
Zm00001eb411830	41
Zm00001eb411840	4.2
Zm00001eb411850	0
Zm00001eb411860	0
Zm00001eb411870	2
Zm00001eb411880	535
Zm00001eb411890	0
Zm00001eb411900	151
Zm00001eb411910	1218
Zm00001eb411920	0
Zm00001eb411940	0
Zm00001eb411950	0
Zm00001eb411960	0
Zm00001eb411970	0
Zm00001eb411990	0
Zm00001eb412000	251
Zm00001eb412010	0
Zm00001eb412020	749
Zm00001eb412040	436
Zm00001eb412050	184
Zm00001eb412060	0
Zm00001eb412070	0
Zm00001eb412080	0
Zm00001eb412090	0
Zm00001eb412100	0
Zm00001eb412110	62
Zm00001eb412120	16
Zm00001eb412130	1.62
Zm00001eb412140	0
Zm00001eb412150	484
Zm00001eb412170	0
Zm00001eb412180	0
Zm00001eb412190	152
Zm00001eb412200	0
Zm00001eb412210	0
Zm00001eb412220	0
Zm00001eb412230	1.01
Zm00001eb412240	0
Zm00001eb412250	0
Zm00001eb412260	0
Zm00001eb412280	230
Zm00001eb412290	485
Zm00001eb412300	3
Zm00001eb412310	0
Zm00001eb412320	60
Zm00001eb412340	1055.65
Zm00001eb412350	2
Zm00001eb412360	2
Zm00001eb412370	10685
Zm00001eb412390	18
Zm00001eb412420	46
Zm00001eb412430	2
Zm00001eb412440	1
Zm00001eb412460	246.47
Zm00001eb412470	0
Zm00001eb412480	0
Zm00001eb412490	1358
Zm00001eb412500	590
Zm00001eb412510	343
Zm00001eb412530	0
Zm00001eb412540	14.19
Zm00001eb412550	2
Zm00001eb412560	89
Zm00001eb412570	6
Zm00001eb412580	0
Zm00001eb412590	102
Zm00001eb412600	49
Zm00001eb412610	233
Zm00001eb412620	1473
Zm00001eb412630	0
Zm00001eb412640	0
Zm00001eb412650	62
Zm00001eb412660	0
Zm00001eb412670	21
Zm00001eb412690	646
Zm00001eb412700	0
Zm00001eb412710	73
Zm00001eb412730	6
Zm00001eb412740	0
Zm00001eb412750	0
Zm00001eb412760	0
Zm00001eb412770	3
Zm00001eb412780	0
Zm00001eb412790	0
Zm00001eb412800	361
Zm00001eb412830	1
Zm00001eb412840	0
Zm00001eb412850	0
Zm00001eb412860	0
Zm00001eb412870	1
Zm00001eb412880	0
Zm00001eb412890	0
Zm00001eb412900	19
Zm00001eb412910	43
Zm00001eb412930	526
Zm00001eb412940	2
Zm00001eb412950	2511
Zm00001eb412960	47.64
Zm00001eb412970	8.4
Zm00001eb412980	526.27
Zm00001eb412990	112.69
Zm00001eb413000	625
Zm00001eb413010	207
Zm00001eb413020	0
Zm00001eb413030	5
Zm00001eb413040	0
Zm00001eb413050	210
Zm00001eb413060	0
Zm00001eb413070	0
Zm00001eb413080	2024
Zm00001eb413090	2
Zm00001eb413100	85
Zm00001eb413110	54
Zm00001eb413120	53
Zm00001eb413130	64
Zm00001eb413140	455
Zm00001eb413150	482
Zm00001eb413160	4133
Zm00001eb413170	1
Zm00001eb413180	115
Zm00001eb413190	14
Zm00001eb413200	11
Zm00001eb413210	9
Zm00001eb413220	5.23
Zm00001eb413230	7
Zm00001eb413240	0
Zm00001eb413250	1
Zm00001eb413260	17
Zm00001eb413270	439
Zm00001eb413280	848
Zm00001eb413290	180
Zm00001eb413300	363
Zm00001eb413310	0
Zm00001eb413320	1170
Zm00001eb413330	0
Zm00001eb413340	99
Zm00001eb413360	18
Zm00001eb413370	7094
Zm00001eb413380	0
Zm00001eb413390	453
Zm00001eb413400	0
Zm00001eb413410	140
Zm00001eb413420	46
Zm00001eb413440	0
Zm00001eb413450	0
Zm00001eb413460	2
Zm00001eb413470	11
Zm00001eb413480	0
Zm00001eb413490	10
Zm00001eb413500	0
Zm00001eb413510	4
Zm00001eb413520	130
Zm00001eb413530	0
Zm00001eb413540	59
Zm00001eb413550	2390
Zm00001eb413560	238
Zm00001eb413570	90
Zm00001eb413580	1934
Zm00001eb413590	0
Zm00001eb413600	126
Zm00001eb413610	313
Zm00001eb413630	8652
Zm00001eb413650	0
Zm00001eb413660	0
Zm00001eb413670	1
Zm00001eb413680	1783
Zm00001eb413700	487
Zm00001eb413710	35
Zm00001eb413720	0
Zm00001eb413730	635
Zm00001eb413740	119
Zm00001eb413750	3
Zm00001eb413760	0
Zm00001eb413770	18
Zm00001eb413780	2007
Zm00001eb413790	555
Zm00001eb413800	6
Zm00001eb413810	94
Zm00001eb413820	463
Zm00001eb413830	0
Zm00001eb413840	0
Zm00001eb413850	140
Zm00001eb413860	33
Zm00001eb413870	798
Zm00001eb413880	2739
Zm00001eb413890	176
Zm00001eb413910	78
Zm00001eb413920	201
Zm00001eb413930	151
Zm00001eb413940	179
Zm00001eb413950	934
Zm00001eb413960	0
Zm00001eb413970	0
Zm00001eb413980	0
Zm00001eb413990	0
Zm00001eb414000	352
Zm00001eb414010	1
Zm00001eb414020	817
Zm00001eb414030	3675
Zm00001eb414040	1776
Zm00001eb414050	2916
Zm00001eb414060	0
Zm00001eb414080	381
Zm00001eb414090	14
Zm00001eb414100	0
Zm00001eb414110	0
Zm00001eb414130	0
Zm00001eb414140	0
Zm00001eb414150	0
Zm00001eb414160	0
Zm00001eb414180	245
Zm00001eb414190	1
Zm00001eb414200	0
Zm00001eb414210	0
Zm00001eb414220	0
Zm00001eb414240	0
Zm00001eb414250	0
Zm00001eb414260	1955
Zm00001eb414270	215
Zm00001eb414290	0
Zm00001eb414300	0
Zm00001eb414310	649
Zm00001eb414330	5
Zm00001eb414340	2628.11
Zm00001eb414350	1394.89
Zm00001eb414360	3194
Zm00001eb414380	6
Zm00001eb414390	3361
Zm00001eb414400	0
Zm00001eb414410	0
Zm00001eb414420	17.47
Zm00001eb414430	0
Zm00001eb414450	0
Zm00001eb414460	3015
Zm00001eb414470	0
Zm00001eb414480	0
Zm00001eb414490	20
Zm00001eb414500	160.97
Zm00001eb414510	0
Zm00001eb414520	0
Zm00001eb414530	78
Zm00001eb414540	46
Zm00001eb414550	1565
Zm00001eb414560	0
Zm00001eb414570	433
Zm00001eb414580	41
Zm00001eb414590	0
Zm00001eb414600	0
Zm00001eb414610	0
Zm00001eb414620	0
Zm00001eb414630	136
Zm00001eb414640	1563
Zm00001eb414650	66.19
Zm00001eb414660	74.81
Zm00001eb414690	668
Zm00001eb414700	189
Zm00001eb414710	0
Zm00001eb414720	338
Zm00001eb414730	144
Zm00001eb414740	290
Zm00001eb414750	187
Zm00001eb414760	1861
Zm00001eb414770	2
Zm00001eb414780	116
Zm00001eb414790	1488
Zm00001eb414800	0
Zm00001eb414810	188
Zm00001eb414820	0
Zm00001eb414830	3
Zm00001eb414840	0
Zm00001eb414850	0
Zm00001eb414860	39
Zm00001eb414870	16.19
Zm00001eb414880	0
Zm00001eb414890	0
Zm00001eb414900	9
Zm00001eb414910	0
Zm00001eb414920	12.81
Zm00001eb414940	0
Zm00001eb414950	664
Zm00001eb414960	2750
Zm00001eb414970	334
Zm00001eb414980	9
Zm00001eb414990	248
Zm00001eb415000	157
Zm00001eb415010	430
Zm00001eb415020	2
Zm00001eb415030	156
Zm00001eb415040	76
Zm00001eb415060	0
Zm00001eb415070	0
Zm00001eb415080	0
Zm00001eb415090	0
Zm00001eb415100	0
Zm00001eb415110	0
Zm00001eb415120	0
Zm00001eb415130	0
Zm00001eb415140	0
Zm00001eb415160	0
Zm00001eb415170	0
Zm00001eb415180	0
Zm00001eb415190	19
Zm00001eb415200	0
Zm00001eb415210	201
Zm00001eb415220	1508
Zm00001eb415230	14
Zm00001eb415240	39
Zm00001eb415250	416
Zm00001eb415260	0
Zm00001eb415270	208
Zm00001eb415280	57
Zm00001eb415290	0
Zm00001eb415300	1
Zm00001eb415310	0
Zm00001eb415330	0
Zm00001eb415340	0
Zm00001eb415350	0
Zm00001eb415360	76
Zm00001eb415380	68.91
Zm00001eb415390	260.09
Zm00001eb415400	766
Zm00001eb415410	20907
Zm00001eb415420	495
Zm00001eb415430	931
Zm00001eb415440	73
Zm00001eb415450	1410
Zm00001eb415460	540
Zm00001eb415470	301
Zm00001eb415480	32
Zm00001eb415500	44
Zm00001eb415510	200
Zm00001eb415520	131
Zm00001eb415530	5339
Zm00001eb415550	0
Zm00001eb415570	0
Zm00001eb415580	2401
Zm00001eb415590	83
Zm00001eb415600	9
Zm00001eb415610	22
Zm00001eb415620	127
Zm00001eb415630	6280.25
Zm00001eb415640	66
Zm00001eb415650	444
Zm00001eb415660	812
Zm00001eb415670	0
Zm00001eb415680	572
Zm00001eb415690	90
Zm00001eb415700	494
Zm00001eb415710	1346
Zm00001eb415720	142
Zm00001eb415730	319
Zm00001eb415740	597
Zm00001eb415750	0
Zm00001eb415760	215
Zm00001eb415770	64
Zm00001eb415780	5
Zm00001eb415810	11.36
Zm00001eb415820	4.64
Zm00001eb415830	0
Zm00001eb415840	21
Zm00001eb415870	0
Zm00001eb415880	0
Zm00001eb415890	0
Zm00001eb415900	0
Zm00001eb415910	0
Zm00001eb415920	0
Zm00001eb415930	692
Zm00001eb415940	49
Zm00001eb415950	1738
Zm00001eb415960	1048
Zm00001eb415970	910
Zm00001eb415980	23.01
Zm00001eb415990	185.99
Zm00001eb416000	161
Zm00001eb416010	0
Zm00001eb416020	3
Zm00001eb416030	0
Zm00001eb416040	0
Zm00001eb416050	2952
Zm00001eb416070	17
Zm00001eb416090	2599
Zm00001eb416110	1279
Zm00001eb416120	0
Zm00001eb416130	20
Zm00001eb416150	577
Zm00001eb416160	115
Zm00001eb416170	49
Zm00001eb416180	13
Zm00001eb416190	23
Zm00001eb416200	0
Zm00001eb416210	1053
Zm00001eb416220	390
Zm00001eb416230	599
Zm00001eb416240	256
Zm00001eb416250	47
Zm00001eb416260	0
Zm00001eb416270	0
Zm00001eb416280	0
Zm00001eb416290	5
Zm00001eb416300	0
Zm00001eb416310	0
Zm00001eb416320	0
Zm00001eb416330	524
Zm00001eb416340	1562
Zm00001eb416350	0
Zm00001eb416360	1246
Zm00001eb416370	389
Zm00001eb416380	0
Zm00001eb416390	0
Zm00001eb416400	89
Zm00001eb416410	230
Zm00001eb416420	157
Zm00001eb416430	1344
Zm00001eb416440	2
Zm00001eb416450	1241.09
Zm00001eb416460	6
Zm00001eb416470	33
Zm00001eb416480	39
Zm00001eb416490	581
Zm00001eb416520	0
Zm00001eb416530	829
Zm00001eb416540	275
Zm00001eb416550	430
Zm00001eb416560	158
Zm00001eb416580	1
Zm00001eb416590	0
Zm00001eb416600	0
Zm00001eb416610	0
Zm00001eb416620	0
Zm00001eb416630	0
Zm00001eb416640	0
Zm00001eb416650	0
Zm00001eb416660	409
Zm00001eb416670	0
Zm00001eb416680	0
Zm00001eb416690	0
Zm00001eb416700	0
Zm00001eb416710	2
Zm00001eb416720	19
Zm00001eb416730	183.79
Zm00001eb416740	57.21
Zm00001eb416750	481
Zm00001eb416760	2099
Zm00001eb416770	13
Zm00001eb416780	225
Zm00001eb416790	157
Zm00001eb416800	834
Zm00001eb416820	32
Zm00001eb416830	8
Zm00001eb416850	0
Zm00001eb416860	0
Zm00001eb416870	0
Zm00001eb416880	0
Zm00001eb416890	35
Zm00001eb416900	69
Zm00001eb416910	3
Zm00001eb416920	14
Zm00001eb416930	0
Zm00001eb416940	1
Zm00001eb416950	729
Zm00001eb416960	40
Zm00001eb416970	29
Zm00001eb416980	203
Zm00001eb416990	2292
Zm00001eb417000	724
Zm00001eb417010	785
Zm00001eb417020	486
Zm00001eb417030	0
Zm00001eb417040	0
Zm00001eb417050	183
Zm00001eb417060	35
Zm00001eb417070	46
Zm00001eb417080	0
Zm00001eb417090	1690
Zm00001eb417100	82.23
Zm00001eb417110	244
Zm00001eb417120	164
Zm00001eb417130	0
Zm00001eb417140	228
Zm00001eb417150	1643
Zm00001eb417160	0
Zm00001eb417170	0
Zm00001eb417190	1
Zm00001eb417200	1527.27
Zm00001eb417210	0
