gene_id	C_6_Tol
Zm00001eb371180	0
Zm00001eb371190	31
Zm00001eb371200	20386.02
Zm00001eb371210	149
Zm00001eb371220	12
Zm00001eb371230	2
Zm00001eb371240	140
Zm00001eb371250	3092
Zm00001eb371260	0
Zm00001eb371270	61
Zm00001eb371280	78
Zm00001eb371290	52
Zm00001eb371300	132
Zm00001eb371310	0
Zm00001eb371320	424
Zm00001eb371330	0
Zm00001eb371340	202
Zm00001eb371350	2
Zm00001eb371360	1
Zm00001eb371370	2226.88
Zm00001eb371380	362.12
Zm00001eb371400	0
Zm00001eb371410	0
Zm00001eb371420	0
Zm00001eb371430	102
Zm00001eb371440	0
Zm00001eb371450	0
Zm00001eb371460	0
Zm00001eb371470	0
Zm00001eb371480	3.21
Zm00001eb371490	70.79
Zm00001eb371500	822
Zm00001eb371510	19
Zm00001eb371520	241
Zm00001eb371530	48
Zm00001eb371540	63
Zm00001eb371550	0
Zm00001eb371560	3
Zm00001eb371580	12
Zm00001eb371590	41
Zm00001eb371600	0
Zm00001eb371610	201
Zm00001eb371620	0
Zm00001eb371630	1612
Zm00001eb371640	111
Zm00001eb371650	0
Zm00001eb371680	154
Zm00001eb371690	0
Zm00001eb371700	0
Zm00001eb371710	2
Zm00001eb371720	421
Zm00001eb371730	265
Zm00001eb371740	3119
Zm00001eb371750	37.12
Zm00001eb371760	1645
Zm00001eb371770	1801
Zm00001eb371780	0
Zm00001eb371800	108
Zm00001eb371810	21
Zm00001eb371820	0
Zm00001eb371830	176
Zm00001eb371840	2
Zm00001eb371860	0
Zm00001eb371870	0
Zm00001eb371880	119
Zm00001eb371890	60
Zm00001eb371900	731
Zm00001eb371910	0
Zm00001eb371920	0
Zm00001eb371930	7
Zm00001eb371940	64
Zm00001eb371950	146
Zm00001eb371960	85
Zm00001eb371970	35
Zm00001eb371980	67
Zm00001eb371990	0
Zm00001eb372000	0
Zm00001eb372010	3
Zm00001eb372020	7
Zm00001eb372030	7.78
Zm00001eb372040	18.22
Zm00001eb372060	102
Zm00001eb372070	324
Zm00001eb372100	0
Zm00001eb372110	0
Zm00001eb372120	1
Zm00001eb372130	1054
Zm00001eb372140	1
Zm00001eb372150	238
Zm00001eb372160	0
Zm00001eb372170	0
Zm00001eb372180	1528.21
Zm00001eb372190	57.79
Zm00001eb372200	181
Zm00001eb372210	2246
Zm00001eb372220	348
Zm00001eb372230	369
Zm00001eb372260	0
Zm00001eb372270	0
Zm00001eb372280	8
Zm00001eb372290	0
Zm00001eb372300	0
Zm00001eb372310	1666
Zm00001eb372320	6
Zm00001eb372330	612
Zm00001eb372340	0
Zm00001eb372350	0
Zm00001eb372360	1
Zm00001eb372370	76
Zm00001eb372380	26
Zm00001eb372390	349
Zm00001eb372400	0
Zm00001eb372410	996
Zm00001eb372420	111
Zm00001eb372440	0
Zm00001eb372450	0
Zm00001eb372460	0
Zm00001eb372470	0
Zm00001eb372480	0
Zm00001eb372490	539
Zm00001eb372500	326
Zm00001eb372510	8
Zm00001eb372520	168.59
Zm00001eb372530	15.41
Zm00001eb372540	116
Zm00001eb372550	189
Zm00001eb372570	13432.62
Zm00001eb372580	0
Zm00001eb372590	0
Zm00001eb372600	263
Zm00001eb372610	0
Zm00001eb372620	0
Zm00001eb372630	0
Zm00001eb372640	11
Zm00001eb372650	0
Zm00001eb372660	108
Zm00001eb372670	0
Zm00001eb372690	0
Zm00001eb372700	310
Zm00001eb372710	188.04
Zm00001eb372720	41.96
Zm00001eb372730	0
Zm00001eb372740	0
Zm00001eb372750	1842
Zm00001eb372760	0
Zm00001eb372770	183
Zm00001eb372780	24
Zm00001eb372790	1218
Zm00001eb372800	0
Zm00001eb372810	0
Zm00001eb372830	56
Zm00001eb372850	0
Zm00001eb372860	73
Zm00001eb372870	12
Zm00001eb372880	0
Zm00001eb372900	427
Zm00001eb372930	1603.5
Zm00001eb372940	115
Zm00001eb372950	62
Zm00001eb372960	111
Zm00001eb372970	148
Zm00001eb372980	1410
Zm00001eb372990	44
Zm00001eb373000	9
Zm00001eb373010	4
Zm00001eb373020	1
Zm00001eb373030	85.41
Zm00001eb373040	101
Zm00001eb373050	202.59
Zm00001eb373060	0
Zm00001eb373070	115
Zm00001eb373080	829
Zm00001eb373090	687
Zm00001eb373100	79
Zm00001eb373110	2752
Zm00001eb373120	4103
Zm00001eb373130	191
Zm00001eb373140	310
Zm00001eb373150	57
Zm00001eb373160	39
Zm00001eb373170	0
Zm00001eb373180	570
Zm00001eb373190	35
Zm00001eb373200	186
Zm00001eb373220	8
Zm00001eb373230	0
Zm00001eb373240	0
Zm00001eb373250	0
Zm00001eb373260	1
Zm00001eb373270	58
Zm00001eb373290	1779
Zm00001eb373300	489
Zm00001eb373310	0
Zm00001eb373320	17
Zm00001eb373330	70
Zm00001eb373340	334
Zm00001eb373350	93
Zm00001eb373360	0
Zm00001eb373370	9
Zm00001eb373380	151
Zm00001eb373390	48
Zm00001eb373400	16
Zm00001eb373410	0
Zm00001eb373420	654
Zm00001eb373430	0
Zm00001eb373440	0
Zm00001eb373450	102
Zm00001eb373460	26
Zm00001eb373470	0
Zm00001eb373480	0
Zm00001eb373490	79
Zm00001eb373500	661
Zm00001eb373510	57
Zm00001eb373520	83
Zm00001eb373540	0
Zm00001eb373560	841
Zm00001eb373570	32
Zm00001eb373580	439
Zm00001eb373590	0
Zm00001eb373600	286
Zm00001eb373610	0
Zm00001eb373620	30
Zm00001eb373630	1256
Zm00001eb373640	0
Zm00001eb373650	110
Zm00001eb373660	0
Zm00001eb373670	112
Zm00001eb373680	0
Zm00001eb373690	0
Zm00001eb373700	319
Zm00001eb373710	234
Zm00001eb373720	0
Zm00001eb373730	0
Zm00001eb373750	0
Zm00001eb373760	540
Zm00001eb373770	1
Zm00001eb373790	5377
Zm00001eb373800	169.87
Zm00001eb373810	0
Zm00001eb373820	1
Zm00001eb373830	0
Zm00001eb373840	8
Zm00001eb373860	0
Zm00001eb373880	2
Zm00001eb373900	334
Zm00001eb373910	37
Zm00001eb373920	26
Zm00001eb373930	145.08
Zm00001eb373940	2
Zm00001eb373950	9
Zm00001eb373960	3352
Zm00001eb373970	574
Zm00001eb373980	1947
Zm00001eb373990	5508
Zm00001eb374000	495
Zm00001eb374010	70
Zm00001eb374020	0
Zm00001eb374030	0
Zm00001eb374040	272
Zm00001eb374050	0
Zm00001eb374060	2
Zm00001eb374070	0
Zm00001eb374080	1912.29
Zm00001eb374090	15342
Zm00001eb374100	1037
Zm00001eb374110	2323
Zm00001eb374120	558
Zm00001eb374130	106
Zm00001eb374140	233
Zm00001eb374150	886
Zm00001eb374160	841
Zm00001eb374170	126
Zm00001eb374180	0
Zm00001eb374190	36
Zm00001eb374200	366
Zm00001eb374210	1
Zm00001eb374220	66.18
Zm00001eb374230	2011.82
Zm00001eb374240	8
Zm00001eb374270	350
Zm00001eb374280	203
Zm00001eb374290	0
Zm00001eb374300	1847
Zm00001eb374310	4
Zm00001eb374320	1
Zm00001eb374330	2336
Zm00001eb374340	0
Zm00001eb374350	470
Zm00001eb374360	257
Zm00001eb374380	587
Zm00001eb374390	81
Zm00001eb374400	0
Zm00001eb374410	42
Zm00001eb374420	0
Zm00001eb374430	7
Zm00001eb374440	472
Zm00001eb374450	356
Zm00001eb374460	914
Zm00001eb374470	4070
Zm00001eb374480	51
Zm00001eb374490	0
Zm00001eb374500	51
Zm00001eb374510	29.7
Zm00001eb374520	49.3
Zm00001eb374530	6
Zm00001eb374540	0
Zm00001eb374550	32
Zm00001eb374560	46
Zm00001eb374580	139
Zm00001eb374590	0
Zm00001eb374600	250.95
Zm00001eb374610	15.05
Zm00001eb374630	191
Zm00001eb374640	157
Zm00001eb374650	0
Zm00001eb374660	0
Zm00001eb374670	3940
Zm00001eb374680	17
Zm00001eb374690	28
Zm00001eb374700	113
Zm00001eb374710	437
Zm00001eb374750	207
Zm00001eb374760	156
Zm00001eb374780	196
Zm00001eb374790	0
Zm00001eb374800	0
Zm00001eb374810	114
Zm00001eb374820	80
Zm00001eb374830	49
Zm00001eb374840	3
Zm00001eb374850	1
Zm00001eb374860	2
Zm00001eb374870	140
Zm00001eb374880	435
Zm00001eb374890	0
Zm00001eb374910	442
Zm00001eb374920	517
Zm00001eb374930	0
Zm00001eb374940	0
Zm00001eb374950	172
Zm00001eb374960	0
Zm00001eb374970	0
Zm00001eb374980	672.8
Zm00001eb374990	168
Zm00001eb375000	177
Zm00001eb375010	463.39
Zm00001eb375020	10.61
Zm00001eb375030	191
Zm00001eb375040	21983.9
Zm00001eb375050	5
Zm00001eb375060	0
Zm00001eb375070	0
Zm00001eb375080	0
Zm00001eb375090	0
Zm00001eb375100	36
Zm00001eb375110	178
Zm00001eb375120	52
Zm00001eb375130	1250
Zm00001eb375140	957
Zm00001eb375150	0
Zm00001eb375160	17
Zm00001eb375170	0
Zm00001eb375180	2906
Zm00001eb375190	885
Zm00001eb375200	714
Zm00001eb375210	355
Zm00001eb375220	7
Zm00001eb375230	20
Zm00001eb375240	144.91
Zm00001eb375250	781
Zm00001eb375260	0
Zm00001eb375270	493.09
Zm00001eb375280	0
Zm00001eb375290	0
Zm00001eb375300	0
Zm00001eb375310	2
Zm00001eb375320	253
Zm00001eb375330	0
Zm00001eb375340	7
Zm00001eb375360	17
Zm00001eb375370	6
Zm00001eb375380	1551.53
Zm00001eb375390	144.13
Zm00001eb375400	122.1
Zm00001eb375410	421
Zm00001eb375420	330
Zm00001eb375430	1944
Zm00001eb375440	20
Zm00001eb375450	445
Zm00001eb375460	7
Zm00001eb375480	255.88
Zm00001eb375490	3432
Zm00001eb375500	870
Zm00001eb375510	418
Zm00001eb375520	1194
Zm00001eb375530	8529.65
Zm00001eb375540	0
Zm00001eb375550	0
Zm00001eb375560	367
Zm00001eb375570	4
Zm00001eb375580	25
Zm00001eb375590	9.02
Zm00001eb375600	121.98
Zm00001eb375620	38
Zm00001eb375630	0
Zm00001eb375640	197
Zm00001eb375650	0
Zm00001eb375660	93
Zm00001eb375670	503
Zm00001eb375680	506
Zm00001eb375690	1373
Zm00001eb375700	451
Zm00001eb375710	861.99
Zm00001eb375720	0
Zm00001eb375730	2298
Zm00001eb375740	3
Zm00001eb375750	0
Zm00001eb375760	0
Zm00001eb375770	0
Zm00001eb375780	0
Zm00001eb375790	0
Zm00001eb375800	0
Zm00001eb375810	0
Zm00001eb375820	467
Zm00001eb375830	2
Zm00001eb375840	256
Zm00001eb375850	1
Zm00001eb375870	1
Zm00001eb375880	0
Zm00001eb375890	0
Zm00001eb375900	2
Zm00001eb375920	0
Zm00001eb375930	0
Zm00001eb375940	0
Zm00001eb375950	0
Zm00001eb375960	0
Zm00001eb375980	0.5
Zm00001eb376000	0.5
Zm00001eb376010	4
Zm00001eb376020	6375
Zm00001eb376030	11
Zm00001eb376040	6.7
Zm00001eb376050	3.3
Zm00001eb376060	0
Zm00001eb376070	1
Zm00001eb376080	0
Zm00001eb376090	0
Zm00001eb376100	590
Zm00001eb376110	0
Zm00001eb376120	656
Zm00001eb376130	78
Zm00001eb376140	37.62
Zm00001eb376150	7688.38
Zm00001eb376160	4032.61
Zm00001eb376180	0
Zm00001eb376190	0
Zm00001eb376200	17.5
Zm00001eb376210	2
Zm00001eb376220	0
Zm00001eb376230	25.61
Zm00001eb376240	0
Zm00001eb376250	0
Zm00001eb376260	0
Zm00001eb376270	0
Zm00001eb376280	0.33
Zm00001eb376300	17.56
Zm00001eb376310	0
Zm00001eb376320	0
Zm00001eb376330	515.32
Zm00001eb376340	0
Zm00001eb376350	0
Zm00001eb376360	2
Zm00001eb376370	2
Zm00001eb376380	14.39
Zm00001eb376390	121
Zm00001eb376400	7
Zm00001eb376410	0
Zm00001eb376420	0.25
Zm00001eb376440	0
Zm00001eb376450	0
Zm00001eb376460	0
Zm00001eb376470	0
Zm00001eb376480	735
Zm00001eb376490	506
Zm00001eb376500	8
Zm00001eb376510	687
Zm00001eb376520	79
Zm00001eb376530	1695
Zm00001eb376540	0
Zm00001eb376560	0
Zm00001eb376570	16072
Zm00001eb376580	1
Zm00001eb376590	647
Zm00001eb376600	2722
Zm00001eb376620	0
Zm00001eb376630	397
Zm00001eb376640	2760.77
Zm00001eb376650	498
Zm00001eb376660	172
Zm00001eb376670	2545
Zm00001eb376680	295
Zm00001eb376690	1.26
Zm00001eb376700	39.63
Zm00001eb376710	39
Zm00001eb376720	116.51
Zm00001eb376730	900
Zm00001eb376740	4551
Zm00001eb376750	84
Zm00001eb376780	775
Zm00001eb376790	316
Zm00001eb376800	0
Zm00001eb376820	0
Zm00001eb376840	553
Zm00001eb376850	1164
Zm00001eb376860	80
Zm00001eb376870	52
Zm00001eb376880	201
Zm00001eb376890	367
Zm00001eb376900	59.45
Zm00001eb376910	0
Zm00001eb376920	0.33
Zm00001eb376930	0
Zm00001eb376940	39
Zm00001eb376950	1
Zm00001eb376960	0.33
Zm00001eb376970	632.55
Zm00001eb376980	2094
Zm00001eb376990	49
Zm00001eb377000	769
Zm00001eb377010	7
Zm00001eb377020	0
Zm00001eb377030	1
Zm00001eb377040	625
Zm00001eb377050	602
Zm00001eb377060	10
Zm00001eb377070	45
Zm00001eb377090	0
Zm00001eb377100	0
Zm00001eb377110	37
Zm00001eb377120	49
Zm00001eb377130	170
Zm00001eb377140	9
Zm00001eb377150	294
Zm00001eb377160	1
Zm00001eb377170	0
Zm00001eb377180	0
Zm00001eb377190	0
Zm00001eb377200	11
Zm00001eb377210	231
Zm00001eb377220	0
Zm00001eb377230	0
Zm00001eb377240	0
Zm00001eb377250	92
Zm00001eb377260	749
Zm00001eb377270	1384
Zm00001eb377280	212
Zm00001eb377290	298
Zm00001eb377300	678
Zm00001eb377310	2
Zm00001eb377320	0
Zm00001eb377330	3
Zm00001eb377350	484
Zm00001eb377360	8
Zm00001eb377370	0
Zm00001eb377380	1282
Zm00001eb377390	50.79
Zm00001eb377400	99
Zm00001eb377410	278.21
Zm00001eb377420	95
Zm00001eb377430	2021
Zm00001eb377440	258
Zm00001eb377450	198
Zm00001eb377470	382
Zm00001eb377480	453.82
Zm00001eb377490	31.18
Zm00001eb377500	127
Zm00001eb377520	3
Zm00001eb377530	1565.38
Zm00001eb377540	177.62
Zm00001eb377550	81
Zm00001eb377560	0
Zm00001eb377570	0
Zm00001eb377580	0
Zm00001eb377590	0
Zm00001eb377600	0
Zm00001eb377610	1
Zm00001eb377630	0
Zm00001eb377640	0
Zm00001eb377650	0
Zm00001eb377660	0
Zm00001eb377670	2
Zm00001eb377680	0
Zm00001eb377690	0
Zm00001eb377700	4
Zm00001eb377710	0
Zm00001eb377720	0
Zm00001eb377730	0
Zm00001eb377740	0
Zm00001eb377750	634
Zm00001eb377760	1516
Zm00001eb377770	120
Zm00001eb377790	404
Zm00001eb377800	0
Zm00001eb377810	35
Zm00001eb377820	0
Zm00001eb377830	740.85
Zm00001eb377850	6
Zm00001eb377860	1112
Zm00001eb377870	15733.02
Zm00001eb377880	13
Zm00001eb377890	53.57
Zm00001eb377900	346
Zm00001eb377910	707
Zm00001eb377920	294
Zm00001eb377930	0
Zm00001eb377950	0
Zm00001eb377960	0
Zm00001eb377970	322
Zm00001eb377980	0
Zm00001eb377990	121
Zm00001eb378000	5990
Zm00001eb378010	0
Zm00001eb378020	2660
Zm00001eb378030	7476
Zm00001eb378040	0
Zm00001eb378050	20
Zm00001eb378060	0
Zm00001eb378070	52.33
Zm00001eb378080	1
Zm00001eb378110	1
Zm00001eb378120	0
Zm00001eb378130	0
Zm00001eb378140	4
Zm00001eb378150	149
Zm00001eb378160	0
Zm00001eb378170	603
Zm00001eb378180	0
Zm00001eb378190	12
Zm00001eb378200	659
Zm00001eb378210	5916
Zm00001eb378220	5
Zm00001eb378230	161
Zm00001eb378250	2237
Zm00001eb378260	86.66
Zm00001eb378270	235.34
Zm00001eb378280	4762
Zm00001eb378290	0
Zm00001eb378300	347
Zm00001eb378320	56
Zm00001eb378330	133
Zm00001eb378340	1148
Zm00001eb378350	25
Zm00001eb378360	3140
Zm00001eb378370	837
Zm00001eb378380	71
Zm00001eb378390	195
Zm00001eb378400	296
Zm00001eb378410	0
Zm00001eb378420	313
Zm00001eb378430	779
Zm00001eb378440	514.62
Zm00001eb378450	328.38
Zm00001eb378460	394
Zm00001eb378470	238
Zm00001eb378490	7.28
Zm00001eb378500	1420
Zm00001eb378510	39
Zm00001eb378520	394
Zm00001eb378540	617
Zm00001eb378550	346.13
Zm00001eb378560	0
Zm00001eb378570	819.73
Zm00001eb378580	0
Zm00001eb378590	345
Zm00001eb378600	636
Zm00001eb378610	0
Zm00001eb378620	0
Zm00001eb378630	87
Zm00001eb378640	1889
Zm00001eb378660	1
Zm00001eb378670	85
Zm00001eb378680	0
Zm00001eb378690	599
Zm00001eb378700	298
Zm00001eb378710	65
Zm00001eb378720	1117.53
Zm00001eb378730	138.47
Zm00001eb378740	725
Zm00001eb378750	0
Zm00001eb378760	0
Zm00001eb378770	0
Zm00001eb378780	481.11
Zm00001eb378790	31.03
Zm00001eb378800	499.89
Zm00001eb378810	335
Zm00001eb378820	181
Zm00001eb378830	541
Zm00001eb378840	718
Zm00001eb378870	237
Zm00001eb378880	267
Zm00001eb378890	200
Zm00001eb378900	407
Zm00001eb378910	0
Zm00001eb378920	4.33
Zm00001eb378930	3438.73
Zm00001eb378950	0
Zm00001eb378960	0
Zm00001eb378970	222
Zm00001eb378980	132.07
Zm00001eb378990	638.93
Zm00001eb379010	0
Zm00001eb379020	31
Zm00001eb379030	611
Zm00001eb379050	959
Zm00001eb379060	287
Zm00001eb379070	1547
Zm00001eb379090	1262
Zm00001eb379100	2048
Zm00001eb379110	23
Zm00001eb379120	112
Zm00001eb379130	808
Zm00001eb379140	1233.45
Zm00001eb379150	414.55
Zm00001eb379160	23
Zm00001eb379170	56
Zm00001eb379180	0
Zm00001eb379190	46
Zm00001eb379200	32
Zm00001eb379210	597
Zm00001eb379220	1
Zm00001eb379230	204.73
Zm00001eb379240	360.15
Zm00001eb379250	140.12
Zm00001eb379260	255
Zm00001eb379270	3483.77
Zm00001eb379280	196.23
Zm00001eb379290	58
Zm00001eb379300	262
Zm00001eb379310	191
Zm00001eb379320	178
Zm00001eb379330	610
Zm00001eb379340	143
Zm00001eb379350	810
Zm00001eb379360	0
Zm00001eb379370	0
Zm00001eb379380	16.49
Zm00001eb379400	0
Zm00001eb379410	813
Zm00001eb379420	148
Zm00001eb379430	114
Zm00001eb379440	1237
Zm00001eb379460	168
Zm00001eb379470	2375.41
Zm00001eb379480	381.59
Zm00001eb379490	356
Zm00001eb379500	935
Zm00001eb379510	513
Zm00001eb379520	0
Zm00001eb379530	738
Zm00001eb379540	0
Zm00001eb379550	290
Zm00001eb379560	1665
Zm00001eb379570	303.26
Zm00001eb379580	1740.74
Zm00001eb379590	123
Zm00001eb379610	159
Zm00001eb379620	778
Zm00001eb379630	231
Zm00001eb379640	0
Zm00001eb379650	0
Zm00001eb379660	3311
Zm00001eb379680	1
Zm00001eb379690	0
Zm00001eb379700	0
Zm00001eb379710	0
Zm00001eb379720	0
Zm00001eb379730	0
Zm00001eb379760	0
Zm00001eb379770	15
Zm00001eb379780	0
Zm00001eb379790	0
Zm00001eb379800	106
Zm00001eb379810	0
Zm00001eb379820	95
Zm00001eb379830	2051
Zm00001eb379840	383
Zm00001eb379850	19
Zm00001eb379860	0
Zm00001eb379870	0
Zm00001eb379880	0
Zm00001eb379890	490
Zm00001eb379910	0
Zm00001eb379920	230
Zm00001eb379940	25
Zm00001eb379950	48
Zm00001eb379960	0
Zm00001eb379970	0
Zm00001eb379990	2526
Zm00001eb380010	117.19
Zm00001eb380020	1327.01
Zm00001eb380030	156.81
Zm00001eb380040	0
Zm00001eb380050	68.51
Zm00001eb380060	101.49
Zm00001eb380070	0
Zm00001eb380080	2256
Zm00001eb380100	0
Zm00001eb380110	1.01
Zm00001eb380120	0
Zm00001eb380130	174
Zm00001eb380140	20
Zm00001eb380150	1149
Zm00001eb380160	6.68
Zm00001eb380170	2.31
Zm00001eb380180	1053
Zm00001eb380190	505
Zm00001eb380200	1198.75
Zm00001eb380210	6.37
Zm00001eb380220	0
Zm00001eb380230	2
Zm00001eb380240	145
Zm00001eb380250	0
Zm00001eb380260	7736
Zm00001eb380280	0
Zm00001eb380290	0
Zm00001eb380300	0
Zm00001eb380310	0
Zm00001eb380320	1
Zm00001eb380340	0
Zm00001eb380350	0
Zm00001eb380360	0
Zm00001eb380370	15
Zm00001eb380380	0
Zm00001eb380390	48
Zm00001eb380400	20
Zm00001eb380410	90
Zm00001eb380420	889
Zm00001eb380430	66
Zm00001eb380440	6
Zm00001eb380450	0
Zm00001eb380460	183
Zm00001eb380470	12.15
Zm00001eb380480	14.85
Zm00001eb380490	132
Zm00001eb380500	498
Zm00001eb380520	1882
Zm00001eb380530	229
Zm00001eb380540	0
Zm00001eb380550	500
Zm00001eb380560	0
Zm00001eb380570	0
Zm00001eb380580	905
Zm00001eb380600	0
Zm00001eb380610	0
Zm00001eb380620	0
Zm00001eb380630	433
Zm00001eb380640	814
Zm00001eb380650	809
Zm00001eb380670	32.31
Zm00001eb380680	1937
Zm00001eb380690	668
Zm00001eb380700	3
Zm00001eb380710	0
Zm00001eb380720	1
Zm00001eb380730	42869.1
Zm00001eb380740	1938.66
Zm00001eb380770	0
Zm00001eb380780	5.46
Zm00001eb380790	133.54
Zm00001eb380800	0
Zm00001eb380810	17
Zm00001eb380820	0
Zm00001eb380830	33
Zm00001eb380840	2067
Zm00001eb380850	516
Zm00001eb380860	1178
Zm00001eb380870	0
Zm00001eb380880	320.96
Zm00001eb380890	0
Zm00001eb380900	12
Zm00001eb380920	0
Zm00001eb380940	0
Zm00001eb380950	337
Zm00001eb380960	469
Zm00001eb380970	0
Zm00001eb380980	0
Zm00001eb380990	39
Zm00001eb381010	2
Zm00001eb381020	427
Zm00001eb381040	454
Zm00001eb381050	0
Zm00001eb381060	0
Zm00001eb381070	0
Zm00001eb381080	0
Zm00001eb381090	0
Zm00001eb381100	1
Zm00001eb381110	596
Zm00001eb381130	545
Zm00001eb381150	0
Zm00001eb381160	0
Zm00001eb381170	0
Zm00001eb381180	0
Zm00001eb381190	0
Zm00001eb381210	159
Zm00001eb381220	318
Zm00001eb381240	25
Zm00001eb381250	39
Zm00001eb381270	0
Zm00001eb381280	198
Zm00001eb381290	288
Zm00001eb381300	36
Zm00001eb381310	0
Zm00001eb381320	0
Zm00001eb381330	0
Zm00001eb381340	0
Zm00001eb381350	1
Zm00001eb381360	0
Zm00001eb381370	17
Zm00001eb381380	7
Zm00001eb381390	1
Zm00001eb381400	0
Zm00001eb381410	176.04
Zm00001eb381420	0
Zm00001eb381430	0
Zm00001eb381440	0
Zm00001eb381450	0
Zm00001eb381460	0
Zm00001eb381470	1580
Zm00001eb381480	1
Zm00001eb381490	323
Zm00001eb381520	680
Zm00001eb381530	351
Zm00001eb381540	0
Zm00001eb381550	0
Zm00001eb381560	0
Zm00001eb381570	27
Zm00001eb381580	15
Zm00001eb381590	100
Zm00001eb381600	544
Zm00001eb381610	0
Zm00001eb381620	3
Zm00001eb381630	1079
Zm00001eb381640	0
Zm00001eb381650	0
Zm00001eb381660	6.3
Zm00001eb381670	38.94
Zm00001eb381680	0
Zm00001eb381690	0
Zm00001eb381700	0
Zm00001eb381710	3.54
Zm00001eb381720	809.22
Zm00001eb381730	0
Zm00001eb381740	0
Zm00001eb381750	0
Zm00001eb381760	30
Zm00001eb381770	429
Zm00001eb381780	0
Zm00001eb381790	0
Zm00001eb381800	5.78
Zm00001eb381810	0
Zm00001eb381820	0
Zm00001eb381830	14
Zm00001eb381840	0
Zm00001eb381850	0
Zm00001eb381860	0
Zm00001eb381870	1155
Zm00001eb381880	18
Zm00001eb381890	0
Zm00001eb381900	0
Zm00001eb381910	0
Zm00001eb381920	2
Zm00001eb381930	0
Zm00001eb381940	0
Zm00001eb381950	0
Zm00001eb381960	718
Zm00001eb381970	265
Zm00001eb381980	205
Zm00001eb381990	219
Zm00001eb382000	3
Zm00001eb382010	81
Zm00001eb382020	0
Zm00001eb382030	0
Zm00001eb382040	442
Zm00001eb382060	576
Zm00001eb382070	829
Zm00001eb382080	292
Zm00001eb382090	94
Zm00001eb382100	39
Zm00001eb382110	0
Zm00001eb382120	277
Zm00001eb382130	34
Zm00001eb382140	5.05
Zm00001eb382150	0
Zm00001eb382160	526
Zm00001eb382170	694
Zm00001eb382180	1661
Zm00001eb382200	10
Zm00001eb382210	0
Zm00001eb382220	0
Zm00001eb382230	0
Zm00001eb382240	4276.73
Zm00001eb382260	1169
Zm00001eb382270	0
Zm00001eb382280	0
Zm00001eb382290	181
Zm00001eb382300	0
Zm00001eb382310	72
Zm00001eb382320	131
Zm00001eb382330	0
Zm00001eb382340	105
Zm00001eb382350	0
Zm00001eb382360	105
Zm00001eb382370	1
Zm00001eb382380	178
Zm00001eb382400	14
Zm00001eb382420	0
Zm00001eb382430	28
Zm00001eb382440	0
Zm00001eb382450	0
Zm00001eb382460	0
Zm00001eb382470	0
Zm00001eb382480	1477
Zm00001eb382490	1817
Zm00001eb382500	167
Zm00001eb382520	0
Zm00001eb382530	0
Zm00001eb382540	1582
Zm00001eb382550	0
Zm00001eb382580	850
Zm00001eb382600	0
Zm00001eb382640	0
Zm00001eb382650	708
Zm00001eb382660	274
Zm00001eb382680	0
Zm00001eb382690	3278
Zm00001eb382700	0
Zm00001eb382710	0
Zm00001eb382720	1
Zm00001eb382730	1593
Zm00001eb382740	0
Zm00001eb382750	55.99
Zm00001eb382760	1.01
Zm00001eb382780	73
Zm00001eb382790	9
Zm00001eb382800	0
Zm00001eb382810	475
Zm00001eb382820	0
Zm00001eb382830	0
Zm00001eb382840	0
Zm00001eb382850	0
Zm00001eb382860	0
Zm00001eb382870	0
Zm00001eb382880	0
Zm00001eb382890	3
Zm00001eb382900	837
Zm00001eb382910	499
Zm00001eb382920	0
Zm00001eb382930	1
Zm00001eb382940	3391
Zm00001eb382950	15
Zm00001eb382960	0
Zm00001eb382970	0
Zm00001eb382980	0
Zm00001eb382990	29
Zm00001eb383000	10
Zm00001eb383010	0
Zm00001eb383020	0
Zm00001eb383030	0
Zm00001eb383040	0
Zm00001eb383050	35
Zm00001eb383060	348
Zm00001eb383080	0
Zm00001eb383090	0
Zm00001eb383100	0
Zm00001eb383110	3
Zm00001eb383120	5232
Zm00001eb383130	0
Zm00001eb383140	0
Zm00001eb383150	0
Zm00001eb383160	204
Zm00001eb383170	0
Zm00001eb383180	0
Zm00001eb383190	0
Zm00001eb383200	673
Zm00001eb383210	34
Zm00001eb383220	0
Zm00001eb383230	2
Zm00001eb383240	0
Zm00001eb383250	0
Zm00001eb383260	0
Zm00001eb383270	0
Zm00001eb383280	90
Zm00001eb383290	0
Zm00001eb383310	175
Zm00001eb383320	1627
Zm00001eb383330	1708
Zm00001eb383350	0
Zm00001eb383360	0
Zm00001eb383370	0
Zm00001eb383380	0
Zm00001eb383390	0
Zm00001eb383400	11
Zm00001eb383410	0
Zm00001eb383420	0
Zm00001eb383430	0
Zm00001eb383440	16
Zm00001eb383450	2
Zm00001eb383460	47
Zm00001eb383470	1
Zm00001eb383490	223
Zm00001eb383500	8.9
Zm00001eb383510	224.1
Zm00001eb383520	0
Zm00001eb383530	0
Zm00001eb383540	0
Zm00001eb383550	2
Zm00001eb383560	172.62
Zm00001eb383570	135.38
Zm00001eb383580	146
Zm00001eb383600	21
Zm00001eb383610	0
Zm00001eb383620	0
Zm00001eb383640	0
Zm00001eb383650	870
Zm00001eb383660	352
Zm00001eb383670	9
Zm00001eb383680	121
Zm00001eb383690	0
Zm00001eb383700	0
Zm00001eb383710	0
Zm00001eb383720	41
Zm00001eb383730	0
Zm00001eb383740	0
Zm00001eb383750	0
