gene_id	T_6_Tol
Zm00001eb367830	238
Zm00001eb367840	2060
Zm00001eb367850	0
Zm00001eb367860	102
Zm00001eb367870	280
Zm00001eb367880	0
Zm00001eb367890	3911
Zm00001eb367900	107
Zm00001eb367910	0
Zm00001eb367920	6
Zm00001eb367930	22
Zm00001eb367950	125
Zm00001eb367960	127
Zm00001eb367970	62
Zm00001eb367990	0
Zm00001eb368000	3541
Zm00001eb368010	955
Zm00001eb368020	3408
Zm00001eb368030	1492
Zm00001eb368040	202
Zm00001eb368050	108
Zm00001eb368060	4826
Zm00001eb368070	7
Zm00001eb368080	0
Zm00001eb368090	157.45
Zm00001eb368100	257.55
Zm00001eb368110	0
Zm00001eb368120	0
Zm00001eb368130	94
Zm00001eb368140	0
Zm00001eb368150	250
Zm00001eb368160	419
Zm00001eb368180	2944
Zm00001eb368190	0
Zm00001eb368200	0
Zm00001eb368220	23
Zm00001eb368230	0
Zm00001eb368240	0
Zm00001eb368250	0
Zm00001eb368260	0
Zm00001eb368270	2644.62
Zm00001eb368280	108
Zm00001eb368290	186
Zm00001eb368300	0
Zm00001eb368310	111
Zm00001eb368330	605
Zm00001eb368340	308
Zm00001eb368350	196
Zm00001eb368360	569
Zm00001eb368370	12
Zm00001eb368380	663
Zm00001eb368390	222
Zm00001eb368400	231
Zm00001eb368420	253
Zm00001eb368430	292
Zm00001eb368450	1
Zm00001eb368460	218
Zm00001eb368470	0
Zm00001eb368480	48
Zm00001eb368490	0
Zm00001eb368500	4
Zm00001eb368510	912
Zm00001eb368520	0
Zm00001eb368530	101
Zm00001eb368550	47
Zm00001eb368560	0
Zm00001eb368570	280
Zm00001eb368580	1679
Zm00001eb368590	0
Zm00001eb368600	0
Zm00001eb368620	112
Zm00001eb368630	0
Zm00001eb368640	0
Zm00001eb368650	0
Zm00001eb368660	24
Zm00001eb368680	1255
Zm00001eb368690	0
Zm00001eb368700	383
Zm00001eb368720	94
Zm00001eb368730	0
Zm00001eb368740	2269
Zm00001eb368760	0
Zm00001eb368770	0
Zm00001eb368780	147
Zm00001eb368790	115
Zm00001eb368810	593
Zm00001eb368820	2285
Zm00001eb368840	955
Zm00001eb368850	7
Zm00001eb368860	2
Zm00001eb368870	0
Zm00001eb368890	9.07
Zm00001eb368900	87
Zm00001eb368910	0
Zm00001eb368920	2987
Zm00001eb368930	18
Zm00001eb368940	5891.11
Zm00001eb368950	831
Zm00001eb368960	695
Zm00001eb368970	146
Zm00001eb368980	128
Zm00001eb368990	10855
Zm00001eb369000	487
Zm00001eb369010	2
Zm00001eb369030	294
Zm00001eb369040	0
Zm00001eb369050	4329
Zm00001eb369060	62
Zm00001eb369070	161
Zm00001eb369080	285
Zm00001eb369090	228
Zm00001eb369100	0
Zm00001eb369110	391
Zm00001eb369120	12.78
Zm00001eb369130	1398.22
Zm00001eb369140	235
Zm00001eb369150	6753
Zm00001eb369160	1
Zm00001eb369170	493
Zm00001eb369180	5
Zm00001eb369190	103
Zm00001eb369200	172
Zm00001eb369210	2715
Zm00001eb369230	0
Zm00001eb369240	556
Zm00001eb369250	5537
Zm00001eb369260	9
Zm00001eb369270	5
Zm00001eb369280	416
Zm00001eb369300	57
Zm00001eb369310	5634.4
Zm00001eb369320	1152
Zm00001eb369330	535
Zm00001eb369340	557
Zm00001eb369350	7818
Zm00001eb369360	90
Zm00001eb369370	103
Zm00001eb369380	0
Zm00001eb369390	1242
Zm00001eb369400	25
Zm00001eb369410	4
Zm00001eb369420	0
Zm00001eb369430	0
Zm00001eb369440	0
Zm00001eb369450	0
Zm00001eb369460	93
Zm00001eb369470	44
Zm00001eb369480	6
Zm00001eb369490	95
Zm00001eb369500	6
Zm00001eb369510	4297
Zm00001eb369520	1749
Zm00001eb369530	111
Zm00001eb369540	678
Zm00001eb369550	42
Zm00001eb369560	1263
Zm00001eb369570	3
Zm00001eb369580	359
Zm00001eb369590	953
Zm00001eb369610	50
Zm00001eb369620	364
Zm00001eb369640	4
Zm00001eb369650	1245
Zm00001eb369660	6922
Zm00001eb369670	779
Zm00001eb369680	40
Zm00001eb369690	164
Zm00001eb369700	538
Zm00001eb369710	353.41
Zm00001eb369720	31
Zm00001eb369730	320
Zm00001eb369740	284
Zm00001eb369750	7184
Zm00001eb369760	0
Zm00001eb369770	592
Zm00001eb369780	1545
Zm00001eb369790	106
Zm00001eb369800	83
Zm00001eb369810	0
Zm00001eb369820	14
Zm00001eb369830	81
Zm00001eb369840	153
Zm00001eb369850	2
Zm00001eb369860	1411
Zm00001eb369880	1718
Zm00001eb369890	56
Zm00001eb369900	549.53
Zm00001eb369910	5.47
Zm00001eb369920	0
Zm00001eb369930	0
Zm00001eb369940	2174
Zm00001eb369950	1023
Zm00001eb369960	685
Zm00001eb369970	12
Zm00001eb369980	936
Zm00001eb369990	0
Zm00001eb370000	1
Zm00001eb370010	1
Zm00001eb370020	1287
Zm00001eb370030	113
Zm00001eb370040	10
Zm00001eb370050	605
Zm00001eb370070	202
Zm00001eb370090	2455
Zm00001eb370100	3164
Zm00001eb370110	498
Zm00001eb370120	413
Zm00001eb370130	243
Zm00001eb370140	891
Zm00001eb370150	477
Zm00001eb370160	802
Zm00001eb370170	1486
Zm00001eb370180	1585
Zm00001eb370200	4
Zm00001eb370210	454
Zm00001eb370220	1470
Zm00001eb370230	223
Zm00001eb370240	1799
Zm00001eb370250	0
Zm00001eb370260	347.87
Zm00001eb370270	264
Zm00001eb370280	4
Zm00001eb370290	317
Zm00001eb370300	176
Zm00001eb370310	203
Zm00001eb370320	1037
Zm00001eb370330	19630
Zm00001eb370340	2
Zm00001eb370350	6.02
Zm00001eb370370	2604.98
Zm00001eb370380	1880
Zm00001eb370400	0
Zm00001eb370410	471
Zm00001eb370420	8.42
Zm00001eb370430	683
Zm00001eb370440	1104
Zm00001eb370450	11
Zm00001eb370460	1197.19
Zm00001eb370470	306
Zm00001eb370480	198
Zm00001eb370490	60
Zm00001eb370500	2
Zm00001eb370510	1
Zm00001eb370520	508
Zm00001eb370530	243
Zm00001eb370540	2
Zm00001eb370550	124
Zm00001eb370560	495
Zm00001eb370570	1
Zm00001eb370580	1153
Zm00001eb370590	1232
Zm00001eb370600	0
Zm00001eb370610	20
Zm00001eb370620	162
Zm00001eb370630	13.17
Zm00001eb370640	85.83
Zm00001eb370650	373
Zm00001eb370660	51
Zm00001eb370670	1
Zm00001eb370680	0
Zm00001eb370690	0
Zm00001eb370700	214
Zm00001eb370710	4
Zm00001eb370720	543
Zm00001eb370730	28
Zm00001eb370740	0
Zm00001eb370750	0
Zm00001eb370760	0
Zm00001eb370770	17
Zm00001eb370780	2
Zm00001eb370790	705
Zm00001eb370810	724
Zm00001eb370820	0
Zm00001eb370830	42
Zm00001eb370840	0
Zm00001eb370850	603.65
Zm00001eb370860	1649
Zm00001eb370870	1097
Zm00001eb370880	227
Zm00001eb370890	131
Zm00001eb370900	1
Zm00001eb370910	917
Zm00001eb370920	2
Zm00001eb370930	0
Zm00001eb370940	0
Zm00001eb370950	0
Zm00001eb370960	154
Zm00001eb370970	12.05
Zm00001eb370980	389
Zm00001eb370990	1855
Zm00001eb371000	117
Zm00001eb371010	669
Zm00001eb371020	2454
Zm00001eb371030	411
Zm00001eb371040	0
Zm00001eb371050	675
Zm00001eb371060	0
Zm00001eb371070	38
Zm00001eb371080	11
Zm00001eb371090	435
Zm00001eb371100	156
Zm00001eb371110	0
Zm00001eb371130	654
Zm00001eb371140	42
Zm00001eb371150	203
Zm00001eb371160	68
Zm00001eb371170	0
Zm00001eb371180	3
Zm00001eb371190	14
Zm00001eb371200	28619.91
Zm00001eb371210	128
Zm00001eb371220	39
Zm00001eb371230	5
Zm00001eb371240	147
Zm00001eb371250	5422
Zm00001eb371260	0
Zm00001eb371270	45
Zm00001eb371280	75
Zm00001eb371290	42
Zm00001eb371300	294
Zm00001eb371310	0
Zm00001eb371320	635
Zm00001eb371330	0
Zm00001eb371340	304
Zm00001eb371350	8
Zm00001eb371360	0
Zm00001eb371370	989.28
Zm00001eb371380	368.72
Zm00001eb371400	0
Zm00001eb371410	0
Zm00001eb371420	0
Zm00001eb371430	60
Zm00001eb371440	0
Zm00001eb371450	0
Zm00001eb371460	0
Zm00001eb371470	0
Zm00001eb371480	2.95
Zm00001eb371490	82.05
Zm00001eb371500	743
Zm00001eb371510	5
Zm00001eb371520	217
Zm00001eb371530	36
Zm00001eb371540	110
Zm00001eb371550	0
Zm00001eb371560	3
Zm00001eb371580	8
Zm00001eb371590	10
Zm00001eb371600	0
Zm00001eb371610	65
Zm00001eb371620	0
Zm00001eb371630	1423
Zm00001eb371640	85
Zm00001eb371650	0
Zm00001eb371680	103
Zm00001eb371690	0
Zm00001eb371700	4
Zm00001eb371710	9
Zm00001eb371720	941
Zm00001eb371730	347
Zm00001eb371740	4640
Zm00001eb371750	37.83
Zm00001eb371760	2157
Zm00001eb371770	1330
Zm00001eb371780	1
Zm00001eb371800	305
Zm00001eb371810	11
Zm00001eb371820	0
Zm00001eb371830	222
Zm00001eb371840	6
Zm00001eb371860	0
Zm00001eb371870	0
Zm00001eb371880	89
Zm00001eb371890	21
Zm00001eb371900	637
Zm00001eb371910	2
Zm00001eb371920	0
Zm00001eb371930	10
Zm00001eb371940	90
Zm00001eb371950	154
Zm00001eb371960	34
Zm00001eb371970	51
Zm00001eb371980	96
Zm00001eb371990	0
Zm00001eb372000	0
Zm00001eb372010	1
Zm00001eb372020	0
Zm00001eb372030	0
Zm00001eb372040	8
Zm00001eb372060	158
Zm00001eb372070	564
Zm00001eb372100	0
Zm00001eb372110	0
Zm00001eb372120	2
Zm00001eb372130	1078
Zm00001eb372140	0
Zm00001eb372150	162
Zm00001eb372160	0
Zm00001eb372170	0
Zm00001eb372180	1739.18
Zm00001eb372190	145.82
Zm00001eb372200	250
Zm00001eb372210	2984
Zm00001eb372220	497
Zm00001eb372230	743
Zm00001eb372260	1
Zm00001eb372270	0
Zm00001eb372280	7
Zm00001eb372290	0
Zm00001eb372300	1.12
Zm00001eb372310	1564
Zm00001eb372320	14
Zm00001eb372330	730
Zm00001eb372340	0
Zm00001eb372350	0
Zm00001eb372360	1
Zm00001eb372370	89
Zm00001eb372380	23
Zm00001eb372390	177
Zm00001eb372400	13.52
Zm00001eb372410	860
Zm00001eb372420	99
Zm00001eb372440	0
Zm00001eb372450	0
Zm00001eb372460	0
Zm00001eb372470	0
Zm00001eb372480	0
Zm00001eb372490	440
Zm00001eb372500	448
Zm00001eb372510	11
Zm00001eb372520	113
Zm00001eb372530	0
Zm00001eb372540	146
Zm00001eb372550	74
Zm00001eb372570	15849.95
Zm00001eb372580	2
Zm00001eb372590	0
Zm00001eb372600	368
Zm00001eb372610	0
Zm00001eb372620	0
Zm00001eb372630	0
Zm00001eb372640	39
Zm00001eb372650	0
Zm00001eb372660	62
Zm00001eb372670	0
Zm00001eb372690	0
Zm00001eb372700	379
Zm00001eb372710	193.9
Zm00001eb372720	20.1
Zm00001eb372730	0
Zm00001eb372740	0
Zm00001eb372750	811
Zm00001eb372760	0
Zm00001eb372770	141
Zm00001eb372780	59
Zm00001eb372790	1739
Zm00001eb372800	0
Zm00001eb372810	1
Zm00001eb372830	67
Zm00001eb372850	0
Zm00001eb372860	54
Zm00001eb372870	8
Zm00001eb372880	0
Zm00001eb372900	581
Zm00001eb372930	2079.5
Zm00001eb372940	202
Zm00001eb372950	85
Zm00001eb372960	94
Zm00001eb372970	95
Zm00001eb372980	1209
Zm00001eb372990	29
Zm00001eb373000	4
Zm00001eb373010	3
Zm00001eb373020	0
Zm00001eb373030	33.02
Zm00001eb373040	104
Zm00001eb373050	273.98
Zm00001eb373060	0
Zm00001eb373070	79
Zm00001eb373080	1152
Zm00001eb373090	927
Zm00001eb373100	87
Zm00001eb373110	2774
Zm00001eb373120	5609.48
Zm00001eb373130	198
Zm00001eb373140	476
Zm00001eb373150	17
Zm00001eb373160	105
Zm00001eb373170	0
Zm00001eb373180	882
Zm00001eb373190	51
Zm00001eb373200	114
Zm00001eb373220	12
Zm00001eb373230	0
Zm00001eb373240	0
Zm00001eb373250	0
Zm00001eb373260	4
Zm00001eb373270	43
Zm00001eb373290	2259
Zm00001eb373300	485
Zm00001eb373310	0
Zm00001eb373320	23
Zm00001eb373330	105
Zm00001eb373340	459
Zm00001eb373350	154
Zm00001eb373360	0
Zm00001eb373370	6
Zm00001eb373380	248
Zm00001eb373390	28
Zm00001eb373400	2
Zm00001eb373410	0
Zm00001eb373420	751
Zm00001eb373430	0
Zm00001eb373440	0
Zm00001eb373450	131
Zm00001eb373460	50
Zm00001eb373470	0
Zm00001eb373480	0
Zm00001eb373490	103
Zm00001eb373500	592
Zm00001eb373510	159
Zm00001eb373520	99
Zm00001eb373540	0
Zm00001eb373560	626
Zm00001eb373570	20
Zm00001eb373580	569
Zm00001eb373590	0
Zm00001eb373600	270
Zm00001eb373610	0
Zm00001eb373620	34
Zm00001eb373630	1466
Zm00001eb373640	0
Zm00001eb373650	121
Zm00001eb373660	10
Zm00001eb373670	153
Zm00001eb373680	0
Zm00001eb373690	0
Zm00001eb373700	291
Zm00001eb373710	450
Zm00001eb373720	0
Zm00001eb373730	0
Zm00001eb373750	0
Zm00001eb373760	1050
Zm00001eb373770	1
Zm00001eb373790	9541
Zm00001eb373800	173.79
Zm00001eb373810	0
Zm00001eb373820	3
Zm00001eb373830	0
Zm00001eb373840	8
Zm00001eb373860	0
Zm00001eb373880	13
Zm00001eb373900	179
Zm00001eb373910	38
Zm00001eb373920	68
Zm00001eb373930	153.61
Zm00001eb373940	0
Zm00001eb373950	13
Zm00001eb373960	3936
Zm00001eb373970	680
Zm00001eb373980	2299.87
Zm00001eb373990	9594
Zm00001eb374000	662
Zm00001eb374010	40
Zm00001eb374020	0
Zm00001eb374030	1.12
Zm00001eb374040	144
Zm00001eb374050	0
Zm00001eb374060	11
Zm00001eb374070	0
Zm00001eb374080	2718.39
Zm00001eb374090	16084
Zm00001eb374100	994
Zm00001eb374110	3800
Zm00001eb374120	627
Zm00001eb374130	179
Zm00001eb374140	281
Zm00001eb374150	1090
Zm00001eb374160	1040
Zm00001eb374170	63
Zm00001eb374180	0
Zm00001eb374190	69
Zm00001eb374200	804
Zm00001eb374210	15
Zm00001eb374220	7.8
Zm00001eb374230	195.2
Zm00001eb374240	0
Zm00001eb374270	253
Zm00001eb374280	259
Zm00001eb374290	0
Zm00001eb374300	3461
Zm00001eb374310	0
Zm00001eb374320	0
Zm00001eb374330	2457
Zm00001eb374340	0
Zm00001eb374350	692
Zm00001eb374360	180
Zm00001eb374380	865
Zm00001eb374390	86
Zm00001eb374400	0
Zm00001eb374410	205.73
Zm00001eb374420	5.27
Zm00001eb374430	11
Zm00001eb374440	596
Zm00001eb374450	555
Zm00001eb374460	1180
Zm00001eb374470	4260
Zm00001eb374480	51
Zm00001eb374490	0
Zm00001eb374500	47
Zm00001eb374510	21.27
Zm00001eb374520	70.73
Zm00001eb374530	9.02
Zm00001eb374540	0
Zm00001eb374550	22
Zm00001eb374560	53
Zm00001eb374580	193
Zm00001eb374590	0
Zm00001eb374600	393.21
Zm00001eb374610	23.79
Zm00001eb374630	388
Zm00001eb374640	340
Zm00001eb374650	0
Zm00001eb374660	0
Zm00001eb374670	4151
Zm00001eb374680	10
Zm00001eb374690	50
Zm00001eb374700	255
Zm00001eb374710	572
Zm00001eb374750	305
Zm00001eb374760	217
Zm00001eb374780	102.15
Zm00001eb374790	9.85
Zm00001eb374800	3
Zm00001eb374810	215
Zm00001eb374820	62
Zm00001eb374830	52
Zm00001eb374840	1
Zm00001eb374850	1
Zm00001eb374860	6
Zm00001eb374870	183
Zm00001eb374880	738
Zm00001eb374890	0
Zm00001eb374910	502
Zm00001eb374920	499
Zm00001eb374930	0
Zm00001eb374940	14.72
Zm00001eb374950	354.28
Zm00001eb374960	0
Zm00001eb374970	0
Zm00001eb374980	723
Zm00001eb374990	169
Zm00001eb375000	320
Zm00001eb375010	428.29
Zm00001eb375020	25.71
Zm00001eb375030	171
Zm00001eb375040	20238.6
Zm00001eb375050	0
Zm00001eb375060	1
Zm00001eb375070	0
Zm00001eb375080	0
Zm00001eb375090	0
Zm00001eb375100	27
Zm00001eb375110	114
Zm00001eb375120	733
Zm00001eb375130	2218
Zm00001eb375140	1030
Zm00001eb375150	0
Zm00001eb375160	28
Zm00001eb375170	0
Zm00001eb375180	4138
Zm00001eb375190	984
Zm00001eb375200	479
Zm00001eb375210	381
Zm00001eb375220	6
Zm00001eb375230	19
Zm00001eb375240	137.11
Zm00001eb375250	1059
Zm00001eb375260	0
Zm00001eb375270	633.89
Zm00001eb375280	0
Zm00001eb375290	0
Zm00001eb375300	3
Zm00001eb375310	1
Zm00001eb375320	248
Zm00001eb375330	0
Zm00001eb375340	5
Zm00001eb375360	3
Zm00001eb375370	15
Zm00001eb375380	1434.84
Zm00001eb375390	92
Zm00001eb375400	114.53
Zm00001eb375410	467.47
Zm00001eb375420	165.4
Zm00001eb375430	2014
Zm00001eb375440	28
Zm00001eb375450	454
Zm00001eb375460	9
Zm00001eb375480	267
Zm00001eb375490	4799
Zm00001eb375500	1669
Zm00001eb375510	383
Zm00001eb375520	1573
Zm00001eb375530	7756.45
Zm00001eb375540	0
Zm00001eb375550	0
Zm00001eb375560	355
Zm00001eb375570	9
Zm00001eb375580	57
Zm00001eb375590	23
Zm00001eb375600	139
Zm00001eb375620	42
Zm00001eb375630	0
Zm00001eb375640	258
Zm00001eb375650	0
Zm00001eb375660	209
Zm00001eb375670	813
Zm00001eb375680	536
Zm00001eb375690	1288
Zm00001eb375700	514
Zm00001eb375710	1047
Zm00001eb375720	1
Zm00001eb375730	2239
Zm00001eb375740	0
Zm00001eb375750	0
Zm00001eb375760	0
Zm00001eb375770	0
Zm00001eb375780	0
Zm00001eb375790	0
Zm00001eb375800	0
Zm00001eb375810	0
Zm00001eb375820	329
Zm00001eb375830	0
Zm00001eb375840	320.84
Zm00001eb375850	1.16
Zm00001eb375870	0
Zm00001eb375880	0
Zm00001eb375890	0
Zm00001eb375900	0
Zm00001eb375920	0
Zm00001eb375930	0
Zm00001eb375940	0
Zm00001eb375950	0
Zm00001eb375960	0
Zm00001eb375980	1
Zm00001eb376000	1
Zm00001eb376010	0
Zm00001eb376020	6263
Zm00001eb376030	7
Zm00001eb376040	0
Zm00001eb376050	0
Zm00001eb376060	0
Zm00001eb376070	0
Zm00001eb376080	0
Zm00001eb376090	0
Zm00001eb376100	710
Zm00001eb376110	1
Zm00001eb376120	894
Zm00001eb376130	54
Zm00001eb376140	0
Zm00001eb376150	6628
Zm00001eb376160	3094.55
Zm00001eb376180	0
Zm00001eb376190	0
Zm00001eb376200	49.83
Zm00001eb376210	0
Zm00001eb376220	0
Zm00001eb376230	44.38
Zm00001eb376240	0
Zm00001eb376250	0
Zm00001eb376260	0
Zm00001eb376270	0
Zm00001eb376280	0
Zm00001eb376300	14.46
Zm00001eb376310	1.73
Zm00001eb376320	0
Zm00001eb376330	619.33
Zm00001eb376340	0
Zm00001eb376350	0
Zm00001eb376360	0
Zm00001eb376370	0
Zm00001eb376380	19.45
Zm00001eb376390	178
Zm00001eb376400	18
Zm00001eb376410	0
Zm00001eb376420	0
Zm00001eb376440	0
Zm00001eb376450	0
Zm00001eb376460	0
Zm00001eb376470	0
Zm00001eb376480	848
Zm00001eb376490	568
Zm00001eb376500	20
Zm00001eb376510	965
Zm00001eb376520	47
Zm00001eb376530	590
Zm00001eb376540	0
Zm00001eb376560	0
Zm00001eb376570	12459
Zm00001eb376580	6
Zm00001eb376590	1070
Zm00001eb376600	3936
Zm00001eb376620	0
Zm00001eb376630	378
Zm00001eb376640	4553.85
Zm00001eb376650	291
Zm00001eb376660	174
Zm00001eb376670	2977
Zm00001eb376680	292
Zm00001eb376690	0
Zm00001eb376700	39.05
Zm00001eb376710	220
Zm00001eb376720	135.48
Zm00001eb376730	1232
Zm00001eb376740	7152
Zm00001eb376750	167
Zm00001eb376780	1147
Zm00001eb376790	259
Zm00001eb376800	0
Zm00001eb376820	0
Zm00001eb376840	447
Zm00001eb376850	1824
Zm00001eb376860	50
Zm00001eb376870	104
Zm00001eb376880	429
Zm00001eb376890	129
Zm00001eb376900	76.51
Zm00001eb376910	0
Zm00001eb376920	0
Zm00001eb376930	0
Zm00001eb376940	50.27
Zm00001eb376950	0
Zm00001eb376960	0
Zm00001eb376970	1214.49
Zm00001eb376980	3820
Zm00001eb376990	74
Zm00001eb377000	1423
Zm00001eb377010	6
Zm00001eb377020	0
Zm00001eb377030	0
Zm00001eb377040	978
Zm00001eb377050	534
Zm00001eb377060	5
Zm00001eb377070	55
Zm00001eb377090	0
Zm00001eb377100	0
Zm00001eb377110	51
Zm00001eb377120	103
Zm00001eb377130	205
Zm00001eb377140	9
Zm00001eb377150	241
Zm00001eb377160	4
Zm00001eb377170	0
Zm00001eb377180	0
Zm00001eb377190	0
Zm00001eb377200	37
Zm00001eb377210	373
Zm00001eb377220	3
Zm00001eb377230	0
Zm00001eb377240	0
Zm00001eb377250	59
Zm00001eb377260	456
Zm00001eb377270	2310
Zm00001eb377280	354
Zm00001eb377290	303
Zm00001eb377300	538
Zm00001eb377310	0
Zm00001eb377320	0
Zm00001eb377330	2
Zm00001eb377350	731
Zm00001eb377360	9
Zm00001eb377370	0
Zm00001eb377380	1992
Zm00001eb377390	4.1
Zm00001eb377400	26
Zm00001eb377410	122.9
Zm00001eb377420	175
Zm00001eb377430	2393
Zm00001eb377440	106
Zm00001eb377450	179
Zm00001eb377470	485
Zm00001eb377480	438.2
Zm00001eb377490	52.8
Zm00001eb377500	201
Zm00001eb377520	6
Zm00001eb377530	2531.34
Zm00001eb377540	142.66
Zm00001eb377550	76
Zm00001eb377560	0
Zm00001eb377570	0
Zm00001eb377580	0
Zm00001eb377590	0
Zm00001eb377600	0
Zm00001eb377610	0
Zm00001eb377630	0
Zm00001eb377640	0
Zm00001eb377650	0
Zm00001eb377660	0
Zm00001eb377670	0
Zm00001eb377680	1
Zm00001eb377690	0
Zm00001eb377700	0
Zm00001eb377710	0
Zm00001eb377720	0
Zm00001eb377730	0
Zm00001eb377740	0
Zm00001eb377750	1328
Zm00001eb377760	2188
Zm00001eb377770	314
Zm00001eb377790	492
Zm00001eb377800	0
Zm00001eb377810	27
Zm00001eb377820	0
Zm00001eb377830	1217.31
Zm00001eb377850	4
Zm00001eb377860	1505
Zm00001eb377870	25844.22
Zm00001eb377880	4
Zm00001eb377890	32.79
Zm00001eb377900	373
Zm00001eb377910	703
Zm00001eb377920	593
Zm00001eb377930	0
Zm00001eb377950	0
Zm00001eb377960	0
Zm00001eb377970	333
Zm00001eb377980	0
Zm00001eb377990	109
Zm00001eb378000	11705
Zm00001eb378010	0
Zm00001eb378020	2566
Zm00001eb378030	7610
Zm00001eb378040	0
Zm00001eb378050	21
Zm00001eb378060	0
Zm00001eb378070	30.14
Zm00001eb378080	0
Zm00001eb378110	0
Zm00001eb378120	3
Zm00001eb378130	0
Zm00001eb378140	0
Zm00001eb378150	180
Zm00001eb378160	0
Zm00001eb378170	533
Zm00001eb378180	0
Zm00001eb378190	9
Zm00001eb378200	276
Zm00001eb378210	4574
Zm00001eb378220	8
Zm00001eb378230	139
Zm00001eb378250	1948
Zm00001eb378260	68.58
Zm00001eb378270	230.42
Zm00001eb378280	1628
Zm00001eb378290	0
Zm00001eb378300	438
Zm00001eb378320	111
Zm00001eb378330	187
Zm00001eb378340	681.32
Zm00001eb378350	47.68
Zm00001eb378360	4660
Zm00001eb378370	860
Zm00001eb378380	37
Zm00001eb378390	264
Zm00001eb378400	329
Zm00001eb378410	0
Zm00001eb378420	318
Zm00001eb378430	1149
Zm00001eb378440	493.49
Zm00001eb378450	355.51
Zm00001eb378460	453
Zm00001eb378470	607
Zm00001eb378490	2.02
Zm00001eb378500	2071
Zm00001eb378510	13
Zm00001eb378520	371
Zm00001eb378540	949
Zm00001eb378550	375.21
Zm00001eb378560	0
Zm00001eb378570	1033.33
Zm00001eb378580	0
Zm00001eb378590	535
Zm00001eb378600	1092
Zm00001eb378610	0
Zm00001eb378620	0
Zm00001eb378630	69
Zm00001eb378640	990
Zm00001eb378660	6
Zm00001eb378670	78.76
Zm00001eb378680	0
Zm00001eb378690	287
Zm00001eb378700	424
Zm00001eb378710	64
Zm00001eb378720	451.49
Zm00001eb378730	71.51
Zm00001eb378740	875
Zm00001eb378750	0
Zm00001eb378760	0
Zm00001eb378770	0
Zm00001eb378780	490.15
Zm00001eb378790	26.24
Zm00001eb378800	730.51
Zm00001eb378810	559
Zm00001eb378820	134
Zm00001eb378830	691
Zm00001eb378840	1494
Zm00001eb378870	356
Zm00001eb378880	203
Zm00001eb378890	241
Zm00001eb378900	596
Zm00001eb378910	0
Zm00001eb378920	5.07
Zm00001eb378930	2468.94
Zm00001eb378950	0
Zm00001eb378960	0
Zm00001eb378970	344
Zm00001eb378980	96.13
Zm00001eb378990	417.87
Zm00001eb379010	0
Zm00001eb379020	32.99
Zm00001eb379030	918
Zm00001eb379050	1648
Zm00001eb379060	309
Zm00001eb379070	1513
Zm00001eb379090	664
Zm00001eb379100	3277
Zm00001eb379110	69
Zm00001eb379120	260
Zm00001eb379130	840
Zm00001eb379140	1190.9
Zm00001eb379150	504.1
Zm00001eb379160	16
Zm00001eb379170	43
Zm00001eb379180	0
Zm00001eb379190	50
Zm00001eb379200	31
Zm00001eb379210	1163
Zm00001eb379220	0
Zm00001eb379230	146.12
Zm00001eb379240	313.72
Zm00001eb379250	85.16
Zm00001eb379260	258
Zm00001eb379270	5992.58
Zm00001eb379280	202.42
Zm00001eb379290	125
Zm00001eb379300	777
Zm00001eb379310	148
Zm00001eb379320	249
Zm00001eb379330	808
Zm00001eb379340	73
Zm00001eb379350	1022
Zm00001eb379360	0
Zm00001eb379370	0
Zm00001eb379380	7.91
Zm00001eb379400	0
Zm00001eb379410	1095
Zm00001eb379420	182
Zm00001eb379430	110
Zm00001eb379440	1828
Zm00001eb379460	154
Zm00001eb379470	2517.91
Zm00001eb379480	314.09
Zm00001eb379490	368
Zm00001eb379500	968
Zm00001eb379510	430
Zm00001eb379520	0
Zm00001eb379530	672
Zm00001eb379540	0
Zm00001eb379550	282
Zm00001eb379560	2384
Zm00001eb379570	79.98
Zm00001eb379580	673.02
Zm00001eb379590	104
Zm00001eb379610	136
Zm00001eb379620	1008
Zm00001eb379630	560
Zm00001eb379640	0
Zm00001eb379650	0
Zm00001eb379660	3202
Zm00001eb379680	0
Zm00001eb379690	0
Zm00001eb379700	0
Zm00001eb379710	0
Zm00001eb379720	0
Zm00001eb379730	0
Zm00001eb379760	0
Zm00001eb379770	10
Zm00001eb379780	0
Zm00001eb379790	0
Zm00001eb379800	207
Zm00001eb379810	0
Zm00001eb379820	91
Zm00001eb379830	2094
Zm00001eb379840	612
Zm00001eb379850	4
Zm00001eb379860	0
Zm00001eb379870	0
Zm00001eb379880	0
Zm00001eb379890	705
Zm00001eb379910	0
Zm00001eb379920	492
Zm00001eb379940	28
Zm00001eb379950	18
Zm00001eb379960	0
Zm00001eb379970	0
Zm00001eb379990	2243
Zm00001eb380010	47.39
Zm00001eb380020	910.97
Zm00001eb380030	45.64
Zm00001eb380040	0
Zm00001eb380050	71.29
Zm00001eb380060	63.71
Zm00001eb380070	0
Zm00001eb380080	3388
Zm00001eb380100	0
Zm00001eb380110	0
Zm00001eb380120	1
Zm00001eb380130	88
Zm00001eb380140	20
Zm00001eb380150	1491
Zm00001eb380160	2
Zm00001eb380170	0
Zm00001eb380180	1168
Zm00001eb380190	441
Zm00001eb380200	1526.9
Zm00001eb380210	0
Zm00001eb380220	0
Zm00001eb380230	1
Zm00001eb380240	225
Zm00001eb380250	0
Zm00001eb380260	7382
Zm00001eb380280	0
