gene_id	T_24_Susc
Zm00001eb333920	0
Zm00001eb333930	0
Zm00001eb333940	973
Zm00001eb333950	841
Zm00001eb333970	8761
Zm00001eb333980	890
Zm00001eb333990	543
Zm00001eb334000	3
Zm00001eb334010	0
Zm00001eb334020	0
Zm00001eb334030	438
Zm00001eb334050	12204
Zm00001eb334060	582
Zm00001eb334070	1577
Zm00001eb334080	498
Zm00001eb334090	9
Zm00001eb334100	166
Zm00001eb334110	3
Zm00001eb334120	1912
Zm00001eb334130	279
Zm00001eb334140	2889
Zm00001eb334150	49
Zm00001eb334160	30
Zm00001eb334170	0
Zm00001eb334180	0
Zm00001eb334190	12
Zm00001eb334200	67
Zm00001eb334210	125
Zm00001eb334220	2285
Zm00001eb334230	538
Zm00001eb334240	116
Zm00001eb334250	0
Zm00001eb334260	750
Zm00001eb334270	350
Zm00001eb334280	512
Zm00001eb334290	575
Zm00001eb334300	0
Zm00001eb334310	0
Zm00001eb334320	1188
Zm00001eb334330	369.04
Zm00001eb334340	40
Zm00001eb334350	1
Zm00001eb334360	192
Zm00001eb334370	22
Zm00001eb334380	45
Zm00001eb334390	1189
Zm00001eb334400	1413
Zm00001eb334410	60
Zm00001eb334420	7
Zm00001eb334430	1466
Zm00001eb334440	166
Zm00001eb334450	0
Zm00001eb334460	43
Zm00001eb334470	4.1
Zm00001eb334480	796
Zm00001eb334490	22
Zm00001eb334500	28
Zm00001eb334510	0
Zm00001eb334520	0
Zm00001eb334530	9
Zm00001eb334540	1
Zm00001eb334580	0
Zm00001eb334590	18
Zm00001eb334600	185.64
Zm00001eb334610	1.36
Zm00001eb334620	20
Zm00001eb334630	255
Zm00001eb334640	0
Zm00001eb334650	91.1
Zm00001eb334670	46.4
Zm00001eb334680	18.82
Zm00001eb334690	0
Zm00001eb334700	0
Zm00001eb334710	0
Zm00001eb334720	0
Zm00001eb334730	38.68
Zm00001eb334740	1069
Zm00001eb334750	52
Zm00001eb334760	16
Zm00001eb334770	475
Zm00001eb334780	195
Zm00001eb334790	331
Zm00001eb334800	33
Zm00001eb334810	131
Zm00001eb334820	1564
Zm00001eb334830	48
Zm00001eb334840	991
Zm00001eb334850	474
Zm00001eb334860	8
Zm00001eb334880	0
Zm00001eb334890	0
Zm00001eb334900	187
Zm00001eb334910	662
Zm00001eb334920	405.95
Zm00001eb334930	1
Zm00001eb334940	7
Zm00001eb334950	95
Zm00001eb334960	3748.03
Zm00001eb334970	0
Zm00001eb334980	0
Zm00001eb334990	1724
Zm00001eb335010	98
Zm00001eb335020	0
Zm00001eb335030	16
Zm00001eb335040	17
Zm00001eb335050	6.08
Zm00001eb335060	68
Zm00001eb335070	1655
Zm00001eb335080	149
Zm00001eb335090	860
Zm00001eb335100	0
Zm00001eb335110	268
Zm00001eb335120	0
Zm00001eb335130	45
Zm00001eb335140	2327
Zm00001eb335160	0
Zm00001eb335170	0
Zm00001eb335180	0
Zm00001eb335190	44.84
Zm00001eb335200	929.16
Zm00001eb335210	84
Zm00001eb335220	248
Zm00001eb335230	15
Zm00001eb335240	0
Zm00001eb335250	0
Zm00001eb335270	0
Zm00001eb335280	0
Zm00001eb335290	0
Zm00001eb335300	179
Zm00001eb335310	0
Zm00001eb335320	96
Zm00001eb335330	335
Zm00001eb335340	261
Zm00001eb335350	2117
Zm00001eb335380	1067
Zm00001eb335390	25
Zm00001eb335410	0
Zm00001eb335420	0
Zm00001eb335430	78
Zm00001eb335440	0
Zm00001eb335450	1
Zm00001eb335460	0
Zm00001eb335470	99.35
Zm00001eb335480	11.65
Zm00001eb335500	0
Zm00001eb335510	0
Zm00001eb335520	2
Zm00001eb335530	0
Zm00001eb335540	32.03
Zm00001eb335550	0
Zm00001eb335560	947
Zm00001eb335570	154
Zm00001eb335580	0
Zm00001eb335590	864
Zm00001eb335600	4
Zm00001eb335610	3
Zm00001eb335620	9208
Zm00001eb335630	165
Zm00001eb335640	1301
Zm00001eb335650	144
Zm00001eb335660	6
Zm00001eb335670	174
Zm00001eb335680	11
Zm00001eb335690	177
Zm00001eb335710	668
Zm00001eb335730	0
Zm00001eb335740	233
Zm00001eb335780	0
Zm00001eb335790	996
Zm00001eb335800	384
Zm00001eb335810	162
Zm00001eb335820	587
Zm00001eb335830	379
Zm00001eb335840	0
Zm00001eb335850	350
Zm00001eb335860	157
Zm00001eb335870	3313
Zm00001eb335880	7
Zm00001eb335890	62
Zm00001eb335900	1005
Zm00001eb335910	2
Zm00001eb335930	582
Zm00001eb335940	156
Zm00001eb335950	0
Zm00001eb335960	0
Zm00001eb335970	2629
Zm00001eb335980	10
Zm00001eb335990	38
Zm00001eb336000	1
Zm00001eb336010	1
Zm00001eb336020	56
Zm00001eb336030	101
Zm00001eb336040	84
Zm00001eb336050	0
Zm00001eb336060	0
Zm00001eb336070	305
Zm00001eb336080	24.54
Zm00001eb336090	3021.46
Zm00001eb336100	1
Zm00001eb336120	33
Zm00001eb336130	232
Zm00001eb336140	0
Zm00001eb336150	0
Zm00001eb336160	175
Zm00001eb336170	282
Zm00001eb336180	1
Zm00001eb336190	105
Zm00001eb336200	0
Zm00001eb336210	883
Zm00001eb336220	94
Zm00001eb336230	0
Zm00001eb336240	0
Zm00001eb336250	1281
Zm00001eb336260	0
Zm00001eb336270	26
Zm00001eb336280	261
Zm00001eb336290	16
Zm00001eb336310	2985.43
Zm00001eb336320	0
Zm00001eb336330	0
Zm00001eb336340	0
Zm00001eb336350	0
Zm00001eb336360	0
Zm00001eb336370	0
Zm00001eb336390	2467
Zm00001eb336400	72
Zm00001eb336410	154
Zm00001eb336420	92
Zm00001eb336430	0
Zm00001eb336440	0
Zm00001eb336450	280.15
Zm00001eb336460	479
Zm00001eb336470	1041
Zm00001eb336480	0
Zm00001eb336490	1077
Zm00001eb336500	11
Zm00001eb336510	0
Zm00001eb336520	0
Zm00001eb336530	1574
Zm00001eb336540	0
Zm00001eb336550	5.16
Zm00001eb336560	0
Zm00001eb336570	2
Zm00001eb336580	59
Zm00001eb336590	1228
Zm00001eb336600	0
Zm00001eb336610	0
Zm00001eb336620	0
Zm00001eb336630	0
Zm00001eb336640	0
Zm00001eb336650	1277
Zm00001eb336660	165
Zm00001eb336670	158
Zm00001eb336690	14
Zm00001eb336700	71
Zm00001eb336720	0
Zm00001eb336730	243
Zm00001eb336740	677
Zm00001eb336750	243
Zm00001eb336760	2804
Zm00001eb336780	3
Zm00001eb336790	2018
Zm00001eb336800	395
Zm00001eb336810	1518
Zm00001eb336820	188
Zm00001eb336830	0
Zm00001eb336840	671
Zm00001eb336850	566
Zm00001eb336860	9
Zm00001eb336870	1357
Zm00001eb336880	59
Zm00001eb336890	2399
Zm00001eb336900	1061
Zm00001eb336910	7.77
Zm00001eb336920	131
Zm00001eb336930	240.41
Zm00001eb336950	260
Zm00001eb336960	181
Zm00001eb336980	0
Zm00001eb336990	354.94
Zm00001eb337000	23.06
Zm00001eb337010	3090
Zm00001eb337020	408
Zm00001eb337030	333
Zm00001eb337040	1884
Zm00001eb337050	1410
Zm00001eb337060	509
Zm00001eb337070	0
Zm00001eb337080	0
Zm00001eb337090	4.36
Zm00001eb337100	0
Zm00001eb337110	13
Zm00001eb337130	0
Zm00001eb337140	977
Zm00001eb337150	18
Zm00001eb337170	0
Zm00001eb337180	74
Zm00001eb337190	7
Zm00001eb337200	1
Zm00001eb337210	1134
Zm00001eb337240	501
Zm00001eb337250	1055
Zm00001eb337260	2
Zm00001eb337270	17
Zm00001eb337280	2.35
Zm00001eb337290	88.65
Zm00001eb337300	551
Zm00001eb337310	0
Zm00001eb337320	0
Zm00001eb337340	102
Zm00001eb337350	369
Zm00001eb337360	0
Zm00001eb337370	0
Zm00001eb337380	0
Zm00001eb337390	6
Zm00001eb337400	33
Zm00001eb337410	50
Zm00001eb337420	0
Zm00001eb337430	0
Zm00001eb337450	262.24
Zm00001eb337460	682.76
Zm00001eb337480	0
Zm00001eb337490	1.04
Zm00001eb337510	100
Zm00001eb337520	415
Zm00001eb337530	922
Zm00001eb337540	98
Zm00001eb337550	323
Zm00001eb337560	0
Zm00001eb337580	0
Zm00001eb337590	24
Zm00001eb337600	2678
Zm00001eb337610	538
Zm00001eb337620	0
Zm00001eb337630	0
Zm00001eb337640	142
Zm00001eb337650	111
Zm00001eb337660	0
Zm00001eb337670	0
Zm00001eb337680	12
Zm00001eb337690	0
Zm00001eb337700	30
Zm00001eb337720	28
Zm00001eb337740	0
Zm00001eb337750	0
Zm00001eb337770	3
Zm00001eb337780	13.75
Zm00001eb337790	3
Zm00001eb337800	3110
Zm00001eb337810	1982
Zm00001eb337820	0
Zm00001eb337830	359
Zm00001eb337840	909
Zm00001eb337850	3
Zm00001eb337860	10
Zm00001eb337870	2.01
Zm00001eb337880	16
Zm00001eb337890	265
Zm00001eb337900	210
Zm00001eb337910	1
Zm00001eb337920	0
Zm00001eb337930	691
Zm00001eb337940	84
Zm00001eb337950	2
Zm00001eb337960	0
Zm00001eb337970	1035
Zm00001eb337980	368
Zm00001eb337990	378
Zm00001eb338000	131
Zm00001eb338010	186.65
Zm00001eb338020	79.35
Zm00001eb338030	228
Zm00001eb338040	0
Zm00001eb338050	0
Zm00001eb338060	33
Zm00001eb338070	177
Zm00001eb338090	26.2
Zm00001eb338100	2
Zm00001eb338110	0
Zm00001eb338120	0
Zm00001eb338130	0
Zm00001eb338140	0
Zm00001eb338150	0
Zm00001eb338160	136.25
Zm00001eb338170	68.58
Zm00001eb338180	76.42
Zm00001eb338190	549
Zm00001eb338200	0
Zm00001eb338210	0
Zm00001eb338220	431
Zm00001eb338230	79
Zm00001eb338240	3
Zm00001eb338250	51
Zm00001eb338260	222
Zm00001eb338270	90
Zm00001eb338280	234
Zm00001eb338290	640
Zm00001eb338300	2351
Zm00001eb338310	651
Zm00001eb338330	0.68
Zm00001eb338340	3
Zm00001eb338350	1
Zm00001eb338360	0
Zm00001eb338370	1038
Zm00001eb338380	0
Zm00001eb338390	1
Zm00001eb338420	2078
Zm00001eb338430	0
Zm00001eb338450	60
Zm00001eb338460	343
Zm00001eb338500	17
Zm00001eb338510	1236
Zm00001eb338520	0
Zm00001eb338530	0
Zm00001eb338540	0
Zm00001eb338550	0
Zm00001eb338560	0
Zm00001eb338570	684
Zm00001eb338590	147
Zm00001eb338600	0
Zm00001eb338610	385
Zm00001eb338620	2
Zm00001eb338630	10
Zm00001eb338650	0
Zm00001eb338660	377
Zm00001eb338670	185
Zm00001eb338680	223
Zm00001eb338700	0
Zm00001eb338710	0
Zm00001eb338720	1
Zm00001eb338730	0
Zm00001eb338740	0
Zm00001eb338750	30
Zm00001eb338770	497
Zm00001eb338780	28
Zm00001eb338790	8
Zm00001eb338800	266.2
Zm00001eb338810	21.8
Zm00001eb338820	0
Zm00001eb338830	0
Zm00001eb338840	0
Zm00001eb338850	3
Zm00001eb338860	13
Zm00001eb338870	0
Zm00001eb338880	148
Zm00001eb338890	151
Zm00001eb338910	431
Zm00001eb338920	17
Zm00001eb338940	166
Zm00001eb338950	0
Zm00001eb338960	116
Zm00001eb338970	0
Zm00001eb338980	101
Zm00001eb338990	916
Zm00001eb339000	188.89
Zm00001eb339010	1499.11
Zm00001eb339040	80
Zm00001eb339060	0
Zm00001eb339070	2293
Zm00001eb339080	826.99
Zm00001eb339090	125
Zm00001eb339100	910
Zm00001eb339110	10
Zm00001eb339120	60
Zm00001eb339130	92.72
Zm00001eb339140	0
Zm00001eb339150	247.28
Zm00001eb339160	0
Zm00001eb339170	0
Zm00001eb339180	1
Zm00001eb339190	1404
Zm00001eb339200	3741
Zm00001eb339210	0
Zm00001eb339220	1
Zm00001eb339230	838.11
Zm00001eb339240	1665.89
Zm00001eb339250	0
Zm00001eb339260	11
Zm00001eb339270	3692
Zm00001eb339280	0
Zm00001eb339290	422
Zm00001eb339300	1530
Zm00001eb339310	35
Zm00001eb339320	3
Zm00001eb339340	1629
Zm00001eb339350	151
Zm00001eb339360	14
Zm00001eb339370	2230
Zm00001eb339380	121
Zm00001eb339390	724
Zm00001eb339400	0
Zm00001eb339410	3
Zm00001eb339420	2
Zm00001eb339450	141
Zm00001eb339460	1549
Zm00001eb339470	9
Zm00001eb339480	221.83
Zm00001eb339490	164.17
Zm00001eb339500	185
Zm00001eb339510	19
Zm00001eb339520	0
Zm00001eb339530	0
Zm00001eb339540	31
Zm00001eb339550	0
Zm00001eb339560	2
Zm00001eb339570	3
Zm00001eb339580	9
Zm00001eb339590	39
Zm00001eb339600	6.11
Zm00001eb339610	0
Zm00001eb339620	0.96
Zm00001eb339640	0
Zm00001eb339650	9
Zm00001eb339660	0
Zm00001eb339670	0
Zm00001eb339680	1
Zm00001eb339690	0
Zm00001eb339700	0
Zm00001eb339710	517
Zm00001eb339720	16
Zm00001eb339730	0
Zm00001eb339740	0
Zm00001eb339750	0
Zm00001eb339760	1052
Zm00001eb339770	0
Zm00001eb339780	0
Zm00001eb339790	0
Zm00001eb339810	12
Zm00001eb339820	0
Zm00001eb339830	0
Zm00001eb339840	0
Zm00001eb339850	3633
Zm00001eb339860	655
Zm00001eb339870	485
Zm00001eb339890	258
Zm00001eb339900	0
Zm00001eb339910	0
Zm00001eb339940	23
Zm00001eb339950	167.7
Zm00001eb339960	66.3
Zm00001eb339970	615
Zm00001eb339980	0
Zm00001eb339990	20
Zm00001eb340000	42
Zm00001eb340010	1
Zm00001eb340020	0
Zm00001eb340030	0
Zm00001eb340040	0
Zm00001eb340080	218.21
Zm00001eb340090	9.79
Zm00001eb340100	0
Zm00001eb340110	0
Zm00001eb340120	0
Zm00001eb340130	0
Zm00001eb340140	16
Zm00001eb340150	0
Zm00001eb340160	9
Zm00001eb340170	295
Zm00001eb340180	2
Zm00001eb340190	6
Zm00001eb340200	0
Zm00001eb340210	3.01
Zm00001eb340230	0
Zm00001eb340240	0
Zm00001eb340250	97.62
Zm00001eb340260	141
Zm00001eb340270	1521
Zm00001eb340280	75
Zm00001eb340290	70
Zm00001eb340300	0
Zm00001eb340310	0
Zm00001eb340320	673
Zm00001eb340330	295
Zm00001eb340350	5822
Zm00001eb340360	0
Zm00001eb340370	7598.72
Zm00001eb340380	0
Zm00001eb340390	0
Zm00001eb340400	195
Zm00001eb340410	163
Zm00001eb340420	228
Zm00001eb340430	2144
Zm00001eb340440	705
Zm00001eb340450	37088.12
Zm00001eb340460	134
Zm00001eb340470	0
Zm00001eb340480	0
Zm00001eb340490	846
Zm00001eb340500	0
Zm00001eb340510	0
Zm00001eb340520	815
Zm00001eb340530	0
Zm00001eb340540	0
Zm00001eb340550	2
Zm00001eb340570	36
Zm00001eb340580	9771
Zm00001eb340590	2657
Zm00001eb340600	0
Zm00001eb340610	0
Zm00001eb340620	0
Zm00001eb340630	0
Zm00001eb340640	12
Zm00001eb340650	99
Zm00001eb340660	0
Zm00001eb340670	73
Zm00001eb340680	0
Zm00001eb340690	0
Zm00001eb340700	350
Zm00001eb340720	4097
Zm00001eb340730	314
Zm00001eb340740	0
Zm00001eb340750	1
Zm00001eb340760	2
Zm00001eb340770	0
Zm00001eb340780	20
Zm00001eb340790	1341
Zm00001eb340800	12
Zm00001eb340810	0
Zm00001eb340820	0
Zm00001eb340840	0
Zm00001eb340850	2
Zm00001eb340870	510
Zm00001eb340880	2
Zm00001eb340890	2901.15
Zm00001eb340900	402
Zm00001eb340910	0
Zm00001eb340920	1
Zm00001eb340930	0
Zm00001eb340940	1820
Zm00001eb340960	7.03
Zm00001eb340990	254
Zm00001eb341000	134
Zm00001eb341010	678
Zm00001eb341030	0
Zm00001eb341060	0
Zm00001eb341070	0
Zm00001eb341080	12
Zm00001eb341090	57
Zm00001eb341100	0
Zm00001eb341120	0
Zm00001eb341130	0
Zm00001eb341140	0
Zm00001eb341150	2234
Zm00001eb341170	0
Zm00001eb341180	178
Zm00001eb341190	0
Zm00001eb341210	0
Zm00001eb341220	4075
Zm00001eb341230	0
Zm00001eb341240	0
Zm00001eb341250	81
Zm00001eb341260	990.17
Zm00001eb341280	0
Zm00001eb341290	31
Zm00001eb341300	0
Zm00001eb341310	22
Zm00001eb341320	0
Zm00001eb341330	0
Zm00001eb341340	0
Zm00001eb341370	1659
Zm00001eb341380	31
Zm00001eb341390	1700
Zm00001eb341400	0
Zm00001eb341420	0
Zm00001eb341430	0
Zm00001eb341440	0
Zm00001eb341450	36
Zm00001eb341460	0
Zm00001eb341470	0
Zm00001eb341480	0
Zm00001eb341520	0
Zm00001eb341530	8.5
Zm00001eb341540	68.47
Zm00001eb341550	0
Zm00001eb341560	0
Zm00001eb341570	46
Zm00001eb341580	20
Zm00001eb341610	0
Zm00001eb341620	0
Zm00001eb341630	696
Zm00001eb341640	0
Zm00001eb341650	862
Zm00001eb341660	0
Zm00001eb341670	307
Zm00001eb341680	252
Zm00001eb341690	0
Zm00001eb341700	79.92
Zm00001eb341710	0
Zm00001eb341730	0
Zm00001eb341740	652
Zm00001eb341750	17
Zm00001eb341760	1
Zm00001eb341770	238
Zm00001eb341780	0
Zm00001eb341790	935
Zm00001eb341800	0
Zm00001eb341810	0
Zm00001eb341820	0
Zm00001eb341830	254
Zm00001eb341840	605
Zm00001eb341850	0
Zm00001eb341860	401
Zm00001eb341870	0
Zm00001eb341880	0
Zm00001eb341900	0
Zm00001eb341910	0
Zm00001eb341920	0
Zm00001eb341930	1
Zm00001eb341940	1405
Zm00001eb341950	0
Zm00001eb341960	35
Zm00001eb341970	441
Zm00001eb341980	0
Zm00001eb341990	0
Zm00001eb342000	1
Zm00001eb342010	148
Zm00001eb342020	0
Zm00001eb342040	316
Zm00001eb342050	1
Zm00001eb342060	1
Zm00001eb342070	1988
Zm00001eb342080	223
Zm00001eb342090	0
Zm00001eb342100	0
Zm00001eb342110	20
Zm00001eb342120	17.05
Zm00001eb342130	54
Zm00001eb342140	35
Zm00001eb342150	0
Zm00001eb342160	0
Zm00001eb342170	0
Zm00001eb342190	101
Zm00001eb342200	10
Zm00001eb342210	0
Zm00001eb342220	0
Zm00001eb342230	339
Zm00001eb342240	142
Zm00001eb342250	0
Zm00001eb342260	4
Zm00001eb342270	331
Zm00001eb342280	19
Zm00001eb342290	838
Zm00001eb342300	72
Zm00001eb342310	494
Zm00001eb342320	173
Zm00001eb342330	107
Zm00001eb342340	474
Zm00001eb342350	1180
Zm00001eb342360	83
Zm00001eb342370	859
Zm00001eb342380	0
Zm00001eb342390	58
Zm00001eb342400	9894
Zm00001eb342410	0
Zm00001eb342430	247
Zm00001eb342450	0
Zm00001eb342460	0
Zm00001eb342470	0
Zm00001eb342480	0
Zm00001eb342490	300
Zm00001eb342500	7
Zm00001eb342510	63
Zm00001eb342520	0
Zm00001eb342530	0
Zm00001eb342540	7
Zm00001eb342550	1994
Zm00001eb342560	0
Zm00001eb342570	0
Zm00001eb342580	164
Zm00001eb342590	658
Zm00001eb342600	0
Zm00001eb342610	0
Zm00001eb342620	765
Zm00001eb342630	383
Zm00001eb342640	447
Zm00001eb342650	14
Zm00001eb342660	765
Zm00001eb342670	13
Zm00001eb342680	19.14
Zm00001eb342690	2.86
Zm00001eb342700	24
Zm00001eb342710	156
Zm00001eb342720	0
Zm00001eb342730	1062
Zm00001eb342740	14
Zm00001eb342750	1.01
Zm00001eb342760	0
Zm00001eb342770	0
Zm00001eb342780	0
Zm00001eb342790	0
Zm00001eb342810	0
Zm00001eb342820	0
Zm00001eb342830	0
Zm00001eb342840	899
Zm00001eb342850	4
Zm00001eb342860	9
Zm00001eb342870	0
Zm00001eb342880	13
Zm00001eb342890	238
Zm00001eb342900	44
Zm00001eb342910	29
Zm00001eb342930	976
Zm00001eb342960	3836
Zm00001eb342970	72
Zm00001eb342980	522
Zm00001eb343000	6
Zm00001eb343010	126
Zm00001eb343020	0
Zm00001eb343030	11266.37
Zm00001eb343040	119.63
Zm00001eb343050	2.1
Zm00001eb343060	22
Zm00001eb343070	1
Zm00001eb343080	59
Zm00001eb343090	297
Zm00001eb343100	100
Zm00001eb343110	733
Zm00001eb343120	52
Zm00001eb343140	0
Zm00001eb343160	488
Zm00001eb343180	0
Zm00001eb343200	249.3
Zm00001eb343210	1485.19
Zm00001eb343220	1571
Zm00001eb343240	292
Zm00001eb343250	1691
Zm00001eb343260	2355
Zm00001eb343270	212
Zm00001eb343280	19.48
Zm00001eb343290	575
Zm00001eb343300	0
Zm00001eb343310	0
Zm00001eb343320	0
Zm00001eb343330	0
Zm00001eb343340	516
Zm00001eb343350	101
Zm00001eb343360	2139
Zm00001eb343380	0
Zm00001eb343390	598
Zm00001eb343400	0
Zm00001eb343410	803
Zm00001eb343420	0
Zm00001eb343430	0
Zm00001eb343440	94
Zm00001eb343460	1248
Zm00001eb343470	393.7
Zm00001eb343480	0
Zm00001eb343490	1289.34
Zm00001eb343510	11
Zm00001eb343520	447
Zm00001eb343530	252
Zm00001eb343540	0
Zm00001eb343560	43.11
Zm00001eb343570	348.31
Zm00001eb343580	55.69
Zm00001eb343590	117
Zm00001eb343600	3
Zm00001eb343610	1324
Zm00001eb343620	319
Zm00001eb343630	444
Zm00001eb343640	120
Zm00001eb343650	4
Zm00001eb343660	936.91
Zm00001eb343670	839
Zm00001eb343680	3134
Zm00001eb343700	0
Zm00001eb343710	0
Zm00001eb343720	183
Zm00001eb343740	0
Zm00001eb343750	0
Zm00001eb343760	896
Zm00001eb343770	688
Zm00001eb343780	1122
Zm00001eb343790	15
Zm00001eb343810	0
Zm00001eb343820	490
Zm00001eb343830	6317
Zm00001eb343840	1455
Zm00001eb343850	240.81
Zm00001eb343870	37
Zm00001eb343880	0
Zm00001eb343890	0.6
Zm00001eb343900	2583
Zm00001eb343930	1227
Zm00001eb343940	2
Zm00001eb343950	201
Zm00001eb343960	4
Zm00001eb343970	170
Zm00001eb343980	194
Zm00001eb344000	0
Zm00001eb344010	19
Zm00001eb344020	1741
Zm00001eb344040	0
Zm00001eb344050	0
Zm00001eb344070	407
Zm00001eb344080	0
Zm00001eb344090	104.44
Zm00001eb344100	4
Zm00001eb344110	39
Zm00001eb344120	0
Zm00001eb344130	5
Zm00001eb344140	1220
Zm00001eb344150	149
Zm00001eb344160	19
Zm00001eb344170	0
Zm00001eb344180	0
Zm00001eb344190	0
Zm00001eb344200	0
Zm00001eb344210	8.86
Zm00001eb344220	39.14
Zm00001eb344230	647
Zm00001eb344240	50
Zm00001eb344250	0
Zm00001eb344260	219
Zm00001eb344270	0
Zm00001eb344280	0
Zm00001eb344290	0
Zm00001eb344300	1048.97
Zm00001eb344320	0
Zm00001eb344330	3
Zm00001eb344340	2037
Zm00001eb344350	0
Zm00001eb344360	2
Zm00001eb344370	0
Zm00001eb344380	2
Zm00001eb344390	18
Zm00001eb344400	5
Zm00001eb344410	0
Zm00001eb344420	21
Zm00001eb344430	0
Zm00001eb344440	9554
Zm00001eb344450	0
Zm00001eb344460	0
Zm00001eb344470	23
Zm00001eb344480	0
Zm00001eb344490	574
Zm00001eb344500	23
Zm00001eb344510	0
Zm00001eb344520	62.41
Zm00001eb344530	11.59
Zm00001eb344540	6
Zm00001eb344550	0
Zm00001eb344560	9
Zm00001eb344570	1679
Zm00001eb344580	24
Zm00001eb344590	506
Zm00001eb344600	0
Zm00001eb344610	111.59
Zm00001eb344620	22
Zm00001eb344660	0
Zm00001eb344690	3
Zm00001eb344700	1224
Zm00001eb344710	192
Zm00001eb344720	31
Zm00001eb344730	146
Zm00001eb344740	0
Zm00001eb344750	1670
Zm00001eb344760	4346.45
Zm00001eb344770	1016
Zm00001eb344790	1258
Zm00001eb344810	14
Zm00001eb344820	3022
Zm00001eb344830	6
Zm00001eb344840	0
Zm00001eb344850	869
Zm00001eb344860	0
Zm00001eb344870	0
Zm00001eb344880	0
Zm00001eb344890	182
Zm00001eb344900	1262
Zm00001eb344910	394
Zm00001eb344920	0
Zm00001eb344930	24
Zm00001eb344950	331.43
Zm00001eb344960	13.57
Zm00001eb344970	1383
Zm00001eb344980	744
Zm00001eb345000	49
Zm00001eb345010	0
Zm00001eb345020	370
Zm00001eb345030	0
Zm00001eb345040	237
Zm00001eb345050	28.56
Zm00001eb345060	780
Zm00001eb345070	9
Zm00001eb345080	0
Zm00001eb345090	1
Zm00001eb345100	0
Zm00001eb345110	139.9
Zm00001eb345120	0
Zm00001eb345130	106.61
Zm00001eb345140	3.1
Zm00001eb345150	0
Zm00001eb345160	0
Zm00001eb345170	59.39
Zm00001eb345180	1
Zm00001eb345190	0
Zm00001eb345200	366.87
Zm00001eb345210	8.13
Zm00001eb345220	3
Zm00001eb345230	263
Zm00001eb345240	1206
Zm00001eb345250	12
Zm00001eb345260	2080
Zm00001eb345270	200
Zm00001eb345280	2545
Zm00001eb345290	691
Zm00001eb345330	1.04
Zm00001eb345340	2
Zm00001eb345350	156
Zm00001eb345360	0
Zm00001eb345370	19
Zm00001eb345380	1471
Zm00001eb345390	0
Zm00001eb345400	656
Zm00001eb345410	161
Zm00001eb345420	3060
Zm00001eb345430	352.65
Zm00001eb345440	31.35
Zm00001eb345450	633
Zm00001eb345460	484
Zm00001eb345470	21.37
Zm00001eb345480	0
Zm00001eb345490	0
Zm00001eb345500	0
Zm00001eb345510	1037
Zm00001eb345530	70
Zm00001eb345540	317
Zm00001eb345550	2808
Zm00001eb345560	0
Zm00001eb345570	314
Zm00001eb345580	26
Zm00001eb345600	2
Zm00001eb345610	3584
Zm00001eb345620	876
Zm00001eb345630	222
Zm00001eb345640	0
Zm00001eb345650	0
Zm00001eb345660	282
Zm00001eb345670	11
Zm00001eb345680	0
Zm00001eb345700	0
Zm00001eb345710	0
Zm00001eb345720	160
Zm00001eb345730	0
Zm00001eb345740	8178.59
Zm00001eb345750	64
Zm00001eb345760	0
Zm00001eb345770	129
Zm00001eb345780	91.04
Zm00001eb345790	0
Zm00001eb345800	26
Zm00001eb345810	0
Zm00001eb345820	0
Zm00001eb345840	3
Zm00001eb345850	23
Zm00001eb345880	514
Zm00001eb345890	271
Zm00001eb345900	1388.74
Zm00001eb345910	7
Zm00001eb345920	1
Zm00001eb345940	0
Zm00001eb345950	62
Zm00001eb345960	19
Zm00001eb345970	63
Zm00001eb345980	318
Zm00001eb345990	0
Zm00001eb346000	0
Zm00001eb346010	0
Zm00001eb346020	0
Zm00001eb346030	811
Zm00001eb346040	5056
Zm00001eb346050	0
Zm00001eb346060	78
Zm00001eb346080	1
Zm00001eb346090	524
Zm00001eb346100	6221
Zm00001eb346110	1897
Zm00001eb346120	4977
Zm00001eb346130	0
Zm00001eb346140	250
Zm00001eb346150	19294
Zm00001eb346160	698
Zm00001eb346170	0
Zm00001eb346180	0
Zm00001eb346200	271
Zm00001eb346210	9074.59
Zm00001eb346220	0
Zm00001eb346230	11848.62
Zm00001eb346240	0
Zm00001eb346250	405
Zm00001eb346260	657
Zm00001eb346270	0
Zm00001eb346280	192
Zm00001eb346300	559
Zm00001eb346310	0
Zm00001eb346320	98
Zm00001eb346330	0
Zm00001eb346360	0
Zm00001eb346370	0
Zm00001eb346380	543
Zm00001eb346390	2
Zm00001eb346400	266
Zm00001eb346410	5
Zm00001eb346420	105
Zm00001eb346430	1
Zm00001eb346450	42
Zm00001eb346460	0
Zm00001eb346480	0
Zm00001eb346490	0
Zm00001eb346500	0
Zm00001eb346510	0
Zm00001eb346520	4
Zm00001eb346530	0
Zm00001eb346540	752
Zm00001eb346550	181
Zm00001eb346560	28
Zm00001eb346570	895
Zm00001eb346580	1065
Zm00001eb346590	556
Zm00001eb346620	115
Zm00001eb346630	81.93
Zm00001eb346640	0
Zm00001eb346650	0
Zm00001eb346660	189
Zm00001eb346680	163
Zm00001eb346710	0
Zm00001eb346720	0
Zm00001eb346740	0
Zm00001eb346750	571
Zm00001eb346760	143
Zm00001eb346790	27
Zm00001eb346800	13
Zm00001eb346810	160
Zm00001eb346820	0
