gene_id	T_24_Tol
Zm00001eb308420	1021
Zm00001eb308430	260
Zm00001eb308440	6
Zm00001eb308450	10
Zm00001eb308460	0
Zm00001eb308470	588
Zm00001eb308480	1198
Zm00001eb308490	0
Zm00001eb308500	0
Zm00001eb308510	0
Zm00001eb308530	328
Zm00001eb308540	4745
Zm00001eb308560	1140
Zm00001eb308570	2
Zm00001eb308580	1.93
Zm00001eb308590	0
Zm00001eb308610	442
Zm00001eb308620	3299
Zm00001eb308640	0
Zm00001eb308650	3
Zm00001eb308660	551
Zm00001eb308670	1184
Zm00001eb308680	0
Zm00001eb308690	690
Zm00001eb308700	0
Zm00001eb308720	1328
Zm00001eb308740	121
Zm00001eb308750	67
Zm00001eb308760	126
Zm00001eb308770	1018
Zm00001eb308780	1052
Zm00001eb308790	74
Zm00001eb308800	50
Zm00001eb308810	0
Zm00001eb308830	622
Zm00001eb308840	0
Zm00001eb308850	0
Zm00001eb308860	88
Zm00001eb308870	0
Zm00001eb308890	6
Zm00001eb308910	4
Zm00001eb308920	0
Zm00001eb308940	3
Zm00001eb308950	210
Zm00001eb308960	0
Zm00001eb308970	0
Zm00001eb308980	11
Zm00001eb308990	564
Zm00001eb309000	1
Zm00001eb309010	80
Zm00001eb309020	672
Zm00001eb309030	144
Zm00001eb309040	145
Zm00001eb309050	0
Zm00001eb309060	599
Zm00001eb309070	2321
Zm00001eb309080	221
Zm00001eb309090	91.95
Zm00001eb309100	69
Zm00001eb309110	671
Zm00001eb309120	0
Zm00001eb309130	0
Zm00001eb309140	0
Zm00001eb309150	0
Zm00001eb309160	1176
Zm00001eb309180	2
Zm00001eb309190	0
Zm00001eb309200	27
Zm00001eb309210	3092
Zm00001eb309230	1700
Zm00001eb309240	20
Zm00001eb309260	3534
Zm00001eb309300	101
Zm00001eb309310	434
Zm00001eb309320	954
Zm00001eb309330	0
Zm00001eb309340	4
Zm00001eb309350	44
Zm00001eb309360	235
Zm00001eb309370	1140
Zm00001eb309380	216
Zm00001eb309390	4
Zm00001eb309400	0
Zm00001eb309410	0
Zm00001eb309420	51
Zm00001eb309440	0
Zm00001eb309450	21
Zm00001eb309460	22.65
Zm00001eb309470	50
Zm00001eb309480	208
Zm00001eb309490	102.59
Zm00001eb309500	0
Zm00001eb309510	0
Zm00001eb309520	916
Zm00001eb309530	79
Zm00001eb309540	353
Zm00001eb309560	129
Zm00001eb309570	0
Zm00001eb309580	1396
Zm00001eb309590	60
Zm00001eb309600	115
Zm00001eb309610	246
Zm00001eb309620	242
Zm00001eb309630	9
Zm00001eb309640	0
Zm00001eb309650	0
Zm00001eb309660	7183
Zm00001eb309670	0
Zm00001eb309680	0
Zm00001eb309690	0
Zm00001eb309710	1
Zm00001eb309720	3
Zm00001eb309730	392
Zm00001eb309740	198
Zm00001eb309760	0
Zm00001eb309770	11
Zm00001eb309780	1
Zm00001eb309790	0
Zm00001eb309800	0
Zm00001eb309810	0
Zm00001eb309820	0
Zm00001eb309830	206
Zm00001eb309840	0
Zm00001eb309850	122.88
Zm00001eb309860	59
Zm00001eb309870	0
Zm00001eb309880	77
Zm00001eb309890	0
Zm00001eb309900	650
Zm00001eb309910	4689
Zm00001eb309920	82
Zm00001eb309930	0
Zm00001eb309940	28
Zm00001eb309950	565
Zm00001eb309960	71
Zm00001eb309970	0
Zm00001eb309980	862
Zm00001eb309990	72
Zm00001eb310000	1
Zm00001eb310010	230
Zm00001eb310030	0
Zm00001eb310040	0
Zm00001eb310050	0
Zm00001eb310060	231
Zm00001eb310080	0
Zm00001eb310110	0
Zm00001eb310130	0
Zm00001eb310140	0
Zm00001eb310150	0
Zm00001eb310160	5
Zm00001eb310170	0
Zm00001eb310180	34
Zm00001eb310190	0
Zm00001eb310200	0
Zm00001eb310220	33
Zm00001eb310230	183
Zm00001eb310240	0
Zm00001eb310250	0
Zm00001eb310260	249
Zm00001eb310270	109
Zm00001eb310280	0
Zm00001eb310290	782
Zm00001eb310300	0
Zm00001eb310330	305
Zm00001eb310370	0
Zm00001eb310380	2
Zm00001eb310390	133
Zm00001eb310400	1657
Zm00001eb310410	646
Zm00001eb310430	8
Zm00001eb310440	1
Zm00001eb310450	1211
Zm00001eb310460	0
Zm00001eb310470	120
Zm00001eb310480	2165
Zm00001eb310490	46
Zm00001eb310500	1
Zm00001eb310520	806
Zm00001eb310530	8
Zm00001eb310550	850.38
Zm00001eb310560	124
Zm00001eb310570	159
Zm00001eb310580	3
Zm00001eb310590	0
Zm00001eb310600	0
Zm00001eb310610	0
Zm00001eb310620	2231
Zm00001eb310640	0
Zm00001eb310650	0
Zm00001eb310660	93
Zm00001eb310670	13
Zm00001eb310680	0
Zm00001eb310690	0
Zm00001eb310700	0
Zm00001eb310710	1452
Zm00001eb310730	997
Zm00001eb310760	1604
Zm00001eb310770	597
Zm00001eb310790	36
Zm00001eb310800	0
Zm00001eb310810	1888
Zm00001eb310820	15
Zm00001eb310830	4665
Zm00001eb310840	185
Zm00001eb310850	86
Zm00001eb310860	37
Zm00001eb310870	443
Zm00001eb310890	0
Zm00001eb310900	0
Zm00001eb310920	0
Zm00001eb310930	224
Zm00001eb310950	0
Zm00001eb310960	204
Zm00001eb310970	612
Zm00001eb310980	1002
Zm00001eb310990	699
Zm00001eb311000	239
Zm00001eb311010	265
Zm00001eb311020	310
Zm00001eb311030	0
Zm00001eb311040	0
Zm00001eb311050	1
Zm00001eb311060	32
Zm00001eb311070	0
Zm00001eb311090	85
Zm00001eb311100	135
Zm00001eb311110	455
Zm00001eb311120	2
Zm00001eb311130	0
Zm00001eb311140	0
Zm00001eb311150	41
Zm00001eb311160	3
Zm00001eb311170	0
Zm00001eb311180	476
Zm00001eb311190	7
Zm00001eb311200	0
Zm00001eb311210	0
Zm00001eb311220	0
Zm00001eb311230	99
Zm00001eb311240	1
Zm00001eb311250	42
Zm00001eb311260	83
Zm00001eb311270	2
Zm00001eb311280	6
Zm00001eb311300	8
Zm00001eb311310	6
Zm00001eb311320	255
Zm00001eb311340	8
Zm00001eb311360	0
Zm00001eb311380	321
Zm00001eb311390	196.77
Zm00001eb311400	924.23
Zm00001eb311410	0
Zm00001eb311420	211
Zm00001eb311430	342
Zm00001eb311440	252.38
Zm00001eb311450	1440.95
Zm00001eb311460	102
Zm00001eb311470	718
Zm00001eb311480	107
Zm00001eb311490	73
Zm00001eb311500	0
Zm00001eb311520	0
Zm00001eb311530	0
Zm00001eb311540	30
Zm00001eb311550	109
Zm00001eb311560	2649
Zm00001eb311570	0
Zm00001eb311590	317
Zm00001eb311600	0
Zm00001eb311610	646
Zm00001eb311620	182
Zm00001eb311630	0
Zm00001eb311640	0
Zm00001eb311650	2752.77
Zm00001eb311660	619
Zm00001eb311680	818
Zm00001eb311690	0
Zm00001eb311700	25
Zm00001eb311710	0
Zm00001eb311720	0
Zm00001eb311730	15
Zm00001eb311740	64
Zm00001eb311750	31
Zm00001eb311760	0
Zm00001eb311770	0
Zm00001eb311780	223
Zm00001eb311790	484
Zm00001eb311800	1052
Zm00001eb311810	244
Zm00001eb311820	329
Zm00001eb311830	1
Zm00001eb311840	753
Zm00001eb311850	96
Zm00001eb311860	711
Zm00001eb311870	210
Zm00001eb311880	0
Zm00001eb311890	0
Zm00001eb311900	547
Zm00001eb311910	126
Zm00001eb311920	10
Zm00001eb311940	191
Zm00001eb311950	1271
Zm00001eb311960	47
Zm00001eb311980	0
Zm00001eb311990	0
Zm00001eb312000	164
Zm00001eb312010	191
Zm00001eb312020	648
Zm00001eb312040	340
Zm00001eb312060	382
Zm00001eb312070	10972
Zm00001eb312080	449
Zm00001eb312090	0
Zm00001eb312100	2
Zm00001eb312110	14
Zm00001eb312120	0
Zm00001eb312130	0
Zm00001eb312140	0
Zm00001eb312150	0
Zm00001eb312160	6
Zm00001eb312170	1384
Zm00001eb312180	129
Zm00001eb312190	19
Zm00001eb312200	0
Zm00001eb312210	697
Zm00001eb312220	67
Zm00001eb312230	13
Zm00001eb312240	0
Zm00001eb312250	27
Zm00001eb312260	859
Zm00001eb312270	14
Zm00001eb312280	454
Zm00001eb312300	344
Zm00001eb312310	1
Zm00001eb312320	28.05
Zm00001eb312330	167
Zm00001eb312340	0
Zm00001eb312350	169
Zm00001eb312360	1621
Zm00001eb312380	0
Zm00001eb312390	243
Zm00001eb312400	7
Zm00001eb312410	67.43
Zm00001eb312420	183.57
Zm00001eb312430	810
Zm00001eb312440	791
Zm00001eb312450	228
Zm00001eb312470	16
Zm00001eb312480	999.3
Zm00001eb312490	230.7
Zm00001eb312500	5
Zm00001eb312530	204
Zm00001eb312550	0
Zm00001eb312560	10910
Zm00001eb312570	0
Zm00001eb312580	0
Zm00001eb312590	307
Zm00001eb312600	34
Zm00001eb312610	0
Zm00001eb312620	102
Zm00001eb312630	1162
Zm00001eb312640	160
Zm00001eb312660	0
Zm00001eb312670	0
Zm00001eb312690	0
Zm00001eb312700	219
Zm00001eb312720	0
Zm00001eb312730	0
Zm00001eb312740	400
Zm00001eb312750	6.01
Zm00001eb312760	0
Zm00001eb312770	1
Zm00001eb312790	0
Zm00001eb312800	0
Zm00001eb312810	1132
Zm00001eb312820	1127
Zm00001eb312830	926
Zm00001eb312840	0
Zm00001eb312850	12
Zm00001eb312860	0
Zm00001eb312870	70
Zm00001eb312880	0
Zm00001eb312890	1
Zm00001eb312900	1239
Zm00001eb312910	717
Zm00001eb312930	68
Zm00001eb312940	133
Zm00001eb312950	0
Zm00001eb312960	0
Zm00001eb312970	1
Zm00001eb312980	843
Zm00001eb312990	235
Zm00001eb313000	4184
Zm00001eb313010	215
Zm00001eb313020	135
Zm00001eb313030	305
Zm00001eb313040	0
Zm00001eb313050	4
Zm00001eb313060	14
Zm00001eb313070	0
Zm00001eb313080	0
Zm00001eb313090	0
Zm00001eb313100	0
Zm00001eb313120	0
Zm00001eb313130	0
Zm00001eb313140	6
Zm00001eb313150	0
Zm00001eb313160	50
Zm00001eb313170	0
Zm00001eb313180	0
Zm00001eb313190	7
Zm00001eb313200	0
Zm00001eb313210	0
Zm00001eb313220	0
Zm00001eb313250	532
Zm00001eb313260	399
Zm00001eb313270	3
Zm00001eb313280	6
Zm00001eb313290	66
Zm00001eb313300	450
Zm00001eb313310	1252
Zm00001eb313320	46
Zm00001eb313340	0
Zm00001eb313350	7
Zm00001eb313360	4
Zm00001eb313370	232
Zm00001eb313380	0
Zm00001eb313390	128.61
Zm00001eb313400	870.9
Zm00001eb313410	439.49
Zm00001eb313420	0
Zm00001eb313430	811
Zm00001eb313440	245.99
Zm00001eb313450	24
Zm00001eb313460	235
Zm00001eb313470	15
Zm00001eb313490	102
Zm00001eb313500	2066
Zm00001eb313510	92
Zm00001eb313520	761
Zm00001eb313530	1250
Zm00001eb313540	196
Zm00001eb313550	5
Zm00001eb313560	0
Zm00001eb313570	58
Zm00001eb313580	11
Zm00001eb313590	425
Zm00001eb313600	39
Zm00001eb313610	0
Zm00001eb313620	2
Zm00001eb313630	0
Zm00001eb313640	0
Zm00001eb313650	39
Zm00001eb313660	106
Zm00001eb313680	0
Zm00001eb313690	5283.83
Zm00001eb313700	155
Zm00001eb313720	3442.01
Zm00001eb313730	4981
Zm00001eb313740	0
Zm00001eb313750	1
Zm00001eb313760	5
Zm00001eb313770	0
Zm00001eb313780	43
Zm00001eb313790	0
Zm00001eb313800	5.14
Zm00001eb313810	7.86
Zm00001eb313820	1251
Zm00001eb313830	0
Zm00001eb313840	21.21
Zm00001eb313850	7887
Zm00001eb313860	0
Zm00001eb313870	0
Zm00001eb313880	0
Zm00001eb313890	397
Zm00001eb313900	42
Zm00001eb313910	0
Zm00001eb313920	3
Zm00001eb313930	177
Zm00001eb313940	0
Zm00001eb313950	547
Zm00001eb313960	1173
Zm00001eb313970	32
Zm00001eb313980	662
Zm00001eb314000	7
Zm00001eb314010	72
Zm00001eb314020	862
Zm00001eb314030	0
Zm00001eb314040	294
Zm00001eb314050	1422
Zm00001eb314060	31
Zm00001eb314070	0
Zm00001eb314080	268
Zm00001eb314090	94
Zm00001eb314110	16
Zm00001eb314120	377
Zm00001eb314130	89.93
Zm00001eb314140	4
Zm00001eb314150	1
Zm00001eb314160	130
Zm00001eb314170	7
Zm00001eb314180	99
Zm00001eb314190	0
Zm00001eb314200	0
Zm00001eb314210	0
Zm00001eb314220	5259
Zm00001eb314230	42
Zm00001eb314240	56
Zm00001eb314250	26
Zm00001eb314260	566
Zm00001eb314270	737
Zm00001eb314280	4971.73
Zm00001eb314290	175
Zm00001eb314300	1954
Zm00001eb314310	68
Zm00001eb314320	37
Zm00001eb314330	2
Zm00001eb314340	2
Zm00001eb314350	78
Zm00001eb314360	12
Zm00001eb314370	1
Zm00001eb314380	12
Zm00001eb314390	183
Zm00001eb314400	0
Zm00001eb314410	0
Zm00001eb314420	14
Zm00001eb314430	353
Zm00001eb314440	124.31
Zm00001eb314450	17.95
Zm00001eb314460	0
Zm00001eb314470	288.74
Zm00001eb314480	0
Zm00001eb314490	6117
Zm00001eb314500	134
Zm00001eb314510	374
Zm00001eb314520	2
Zm00001eb314530	38
Zm00001eb314540	115
Zm00001eb314550	0
Zm00001eb314560	0
Zm00001eb314570	14
Zm00001eb314580	228
Zm00001eb314590	120
Zm00001eb314600	1270
Zm00001eb314610	1038
Zm00001eb314620	797
Zm00001eb314630	104
Zm00001eb314640	0
Zm00001eb314650	0
Zm00001eb314660	361
Zm00001eb314670	14
Zm00001eb314680	181
Zm00001eb314690	430
Zm00001eb314700	170
Zm00001eb314710	233
Zm00001eb314720	862.88
Zm00001eb314740	0
Zm00001eb314750	28
Zm00001eb314760	0
Zm00001eb314770	260
Zm00001eb314780	102
Zm00001eb314790	48
Zm00001eb314810	150
Zm00001eb314820	364
Zm00001eb314830	248
Zm00001eb314840	736
Zm00001eb314850	0
Zm00001eb314860	223
Zm00001eb314870	1
Zm00001eb314880	100
Zm00001eb314890	43
Zm00001eb314900	11
Zm00001eb314910	0
Zm00001eb314920	0
Zm00001eb314930	3
Zm00001eb314950	60
Zm00001eb314960	3
Zm00001eb314970	107
Zm00001eb314990	0
Zm00001eb315000	46
Zm00001eb315010	51
Zm00001eb315020	1668
Zm00001eb315030	274
Zm00001eb315040	75
Zm00001eb315050	12
Zm00001eb315060	193
Zm00001eb315090	2
Zm00001eb315100	198
Zm00001eb315110	0
Zm00001eb315130	237
Zm00001eb315140	55
Zm00001eb315150	69
Zm00001eb315160	0
Zm00001eb315170	1061
Zm00001eb315190	0
Zm00001eb315200	63.04
Zm00001eb315210	146.96
Zm00001eb315220	0
Zm00001eb315230	0
Zm00001eb315240	728
Zm00001eb315250	0
Zm00001eb315260	0
Zm00001eb315270	17
Zm00001eb315280	7
Zm00001eb315290	3
Zm00001eb315300	3.65
Zm00001eb315310	65.35
Zm00001eb315320	133
Zm00001eb315330	10
Zm00001eb315340	1034
Zm00001eb315350	233
Zm00001eb315360	0
Zm00001eb315370	0
Zm00001eb315380	5
Zm00001eb315390	0
Zm00001eb315400	30
Zm00001eb315410	1535
Zm00001eb315420	2704
Zm00001eb315430	97
Zm00001eb315450	16
Zm00001eb315460	533
Zm00001eb315470	625
Zm00001eb315480	0
Zm00001eb315490	483.03
Zm00001eb315500	200.97
Zm00001eb315510	0
Zm00001eb315520	0
Zm00001eb315530	1832
Zm00001eb315540	0
Zm00001eb315550	5
Zm00001eb315560	0
Zm00001eb315570	0
Zm00001eb315580	13
Zm00001eb315590	0
Zm00001eb315600	23
Zm00001eb315610	137
Zm00001eb315620	69
Zm00001eb315640	1
Zm00001eb315650	1062
Zm00001eb315660	324
Zm00001eb315670	0
Zm00001eb315680	0
Zm00001eb315690	3
Zm00001eb315700	0
Zm00001eb315710	847
Zm00001eb315720	0
Zm00001eb315730	0
Zm00001eb315740	5
Zm00001eb315750	1016
Zm00001eb315760	410
Zm00001eb315770	289
Zm00001eb315780	785
Zm00001eb315790	21
Zm00001eb315800	3
Zm00001eb315810	0
Zm00001eb315820	0
Zm00001eb315830	35
Zm00001eb315840	297
Zm00001eb315850	8
Zm00001eb315860	14
Zm00001eb315870	162
Zm00001eb315880	680
Zm00001eb315890	0
Zm00001eb315900	1013
Zm00001eb315910	661
Zm00001eb315920	60
Zm00001eb315930	119
Zm00001eb315940	86
Zm00001eb315950	47
Zm00001eb315960	0
Zm00001eb315970	298
Zm00001eb315980	0
Zm00001eb315990	38
Zm00001eb316000	0
Zm00001eb316010	0
Zm00001eb316030	3
Zm00001eb316040	0
Zm00001eb316050	525
Zm00001eb316060	0
Zm00001eb316070	34
Zm00001eb316080	937
Zm00001eb316090	0
Zm00001eb316100	1685
Zm00001eb316110	0
Zm00001eb316120	784
Zm00001eb316130	281
Zm00001eb316140	0
Zm00001eb316150	12
Zm00001eb316170	3
Zm00001eb316180	103
Zm00001eb316190	5
Zm00001eb316200	0
Zm00001eb316210	53
Zm00001eb316220	3
Zm00001eb316240	8
Zm00001eb316250	0
Zm00001eb316260	534
Zm00001eb316270	1
Zm00001eb316280	0
Zm00001eb316290	252
Zm00001eb316300	1923
Zm00001eb316310	791
Zm00001eb316320	27
Zm00001eb316330	0
Zm00001eb316340	7
Zm00001eb316350	63
Zm00001eb316370	2
Zm00001eb316390	4
Zm00001eb316400	0
Zm00001eb316410	3497
Zm00001eb316420	356.52
Zm00001eb316430	0.48
Zm00001eb316440	156
Zm00001eb316450	959
Zm00001eb316460	558.42
Zm00001eb316470	20.58
Zm00001eb316480	0
Zm00001eb316500	1456
Zm00001eb316510	22
Zm00001eb316520	3947
Zm00001eb316530	64
Zm00001eb316540	137
Zm00001eb316570	11
Zm00001eb316580	214
Zm00001eb316590	69
Zm00001eb316610	222
Zm00001eb316620	714
Zm00001eb316630	2373
Zm00001eb316640	232
Zm00001eb316660	398
Zm00001eb316680	0
Zm00001eb316690	0
Zm00001eb316700	54.58
Zm00001eb316710	43.42
Zm00001eb316720	82
Zm00001eb316730	564
Zm00001eb316740	89
Zm00001eb316750	0
Zm00001eb316760	0
Zm00001eb316770	3
Zm00001eb316780	0
Zm00001eb316790	277
Zm00001eb316800	74
Zm00001eb316810	73
Zm00001eb316820	0
Zm00001eb316830	14
Zm00001eb316840	78
Zm00001eb316850	5
Zm00001eb316860	10
Zm00001eb316870	287
Zm00001eb316880	150.05
Zm00001eb316890	1.95
Zm00001eb316900	0
Zm00001eb316910	320
Zm00001eb316920	4072
Zm00001eb316930	68
Zm00001eb316940	128
Zm00001eb316950	1
Zm00001eb316960	3395
Zm00001eb316980	0
Zm00001eb316990	1066
Zm00001eb317000	0
Zm00001eb317010	4
Zm00001eb317020	13
Zm00001eb317030	328
Zm00001eb317040	30
Zm00001eb317050	64
Zm00001eb317060	485
Zm00001eb317070	147
Zm00001eb317080	483
Zm00001eb317090	2649
Zm00001eb317100	972
Zm00001eb317110	36
Zm00001eb317120	0
Zm00001eb317130	16
Zm00001eb317140	1251
Zm00001eb317150	0
Zm00001eb317160	970
Zm00001eb317170	171
Zm00001eb317180	2633
Zm00001eb317190	1244
Zm00001eb317200	5
Zm00001eb317210	456
Zm00001eb317230	441
Zm00001eb317250	0
Zm00001eb317260	0
Zm00001eb317270	0
Zm00001eb317280	15.88
Zm00001eb317290	0
Zm00001eb317300	421.49
Zm00001eb317310	167
Zm00001eb317320	0
Zm00001eb317330	0
Zm00001eb317340	0
Zm00001eb317350	1317
Zm00001eb317360	0
Zm00001eb317370	0
Zm00001eb317380	144
Zm00001eb317400	0
Zm00001eb317410	57
Zm00001eb317420	502
Zm00001eb317430	734
Zm00001eb317440	372
Zm00001eb317450	4117
Zm00001eb317460	608
Zm00001eb317470	2346
Zm00001eb317480	2453
Zm00001eb317490	877
Zm00001eb317500	642
Zm00001eb317510	0
Zm00001eb317520	11
Zm00001eb317530	0
Zm00001eb317540	768
Zm00001eb317550	0
Zm00001eb317560	0
Zm00001eb317570	0
Zm00001eb317580	1112
Zm00001eb317590	586
Zm00001eb317600	0
Zm00001eb317610	1
Zm00001eb317630	356.08
Zm00001eb317640	40
Zm00001eb317650	85.8
Zm00001eb317670	22.06
Zm00001eb317680	3438
Zm00001eb317690	1
Zm00001eb317700	0
Zm00001eb317710	4396
Zm00001eb317720	3525
Zm00001eb317730	6
Zm00001eb317740	55
Zm00001eb317760	38
Zm00001eb317770	18
Zm00001eb317790	725
Zm00001eb317800	213
Zm00001eb317810	3786
Zm00001eb317820	0
Zm00001eb317830	22
Zm00001eb317850	0
Zm00001eb317860	1166
Zm00001eb317870	0
Zm00001eb317880	0
Zm00001eb317890	15
Zm00001eb317900	0
Zm00001eb317910	2186.48
Zm00001eb317920	829
Zm00001eb317930	186
Zm00001eb317940	88
Zm00001eb317950	0
Zm00001eb317960	0
Zm00001eb317980	0
Zm00001eb317990	680
Zm00001eb318020	886
Zm00001eb318030	1168
Zm00001eb318050	0
Zm00001eb318060	22
Zm00001eb318070	550
Zm00001eb318080	4
Zm00001eb318090	0
Zm00001eb318100	1
Zm00001eb318110	0
Zm00001eb318120	0
Zm00001eb318130	2
Zm00001eb318140	0
Zm00001eb318150	456
Zm00001eb318160	258
Zm00001eb318170	445
Zm00001eb318180	1217.52
Zm00001eb318190	0
Zm00001eb318200	243
Zm00001eb318210	1031
Zm00001eb318220	934
Zm00001eb318230	168
Zm00001eb318240	453
Zm00001eb318250	0
Zm00001eb318260	0
Zm00001eb318270	0
Zm00001eb318280	0
Zm00001eb318290	0
Zm00001eb318300	564
Zm00001eb318310	120
Zm00001eb318320	281.9
Zm00001eb318330	50.1
Zm00001eb318340	54
Zm00001eb318350	22.92
Zm00001eb318360	2492.08
Zm00001eb318370	886
Zm00001eb318380	4.45
Zm00001eb318390	696
Zm00001eb318400	3809
Zm00001eb318410	144
Zm00001eb318420	0
Zm00001eb318430	0
Zm00001eb318450	0
Zm00001eb318460	0
Zm00001eb318470	0
Zm00001eb318480	790
Zm00001eb318490	0
Zm00001eb318500	5
Zm00001eb318510	0
Zm00001eb318520	55
Zm00001eb318540	383.7
Zm00001eb318550	0
Zm00001eb318560	723
Zm00001eb318570	1310
Zm00001eb318580	4
Zm00001eb318590	159
Zm00001eb318600	3
Zm00001eb318610	53
Zm00001eb318620	1538
Zm00001eb318630	841
Zm00001eb318660	0
Zm00001eb318680	0
Zm00001eb318690	0
Zm00001eb318700	0
Zm00001eb318710	911
Zm00001eb318720	2164
Zm00001eb318730	118
Zm00001eb318740	16
Zm00001eb318750	406
Zm00001eb318760	165
Zm00001eb318770	1500.75
Zm00001eb318780	1372
Zm00001eb318790	0
Zm00001eb318800	1137
Zm00001eb318810	131
Zm00001eb318820	3438
Zm00001eb318830	35.77
Zm00001eb318840	9.41
Zm00001eb318850	0
Zm00001eb318860	4
Zm00001eb318870	361
Zm00001eb318880	142
Zm00001eb318890	0
Zm00001eb318900	13
Zm00001eb318910	11
Zm00001eb318920	7
Zm00001eb318940	321
Zm00001eb318950	0
Zm00001eb318960	0
Zm00001eb318970	37
Zm00001eb318980	0
Zm00001eb318990	1274
Zm00001eb319000	1091
Zm00001eb319010	253
Zm00001eb319020	3
Zm00001eb319030	1236
Zm00001eb319040	0
Zm00001eb319050	1221
Zm00001eb319060	51
Zm00001eb319080	0
Zm00001eb319090	581
Zm00001eb319100	0
Zm00001eb319110	312
Zm00001eb319120	0
Zm00001eb319130	8
Zm00001eb319140	197
Zm00001eb319150	32
Zm00001eb319160	0
Zm00001eb319170	6.71
Zm00001eb319180	0
Zm00001eb319210	815.84
Zm00001eb319220	106.16
Zm00001eb319230	14
Zm00001eb319240	333
Zm00001eb319250	4
Zm00001eb319260	3.94
Zm00001eb319270	40.06
Zm00001eb319280	16
Zm00001eb319300	97
Zm00001eb319310	0
Zm00001eb319320	0
Zm00001eb319330	225
Zm00001eb319340	4.36
Zm00001eb319350	657
Zm00001eb319360	0
Zm00001eb319370	4
Zm00001eb319380	346
Zm00001eb319390	1984
Zm00001eb319400	44
Zm00001eb319410	537
Zm00001eb319420	0
Zm00001eb319430	2
Zm00001eb319440	0
Zm00001eb319450	0
Zm00001eb319460	604
Zm00001eb319470	0
Zm00001eb319480	69
Zm00001eb319490	0
Zm00001eb319500	1058
Zm00001eb319510	289.22
Zm00001eb319520	316.78
Zm00001eb319530	23
Zm00001eb319540	6
Zm00001eb319550	1500.99
Zm00001eb319560	55
Zm00001eb319570	1
Zm00001eb319580	0
Zm00001eb319590	1557
Zm00001eb319600	29
Zm00001eb319610	217
Zm00001eb319620	60
Zm00001eb319630	1667.97
Zm00001eb319640	14.43
Zm00001eb319650	113.03
Zm00001eb319660	1348
Zm00001eb319670	4446
Zm00001eb319680	2439.32
Zm00001eb319700	125
Zm00001eb319710	2278
Zm00001eb319720	88
Zm00001eb319730	665
Zm00001eb319740	0
Zm00001eb319750	0
Zm00001eb319760	937
Zm00001eb319770	599
Zm00001eb319780	332
Zm00001eb319790	318
Zm00001eb319800	14
Zm00001eb319810	8
Zm00001eb319820	946
Zm00001eb319840	0
Zm00001eb319850	19
Zm00001eb319860	11.3
Zm00001eb319870	6.7
Zm00001eb319880	0
Zm00001eb319930	1390
Zm00001eb319940	14.39
Zm00001eb319950	345.61
Zm00001eb319960	220
Zm00001eb319970	495
Zm00001eb319980	4
Zm00001eb319990	622
Zm00001eb320000	2
Zm00001eb320010	85
Zm00001eb320020	7
Zm00001eb320030	567
Zm00001eb320050	15
Zm00001eb320070	21
Zm00001eb320080	21
Zm00001eb320090	130
Zm00001eb320100	708
Zm00001eb320110	0
Zm00001eb320120	412
Zm00001eb320130	28
Zm00001eb320140	0
Zm00001eb320150	9
Zm00001eb320160	2
Zm00001eb320170	0
Zm00001eb320180	5
Zm00001eb320190	320
Zm00001eb320200	869
Zm00001eb320210	583.83
Zm00001eb320220	24.17
Zm00001eb320230	0
Zm00001eb320240	48
Zm00001eb320250	0
Zm00001eb320260	0
Zm00001eb320270	314
Zm00001eb320280	329
Zm00001eb320290	3
Zm00001eb320300	235
Zm00001eb320310	86
Zm00001eb320330	1050
Zm00001eb320340	313
Zm00001eb320350	1004
Zm00001eb320360	255
Zm00001eb320370	0
Zm00001eb320380	1
Zm00001eb320390	0
Zm00001eb320400	0
Zm00001eb320410	0
Zm00001eb320420	438
Zm00001eb320430	969
Zm00001eb320440	86
Zm00001eb320450	116
Zm00001eb320460	1198
Zm00001eb320470	341
Zm00001eb320480	0
Zm00001eb320490	706.19
Zm00001eb320500	86.81
Zm00001eb320510	4963
Zm00001eb320520	265
Zm00001eb320530	664
Zm00001eb320540	389
Zm00001eb320550	905
Zm00001eb320560	0
Zm00001eb320570	0
Zm00001eb320580	208
Zm00001eb320590	1165
Zm00001eb320600	177
Zm00001eb320610	180
Zm00001eb320620	0
Zm00001eb320630	0
Zm00001eb320640	218
Zm00001eb320650	769
Zm00001eb320660	13
Zm00001eb320670	262
Zm00001eb320680	310.84
Zm00001eb320690	0
Zm00001eb320700	0
Zm00001eb320710	0
Zm00001eb320720	0
Zm00001eb320730	11
Zm00001eb320740	0
Zm00001eb320750	627
Zm00001eb320760	785
Zm00001eb320780	0
Zm00001eb320790	374
Zm00001eb320800	15248
Zm00001eb320810	426
Zm00001eb320820	13
Zm00001eb320830	56
Zm00001eb320840	0
Zm00001eb320850	6
Zm00001eb320860	441
Zm00001eb320870	1151
Zm00001eb320880	0
Zm00001eb320890	1449
Zm00001eb320900	804
Zm00001eb320910	460
Zm00001eb320920	90
Zm00001eb320930	7
Zm00001eb320950	168.5
Zm00001eb320960	8
Zm00001eb320970	254
Zm00001eb320980	11848
Zm00001eb320990	48
Zm00001eb321000	108
Zm00001eb321010	178
Zm00001eb321020	0
Zm00001eb321030	16
Zm00001eb321050	309
Zm00001eb321060	896
Zm00001eb321070	83
Zm00001eb321080	2
Zm00001eb321090	112
Zm00001eb321100	209
Zm00001eb321110	69
Zm00001eb321120	21
