ENSEMBL_GeneID	name_C_24_II	name_C_24_III	name_C_6_II	name_C_6_III	name_T_24_II	name_T_24_III	name_T_6_II	name_T_6_III
Zm00001eb342380	4	2	2	0	0	0	4	0
Zm00001eb342390	155	231	103	155	71	127	80	140
Zm00001eb342400	13889	11648	6195	6323	15899	10616	14522	14187
Zm00001eb342410	341	456	223	384	319	482	377	535
Zm00001eb342430	763	792	534	814	353	413	538	847
Zm00001eb342450	3	0	0	0	2	1	0	2
Zm00001eb342460	0	0	0	0	0	0	0	2
Zm00001eb342470	55	0	45	0	46	0	41	0
Zm00001eb342480	2	0	1	0	1	0	1	0
Zm00001eb342490	611	494	551	598	426	403	540	510
Zm00001eb342500	335	223	57	50	105	36	170	181
Zm00001eb342510	514	657	316	800	286	211	333	415
Zm00001eb342520	0	0	0	0	0	0	0	0
Zm00001eb342530	0	0	0	0	0	0	0	0
Zm00001eb342540	156	28	101	10	70	9	144	13
Zm00001eb342550	3122	2018	1737	1353	3486	2223	4040	3261
Zm00001eb342560	5	0	4	0	3	0	0	0
Zm00001eb342570	5	31	8	42	0	24	6	29
Zm00001eb342580	130	97	75	100	77	169	144	90
Zm00001eb342590	1025	920	592	730	763	886	991	1298
Zm00001eb342600	0	0	1	0	0	0	0	0
Zm00001eb342610	0	0	0	0	0	0	0	0
Zm00001eb342620	1140	762	881	651	775	940	1284	715
Zm00001eb342630	690	538	554	487	643	475	665	602
Zm00001eb342640	840	872	688	752	597	522	925	830
Zm00001eb342650	33	19	17	19	33	22	6	17
Zm00001eb342660	1221	870	666	838	933	774	949	976
Zm00001eb342670	47	12	36	8	24	13	38	8
Zm00001eb342680	86	48	60	39	62	22	56	56
Zm00001eb342690	0	0	0	0	1	0	0	0
Zm00001eb342700	47	8	33	35	22	24	29	40
Zm00001eb342710	279	199	224	219	156	202	215	272
Zm00001eb342720	0	0	0	0	0	0	0	0
Zm00001eb342730	1672	1458	1408	1369	1262	1255	1741	1682
Zm00001eb342740	91	50	64	41	506	384	357	264
Zm00001eb342750	6	1	7	6	4	2	3	16
Zm00001eb342760	0	0	0	0	0	0	0	0
Zm00001eb342770	0	0	3	3	0	0	0	0
Zm00001eb342780	0	0	0	0	0	0	0	0
Zm00001eb342790	0	2	0	2	0	0	0	0
Zm00001eb342810	0	0	0	0	0	1	0	0
Zm00001eb342820	0	0	0	0	0	0	0	0
Zm00001eb342830	0	0	0	0	0	0	0	0
Zm00001eb342840	1020	829	1152	1153	758	966	909	903
Zm00001eb342850	10	11	11	19	27	4	45	11
Zm00001eb342860	6	0	8	0	0	9	1	0
Zm00001eb342870	0	0	0	0	0	0	0	0
Zm00001eb342880	82	81	78	100	34	21	54	63
Zm00001eb342890	71	97	107	243	61	269	108	149
Zm00001eb342900	93	35	63	20	74	45	57	27
Zm00001eb342910	43	93	47	124	33	31	31	70
Zm00001eb342930	1458	1548	1375	1580	1061	1026	1401	1579
Zm00001eb342960	5557	5224	5116	4833	4484	3964	5203	5074
Zm00001eb342970	59	63	96	144	96	86	86	93
Zm00001eb342980	556	504	562	669	449	578	545	756
Zm00001eb343000	50	19	26	26	69	7	48	35
Zm00001eb343010	0	0	2	0	0	1	1	0
Zm00001eb343020	0	0	0	0	0	0	0	0
Zm00001eb343030	5686	9382	8725	9401	7115	9328	8764	11931
Zm00001eb343040	0	0	0	0	0	0	0	0
Zm00001eb343050	53	34	47	51	25	6	31	26
Zm00001eb343060	0	5	0	19	0	23	0	17
Zm00001eb343070	0	0	0	1	0	1	0	0
Zm00001eb343080	61	111	55	82	33	78	28	112
Zm00001eb343090	1207	868	888	1127	324	372	740	545
Zm00001eb343100	216	210	90	194	64	169	111	154
Zm00001eb343110	1755	2200	1089	1613	2105	1975	2272	2751
Zm00001eb343120	345	372	235	173	134	152	1204	568
Zm00001eb343140	0	0	0	0	0	0	0	0
Zm00001eb343160	697	431	462	499	814	526	721	574
Zm00001eb343180	40	8	37	1	3	0	7	5
Zm00001eb343200	410	408	358	650	238	379	349	397
Zm00001eb343210	2049	1764	1924	1733	1322	1227	2148	1989
Zm00001eb343220	2408	1541	1154	1771	851	1849	1316	1452
Zm00001eb343240	489	467	477	446	298	379	302	319
Zm00001eb343250	2996	2255	1419	1179	2837	1871	3096	2444
Zm00001eb343260	2245	1780	1954	1497	1601	2479	3557	2698
Zm00001eb343270	392	250	659	420	300	213	420	344
Zm00001eb343280	0	7	0	14	0	4	0	8
Zm00001eb343290	629	563	432	652	348	674	396	788
Zm00001eb343300	0	0	1	0	0	0	0	0
Zm00001eb343310	0	0	9	0	0	0	0	0
Zm00001eb343320	0	0	0	0	0	0	0	0
Zm00001eb343330	0	12	0	2	0	0	0	8
Zm00001eb343340	691	1059	373	862	479	648	558	1132
Zm00001eb343350	95	110	94	86	71	105	100	147
Zm00001eb343360	2423	1651	1540	1557	2792	2200	2761	2145
Zm00001eb343380	0	8	0	7	0	0	0	0
Zm00001eb343390	654	731	361	477	746	681	739	845
Zm00001eb343400	0	0	0	0	0	0	0	0
Zm00001eb343410	404	613	443	679	484	1319	929	921
Zm00001eb343420	0	0	0	0	0	0	0	0
Zm00001eb343430	0	6	1	5	4	6	0	9
Zm00001eb343440	52	99	43	52	14	104	46	76
Zm00001eb343460	967	792	614	588	1035	1352	1720	1374
Zm00001eb343470	1149	1926	1060	2358	721	957	804	1722
Zm00001eb343480	0	0	0	0	0	0	0	0
Zm00001eb343490	1516	1284	1560	1763	1123	1234	1666	1539
Zm00001eb343510	22	14	12	12	22	15	14	11
Zm00001eb343520	674	552	466	557	605	612	626	840
Zm00001eb343530	597	302	474	394	446	378	481	448
Zm00001eb343540	94	3	72	0	93	0	107	0
Zm00001eb343560	1	247	0	244	0	80	0	165
Zm00001eb343570	1372	767	779	733	1121	457	1094	725
Zm00001eb343580	107	66	106	46	251	47	246	53
Zm00001eb343590	589	297	548	384	555	181	584	344
Zm00001eb343600	50	78	44	86	14	25	38	53
Zm00001eb343610	3360	2149	2104	1801	2992	1726	3695	2419
Zm00001eb343620	867	724	358	381	341	341	994	1361
Zm00001eb343630	1031	1653	309	400	392	469	229	287
Zm00001eb343640	188	187	133	186	70	121	142	95
Zm00001eb343650	0	5	1	17	0	5	0	4
Zm00001eb343660	1233	1222	1314	1452	836	1058	1141	1634
Zm00001eb343670	1038	775	623	460	1063	900	985	1062
Zm00001eb343680	7865	5210	8667	7405	4857	5727	7348	6761
Zm00001eb343700	0	0	0	0	0	0	0	1
Zm00001eb343710	0	3	2	0	0	0	0	2
Zm00001eb343720	234	251	158	132	176	190	615	512
Zm00001eb343740	4	0	0	0	0	0	4	0
Zm00001eb343750	0	0	2	0	0	0	0	0
Zm00001eb343760	1601	1075	795	1124	989	940	1210	1397
Zm00001eb343770	911	670	676	753	666	751	843	738
Zm00001eb343780	1725	1026	916	755	1477	1168	1571	1318
Zm00001eb343790	16	20	9	29	5	18	12	23
Zm00001eb343810	0	0	0	0	0	0	0	0
Zm00001eb343820	1012	1010	821	1061	814	904	1116	1057
Zm00001eb343830	8385	6852	5059	3778	9055	6497	9148	8268
Zm00001eb343840	2592	1947	1798	2297	2249	1796	2178	2080
Zm00001eb343850	326	234	213	220	290	262	188	162
Zm00001eb343870	274	46	172	39	236	56	211	55
Zm00001eb343880	0	0	0	0	0	0	0	0
Zm00001eb343890	0	0	0	0	0	0	0	0
Zm00001eb343900	11360	6987	5079	2212	9662	3501	1350	455
Zm00001eb343930	1296	1580	1182	1423	1205	1419	1036	2152
Zm00001eb343940	1	11	0	9	0	2	1	11
Zm00001eb343950	7477	605	5994	451	5374	529	6672	452
Zm00001eb343960	3	12	3	11	0	6	1	8
Zm00001eb343970	1907	667	849	438	1084	362	916	480
Zm00001eb343980	861	300	682	247	505	165	703	356
Zm00001eb344000	0	1	0	3	0	1	0	3
Zm00001eb344010	374	98	251	160	279	41	235	77
Zm00001eb344020	2568	1477	2091	2202	2162	2534	1896	1452
Zm00001eb344040	11	12	6	26	0	0	2	6
Zm00001eb344050	2	0	0	0	0	0	0	0
Zm00001eb344070	16	19	24	37	19	30	27	33
Zm00001eb344080	0	0	0	0	0	0	0	0
Zm00001eb344090	74	93	75	126	38	61	51	90
Zm00001eb344100	2	1	4	6	0	4	0	1
Zm00001eb344110	172	168	152	141	105	83	73	108
Zm00001eb344120	0	0	0	0	0	0	0	0
Zm00001eb344130	0	9	0	10	2	11	0	15
Zm00001eb344140	1919	1378	1584	1332	2531	1325	3819	2991
Zm00001eb344150	431	252	459	393	248	179	285	184
Zm00001eb344160	95	107	104	317	29	28	21	47
Zm00001eb344170	0	0	0	0	0	0	0	0
Zm00001eb344180	0	0	0	0	0	0	0	0
Zm00001eb344190	5	39	1	29	1	17	1	42
Zm00001eb344200	0	0	4	0	1	0	0	0
Zm00001eb344210	33	64	41	29	41	4	19	24
Zm00001eb344220	1	0	0	0	1	0	0	0
Zm00001eb344230	837	1103	755	842	1000	873	1101	1163
Zm00001eb344240	103	98	56	82	44	56	68	130
Zm00001eb344250	11	1	2	2	4	1	6	0
Zm00001eb344260	1782	1478	709	725	255	296	1981	1692
Zm00001eb344270	3	0	2	0	0	0	0	1
Zm00001eb344280	0	22	0	20	0	23	0	9
Zm00001eb344290	0	0	0	0	0	0	2	0
Zm00001eb344300	1394	1885	1776	2009	1221	1254	1554	1847
Zm00001eb344320	0	0	0	0	0	0	0	0
Zm00001eb344330	0	0	0	0	0	0	0	0
Zm00001eb344340	2575	2476	1922	1872	2547	2877	3093	3243
Zm00001eb344350	0	2	0	1	0	0	0	0
Zm00001eb344360	0	10	2	22	0	21	5	64
Zm00001eb344370	1	0	0	0	0	1	0	1
Zm00001eb344380	84	2	42	0	18	0	28	3
Zm00001eb344390	105	123	121	180	65	67	96	103
Zm00001eb344400	7	6	1	4	5	5	7	16
Zm00001eb344410	0	3	2	5	0	0	0	0
Zm00001eb344420	16	28	16	21	137	26	167	126
Zm00001eb344430	0	1	0	9	0	0	0	12
Zm00001eb344440	13285	10817	6645	5666	12463	9471	14493	12289
Zm00001eb344450	6	20	8	18	4	17	1	14
Zm00001eb344460	0	0	0	0	0	0	0	0
Zm00001eb344470	93	64	29	54	53	31	50	64
Zm00001eb344480	0	0	0	0	1	0	0	0
Zm00001eb344490	1915	1864	844	1319	1359	885	1591	1441
Zm00001eb344500	118	92	102	129	46	49	56	120
Zm00001eb344510	0	3	0	5	0	1	0	4
Zm00001eb344520	126	121	194	206	66	49	113	91
Zm00001eb344530	57	36	20	52	7	11	8	28
Zm00001eb344540	4	3	1	1	10	6	7	5
Zm00001eb344550	0	0	0	0	0	0	0	0
Zm00001eb344560	0	0	0	0	0	0	0	0
Zm00001eb344570	2703	2108	2476	2468	1926	1791	2327	2352
Zm00001eb344580	43	47	77	71	29	27	39	54
Zm00001eb344590	40	28	32	58	70	59	64	40
Zm00001eb344600	12	5	14	12	16	15	5	15
Zm00001eb344610	0	279	2	247	0	170	0	295
Zm00001eb344620	103	65	121	86	68	36	69	74
Zm00001eb344660	0	0	0	0	0	0	0	0
Zm00001eb344690	24	47	12	60	16	34	19	53
Zm00001eb344700	2011	1688	1477	1665	1881	1605	1773	2125
Zm00001eb344710	2	0	1	0	0	2	2	0
Zm00001eb344720	0	0	0	0	0	0	0	0
Zm00001eb344730	452	475	15	7	135	204	404	261
Zm00001eb344740	125	3	77	0	62	0	80	0
Zm00001eb344750	3598	1994	2010	1437	3094	1904	3424	3209
Zm00001eb344760	3319	3470	2988	5249	2852	6224	3319	4483
Zm00001eb344770	870	557	675	818	549	1048	604	469
Zm00001eb344790	1468	1247	718	1080	1273	1484	1273	1379
Zm00001eb344810	4	7	6	7	54	26	29	11
Zm00001eb344820	6077	3679	6588	3393	5462	3517	8860	4894
Zm00001eb344830	3	17	10	33	7	30	4	16
Zm00001eb344840	0	1	0	0	0	0	0	0
Zm00001eb344850	782	1336	587	1072	415	1287	646	1364
Zm00001eb344860	0	0	0	0	0	0	0	0
Zm00001eb344870	37	3	44	37	12	4	17	5
Zm00001eb344880	0	1	0	0	0	0	0	0
Zm00001eb344890	494	202	535	395	433	239	380	337
Zm00001eb344900	1024	1289	1555	1777	991	1549	1373	1732
Zm00001eb344910	309	218	224	241	179	171	229	180
Zm00001eb344920	0	0	0	0	0	0	0	0
Zm00001eb344930	28	20	14	11	40	27	12	30
Zm00001eb344950	433	291	565	432	231	232	386	342
Zm00001eb344960	73	53	56	56	35	15	36	37
Zm00001eb344970	1198	1155	711	967	843	1438	1050	1497
Zm00001eb344980	1123	1114	601	590	701	785	1000	1394
Zm00001eb345000	0	0	0	0	0	0	0	0
Zm00001eb345010	0	0	0	0	0	0	0	0
Zm00001eb345020	437	300	260	210	385	411	353	329
Zm00001eb345030	0	0	0	0	0	0	0	0
Zm00001eb345040	600	417	479	372	455	339	365	544
Zm00001eb345050	54	50	30	27	59	56	42	79
Zm00001eb345060	1361	1217	1150	1135	1274	838	1559	1466
Zm00001eb345070	242	104	71	62	52	24	81	81
Zm00001eb345080	927	1	495	2	734	2	827	4
Zm00001eb345090	7	5	4	2	4	3	4	4
Zm00001eb345100	18	0	10	0	12	0	9	0
Zm00001eb345110	283	182	149	143	257	146	312	289
Zm00001eb345120	22	0	18	0	22	0	50	1
Zm00001eb345130	191	136	153	137	161	87	112	152
Zm00001eb345140	11	7	12	14	12	6	29	9
Zm00001eb345150	0	0	0	0	0	0	0	0
Zm00001eb345160	0	0	0	0	0	0	0	0
Zm00001eb345170	221	62	110	72	169	59	140	61
Zm00001eb345180	7	0	3	1	2	1	0	4
Zm00001eb345190	5	121	2	96	3	111	3	137
Zm00001eb345200	297	244	254	194	235	182	218	262
Zm00001eb345210	18	1	7	0	15	4	93	1
Zm00001eb345220	0	0	0	3	0	3	0	0
Zm00001eb345230	274	257	408	550	271	269	310	409
Zm00001eb345240	2254	1426	1589	1172	1900	1398	1797	2067
Zm00001eb345250	106	83	35	31	52	22	48	64
Zm00001eb345260	4902	4561	4484	4310	4718	4557	5781	5735
Zm00001eb345270	197	228	278	362	227	229	282	271
Zm00001eb345280	2788	2464	3144	2383	3291	2910	3094	3792
Zm00001eb345290	1993	1509	1613	1570	1280	829	1390	1661
Zm00001eb345330	3	5	6	4	1	11	2	9
Zm00001eb345340	1	19	6	24	0	4	1	13
Zm00001eb345350	190	153	180	186	99	153	113	212
Zm00001eb345360	0	0	4	0	0	0	0	0
Zm00001eb345370	21	24	8	13	12	34	14	14
Zm00001eb345380	1953	1425	1429	1547	1380	1665	1954	2003
Zm00001eb345390	1	0	4	0	0	1	1	0
Zm00001eb345400	401	313	369	291	479	683	450	384
Zm00001eb345410	136	148	188	221	193	168	122	160
Zm00001eb345420	3690	3702	2338	2194	3553	3569	2891	3752
Zm00001eb345430	12	4	5	13	3	1	2	4
Zm00001eb345440	3	9	10	16	6	14	13	13
Zm00001eb345450	700	725	707	768	635	724	728	840
Zm00001eb345460	1276	677	555	613	511	525	740	871
Zm00001eb345470	89	120	56	131	36	79	42	115
Zm00001eb345480	0	0	0	0	0	0	0	0
Zm00001eb345490	0	0	0	0	0	0	0	0
Zm00001eb345500	0	0	0	0	0	0	0	0
Zm00001eb345510	1653	1370	1055	895	1486	1209	1073	1068
Zm00001eb345530	93	91	25	87	73	78	63	67
Zm00001eb345540	628	476	607	574	488	347	432	311
Zm00001eb345550	4522	4820	3712	4560	4245	4836	5420	5378
Zm00001eb345560	3	8	7	2	1	5	1	4
Zm00001eb345570	826	978	595	909	410	508	598	583
Zm00001eb345580	56	47	43	60	29	50	93	55
Zm00001eb345600	19	11	7	10	16	2	7	6
Zm00001eb345610	3612	3344	2265	2037	3504	4245	4398	4526
Zm00001eb345620	1178	1211	979	1155	1031	1250	1180	1499
Zm00001eb345630	562	468	420	350	336	258	374	544
Zm00001eb345640	0	0	1	0	0	0	4	0
Zm00001eb345650	0	0	0	1	2	1	6	3
Zm00001eb345660	295	237	216	243	319	303	324	289
Zm00001eb345670	16	27	1	11	6	16	5	8
Zm00001eb345680	0	0	0	0	0	0	0	0
Zm00001eb345700	0	0	0	0	0	0	0	1
Zm00001eb345710	19	0	10	1	17	0	27	0
Zm00001eb345720	829	368	478	250	911	197	869	321
Zm00001eb345730	0	9	0	11	0	3	5	3
Zm00001eb345740	8344	7187	8877	9560	6242	10020	7609	9074
Zm00001eb345750	648	264	212	44	721	138	703	114
Zm00001eb345760	0	0	1	1	0	1	0	2
Zm00001eb345770	325	161	160	140	268	159	259	287
Zm00001eb345780	317	179	240	198	210	190	168	163
Zm00001eb345790	1	0	0	0	0	0	0	0
Zm00001eb345800	158	65	93	46	86	50	113	101
Zm00001eb345810	0	0	0	0	0	0	0	0
Zm00001eb345820	0	0	0	0	0	0	0	0
Zm00001eb345840	15	10	19	10	21	8	12	18
Zm00001eb345850	25	21	13	7	14	15	8	10
Zm00001eb345880	1263	1056	741	905	1112	917	1322	1225
Zm00001eb345890	378	517	276	440	339	344	646	813
Zm00001eb345900	1821	1630	1229	1484	1329	1587	1653	2119
Zm00001eb345910	66	36	47	34	8	8	21	17
Zm00001eb345920	4	0	0	0	8	0	6	0
Zm00001eb345940	0	0	0	0	0	0	0	0
Zm00001eb345950	64	194	88	381	39	115	16	104
Zm00001eb345960	60	55	26	49	9	26	19	13
Zm00001eb345970	160	143	117	167	136	130	200	219
Zm00001eb345980	434	420	415	899	309	394	243	333
Zm00001eb345990	0	2	9	0	3	2	1	2
Zm00001eb346000	0	0	0	0	0	0	0	0
Zm00001eb346010	0	0	0	0	0	0	0	0
Zm00001eb346020	1	5	1	8	0	9	0	11
Zm00001eb346030	792	670	615	770	718	857	772	778
Zm00001eb346040	5565	4794	4067	4077	5521	5493	6589	6031
Zm00001eb346050	359	4	238	2	173	1	233	6
Zm00001eb346060	294	209	230	231	103	96	222	211
Zm00001eb346080	61	3	69	0	50	3	60	2
Zm00001eb346090	576	530	355	386	699	554	575	568
Zm00001eb346100	11095	9404	5660	6692	8981	8002	10538	10741
Zm00001eb346110	2765	2518	1904	2569	2692	2179	2887	2595
Zm00001eb346120	6059	5208	5134	4307	4832	5836	6361	6747
Zm00001eb346130	0	0	3	0	0	0	2	0
Zm00001eb346140	820	564	774	947	366	376	684	668
Zm00001eb346150	10638	12472	18549	20454	16269	20477	19039	17808
Zm00001eb346160	1413	1178	778	846	996	758	1422	1364
Zm00001eb346170	0	0	0	0	0	0	0	0
Zm00001eb346180	0	0	0	0	0	0	0	0
Zm00001eb346200	834	945	593	715	598	500	761	798
Zm00001eb346210	16924	12088	9006	7335	13602	10711	16200	13832
Zm00001eb346220	0	0	0	0	0	0	0	0
Zm00001eb346230	12475	9581	7283	6794	11792	9875	12471	11369
Zm00001eb346240	0	3	0	6	0	1	0	3
Zm00001eb346250	1121	878	677	615	835	701	939	897
Zm00001eb346260	1360	1065	706	896	930	751	996	1110
Zm00001eb346270	1	0	0	2	0	0	0	0
Zm00001eb346280	915	1096	499	400	331	286	233	196
Zm00001eb346300	816	802	672	612	728	675	925	838
Zm00001eb346310	0	0	0	0	0	0	0	0
Zm00001eb346320	173	127	165	67	153	121	200	166
Zm00001eb346330	7	2	0	2	5	5	0	0
Zm00001eb346360	5	4	2	4	3	3	4	8
Zm00001eb346370	3	0	0	3	1	0	3	0
Zm00001eb346380	2013	1201	1108	889	1521	908	1469	1585
Zm00001eb346390	1	0	11	0	5	2	12	0
Zm00001eb346400	332	340	244	549	154	334	234	437
Zm00001eb346410	0	32	0	27	0	7	0	30
Zm00001eb346420	156	218	65	253	38	110	50	133
Zm00001eb346430	0	5	0	5	0	4	0	4
Zm00001eb346450	17	51	18	74	1	48	18	72
Zm00001eb346460	2	0	0	0	0	0	0	0
Zm00001eb346480	0	0	3	0	0	0	0	0
Zm00001eb346490	0	0	0	0	0	0	0	0
Zm00001eb346500	0	1	0	0	0	0	0	0
Zm00001eb346510	0	0	0	0	0	0	0	0
Zm00001eb346520	0	0	0	0	0	0	0	0
Zm00001eb346530	1	2	3	5	0	0	0	2
Zm00001eb346540	821	739	869	884	673	822	807	853
Zm00001eb346550	466	449	410	485	304	284	379	425
Zm00001eb346560	137	113	177	161	49	37	84	104
Zm00001eb346570	1312	1173	749	1065	1506	1331	1040	930
Zm00001eb346580	1278	1170	1581	1462	834	1444	1379	1443
Zm00001eb346590	1448	1358	824	1039	1499	1318	1611	1642
Zm00001eb346620	289	178	247	273	121	167	164	215
Zm00001eb346630	56	77	26	89	41	86	48	164
Zm00001eb346640	11	0	0	0	1	0	0	0
Zm00001eb346650	28	2	20	0	9	0	8	1
Zm00001eb346660	347	261	229	222	170	225	276	308
Zm00001eb346680	311	263	242	219	338	258	358	394
Zm00001eb346710	14	23	10	13	7	2	17	19
Zm00001eb346720	0	0	0	1	3	0	0	2
Zm00001eb346740	0	0	0	0	0	0	1	0
Zm00001eb346750	1728	1214	702	452	992	623	987	1055
Zm00001eb346760	418	597	342	312	187	205	226	308
Zm00001eb346790	169	161	100	137	196	78	104	97
Zm00001eb346800	481	355	192	120	67	22	38	29
Zm00001eb346810	379	395	313	377	317	194	269	356
Zm00001eb346820	0	1	0	0	0	0	0	1
Zm00001eb346830	704	640	560	821	389	699	616	785
Zm00001eb346840	0	0	0	0	0	0	0	0
Zm00001eb346860	440	665	441	879	195	554	378	1059
Zm00001eb346870	576	1435	323	799	192	506	490	751
Zm00001eb346880	39	124	66	292	23	146	27	34
Zm00001eb346890	329	260	276	257	212	175	208	305
Zm00001eb346900	2214	2103	1713	1880	1770	1881	2221	2234
Zm00001eb346910	399	348	288	224	482	380	437	401
Zm00001eb346920	10	18	25	25	12	5	1	1
Zm00001eb346930	170	165	121	120	112	157	157	204
Zm00001eb346940	5435	4799	3380	3005	4197	4574	4479	4899
Zm00001eb346950	0	0	0	0	0	0	0	0
Zm00001eb346960	3361	4950	1970	1654	2399	2147	1889	2604
Zm00001eb346970	0	3	0	11	0	1	0	3
Zm00001eb346980	64	89	79	63	80	45	57	72
Zm00001eb346990	0	0	0	1	1	0	11	3
Zm00001eb347000	801	573	662	617	491	559	649	620
Zm00001eb347010	33	24	19	31	36	31	20	13
Zm00001eb347020	0	0	0	0	0	0	0	0
Zm00001eb347030	1	1	0	2	0	1	0	3
Zm00001eb347040	204	53	240	93	141	47	132	24
Zm00001eb347050	849	722	714	720	669	885	901	772
Zm00001eb347060	104	96	99	91	42	47	61	83
Zm00001eb347070	2085	1832	1265	1078	1563	1282	1433	1917
Zm00001eb347080	474	309	324	347	215	267	333	245
Zm00001eb347090	155	88	110	196	46	104	54	102
Zm00001eb347100	2	18	0	4	4	13	7	6
Zm00001eb347110	2059	1405	1482	1217	2169	1519	2469	1638
Zm00001eb347120	31	66	37	36	8	26	42	39
Zm00001eb347150	138	182	146	238	143	98	95	100
Zm00001eb347180	82	102	52	103	32	253	41	221
Zm00001eb347190	554	442	519	580	321	244	350	367
Zm00001eb347200	3432	3289	2379	3264	3294	2986	3791	3845
Zm00001eb347210	0	0	2	0	0	0	1	0
Zm00001eb347220	0	0	0	0	0	0	0	0
Zm00001eb347230	102	126	148	183	106	318	142	116
Zm00001eb347240	0	0	0	0	0	0	0	0
Zm00001eb347250	0	0	0	0	0	0	0	0
Zm00001eb347260	401	404	328	272	202	273	241	319
Zm00001eb347270	3	9	2	5	6	9	1	2
Zm00001eb347280	213	356	318	238	364	313	331	411
Zm00001eb347290	369	356	373	589	161	228	133	243
Zm00001eb347300	0	0	0	0	0	0	0	0
Zm00001eb347310	510	696	273	683	143	151	386	358
Zm00001eb347320	121	130	76	64	100	69	91	88
Zm00001eb347340	3837	2688	1900	1427	4039	2992	4554	3670
Zm00001eb347350	0	3	0	0	0	0	0	6
Zm00001eb347360	167	163	117	190	87	103	416	452
Zm00001eb347370	0	0	0	0	0	0	1	0
Zm00001eb347380	7062	5498	3515	2637	5605	4250	7124	6210
Zm00001eb347390	3	74	1	65	3	31	5	52
Zm00001eb347400	214	156	163	166	104	64	95	189
Zm00001eb347410	3	0	0	0	0	0	0	0
Zm00001eb347420	1045	808	808	797	764	519	846	853
Zm00001eb347430	627	519	560	414	742	501	713	573
Zm00001eb347440	8	0	3	0	1	0	1	1
Zm00001eb347450	1666	1231	1257	1445	1416	1306	1684	1584
Zm00001eb347460	1156	961	955	914	693	647	930	1209
Zm00001eb347470	19	21	11	19	4	30	10	33
Zm00001eb347480	172	213	183	252	109	226	149	206
Zm00001eb347490	2844	2741	1787	2197	2721	3008	2945	2515
Zm00001eb347500	0	0	3	2	0	0	0	1
Zm00001eb347510	0	0	0	0	0	0	0	0
Zm00001eb347520	2019	1148	1751	1636	1241	1858	2029	1292
Zm00001eb347530	2397	1745	2786	2715	2485	1355	2248	1383
Zm00001eb347540	158	166	119	138	121	117	139	184
Zm00001eb347550	9	3	13	15	12	15	4	9
Zm00001eb347570	1749	1448	1411	1038	1632	1273	1917	1880
Zm00001eb347580	5	0	1	0	0	0	0	0
Zm00001eb347590	1787	1298	1127	1203	1507	1115	1961	1862
Zm00001eb347600	360	373	246	303	332	613	210	245
Zm00001eb347610	192	407	217	279	83	182	145	270
Zm00001eb347620	1789	726	1771	781	1287	555	1931	821
Zm00001eb347630	160	169	111	254	145	188	162	132
Zm00001eb347640	387	354	320	336	223	348	360	269
Zm00001eb347660	3073	3648	2204	4023	3032	4754	2990	3870
Zm00001eb347670	974	1517	706	1161	906	1308	1097	1769
Zm00001eb347680	4747	3983	3174	3062	3764	3069	4001	4807
Zm00001eb347690	0	0	0	0	0	0	1	0
Zm00001eb347700	0	0	0	0	1	0	0	0
Zm00001eb347710	549	375	439	556	359	442	544	424
Zm00001eb347720	580	350	685	419	370	145	716	316
Zm00001eb347730	1627	461	474	194	1769	577	1494	740
Zm00001eb347740	1	1	3	4	2	0	14	2
Zm00001eb347750	0	0	1	1	0	0	0	2
Zm00001eb347770	592	434	332	504	582	553	634	494
Zm00001eb347780	853	953	588	1007	592	644	733	720
Zm00001eb347790	0	0	0	0	0	3	0	0
Zm00001eb347800	0	0	0	0	0	0	0	0
Zm00001eb347810	0	0	0	1	5	0	0	0
Zm00001eb347820	0	43	1	48	0	23	3	37
Zm00001eb347830	0	0	0	0	0	0	0	0
Zm00001eb347840	78	61	30	5	6	12	16	11
Zm00001eb347850	1532	1328	1365	3048	973	1127	9627	10460
Zm00001eb347860	2391	1692	1405	2134	2414	2316	2631	2944
Zm00001eb347870	34	7	47	15	19	4	34	12
Zm00001eb347880	0	1	0	0	0	0	3	0
Zm00001eb347890	0	0	0	0	0	0	0	0
Zm00001eb347900	10	8	22	31	64	23	28	34
Zm00001eb347930	1	2	1	4	0	3	2	0
Zm00001eb347940	1	1	0	0	0	1	0	0
Zm00001eb347950	460	963	324	1118	343	421	370	713
Zm00001eb347960	417	381	408	401	340	359	345	509
Zm00001eb347970	5	0	2	0	10	0	2	1
Zm00001eb347980	0	0	0	0	0	0	0	0
Zm00001eb347990	0	1	0	0	0	0	0	0
Zm00001eb348000	0	0	0	0	0	0	1	0
Zm00001eb348010	0	0	0	0	0	0	0	0
Zm00001eb348020	0	0	6	0	0	0	0	1
Zm00001eb348030	0	0	0	0	0	0	0	0
Zm00001eb348040	10	6	2	0	25	3	12	0
Zm00001eb348060	0	0	0	0	0	0	0	0
Zm00001eb348070	33	9	12	0	1	0	12	3
Zm00001eb348080	1782	1360	1108	1077	1514	1403	1558	1740
Zm00001eb348090	0	0	0	0	0	0	0	0
Zm00001eb348100	0	0	0	0	0	0	0	0
Zm00001eb348110	35	0	4	9	33	19	44	13
Zm00001eb348120	0	0	0	0	0	0	0	0
Zm00001eb348130	0	0	1	0	0	0	0	0
Zm00001eb348140	500	341	451	474	353	272	427	309
Zm00001eb348150	193	130	131	166	92	62	130	86
Zm00001eb348160	0	3	2	6	0	4	0	1
Zm00001eb348170	0	0	0	0	0	0	0	0
