""	"ID"	"Description"	"GeneRatio"	"BgRatio"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"
"GO:0032940"	"GO:0032940"	"secretion by cell"	"2/405"	"29/7535"	0.46702011156924	0.999593327364301	0.961748586977696	"LOC100193911/LOC100381872"	2
"GO:0043085"	"GO:0043085"	"positive regulation of catalytic activity"	"2/405"	"29/7535"	0.46702011156924	0.999593327364301	0.961748586977696	"LOC100216708/LOC100283527"	2
"GO:0046903"	"GO:0046903"	"secretion"	"2/405"	"29/7535"	0.46702011156924	0.999593327364301	0.961748586977696	"LOC100193911/LOC100381872"	2
"GO:0008654"	"GO:0008654"	"phospholipid biosynthetic process"	"6/405"	"102/7535"	0.470858044905546	0.999593327364301	0.961748586977696	"LOC100275459/LOC100191736/LOC100276918/LOC103632727/LOC541903/LOC100276170"	6
"GO:0009165"	"GO:0009165"	"nucleotide biosynthetic process"	"5/405"	"84/7535"	0.473918599241662	0.999593327364301	0.961748586977696	"LOC103644210/LOC100282453/LOC100283237/LOC542607/LOC542589"	5
"GO:1901293"	"GO:1901293"	"nucleoside phosphate biosynthetic process"	"5/405"	"84/7535"	0.473918599241662	0.999593327364301	0.961748586977696	"LOC103644210/LOC100282453/LOC100283237/LOC542607/LOC542589"	5
"GO:0000956"	"GO:0000956"	"nuclear-transcribed mRNA catabolic process"	"2/405"	"30/7535"	0.484897102390981	0.999593327364301	0.961748586977696	"LOC100285982/LOC100216708"	2
"GO:0006900"	"GO:0006900"	"vesicle budding from membrane"	"2/405"	"30/7535"	0.484897102390981	0.999593327364301	0.961748586977696	"LOC100191458/LOC100283879"	2
"GO:0006108"	"GO:0006108"	"malate metabolic process"	"1/405"	"12/7535"	0.484938635451227	0.999593327364301	0.961748586977696	"LOC100279871"	1
"GO:0006568"	"GO:0006568"	"tryptophan metabolic process"	"1/405"	"12/7535"	0.484938635451227	0.999593327364301	0.961748586977696	"LOC100502334"	1
"GO:0006586"	"GO:0006586"	"indolalkylamine metabolic process"	"1/405"	"12/7535"	0.484938635451227	0.999593327364301	0.961748586977696	"LOC100502334"	1
"GO:0006606"	"GO:0006606"	"protein import into nucleus"	"1/405"	"12/7535"	0.484938635451227	0.999593327364301	0.961748586977696	"LOC100283879"	1
"GO:0006986"	"GO:0006986"	"response to unfolded protein"	"1/405"	"12/7535"	0.484938635451227	0.999593327364301	0.961748586977696	"LOC100282809"	1
"GO:0009629"	"GO:0009629"	"response to gravity"	"1/405"	"12/7535"	0.484938635451227	0.999593327364301	0.961748586977696	"LOC100282943"	1
"GO:0009630"	"GO:0009630"	"gravitropism"	"1/405"	"12/7535"	0.484938635451227	0.999593327364301	0.961748586977696	"LOC100282943"	1
"GO:0009856"	"GO:0009856"	"pollination"	"1/405"	"12/7535"	0.484938635451227	0.999593327364301	0.961748586977696	"LOC103643245"	1
"GO:0009933"	"GO:0009933"	"meristem structural organization"	"1/405"	"12/7535"	0.484938635451227	0.999593327364301	0.961748586977696	"LOC100278925"	1
"GO:0030968"	"GO:0030968"	"endoplasmic reticulum unfolded protein response"	"1/405"	"12/7535"	0.484938635451227	0.999593327364301	0.961748586977696	"LOC100282809"	1
"GO:0031647"	"GO:0031647"	"regulation of protein stability"	"1/405"	"12/7535"	0.484938635451227	0.999593327364301	0.961748586977696	"LOC100282967"	1
"GO:0034620"	"GO:0034620"	"cellular response to unfolded protein"	"1/405"	"12/7535"	0.484938635451227	0.999593327364301	0.961748586977696	"LOC100282809"	1
"GO:0044706"	"GO:0044706"	"multi-multicellular organism process"	"1/405"	"12/7535"	0.484938635451227	0.999593327364301	0.961748586977696	"LOC103643245"	1
"GO:0051170"	"GO:0051170"	"import into nucleus"	"1/405"	"12/7535"	0.484938635451227	0.999593327364301	0.961748586977696	"LOC100283879"	1
"GO:0071370"	"GO:0071370"	"cellular response to gibberellin stimulus"	"1/405"	"12/7535"	0.484938635451227	0.999593327364301	0.961748586977696	"LOC100284633"	1
"GO:0110053"	"GO:0110053"	"regulation of actin filament organization"	"1/405"	"12/7535"	0.484938635451227	0.999593327364301	0.961748586977696	"LOC100216873"	1
"GO:1900150"	"GO:1900150"	"regulation of defense response to fungus"	"1/405"	"12/7535"	0.484938635451227	0.999593327364301	0.961748586977696	"LOC103638537"	1
"GO:1902903"	"GO:1902903"	"regulation of supramolecular fiber organization"	"1/405"	"12/7535"	0.484938635451227	0.999593327364301	0.961748586977696	"LOC100216873"	1
"GO:0051248"	"GO:0051248"	"negative regulation of protein metabolic process"	"3/405"	"49/7535"	0.494843752480182	0.999593327364301	0.961748586977696	"LOC100383212/LOC100216708/LOC100281921"	3
"GO:0042364"	"GO:0042364"	"water-soluble vitamin biosynthetic process"	"2/405"	"31/7535"	0.502397489096304	0.999593327364301	0.961748586977696	"LOC100283732/LOC100283301"	2
"GO:0051247"	"GO:0051247"	"positive regulation of protein metabolic process"	"2/405"	"31/7535"	0.502397489096304	0.999593327364301	0.961748586977696	"LOC542537/LOC542601"	2
"GO:0015748"	"GO:0015748"	"organophosphate ester transport"	"3/405"	"50/7535"	0.508501087544341	0.999593327364301	0.961748586977696	"LOC542389/LOC100192670/LOC100194395"	3
"GO:0000398"	"GO:0000398"	"mRNA splicing, via spliceosome"	"6/405"	"106/7535"	0.508603593630422	0.999593327364301	0.961748586977696	"LOC100285982/LOC100286216/LOC100285583/LOC100272442/LOC100303837/LOC100193106"	6
"GO:0002229"	"GO:0002229"	"defense response to oomycetes"	"1/405"	"13/7535"	0.512666915743963	0.999593327364301	0.961748586977696	"LOC100281599"	1
"GO:0002239"	"GO:0002239"	"response to oomycetes"	"1/405"	"13/7535"	0.512666915743963	0.999593327364301	0.961748586977696	"LOC100281599"	1
"GO:0005991"	"GO:0005991"	"trehalose metabolic process"	"1/405"	"13/7535"	0.512666915743963	0.999593327364301	0.961748586977696	"LOC103632655"	1
"GO:0005992"	"GO:0005992"	"trehalose biosynthetic process"	"1/405"	"13/7535"	0.512666915743963	0.999593327364301	0.961748586977696	"LOC103632655"	1
"GO:0006465"	"GO:0006465"	"signal peptide processing"	"1/405"	"13/7535"	0.512666915743963	0.999593327364301	0.961748586977696	"LOC100282505"	1
"GO:0006475"	"GO:0006475"	"internal protein amino acid acetylation"	"1/405"	"13/7535"	0.512666915743963	0.999593327364301	0.961748586977696	"LOC103650456"	1
"GO:0006534"	"GO:0006534"	"cysteine metabolic process"	"1/405"	"13/7535"	0.512666915743963	0.999593327364301	0.961748586977696	"LOC541958"	1
"GO:0006555"	"GO:0006555"	"methionine metabolic process"	"1/405"	"13/7535"	0.512666915743963	0.999593327364301	0.961748586977696	"LOC541874"	1
"GO:0009074"	"GO:0009074"	"aromatic amino acid family catabolic process"	"1/405"	"13/7535"	0.512666915743963	0.999593327364301	0.961748586977696	"LOC100502334"	1
"GO:0009086"	"GO:0009086"	"methionine biosynthetic process"	"1/405"	"13/7535"	0.512666915743963	0.999593327364301	0.961748586977696	"LOC541874"	1
"GO:0009640"	"GO:0009640"	"photomorphogenesis"	"1/405"	"13/7535"	0.512666915743963	0.999593327364301	0.961748586977696	"LOC103635349"	1
"GO:0016573"	"GO:0016573"	"histone acetylation"	"1/405"	"13/7535"	0.512666915743963	0.999593327364301	0.961748586977696	"LOC103650456"	1
"GO:0018393"	"GO:0018393"	"internal peptidyl-lysine acetylation"	"1/405"	"13/7535"	0.512666915743963	0.999593327364301	0.961748586977696	"LOC103650456"	1
"GO:0018394"	"GO:0018394"	"peptidyl-lysine acetylation"	"1/405"	"13/7535"	0.512666915743963	0.999593327364301	0.961748586977696	"LOC103650456"	1
"GO:0030865"	"GO:0030865"	"cortical cytoskeleton organization"	"1/405"	"13/7535"	0.512666915743963	0.999593327364301	0.961748586977696	"LOC100284633"	1
"GO:0042398"	"GO:0042398"	"cellular modified amino acid biosynthetic process"	"1/405"	"13/7535"	0.512666915743963	0.999593327364301	0.961748586977696	"LOC100283732"	1
"GO:0042545"	"GO:0042545"	"cell wall modification"	"1/405"	"13/7535"	0.512666915743963	0.999593327364301	0.961748586977696	"LOC103633554"	1
"GO:0048278"	"GO:0048278"	"vesicle docking"	"1/405"	"13/7535"	0.512666915743963	0.999593327364301	0.961748586977696	"LOC100283387"	1
"GO:0006163"	"GO:0006163"	"purine nucleotide metabolic process"	"6/405"	"107/7535"	0.517889948535694	0.999593327364301	0.961748586977696	"LOC542474/LOC103644210/LOC100284269/LOC100283237/LOC542607/LOC542589"	6
"GO:0009617"	"GO:0009617"	"response to bacterium"	"2/405"	"32/7535"	0.519510040739114	0.999593327364301	0.961748586977696	"LOC100281599/LOC100284614"	2
"GO:0031667"	"GO:0031667"	"response to nutrient levels"	"2/405"	"32/7535"	0.519510040739114	0.999593327364301	0.961748586977696	"LOC100283276/LOC100383507"	2
"GO:0009409"	"GO:0009409"	"response to cold"	"3/405"	"51/7535"	0.521963415569759	0.999593327364301	0.961748586977696	"LOC100283031/LOC100192612/LOC100284633"	3
"GO:0032501"	"GO:0032501"	"multicellular organismal process"	"17/405"	"314/7535"	0.524508814505848	0.999593327364301	0.961748586977696	"LOC103643213/LOC103643245/LOC100272515/LOC100282419/LOC100277514/LOC103651041/LOC100277110/LOC100193703/LOC103625908/LOC100285583/LOC100191148/LOC100273441/LOC100278925/LOC100383403/LOC100285944/LOC103635349/LOC100282280"	17
"GO:0044093"	"GO:0044093"	"positive regulation of molecular function"	"2/405"	"33/7535"	0.536225813497738	0.999593327364301	0.961748586977696	"LOC100216708/LOC100283527"	2
"GO:0140115"	"GO:0140115"	"export across plasma membrane"	"2/405"	"33/7535"	0.536225813497738	0.999593327364301	0.961748586977696	"LOC100275607/LOC103627543"	2
"GO:0006241"	"GO:0006241"	"CTP biosynthetic process"	"1/405"	"14/7535"	0.538905934505422	0.999593327364301	0.961748586977696	"LOC100282453"	1
"GO:0006304"	"GO:0006304"	"DNA modification"	"1/405"	"14/7535"	0.538905934505422	0.999593327364301	0.961748586977696	"LOC100283527"	1
"GO:0006553"	"GO:0006553"	"lysine metabolic process"	"1/405"	"14/7535"	0.538905934505422	0.999593327364301	0.961748586977696	"LOC100284269"	1
"GO:0006595"	"GO:0006595"	"polyamine metabolic process"	"1/405"	"14/7535"	0.538905934505422	0.999593327364301	0.961748586977696	"LOC101027113"	1
"GO:0009208"	"GO:0009208"	"pyrimidine ribonucleoside triphosphate metabolic process"	"1/405"	"14/7535"	0.538905934505422	0.999593327364301	0.961748586977696	"LOC100282453"	1
"GO:0009209"	"GO:0009209"	"pyrimidine ribonucleoside triphosphate biosynthetic process"	"1/405"	"14/7535"	0.538905934505422	0.999593327364301	0.961748586977696	"LOC100282453"	1
"GO:0009743"	"GO:0009743"	"response to carbohydrate"	"1/405"	"14/7535"	0.538905934505422	0.999593327364301	0.961748586977696	"LOC103651223"	1
"GO:0010150"	"GO:0010150"	"leaf senescence"	"1/405"	"14/7535"	0.538905934505422	0.999593327364301	0.961748586977696	"LOC100272515"	1
"GO:0016226"	"GO:0016226"	"iron-sulfur cluster assembly"	"1/405"	"14/7535"	0.538905934505422	0.999593327364301	0.961748586977696	"LOC100284859"	1
"GO:0021700"	"GO:0021700"	"developmental maturation"	"1/405"	"14/7535"	0.538905934505422	0.999593327364301	0.961748586977696	"LOC100282280"	1
"GO:0031163"	"GO:0031163"	"metallo-sulfur cluster assembly"	"1/405"	"14/7535"	0.538905934505422	0.999593327364301	0.961748586977696	"LOC100284859"	1
"GO:0043254"	"GO:0043254"	"regulation of protein-containing complex assembly"	"1/405"	"14/7535"	0.538905934505422	0.999593327364301	0.961748586977696	"LOC100216873"	1
"GO:0046036"	"GO:0046036"	"CTP metabolic process"	"1/405"	"14/7535"	0.538905934505422	0.999593327364301	0.961748586977696	"LOC100282453"	1
"GO:0048532"	"GO:0048532"	"anatomical structure arrangement"	"1/405"	"14/7535"	0.538905934505422	0.999593327364301	0.961748586977696	"LOC100278925"	1
"GO:0090693"	"GO:0090693"	"plant organ senescence"	"1/405"	"14/7535"	0.538905934505422	0.999593327364301	0.961748586977696	"LOC100272515"	1
"GO:0006661"	"GO:0006661"	"phosphatidylinositol biosynthetic process"	"3/405"	"53/7535"	0.54827132824844	0.999593327364301	0.961748586977696	"LOC100275459/LOC103632727/LOC100276170"	3
"GO:0016125"	"GO:0016125"	"sterol metabolic process"	"2/405"	"34/7535"	0.552537938334633	0.999593327364301	0.961748586977696	"LOC541682/LOC541903"	2
"GO:0046777"	"GO:0046777"	"protein autophosphorylation"	"2/405"	"34/7535"	0.552537938334633	0.999593327364301	0.961748586977696	"LOC606407/LOC542225"	2
"GO:0009791"	"GO:0009791"	"post-embryonic development"	"10/405"	"187/7535"	0.553680941441882	0.999593327364301	0.961748586977696	"LOC100272515/LOC100282419/LOC103651041/LOC100277110/LOC100285583/LOC100191148/LOC100273441/LOC100383403/LOC100285944/LOC103635349"	10
"GO:0009888"	"GO:0009888"	"tissue development"	"4/405"	"73/7535"	0.557437349838976	0.999593327364301	0.961748586977696	"LOC100277110/LOC103625908/LOC100278925/LOC100282280"	4
"GO:0000280"	"GO:0000280"	"nuclear division"	"3/405"	"54/7535"	0.561103195080665	0.999593327364301	0.961748586977696	"LOC100277514/LOC100277110/LOC100193703"	3
"GO:0016570"	"GO:0016570"	"histone modification"	"3/405"	"54/7535"	0.561103195080665	0.999593327364301	0.961748586977696	"LOC103650456/LOC541980/LOC103626393"	3
"GO:0051246"	"GO:0051246"	"regulation of protein metabolic process"	"8/405"	"150/7535"	0.561236230919113	0.999593327364301	0.961748586977696	"LOC100383212/LOC100216708/LOC542537/LOC542601/LOC100281921/LOC103632085/LOC100273909/LOC100285386"	8
"GO:0006563"	"GO:0006563"	"L-serine metabolic process"	"1/405"	"15/7535"	0.563735491283152	0.999593327364301	0.961748586977696	"LOC541958"	1
"GO:0009148"	"GO:0009148"	"pyrimidine nucleoside triphosphate biosynthetic process"	"1/405"	"15/7535"	0.563735491283152	0.999593327364301	0.961748586977696	"LOC100282453"	1
"GO:0009826"	"GO:0009826"	"unidimensional cell growth"	"1/405"	"15/7535"	0.563735491283152	0.999593327364301	0.961748586977696	"LOC103643245"	1
"GO:0015718"	"GO:0015718"	"monocarboxylic acid transport"	"1/405"	"15/7535"	0.563735491283152	0.999593327364301	0.961748586977696	"LOC100192926"	1
"GO:0031122"	"GO:0031122"	"cytoplasmic microtubule organization"	"1/405"	"15/7535"	0.563735491283152	0.999593327364301	0.961748586977696	"LOC100284633"	1
"GO:0034504"	"GO:0034504"	"protein localization to nucleus"	"1/405"	"15/7535"	0.563735491283152	0.999593327364301	0.961748586977696	"LOC100283879"	1
"GO:0042430"	"GO:0042430"	"indole-containing compound metabolic process"	"1/405"	"15/7535"	0.563735491283152	0.999593327364301	0.961748586977696	"LOC100502334"	1
"GO:0051345"	"GO:0051345"	"positive regulation of hydrolase activity"	"1/405"	"15/7535"	0.563735491283152	0.999593327364301	0.961748586977696	"LOC100283527"	1
"GO:0071897"	"GO:0071897"	"DNA biosynthetic process"	"1/405"	"15/7535"	0.563735491283152	0.999593327364301	0.961748586977696	"LOC100285427"	1
"GO:0032446"	"GO:0032446"	"protein modification by small protein conjugation"	"12/405"	"227/7535"	0.566969043499228	0.999593327364301	0.961748586977696	"LOC103647262/LOC103633261/LOC103633247/LOC100304276/LOC103650913/LOC100285680/LOC103654688/LOC100279740/LOC103626393/LOC100192813/LOC100278764/LOC103641219"	12
"GO:0006664"	"GO:0006664"	"glycolipid metabolic process"	"2/405"	"35/7535"	0.568441424783461	0.999593327364301	0.961748586977696	"LOC100275459/LOC100191736"	2
"GO:0009991"	"GO:0009991"	"response to extracellular stimulus"	"2/405"	"35/7535"	0.568441424783461	0.999593327364301	0.961748586977696	"LOC100283276/LOC100383507"	2
"GO:1903509"	"GO:1903509"	"liposaccharide metabolic process"	"2/405"	"35/7535"	0.568441424783461	0.999593327364301	0.961748586977696	"LOC100275459/LOC100191736"	2
"GO:0019439"	"GO:0019439"	"aromatic compound catabolic process"	"6/405"	"113/7535"	0.572054513961129	0.999593327364301	0.961748586977696	"LOC100272515/LOC100272576/LOC100285982/LOC100383212/LOC100216708/LOC100502334"	6
"GO:0048827"	"GO:0048827"	"phyllome development"	"3/405"	"55/7535"	0.573712539796221	0.999593327364301	0.961748586977696	"LOC100272515/LOC100277110/LOC100278925"	3
"GO:0031123"	"GO:0031123"	"RNA 3'-end processing"	"2/405"	"36/7535"	0.583932979749957	0.999593327364301	0.961748586977696	"LOC100383526/LOC100304208"	2
"GO:0140013"	"GO:0140013"	"meiotic nuclear division"	"2/405"	"36/7535"	0.583932979749957	0.999593327364301	0.961748586977696	"LOC100277514/LOC100193703"	2
"GO:0022622"	"GO:0022622"	"root system development"	"3/405"	"56/7535"	0.586094468472233	0.999593327364301	0.961748586977696	"LOC103643213/LOC100278925/LOC100282280"	3
"GO:0048364"	"GO:0048364"	"root development"	"3/405"	"56/7535"	0.586094468472233	0.999593327364301	0.961748586977696	"LOC103643213/LOC100278925/LOC100282280"	3
"GO:0009117"	"GO:0009117"	"nucleotide metabolic process"	"7/405"	"134/7535"	0.586334959861499	0.999593327364301	0.961748586977696	"LOC542474/LOC103644210/LOC100284269/LOC100282453/LOC100283237/LOC542607/LOC542589"	7
"GO:0006284"	"GO:0006284"	"base-excision repair"	"1/405"	"16/7535"	0.587231119744631	0.999593327364301	0.961748586977696	"LOC100283527"	1
"GO:0006473"	"GO:0006473"	"protein acetylation"	"1/405"	"16/7535"	0.587231119744631	0.999593327364301	0.961748586977696	"LOC103650456"	1
"GO:0006515"	"GO:0006515"	"protein quality control for misfolded or incompletely synthesized proteins"	"1/405"	"16/7535"	0.587231119744631	0.999593327364301	0.961748586977696	"LOC103647953"	1
"GO:0006783"	"GO:0006783"	"heme biosynthetic process"	"1/405"	"16/7535"	0.587231119744631	0.999593327364301	0.961748586977696	"LOC100193466"	1
"GO:0007030"	"GO:0007030"	"Golgi organization"	"1/405"	"16/7535"	0.587231119744631	0.999593327364301	0.961748586977696	"LOC103643245"	1
"GO:0009147"	"GO:0009147"	"pyrimidine nucleoside triphosphate metabolic process"	"1/405"	"16/7535"	0.587231119744631	0.999593327364301	0.961748586977696	"LOC100282453"	1
"GO:0032535"	"GO:0032535"	"regulation of cellular component size"	"1/405"	"16/7535"	0.587231119744631	0.999593327364301	0.961748586977696	"LOC100216873"	1
"GO:0044087"	"GO:0044087"	"regulation of cellular component biogenesis"	"1/405"	"16/7535"	0.587231119744631	0.999593327364301	0.961748586977696	"LOC100216873"	1
"GO:0045010"	"GO:0045010"	"actin nucleation"	"1/405"	"16/7535"	0.587231119744631	0.999593327364301	0.961748586977696	"LOC100216873"	1
"GO:0048438"	"GO:0048438"	"floral whorl development"	"1/405"	"16/7535"	0.587231119744631	0.999593327364301	0.961748586977696	"LOC100277110"	1
"GO:0090066"	"GO:0090066"	"regulation of anatomical structure size"	"1/405"	"16/7535"	0.587231119744631	0.999593327364301	0.961748586977696	"LOC100216873"	1
"GO:0006402"	"GO:0006402"	"mRNA catabolic process"	"3/405"	"57/7535"	0.598244802784723	0.999593327364301	0.961748586977696	"LOC100285982/LOC100383212/LOC100216708"	3
"GO:0006767"	"GO:0006767"	"water-soluble vitamin metabolic process"	"2/405"	"37/7535"	0.599010840285729	0.999593327364301	0.961748586977696	"LOC100283732/LOC100283301"	2
"GO:0008202"	"GO:0008202"	"steroid metabolic process"	"2/405"	"37/7535"	0.599010840285729	0.999593327364301	0.961748586977696	"LOC541682/LOC541903"	2
"GO:0009066"	"GO:0009066"	"aspartate family amino acid metabolic process"	"2/405"	"37/7535"	0.599010840285729	0.999593327364301	0.961748586977696	"LOC541874/LOC100284269"	2
"GO:0010393"	"GO:0010393"	"galacturonan metabolic process"	"2/405"	"37/7535"	0.599010840285729	0.999593327364301	0.961748586977696	"LOC100383199/LOC103633554"	2
"GO:0045488"	"GO:0045488"	"pectin metabolic process"	"2/405"	"37/7535"	0.599010840285729	0.999593327364301	0.961748586977696	"LOC100383199/LOC103633554"	2
"GO:0016567"	"GO:0016567"	"protein ubiquitination"	"11/405"	"213/7535"	0.599356070731319	0.999593327364301	0.961748586977696	"LOC103647262/LOC103633261/LOC103633247/LOC100304276/LOC103650913/LOC100285680/LOC103654688/LOC100279740/LOC103626393/LOC100192813/LOC103641219"	11
"GO:0046474"	"GO:0046474"	"glycerophospholipid biosynthetic process"	"4/405"	"77/7535"	0.600162524703519	0.999593327364301	0.961748586977696	"LOC100275459/LOC100191736/LOC103632727/LOC100276170"	4
"GO:1901361"	"GO:1901361"	"organic cyclic compound catabolic process"	"6/405"	"117/7535"	0.606452335067366	0.999593327364301	0.961748586977696	"LOC100272515/LOC100272576/LOC100285982/LOC100383212/LOC100216708/LOC100502334"	6
"GO:0000462"	"GO:0000462"	"maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)"	"1/405"	"17/7535"	0.609464315183309	0.999593327364301	0.961748586977696	"LOC100194265"	1
"GO:0006575"	"GO:0006575"	"cellular modified amino acid metabolic process"	"1/405"	"17/7535"	0.609464315183309	0.999593327364301	0.961748586977696	"LOC100283732"	1
"GO:0006874"	"GO:0006874"	"intracellular calcium ion homeostasis"	"1/405"	"17/7535"	0.609464315183309	0.999593327364301	0.961748586977696	"LOC100276062"	1
"GO:0009742"	"GO:0009742"	"brassinosteroid mediated signaling pathway"	"1/405"	"17/7535"	0.609464315183309	0.999593327364301	0.961748586977696	"LOC100192584"	1
"GO:0031331"	"GO:0031331"	"positive regulation of cellular catabolic process"	"1/405"	"17/7535"	0.609464315183309	0.999593327364301	0.961748586977696	"LOC100216708"	1
"GO:0032956"	"GO:0032956"	"regulation of actin cytoskeleton organization"	"1/405"	"17/7535"	0.609464315183309	0.999593327364301	0.961748586977696	"LOC100216873"	1
"GO:0032970"	"GO:0032970"	"regulation of actin filament-based process"	"1/405"	"17/7535"	0.609464315183309	0.999593327364301	0.961748586977696	"LOC100216873"	1
"GO:0043401"	"GO:0043401"	"steroid hormone mediated signaling pathway"	"1/405"	"17/7535"	0.609464315183309	0.999593327364301	0.961748586977696	"LOC100192584"	1
"GO:0045036"	"GO:0045036"	"protein targeting to chloroplast"	"1/405"	"17/7535"	0.609464315183309	0.999593327364301	0.961748586977696	"LOC103638962"	1
"GO:0045489"	"GO:0045489"	"pectin biosynthetic process"	"1/405"	"17/7535"	0.609464315183309	0.999593327364301	0.961748586977696	"LOC100383199"	1
"GO:0045490"	"GO:0045490"	"pectin catabolic process"	"1/405"	"17/7535"	0.609464315183309	0.999593327364301	0.961748586977696	"LOC103633554"	1
"GO:0048545"	"GO:0048545"	"response to steroid hormone"	"1/405"	"17/7535"	0.609464315183309	0.999593327364301	0.961748586977696	"LOC100192584"	1
"GO:0050779"	"GO:0050779"	"RNA destabilization"	"1/405"	"17/7535"	0.609464315183309	0.999593327364301	0.961748586977696	"LOC100216708"	1
"GO:0055074"	"GO:0055074"	"calcium ion homeostasis"	"1/405"	"17/7535"	0.609464315183309	0.999593327364301	0.961748586977696	"LOC100276062"	1
"GO:0061014"	"GO:0061014"	"positive regulation of mRNA catabolic process"	"1/405"	"17/7535"	0.609464315183309	0.999593327364301	0.961748586977696	"LOC100216708"	1
"GO:0061157"	"GO:0061157"	"mRNA destabilization"	"1/405"	"17/7535"	0.609464315183309	0.999593327364301	0.961748586977696	"LOC100216708"	1
"GO:0071367"	"GO:0071367"	"cellular response to brassinosteroid stimulus"	"1/405"	"17/7535"	0.609464315183309	0.999593327364301	0.961748586977696	"LOC100192584"	1
"GO:0071383"	"GO:0071383"	"cellular response to steroid hormone stimulus"	"1/405"	"17/7535"	0.609464315183309	0.999593327364301	0.961748586977696	"LOC100192584"	1
"GO:0072596"	"GO:0072596"	"establishment of protein localization to chloroplast"	"1/405"	"17/7535"	0.609464315183309	0.999593327364301	0.961748586977696	"LOC103638962"	1
"GO:0009908"	"GO:0009908"	"flower development"	"3/405"	"58/7535"	0.610160041761904	0.999593327364301	0.961748586977696	"LOC100272515/LOC103651041/LOC100277110"	3
"GO:0006479"	"GO:0006479"	"protein methylation"	"2/405"	"38/7535"	0.613674619362179	0.999593327364301	0.961748586977696	"LOC541980/LOC100274302"	2
"GO:0008213"	"GO:0008213"	"protein alkylation"	"2/405"	"38/7535"	0.613674619362179	0.999593327364301	0.961748586977696	"LOC541980/LOC100274302"	2
"GO:0000375"	"GO:0000375"	"RNA splicing, via transesterification reactions"	"6/405"	"118/7535"	0.614813365008902	0.999593327364301	0.961748586977696	"LOC100285982/LOC100286216/LOC100285583/LOC100272442/LOC100303837/LOC100193106"	6
"GO:0000377"	"GO:0000377"	"RNA splicing, via transesterification reactions with bulged adenosine as nucleophile"	"6/405"	"118/7535"	0.614813365008902	0.999593327364301	0.961748586977696	"LOC100285982/LOC100286216/LOC100285583/LOC100272442/LOC100303837/LOC100193106"	6
"GO:0055086"	"GO:0055086"	"nucleobase-containing small molecule metabolic process"	"9/405"	"178/7535"	0.623991355611134	0.999593327364301	0.961748586977696	"LOC542474/LOC103644210/LOC100272576/LOC100284269/LOC100282453/LOC100283237/LOC100274298/LOC542607/LOC542589"	9
"GO:0048731"	"GO:0048731"	"system development"	"12/405"	"237/7535"	0.627790423821267	0.999593327364301	0.961748586977696	"LOC103643213/LOC100272515/LOC100282419/LOC103651041/LOC100277110/LOC100285583/LOC100191148/LOC100273441/LOC100278925/LOC100383403/LOC100285944/LOC100282280"	12
"GO:0019637"	"GO:0019637"	"organophosphate metabolic process"	"17/405"	"334/7535"	0.62947806784492	0.999593327364301	0.961748586977696	"LOC542474/LOC100275459/LOC103644210/LOC100284269/LOC100191736/LOC100282453/LOC100272481/LOC103651223/LOC100283237/LOC100191959/LOC100276918/LOC103632727/LOC542607/LOC541903/LOC542589/LOC100282190/LOC100276170"	17
"GO:0019646"	"GO:0019646"	"aerobic electron transport chain"	"1/405"	"18/7535"	0.630502749920043	0.999593327364301	0.961748586977696	"LOC100383274"	1
"GO:0022406"	"GO:0022406"	"membrane docking"	"1/405"	"18/7535"	0.630502749920043	0.999593327364301	0.961748586977696	"LOC100283387"	1
"GO:0042168"	"GO:0042168"	"heme metabolic process"	"1/405"	"18/7535"	0.630502749920043	0.999593327364301	0.961748586977696	"LOC100193466"	1
"GO:0042537"	"GO:0042537"	"benzene-containing compound metabolic process"	"1/405"	"18/7535"	0.630502749920043	0.999593327364301	0.961748586977696	"LOC100502334"	1
"GO:0042775"	"GO:0042775"	"mitochondrial ATP synthesis coupled electron transport"	"1/405"	"18/7535"	0.630502749920043	0.999593327364301	0.961748586977696	"LOC100383274"	1
"GO:0072598"	"GO:0072598"	"protein localization to chloroplast"	"1/405"	"18/7535"	0.630502749920043	0.999593327364301	0.961748586977696	"LOC103638962"	1
"GO:0140056"	"GO:0140056"	"organelle localization by membrane tethering"	"1/405"	"18/7535"	0.630502749920043	0.999593327364301	0.961748586977696	"LOC100283387"	1
"GO:0045017"	"GO:0045017"	"glycerolipid biosynthetic process"	"4/405"	"80/7535"	0.630530645688578	0.999593327364301	0.961748586977696	"LOC100275459/LOC100191736/LOC103632727/LOC100276170"	4
"GO:0006753"	"GO:0006753"	"nucleoside phosphate metabolic process"	"7/405"	"140/7535"	0.632917030457995	0.999593327364301	0.961748586977696	"LOC542474/LOC103644210/LOC100284269/LOC100282453/LOC100283237/LOC542607/LOC542589"	7
"GO:0090567"	"GO:0090567"	"reproductive shoot system development"	"3/405"	"60/7535"	0.633274392344677	0.999593327364301	0.961748586977696	"LOC100272515/LOC103651041/LOC100277110"	3
"GO:0045892"	"GO:0045892"	"negative regulation of DNA-templated transcription"	"2/405"	"40/7535"	0.641764423054191	0.999593327364301	0.961748586977696	"LOC100281885/LOC100280792"	2
